CODIGO;ZV/VP;DISTRITO;DIRECCIÓN ;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;ESTADO;FECHA DATOS
FUE_05-14_0000000047;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA, CERCA DEL MONUMENTO.;;446181,313;4472826,094;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000048;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO.;;446178,166;4472724,729;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000050;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS;;444298,2588;4473702,511;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000051;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS;;444355,5585;4473714,443;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000052;ZV;MORATALAZ;CORREGIDOR MENDO DE ZÚÑIGA Nº 24 CON CORREGIDOR DIEGO DE VALDERRÁBANOS;;444217,4307;4473631,098;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000053;ZV;MORATALAZ;PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO;;443999,557;4473821,97;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000054;ZV;MORATALAZ;CALLE GARCÍA TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS;;444429,3855;4473986,166;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000058;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A INSTITUTOS FELIPE II Y JUANA DE CASTILLA, JUNTO A ZONA INFANTIL.;;446175,377;4472074,119;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000061;ZV;MORATALAZ;CALLE DE TÚNEZ CON C/LUÍS DE HOYOS SAINZ. CIRCUÍTO VIAL.;RECINTO CERRADO.;446768,077;4472625,981;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000062;ZV;MORATALAZ;PARQUE ARROYO DE FONTARRÓN, CALLE ARROYO DE FONTARRÓN CON ENCOMIENDA DE PALACIOS;;445099,508;4472618,776;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000064;ZV;MORATALAZ;CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS;;445111,3363;4473464,862;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000065;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA LA CASETA;;445992,878;4473152,735;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000066;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS;;446306,0846;4473592,369;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000067;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL;;446383,6268;4473696,186;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000069;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN;;446008,191;4471996,951;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000070;ZV;MORATALAZ;ARROYO DE FONTARRÓN JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN;;446157,408;4471969,193;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000071;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA FUENTE CARRANTONA;;446139,4435;4473033,272;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000072;ZV;MORATALAZ;PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA;;445434,759;4473692,91;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000073;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A CUÑA DE ODONELL;;445839,7971;4473829,321;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000075;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL;;445826,1628;4473750,407;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000076;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A PASEO CENTRAL.;;445834,9278;4473689,801;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000077;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL;;445854,3672;4473716,944;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000078;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PÉRGOLA;;445896,962;4473730,89;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000080;ZV;MORATALAZ;C/ DOCTOR GARCÍA TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS;;444761,234;4473881,447;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000081;ZV;MORATALAZ;ARBORETO DEL CENTRO CULTURAL EL TORITO;RECINTO CERRADO.;445234,2281;4473199,346;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000082;ZV;MORATALAZ;PARQUE DARWIN PLAZA DEL CORREGIDOR ALONSO DE AGUILAR JUNTO A PUENTE.;;444252,4781;4473278,293;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000083;ZV;MORATALAZ;CALLE  MANUEL MARÍA DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL;;443929,3469;4473303,564;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000084;ZV;MORATALAZ;C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.;;446822,0199;4473885,269;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000085;ZV;MORATALAZ;HACIENDA DE PAVONES CON CALLE BRUJAS. ANILLO CICLISTA.;;446830,6354;4472463,937;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000087;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR;;446012,096;4472582,044;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000090;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA;;445887,5081;4473510,967;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000091;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA;;445960,7578;4473316,242;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000092;ZV;MORATALAZ;PARQUE VANDEL II CALLE LUÍS DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA;;446374,4201;4472986,136;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000093;ZV;MORATALAZ;FUENTE EN PARQUE JUNTO A NUDO M30  Y A III EN LA CALLE RAMÓN ARECES;;443916,2237;4473393,009;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000094;ZV;MORATALAZ;CALLE DE LITUANIA;;444034,0587;4473666,566;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_05-14_0000000095;ZV;MORATALAZ;HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.;;445719,076;4472870,436;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FB_000068;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;445347,0046;4473638,797;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000069;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;445686,2691;4473862,074;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000070;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446058,6918;4473649,533;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000071;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446184,6355;4473754,611;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000072;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446242,5931;4473840,891;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000073;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446277,506;4473935,887;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000074;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446446,4061;4473902,627;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000075;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446352,1863;4473698,381;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FB_000076;PARQUE HISTORICO SINGULAR O FORESTAL;MORATALAZ;CUÑA VERDE DE O´DONELL Y FUENTE CARRANTONA;;446286,557;4473649,689;"""ETRS89 / UTM 
Zona 30N""";EN SERVICIO;20-nov-16
FUE_04-15_0000000001;ZV;CIUDAD LINEAL;PINAR DE LA ELIPA;JOSE LUIS DE ARRESE, 22;444647,11;4474823,46;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000002;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE NURIA, 13;444811,608;4476603,337;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000003;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DEL SAGRARIO, 22;445032,6138;4476557,162;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000004;ZV;CIUDAD LINEAL;C/ BENIDORM;JOSE VILLENA, 18;444484,78;4475972,32;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000007;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE LLUC, 8;444560,388;4476435,434;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000008;ZV;CIUDAD LINEAL;PZA. VICENTE ESPINEL - TRUJILLO;RIO ULLA, 32;445700,087;4476207,726;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000009;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 45;445571,006;4475380,437;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000011;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 21;445428,036;4475530,163;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000012;ZV;CIUDAD LINEAL;C/ BENIDORM;DAROCA, 24;444378,2386;4475956,572;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000014;ZV;CIUDAD LINEAL;PZA. EIDER - CORMORAN;MISTERIOS, 51;445719,18;4477001,79;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000015;ZV;CIUDAD LINEAL;PZA. MISTERIOS;PZA. MISTERIOS;445930,73;4476818;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000016;ZV;CIUDAD LINEAL;PZA. DR. CIRAJAS - JOSE ARCONES;TRAV. VAZQUEZ DE MELLA, 6;445933,642;4476536,071;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000018;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446359,57;4474820,12;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000019;ZV;CIUDAD LINEAL;GERMAN PEREZ CARRASCO;GERMAN PEREZ CARRASCO;445173,9;4476389,17;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000020;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446560,67;4474751,71;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000021;ZV;CIUDAD LINEAL;PZA. DE PLATON;PLATON, 15;444816,58;4477296,87;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000022;ZV;CIUDAD LINEAL;PZA. DEL DRAGON;SAN MAXIMILIANO, 2;444433,62;4475103,59;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000023;ZV;CIUDAD LINEAL;Z.V. COL. PARQUE SAN JUAN BAUTISTA;CIDAMON, 11;444424,2;4478230,25;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000024;ZV;CIUDAD LINEAL;POL. MARQUESA AMBOAGE, 17 - AVDA. PAZ;FAUSTINA PEÑALVER, 20;444157,18;4478384,12;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000025;ZV;CIUDAD LINEAL;PARQUE ARRIAGA;ARRIAGA, 77;446047;4475103;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000026;ZV;CIUDAD LINEAL;Z.V. ENTRE VILLAESCUSA Y CEMENTERIO CIVIL;FRANCISCO LARGO CABALLERO, 2;446047,174;4475102,683;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000027;ZV;CIUDAD LINEAL;EZEQUIEL SOLANA - VITAL AZA;EZEQUIEL SOLANA, 41;445415,363;4476012,02;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000029;ZV;CIUDAD LINEAL;ZONA ESTANCIAL SAN VICENTE - PITUFOS;JOSE DEL HIERRO, 37;445407,9922;4477002,93;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000030;ZV;CIUDAD LINEAL;PARQUE SALVADOR MADARIAGA;SALVADOR DE MADARIAGA, 9;444365,27;4476948,22;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000031;ZV;CIUDAD LINEAL;PAR VITAL AZA - CAROLINA CORONADO;CAROLINA CORONADO, 26;445450,449;4475958,68;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000032;ZV;CIUDAD LINEAL;HNOS. GªNOBLEJAS - GHANDI;HERMANOS GARCIA NOBLEJAS, 128;446690,25;4475401,24;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000034;ZV;CIUDAD LINEAL;GANDHI;GANDHI, 12;446153,043;4475190,986;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000035;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;CALERUEGA, 112;443422,145;4481616,14;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000036;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;CALERUEGA, 32;443358,443;4481587,64;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000037;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;BRIVIESCA, 5;443550,475;4481664,628;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000038;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;BRIVIESCA, 1;443603,934;4481629,26;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000039;ZV;CIUDAD LINEAL;ASURA - C. COMERCIAL Y DIEGO AYLLON;ASURA, 3;445043,87;4478212,59;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000040;ZV;CIUDAD LINEAL;PARQUE EL CEDRAL;RODRIGUEZ ILLANES, 2;443684,4;4479530,89;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000041;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 16;446832,326;4474812,911;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000042;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 1;446770,989;4474702,688;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000043;ZV;CIUDAD LINEAL;STA. FELICIDAD, 35;SANTA FELICIDAD, 11;444977,91;4475348,72;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000045;ZV;CIUDAD LINEAL;AVDA. DAROCA - STA. GENOVEVA;SANTA GENOVEVA, 2;445198,41;4475528,85;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000046;ZV;CIUDAD LINEAL;ARTE;CALERUEGA, 63;443223,595;4481712,94;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000047;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;ASCAO, 32;445849,62;4475904,86;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000048;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;ASCAO, 32;445874,74;4475933,36;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000049;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;FRANCISCO RIOJA, 15;445944,72;4475925,35;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000050;ZV;CIUDAD LINEAL;Bº BILBAO - ARCENTALES;EMILIO FERRARI, 146;446112,398;4475474,345;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000051;ZV;CIUDAD LINEAL;PARQUE MALMOE;MALMOE, 2;447003,688;4474277,747;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000052;ZV;CIUDAD LINEAL;CANAL DEL ESTE;VALLE GUERRA, 2;446374,601;4475667,192;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000054;ZV;CIUDAD LINEAL;ELFO - SIENA;SIENA, 52;444854,414;4476226,488;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000055;ZV;CIUDAD LINEAL;ELFO - SIENA;ELFO, 48;444843,043;4476287,421;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000056;ZV;CIUDAD LINEAL;PZA. VIRGEN DEL CORO;VIRGEN DE LA ROCA, 6;444312,111;4476357,419;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000057;ZV;CIUDAD LINEAL;PARQUE ANEMONAS;DALIA, 12;443671,1037;4481255,557;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000058;ZV;CIUDAD LINEAL;PZA. VIRGEN DE LA ROCA;VIRGEN DE LA ROCA, 20;444336,9778;4476499,923;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000059;ZV;CIUDAD LINEAL;PARQUE ANEMONAS;GOLFO DE SALONICA, 19;443586,6049;4481126,974;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000060;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;FRANCISCO LARGO CABALLERO, 4;446333,019;4475083,779;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000062;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;NICOLAS SALMERON, 1;446301,355;4475026,26;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000063;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;NICOLAS SALMERON, 1;446259,009;4475028,426;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000065;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;ANTONIO PIRALA, 25;444137,6275;4475711,641;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000066;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;SANTIAGO MASSARNAU, 1;444201,8479;4475989,663;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000067;ZV;CIUDAD LINEAL;Z.A. PTE. DE VENTAS;VIRGEN DE LA ALEGRIA, 9;444245,7698;4476187,914;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000068;ZV;CIUDAD LINEAL;RAFAEL BERGAMIN - TREVIANA;EMILIANO BARRAL, 8;444140,1905;4477962,332;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000069;ZV;CIUDAD LINEAL;CALLE 30 - RAFAEL BERGAMIN;RAFAEL BERGAMIN, 7;444087,22;4478203,38;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000070;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;ANTONIO PIRALA, 5;444130,4159;4475951,769;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000072;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 286;443502,067;4480777,837;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000073;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 264;443606,184;4480287,841;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000074;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 256;443621,887;4480183,736;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000075;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 230;443727,3655;4479661,85;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000077;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 198;444197,3378;4479109,74;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000079;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 164;444549,156;4478639,784;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000080;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 140;444777,874;4478280,71;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000081;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 130;444839,17;4478168,581;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000082;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 120;444995,483;4477892,581;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000083;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 77;445153,606;4477664,896;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000084;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 57;445416,045;4477490,518;EPSG:23030-ED50/ UTM ZONE 30 N;FUERA DE SERVICIO;20-nov-16
FUE_04-15_0000000086;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 18;445878,796;4477004,206;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000087;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 10;445953,492;4476866,414;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000088;ZV;CIUDAD LINEAL;AVDA. MARQUES DE CORBERA - SAN CLODOALDO;HERMANOS GOMEZ, 50;445039,0611;4475716,463;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
FUE_04-15_0000000089;ZV;CIUDAD LINEAL;POL. AFRICA;MATAMOROSA, 11;446845,9976;4474868,674;EPSG:23030-ED50/ UTM ZONE 30 N;EN SERVICIO;20-nov-16
