CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;LONGITUD;LATITUD;ESTADO;OBSERVACIONES;FECHA DATOS
FUE_05-14_0000000082;ZV;MORATALAZ;PARQUE DARWIN PLAZA DEL CORREGIDOR ALONSO DE AGUILAR JUNTO A PUENTE.; ;444143,0061;4473070,746;"ETRS89 / UTM 
Zona 30N";-3,6582885;40,4063776;EN SERVICIO;;28/06/2017
FUE_05-14_0000000083;ZV;MORATALAZ;CALLE  MANUEL MARÍA DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL; ;443819,8762;4473096,021;"ETRS89 / UTM 
Zona 30N";-3,6620987;40,4065835;EN SERVICIO;;28/06/2017
FUE_05-14_0000000084;ZV;MORATALAZ;C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.; ;446712,5462;4473677,688;"ETRS89 / UTM 
Zona 30N";-3,6280584;40,4120138;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000085;ZV;MORATALAZ;HACIENDA DE PAVONES CON CALLE BRUJAS. ANILLO CICLISTA.; ;446721,1475;4472256,349;"ETRS89 / UTM 
Zona 30N";-3,6278381;40,39921;EN SERVICIO;;28/06/2017
FUE_05-14_0000000087;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR; ;445902,6114;4472374,468;"ETRS89 / UTM 
Zona 30N";-3,6374932;40,4002213;EN SERVICIO;;28/06/2017
FUE_05-14_0000000090;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA; ;445778,0333;4473303,398;"ETRS89 / UTM 
Zona 30N";-3,6390404;40,4085816;EN SERVICIO;;28/06/2017
FUE_05-14_0000000091;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA; ;445851,2808;4473108,671;"ETRS89 / UTM 
Zona 30N";-3,6381605;40,4068321;EN SERVICIO;;28/06/2017
FUE_05-14_0000000092;ZV;MORATALAZ;PARQUE VANDEL II CALLE LUÍS DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA; ;446264,9385;4472778,557;"ETRS89 / UTM 
Zona 30N";-3,6332578;40,4038851;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_05-14_0000000093;ZV;MORATALAZ;FUENTE EN PARQUE JUNTO A NUDO M30  Y A III EN LA CALLE RAMÓN ARECES; ;443806,754;4473185,467;"ETRS89 / UTM 
Zona 30N";-3,6622613;40,4073885;EN SERVICIO;;28/06/2017
FUE_05-14_0000000094;ZV;MORATALAZ;CALLE DE LITUANIA; ;443924,5914;4473459,024;"ETRS89 / UTM 
Zona 30N";-3,6608967;40,4098607;EN SERVICIO;;28/06/2017
FUE_05-14_0000000095;ZV;MORATALAZ;HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.; ;445609,5952;4472662,866;"ETRS89 / UTM 
Zona 30N";-3,6409706;40,4028003;EN SERVICIO;;28/06/2017
FUE_05-14_0000000096;ZV;MORATALAZ;FÉLIX RODRÍGUEZ DE LA FUENTE 67   ; ;444100,5382;4474036,458;"ETRS89 / UTM 
Zona 30N";-3,6588738;40,4150745;EN SERVICIO;;28/06/2017
FUE_05-14_0000000097;VP;MORATALAZ;Encomienda de Palacios nº 190;;pdte. lote;pdte. lote;"ETRS89 / UTM 
Zona 30N";Error;Error;EN SERVICIO;;28/06/2017
FB_000068;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;445347,0046;4473638,797;"ETRS89 / UTM 
Zona 30N";-3,6441488;40,4115749;EN SERVICIO;;28/06/2017
FB_000069;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;445686,2691;4473862,075;"ETRS89 / UTM 
Zona 30N";-3,6401694;40,4136084;EN SERVICIO;;28/06/2017
FB_000070;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446058,6918;4473649,533;"ETRS89 / UTM 
Zona 30N";-3,6357621;40,411718;EN SERVICIO;;28/06/2017
FB_000071;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446184,6355;4473754,611;"ETRS89 / UTM 
Zona 30N";-3,6342866;40,4126728;EN SERVICIO;;28/06/2017
FB_000072;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446242,5931;4473840,891;"ETRS89 / UTM 
Zona 30N";-3,633611;40,4134538;EN SERVICIO;;28/06/2017
FB_000073;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446277,506;4473935,887;"ETRS89 / UTM 
Zona 30N";-3,6332074;40,4143118;EN SERVICIO;;28/06/2017
FB_000074;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446446,4061;4473902,627;"ETRS89 / UTM 
Zona 30N";-3,631214;40,4140231;EN SERVICIO;;28/06/2017
FB_000075;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446352,1863;4473698,381;"ETRS89 / UTM 
Zona 30N";-3,6323072;40,412177;EN SERVICIO;;28/06/2017
FB_000076;ZV;MORATALAZ;CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA; ;446286,557;4473649,689;"ETRS89 / UTM 
Zona 30N";-3,6330766;40,4117342;EN SERVICIO;;28/06/2017
FUE_04-15_0000000001;ZV;CIUDAD LINEAL;PINAR DE LA ELIPA;JOSE LUIS DE ARRESE, 22;444537,6527;4474615,915;"ETRS89 / UTM 
Zona 30N";-3,6537726;40,4203238;EN SERVICIO;;28/06/2017
FUE_04-15_0000000002;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE NURIA, 13;444702,1685;4476395,799;"ETRS89 / UTM 
Zona 30N";-3,6519882;40,4363689;EN SERVICIO;;28/06/2017
FUE_04-15_0000000003;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DEL SAGRARIO, 22;444923,173;4476349,621;"ETRS89 / UTM 
Zona 30N";-3,6493787;40,4359675;EN SERVICIO;;28/06/2017
FUE_04-15_0000000004;ZV;CIUDAD LINEAL;C/ BENIDORM;JOSE VILLENA, 18;444375,3351;4475764,784;"ETRS89 / UTM 
Zona 30N";-3,6557862;40,4306625;EN SERVICIO;;28/06/2017
FUE_04-15_0000000007;ZV;CIUDAD LINEAL;PARQUE EL CALERO;VIRGEN DE LLUC, 8;444450,9477;4476227,899;"ETRS89 / UTM 
Zona 30N";-3,6549353;40,4348396;EN SERVICIO;;28/06/2017
FUE_04-15_0000000008;ZV;CIUDAD LINEAL;PZA. VICENTE ESPINEL - TRUJILLO;RIO ULLA, 32;445590,6402;4476000,173;"ETRS89 / UTM 
Zona 30N";-3,6414795;40,4328634;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000009;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 45;445461,5512;4475172,882;"ETRS89 / UTM 
Zona 30N";-3,6429303;40,4254023;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000011;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 21;445318,5833;4475322,611;"ETRS89 / UTM 
Zona 30N";-3,6446285;40,4267418;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000012;ZV;CIUDAD LINEAL;C/ BENIDORM;DAROCA, 24;444268,794;4475749,037;"ETRS89 / UTM 
Zona 30N";-3,6570409;40,4305136;EN SERVICIO;;28/06/2017
FUE_04-15_0000000013;ZV;CIUDAD LINEAL;PZA. SAMBARA - MARQUES DE TORRECILLA;MISTERIOS, 13;445712,2395;4476666,179;"ETRS89 / UTM 
Zona 30N";-3,6401028;40,4388712;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000014;ZV;CIUDAD LINEAL;PZA. EIDER - CORMORAN;MISTERIOS, 51;445609,7412;4476794,241;"ETRS89 / UTM 
Zona 30N";-3,6413223;40,4400181;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000015;ZV;CIUDAD LINEAL;PZA. MISTERIOS;PZA. MISTERIOS;445821,2885;4476610,447;"ETRS89 / UTM 
Zona 30N";-3,6388123;40,4383762;EN SERVICIO;;28/06/2017
FUE_04-15_0000000016;ZV;CIUDAD LINEAL;PZA. DR. CIRAJAS - JOSE ARCONES;TRAV. VAZQUEZ DE MELLA, 6;445824,1977;4476328,517;"ETRS89 / UTM 
Zona 30N";-3,638754;40,4358366;EN SERVICIO;;28/06/2017
FUE_04-15_0000000018;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446250,1069;4474612,551;"ETRS89 / UTM 
Zona 30N";-3,6335875;40,4204058;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000019;ZV;CIUDAD LINEAL;GERMAN PEREZ CARRASCO;GERMAN PEREZ CARRASCO;445064,457;4476181,626;"ETRS89 / UTM 
Zona 30N";-3,6476984;40,4344635;EN SERVICIO;;28/06/2017
FUE_04-15_0000000020;ZV;CIUDAD LINEAL;PARQUE DE LA ALMUDENA;PARQUE DE LA ALMUDENA;446451,2055;4474544,138;"ETRS89 / UTM 
Zona 30N";-3,6312114;40,4198025;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000021;ZV;CIUDAD LINEAL;PZA. DE PLATON;PLATON, 15;444707,1476;4477089,336;"ETRS89 / UTM 
Zona 30N";-3,6519898;40,442617;EN SERVICIO;;28/06/2017
FUE_04-15_0000000022;ZV;CIUDAD LINEAL;PZA. DEL DRAGON;SAN MAXIMILIANO, 2;444324,1663;4474896,05;"ETRS89 / UTM 
Zona 30N";-3,6563134;40,4228331;EN SERVICIO;;28/06/2017
FUE_04-15_0000000023;ZV;CIUDAD LINEAL;Z.V. COL. PARQUE SAN JUAN BAUTISTA;CIDAMON, 11;444314,7773;4478022,726;"ETRS89 / UTM 
Zona 30N";-3,656698;40,4509993;EN SERVICIO;;28/06/2017
FUE_04-15_0000000024;ZV;CIUDAD LINEAL;POL. MARQUESA AMBOAGE, 17 - AVDA. PAZ;FAUSTINA PEÑALVER, 20;444047,7596;4478176,601;"ETRS89 / UTM 
Zona 30N";-3,6598604;40,4523675;EN SERVICIO;;28/06/2017
FUE_04-15_0000000025;ZV;CIUDAD LINEAL;PARQUE ARRIAGA;ARRIAGA, 77;445937,5408;4474895,437;"ETRS89 / UTM 
Zona 30N";-3,6372958;40,422934;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000026;ZV;CIUDAD LINEAL;Z.V. ENTRE VILLAESCUSA Y CEMENTERIO CIVIL;FRANCISCO LARGO CABALLERO, 2;445937,7148;4474895,12;"ETRS89 / UTM 
Zona 30N";-3,6372938;40,4229311;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000027;ZV;CIUDAD LINEAL;EZEQUIEL SOLANA - VITAL AZA;EZEQUIEL SOLANA, 41;445305,9152;4475804,47;"ETRS89 / UTM 
Zona 30N";-3,6448192;40,4310818;EN SERVICIO;;28/06/2017
FUE_04-15_0000000029;ZV;CIUDAD LINEAL;ZONA ESTANCIAL SAN VICENTE - PITUFOS;JOSE DEL HIERRO, 37;445298,5546;4476795,386;"ETRS89 / UTM 
Zona 30N";-3,6449914;40,4400081;EN SERVICIO;;28/06/2017
FUE_04-15_0000000030;ZV;CIUDAD LINEAL;PARQUE SALVADOR MADARIAGA;SALVADOR DE MADARIAGA, 9;444255,8357;4476740,69;"ETRS89 / UTM 
Zona 30N";-3,6572806;40,439446;EN SERVICIO;;28/06/2017
FUE_04-15_0000000031;ZV;CIUDAD LINEAL;PAR VITAL AZA - CAROLINA CORONADO;CAROLINA CORONADO, 26;445341,0006;4475751,13;"ETRS89 / UTM 
Zona 30N";-3,6444011;40,4306036;EN SERVICIO;;28/06/2017
FUE_04-15_0000000032;ZV;CIUDAD LINEAL;HNOS. GªNOBLEJAS - GHANDI;HERMANOS GARCIA NOBLEJAS, 128;446580,7916;4475193,669;"ETRS89 / UTM 
Zona 30N";-3,6297386;40,4256622;EN SERVICIO;;28/06/2017
FUE_04-15_0000000034;ZV;CIUDAD LINEAL;GANDHI;GANDHI, 12;446043,5843;4474983,422;"ETRS89 / UTM 
Zona 30N";-3,6360534;40,4237335;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000035;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;CALERUEGA, 112;443312,7554;4481408,65;"ETRS89 / UTM 
Zona 30N";-3,6688167;40,4814335;EN SERVICIO;;28/06/2017
FUE_04-15_0000000036;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;CALERUEGA, 32;443249,0534;4481380,15;"ETRS89 / UTM 
Zona 30N";-3,6695657;40,4811724;EN SERVICIO;;28/06/2017
FUE_04-15_0000000037;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;BRIVIESCA, 5;443441,0853;4481457,136;"ETRS89 / UTM 
Zona 30N";-3,667307;40,481879;EN SERVICIO;;28/06/2017
FUE_04-15_0000000038;ZV;CIUDAD LINEAL;PINAR DE CHAMARTIN;BRIVIESCA, 1;443494,5438;4481421,767;"ETRS89 / UTM 
Zona 30N";-3,6666733;40,481564;EN SERVICIO;;28/06/2017
FUE_04-15_0000000039;ZV;CIUDAD LINEAL;ASURA - C. COMERCIAL Y DIEGO AYLLON;ASURA, 3;444934,4447;4478005,057;"ETRS89 / UTM 
Zona 30N";-3,6493893;40,4508814;EN SERVICIO;;28/06/2017
FUE_04-15_0000000040;ZV;CIUDAD LINEAL;PARQUE EL CEDRAL;RODRIGUEZ ILLANES, 2;443574,9913;4479323,384;"ETRS89 / UTM 
Zona 30N";-3,6655375;40,4626663;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000041;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 16;446722,8615;4474605,335;"ETRS89 / UTM 
Zona 30N";-3,6280146;40,4203712;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000042;ZV;CIUDAD LINEAL;POL. AFRICA;JOSE MARIA RODERO, 1;446661,5234;4474495,112;"ETRS89 / UTM 
Zona 30N";-3,6287284;40,4193743;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000043;ZV;CIUDAD LINEAL;STA. FELICIDAD, 35;SANTA FELICIDAD, 11;444868,457;4475141,173;"ETRS89 / UTM 
Zona 30N";-3,6499189;40,4250775;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000045;ZV;CIUDAD LINEAL;AVDA. DAROCA - STA. GENOVEVA;SANTA GENOVEVA, 2;445088,9581;4475321,301;"ETRS89 / UTM 
Zona 30N";-3,6473352;40,4267148;EN SERVICIO;;28/06/2017
FUE_04-15_0000000046;ZV;CIUDAD LINEAL;ARTE;CALERUEGA, 63;443114,207;4481505,453;"ETRS89 / UTM 
Zona 30N";-3,6711678;40,4822919;EN SERVICIO;;28/06/2017
FUE_04-15_0000000047;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;ASCAO, 32;445740,1696;4475697,304;"ETRS89 / UTM 
Zona 30N";-3,6396908;40,4301448;EN SERVICIO;;28/06/2017
FUE_04-15_0000000048;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;ASCAO, 32;445765,2898;4475725,803;"ETRS89 / UTM 
Zona 30N";-3,6393971;40,4304032;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000049;ZV;CIUDAD LINEAL;ASCAO - LUIS RUIZ;FRANCISCO RIOJA, 15;445835,2695;4475717,792;"ETRS89 / UTM 
Zona 30N";-3,6385714;40,4303356;EN SERVICIO;;28/06/2017
FUE_04-15_0000000050;ZV;CIUDAD LINEAL;Bº BILBAO - ARCENTALES;EMILIO FERRARI, 146;446002,9423;4475266,783;"ETRS89 / UTM 
Zona 30N";-3,6365565;40,4262835;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000051;ZV;CIUDAD LINEAL;PARQUE MALMOE;MALMOE, 2;446894,2182;4474070,165;"ETRS89 / UTM 
Zona 30N";-3,6259501;40,4155611;EN SERVICIO;;28/06/2017
FUE_04-15_0000000052;ZV;CIUDAD LINEAL;CANAL DEL ESTE;VALLE GUERRA, 2;446265,1463;4475459,627;"ETRS89 / UTM 
Zona 30N";-3,6334818;40,4280378;EN SERVICIO;;28/06/2017
FUE_04-15_0000000053;ZV;CIUDAD LINEAL;BAUSA;PRENSA, 13;443328,4522;4480121,647;"ETRS89 / UTM 
Zona 30N";-3,6685165;40,4698407;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000054;ZV;CIUDAD LINEAL;ELFO - SIENA;SIENA, 52;444744,9704;4476018,948;"ETRS89 / UTM 
Zona 30N";-3,6514508;40,4329769;EN SERVICIO;;28/06/2017
FUE_04-15_0000000055;ZV;CIUDAD LINEAL;ELFO - SIENA;ELFO, 48;444733,6001;4476079,881;"ETRS89 / UTM 
Zona 30N";-3,6515902;40,433525;EN SERVICIO;;28/06/2017
FUE_04-15_0000000056;ZV;CIUDAD LINEAL;PZA. VIRGEN DEL CORO;VIRGEN DE LA ROCA, 6;444202,6708;4476149,887;"ETRS89 / UTM 
Zona 30N";-3,6578556;40,4341202;EN SERVICIO;;28/06/2017
FUE_04-15_0000000057;ZV;CIUDAD LINEAL;PARQUE ANEMONAS;DALIA, 12;443561,71;4481048,061;"ETRS89 / UTM 
Zona 30N";-3,6658475;40,4782021;EN SERVICIO;;28/06/2017
FUE_04-15_0000000058;ZV;CIUDAD LINEAL;PZA. VIRGEN DE LA ROCA;VIRGEN DE LA ROCA, 20;444227,5389;4476292,391;"ETRS89 / UTM 
Zona 30N";-3,6575749;40,4354056;EN SERVICIO;;28/06/2017
FUE_04-15_0000000059;ZV;CIUDAD LINEAL;PARQUE ANEMONAS;GOLFO DE SALONICA, 19;443477,2104;4480919,478;"ETRS89 / UTM 
Zona 30N";-3,6668329;40,477038;EN SERVICIO;;28/06/2017
FUE_04-15_0000000060;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;FRANCISCO LARGO CABALLERO, 4;446223,5586;4474876,211;"ETRS89 / UTM 
Zona 30N";-3,6339228;40,4227793;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000062;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;NICOLAS SALMERON, 1;446191,8941;4474818,693;"ETRS89 / UTM 
Zona 30N";-3,6342912;40,4222591;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000063;ZV;CIUDAD LINEAL;PARQUE DE LOS TILOS;NICOLAS SALMERON, 1;446149,5483;4474820,859;"ETRS89 / UTM 
Zona 30N";-3,6347905;40,4222759;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000064;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;ANTONIO PIRALA, 2;444006,3457;4475799,325;"ETRS89 / UTM 
Zona 30N";-3,6601392;40,430949;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000065;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;ANTONIO PIRALA, 25;444028,1812;4475504,108;"ETRS89 / UTM 
Zona 30N";-3,6598558;40,428291;EN SERVICIO;;28/06/2017
FUE_04-15_0000000066;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;SANTIAGO MASSARNAU, 1;444092,4042;4475782,131;"ETRS89 / UTM 
Zona 30N";-3,6591232;40,4307999;EN SERVICIO;;28/06/2017
FUE_04-15_0000000067;ZV;CIUDAD LINEAL;Z.A. PTE. DE VENTAS;VIRGEN DE LA ALEGRIA, 9;444136,328;4475980,382;"ETRS89 / UTM 
Zona 30N";-3,6586228;40,4325887;EN SERVICIO;;28/06/2017
FUE_04-15_0000000068;ZV;CIUDAD LINEAL;RAFAEL BERGAMIN - TREVIANA;EMILIANO BARRAL, 8;444030,7665;4477754,811;"ETRS89 / UTM 
Zona 30N";-3,6600236;40,4485666;EN SERVICIO;;28/06/2017
FUE_04-15_0000000069;ZV;CIUDAD LINEAL;CALLE 30 - RAFAEL BERGAMIN;RAFAEL BERGAMIN, 7;443977,7983;4477995,861;"ETRS89 / UTM 
Zona 30N";-3,6606694;40,4507346;EN SERVICIO;;28/06/2017
FUE_04-15_0000000070;ZV;CIUDAD LINEAL;PARQUE ANTONIO PIRALA;ANTONIO PIRALA, 5;444020,9721;4475744,238;"ETRS89 / UTM 
Zona 30N";-3,659962;40,4304537;EN SERVICIO;;28/06/2017
FUE_04-15_0000000072;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 286;443392,6698;4480570,341;"ETRS89 / UTM 
Zona 30N";-3,6677991;40,473887;EN SERVICIO;;28/06/2017
FUE_04-15_0000000073;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 264;443496,7822;4480080,341;"ETRS89 / UTM 
Zona 30N";-3,6665273;40,46948;EN SERVICIO;;28/06/2017
FUE_04-15_0000000074;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 256;443512,4842;4479976,235;"ETRS89 / UTM 
Zona 30N";-3,6663329;40,4685432;EN SERVICIO;;28/06/2017
FUE_04-15_0000000075;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 230;443617,9578;4479454,344;"ETRS89 / UTM 
Zona 30N";-3,6650423;40,4638489;EN SERVICIO;;28/06/2017
FUE_04-15_0000000076;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 216;443790,0968;4479183,503;"ETRS89 / UTM 
Zona 30N";-3,662988;40,4614207;FUERA DE SERVICIO;NO APTA CONSUMO;28/06/2017
FUE_04-15_0000000077;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 198;444087,9235;4478902,225;"ETRS89 / UTM 
Zona 30N";-3,6594507;40,4589069;EN SERVICIO;;28/06/2017
FUE_04-15_0000000079;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 164;444439,7363;4478432,261;"ETRS89 / UTM 
Zona 30N";-3,6552603;40,4546969;EN SERVICIO;;28/06/2017
FUE_04-15_0000000080;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 140;444668,4504;4478073,182;"ETRS89 / UTM 
Zona 30N";-3,6525319;40,4514774;EN SERVICIO;;28/06/2017
FUE_04-15_0000000081;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 130;444729,7452;4477961,051;"ETRS89 / UTM 
Zona 30N";-3,6517992;40,4504713;EN SERVICIO;;28/06/2017
FUE_04-15_0000000082;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 120;444886,0552;4477685,047;"ETRS89 / UTM 
Zona 30N";-3,649932;40,4479953;EN SERVICIO;;28/06/2017
FUE_04-15_0000000083;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 77;445044,1756;4477457,359;"ETRS89 / UTM 
Zona 30N";-3,6480478;40,4459547;EN SERVICIO;;28/06/2017
FUE_04-15_0000000084;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 57;445306,6121;4477282,976;"ETRS89 / UTM 
Zona 30N";-3,6449384;40,4444011;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_04-15_0000000086;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 18;445769,3566;4476796,655;"ETRS89 / UTM 
Zona 30N";-3,6394405;40,4400502;EN SERVICIO;;28/06/2017
FUE_04-15_0000000087;ZV;CIUDAD LINEAL;ARTURO SORIA;ARTURO SORIA, 10;445844,051;4476658,861;"ETRS89 / UTM 
Zona 30N";-3,6385481;40,4388138;EN SERVICIO;;28/06/2017
FUE_04-15_0000000088;ZV;CIUDAD LINEAL;AVDA. MARQUES DE CORBERA - SAN CLODOALDO;HERMANOS GOMEZ, 50;444929,6116;4475508,917;"ETRS89 / UTM 
Zona 30N";-3,6492299;40,4283945;EN SERVICIO;;28/06/2017
FUE_04-15_0000000089;ZV;CIUDAD LINEAL;POL. AFRICA;MATAMOROSA, 11;446736,5337;4474661,098;"ETRS89 / UTM 
Zona 30N";-3,6278582;40,4208745;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000090;ZV;CIUDAD LINEAL;POL. AFRICA;VILLASILOS, 12;446710,9038;4474708,375;"ETRS89 / UTM 
Zona 30N";-3,6281642;40,4212987;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000091;ZV;CIUDAD LINEAL;POL. AFRICA;VILLASILOS, 12;446696,4179;4474734,834;"ETRS89 / UTM 
Zona 30N";-3,6283371;40,4215361;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000092;ZV;CIUDAD LINEAL;Bº BATERIAS;BATERIAS, 4;445003,2767;4476948,539;"ETRS89 / UTM 
Zona 30N";-3,648486;40,4413682;EN SERVICIO;;28/06/2017
FUE_04-15_0000000093;ZV;CIUDAD LINEAL;Bº BATERIAS;JUAN PEREZ ZUÑIGA, 8;444941,2511;4476910,383;"ETRS89 / UTM 
Zona 30N";-3,6492141;40,4410204;EN SERVICIO;;28/06/2017
FUE_04-15_0000000094;ZV;CIUDAD LINEAL;Bº BATERIAS;INDULGENCIA, 3;444983,6006;4476854,253;"ETRS89 / UTM 
Zona 30N";-3,6487099;40,4405175;EN SERVICIO;;28/06/2017
FUE_04-15_0000000095;ZV;CIUDAD LINEAL;Bº BATERIAS;INDULGENCIA, 6;445040,9558;4476831,506;"ETRS89 / UTM 
Zona 30N";-3,6480316;40,4403165;EN SERVICIO;;28/06/2017
FUE_04-15_0000000096;ZV;CIUDAD LINEAL;PARQUE DE ARRIAGA;ARRIAGA, 41;445412,8826;4475216,078;"ETRS89 / UTM 
Zona 30N";-3,6435078;40,4257883;FUERA DE SERVICIO;VANDALISMO REITERADO;28/06/2017
FUE_04-15_0000000097;ZV;CIUDAD LINEAL;JOSE ARCONES GIL;JOSE ARCONES GIL, 126;446320,2406;4475315,161;"ETRS89 / UTM 
Zona 30N";-3,6328202;40,4267399;EN SERVICIO;;28/06/2017
FUE_04-15_0000000098;VP;CIUDAD LINEAL;C/ MARIA ZAMBRANO, 1;MARIA ZAMBRANO, 1;444886,2913;4476952,44;"ETRS89 / UTM 
Zona 30N";-3,6498657;40,4413956;EN SERVICIO;;28/06/2017
FUE_04-15_0000000100;VP;CIUDAD LINEAL;AV DAROCA, 60;DAROCA, 60;444635,2561;4475612,583;"ETRS89 / UTM 
Zona 30N";-3,6527088;40,4293088;EN SERVICIO;;28/06/2017
