Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SH2 (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
20/03/2017;22:00;0;34;Muy buena / Oso ona;34;20;Muy buena / Oso ona;2;2;Muy buena / Oso ona;220;82;1015,1;0,2;11,2;1,31
20/03/2017;21:00;0;32;Muy buena / Oso ona;32;23;Muy buena / Oso ona;2;1;Muy buena / Oso ona;223;83;1015,1;0,2;11,2;1,05
20/03/2017;20:00;1;18;Muy buena / Oso ona;19;20;Muy buena / Oso ona;2;1;Muy buena / Oso ona;223;83;1014,9;0,2;11,1;0,98
20/03/2017;19:00;0;21;Muy buena / Oso ona;21;22;Muy buena / Oso ona;2;1;Muy buena / Oso ona;236;83;1014,7;0,7;11,4;0,6
20/03/2017;18:00;5;24;Muy buena / Oso ona;32;23;Muy buena / Oso ona;2;1;Muy buena / Oso ona;327;81;1014,4;11,7;11,4;1,14
20/03/2017;17:00;6;26;Muy buena / Oso ona;34;17;Muy buena / Oso ona;2;1;Muy buena / Oso ona;344;75;1014,1;35,8;12;1,35
20/03/2017;16:00;5;22;Muy buena / Oso ona;30;16;Muy buena / Oso ona;2;1;Muy buena / Oso ona;344;74;1014;85,8;12,1;1,93
20/03/2017;15:00;7;21;Muy buena / Oso ona;33;11;Muy buena / Oso ona;2;1;Muy buena / Oso ona;350;71;1013,7;184,4;12,5;2,2
20/03/2017;14:00;8;27;Muy buena / Oso ona;39;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;349;72;1013,7;167,6;12,4;1,86
20/03/2017;13:00;14;35;Muy buena / Oso ona;56;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;354;72;1013,7;177,9;12,4;1,44
20/03/2017;12:00;13;34;Muy buena / Oso ona;53;17;Muy buena / Oso ona;2;1;Muy buena / Oso ona;357;73;1013,8;174,7;12,2;1,48
20/03/2017;11:00;14;34;Muy buena / Oso ona;55;12;Muy buena / Oso ona;2;1;Muy buena / Oso ona;352;72;1013,6;175,7;12,4;0,72
20/03/2017;10:00;4;18;Muy buena / Oso ona;23;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;279;73;1013,3;133,5;12,1;0,34
20/03/2017;09:00;5;34;Muy buena / Oso ona;41;22;Muy buena / Oso ona;4;1;Muy buena / Oso ona;174;77;1013,1;104,4;11,6;0,39
20/03/2017;08:00;18;53;Muy buena / Oso ona;80;27;Muy buena / Oso ona;7;1;Muy buena / Oso ona;139;80;1013,5;42,5;11;0,31
20/03/2017;07:00;4;29;Muy buena / Oso ona;35;23;Muy buena / Oso ona;10;1;Muy buena / Oso ona;296;80;1013,5;7,5;10,8;0,46
20/03/2017;06:00;2;16;Muy buena / Oso ona;19;22;Muy buena / Oso ona;8;1;Muy buena / Oso ona;171;79;1013,2;0,2;10,8;0,38
20/03/2017;05:00;2;10;Muy buena / Oso ona;13;17;Muy buena / Oso ona;6;1;Muy buena / Oso ona;165;80;1013,3;0,2;10,8;0,29
20/03/2017;04:00;2;10;Muy buena / Oso ona;13;11;Muy buena / Oso ona;7;;Sin datos / Daturik gabe;159;79;1013,6;0,2;10,6;0,56
20/03/2017;03:00;3;10;Muy buena / Oso ona;15;11;Muy buena / Oso ona;9;1;Muy buena / Oso ona;128;77;1014,3;0,2;10,8;0,77
20/03/2017;02:00;1;12;Muy buena / Oso ona;14;13;Muy buena / Oso ona;4;1;Muy buena / Oso ona;190;76;1014,7;0,2;11;0,22
20/03/2017;01:00;1;15;Muy buena / Oso ona;16;12;Muy buena / Oso ona;2;1;Muy buena / Oso ona;227;75;1015,2;0,2;11;0,28
19/03/2017;24:00;1;18;Muy buena / Oso ona;19;13;Muy buena / Oso ona;2;1;Muy buena / Oso ona;231;75;1015,7;0,2;10,9;0,79
19/03/2017;23:00;1;13;Muy buena / Oso ona;15;13;Muy buena / Oso ona;2;1;Muy buena / Oso ona;239;74;1016,3;0,2;11,2;0,35
19/03/2017;22:00;2;6;Muy buena / Oso ona;9;12;Muy buena / Oso ona;2;1;Muy buena / Oso ona;263;73;1016,5;0,2;11,2;0,67
19/03/2017;21:00;1;10;Muy buena / Oso ona;11;12;Muy buena / Oso ona;2;1;Muy buena / Oso ona;254;73;1016,6;0,2;11,3;0,69
19/03/2017;20:00;1;8;Muy buena / Oso ona;9;13;Muy buena / Oso ona;2;1;Muy buena / Oso ona;267;73;1016,8;0,2;11,4;0,69
19/03/2017;19:00;3;9;Muy buena / Oso ona;13;14;Muy buena / Oso ona;3;1;Muy buena / Oso ona;296;73;1016,7;1,7;11,4;1,05
19/03/2017;18:00;4;16;Muy buena / Oso ona;22;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;334;73;1016,7;25,3;11,6;1,41
19/03/2017;17:00;5;17;Muy buena / Oso ona;25;17;Muy buena / Oso ona;2;1;Muy buena / Oso ona;348;75;1016,8;90,6;11,9;2,2
19/03/2017;16:00;3;12;Muy buena / Oso ona;17;18;Muy buena / Oso ona;2;1;Muy buena / Oso ona;352;73;1016,8;337,8;12,9;2,52
19/03/2017;15:00;2;10;Muy buena / Oso ona;13;18;Muy buena / Oso ona;2;1;Muy buena / Oso ona;350;70;1016,7;531,5;13,4;3,01
19/03/2017;14:00;5;16;Muy buena / Oso ona;24;17;Muy buena / Oso ona;2;1;Muy buena / Oso ona;8;70;1016,7;636,5;13,4;2,73
19/03/2017;13:00;7;19;Muy buena / Oso ona;29;20;Muy buena / Oso ona;3;1;Muy buena / Oso ona;355;70;1017,2;688,3;13,5;2,64
19/03/2017;12:00;9;21;Muy buena / Oso ona;34;19;Muy buena / Oso ona;3;2;Muy buena / Oso ona;8;69;1017,5;680,4;13,3;2,25
19/03/2017;11:00;10;23;Muy buena / Oso ona;39;18;Muy buena / Oso ona;3;1;Muy buena / Oso ona;2;68;1018;613;13,3;1,5
19/03/2017;10:00;7;18;Muy buena / Oso ona;29;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;42;76;1018,4;482,1;11,5;0,16
19/03/2017;09:00;11;21;Muy buena / Oso ona;38;23;Muy buena / Oso ona;2;1;Muy buena / Oso ona;210;87;1018,8;328,8;8,3;2,16
19/03/2017;08:00;11;22;Muy buena / Oso ona;38;20;Muy buena / Oso ona;3;1;Muy buena / Oso ona;200;91;1018,5;166,6;6,8;1,8
19/03/2017;07:00;5;23;Muy buena / Oso ona;30;14;Muy buena / Oso ona;3;1;Muy buena / Oso ona;205;92;1018,5;26;5,9;2,04
19/03/2017;06:00;4;26;Muy buena / Oso ona;32;13;Muy buena / Oso ona;3;1;Muy buena / Oso ona;207;92;1018,3;0,3;6;1,88
19/03/2017;05:00;3;25;Muy buena / Oso ona;30;13;Muy buena / Oso ona;2;1;Muy buena / Oso ona;205;91;1018,3;0,2;6,3;1,63
19/03/2017;04:00;1;29;Muy buena / Oso ona;31;12;Muy buena / Oso ona;3;;Sin datos / Daturik gabe;203;90;1018,6;0,2;6,4;1,4
19/03/2017;03:00;3;32;Muy buena / Oso ona;36;11;Muy buena / Oso ona;3;0;Muy buena / Oso ona;201;89;1019,3;0,2;6,8;1,01
19/03/2017;02:00;5;39;Muy buena / Oso ona;47;11;Muy buena / Oso ona;3;1;Muy buena / Oso ona;200;89;1019,6;0,2;7,2;1
19/03/2017;01:00;3;37;Muy buena / Oso ona;41;12;Muy buena / Oso ona;3;1;Muy buena / Oso ona;205;87;1019,9;0,2;7,6;0,82
18/03/2017;24:00;3;34;Muy buena / Oso ona;39;11;Muy buena / Oso ona;3;1;Muy buena / Oso ona;203;87;1020,2;0,2;8;0,81
18/03/2017;23:00;6;50;Muy buena / Oso ona;59;17;Muy buena / Oso ona;3;1;Muy buena / Oso ona;218;85;1020,6;0,2;8,3;0,78
18/03/2017;22:00;19;60;Muy buena / Oso ona;89;21;Muy buena / Oso ona;3;1;Muy buena / Oso ona;347;83;1021;0,2;8,7;0,34
18/03/2017;21:00;7;59;Muy buena / Oso ona;70;20;Muy buena / Oso ona;4;1;Muy buena / Oso ona;349;80;1021;0,2;9,6;0,34
18/03/2017;20:00;3;47;Muy buena / Oso ona;52;15;Muy buena / Oso ona;2;1;Muy buena / Oso ona;347;74;1020,8;0,2;10,7;0,46
18/03/2017;19:00;10;44;Muy buena / Oso ona;58;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;16;72;1020,5;3,1;11,4;1,42
18/03/2017;18:00;8;30;Muy buena / Oso ona;41;13;Muy buena / Oso ona;3;1;Muy buena / Oso ona;9;68;1020,1;61,8;12,4;1,96
18/03/2017;17:00;3;18;Muy buena / Oso ona;24;7;Muy buena / Oso ona;2;1;Muy buena / Oso ona;3;65;1020;200,1;13,3;1,17
18/03/2017;16:00;5;22;Muy buena / Oso ona;29;7;Muy buena / Oso ona;3;1;Muy buena / Oso ona;10;67;1020,6;233,2;12,9;1,95
18/03/2017;15:00;4;18;Muy buena / Oso ona;24;11;Muy buena / Oso ona;3;1;Muy buena / Oso ona;6;66;1021,2;277,1;12,8;2,19
18/03/2017;14:00;5;19;Muy buena / Oso ona;26;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;354;65;1021,6;222,6;12,9;2,41
18/03/2017;13:00;12;27;Muy buena / Oso ona;46;12;Muy buena / Oso ona;3;1;Muy buena / Oso ona;15;65;1021,9;229,2;13;1,56
18/03/2017;12:00;9;28;Muy buena / Oso ona;42;13;Muy buena / Oso ona;3;2;Muy buena / Oso ona;3;67;1022,1;206,2;12,6;1,54
18/03/2017;11:00;11;35;Muy buena / Oso ona;52;12;Muy buena / Oso ona;2;1;Muy buena / Oso ona;38;69;1022,2;156,4;12,4;1,55
18/03/2017;10:00;6;33;Muy buena / Oso ona;42;16;Muy buena / Oso ona;3;1;Muy buena / Oso ona;45;72;1022,1;103,8;12,4;0,33
18/03/2017;09:00;7;30;Muy buena / Oso ona;41;18;Muy buena / Oso ona;4;2;Muy buena / Oso ona;310;77;1021,9;44,2;11,7;0,48
18/03/2017;08:00;3;39;Muy buena / Oso ona;42;17;Muy buena / Oso ona;4;2;Muy buena / Oso ona;222;78;1021,5;27,7;11,5;0,94
18/03/2017;07:00;2;23;Muy buena / Oso ona;26;16;Muy buena / Oso ona;3;2;Muy buena / Oso ona;284;77;1021,8;4,6;11,7;0,28
18/03/2017;06:00;0;12;Muy buena / Oso ona;12;15;Muy buena / Oso ona;3;1;Muy buena / Oso ona;272;75;1021,4;0,2;11,7;0,54
18/03/2017;05:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;2;1;Muy buena / Oso ona;292;74;1021,1;0,2;11,6;0,27
18/03/2017;04:00;1;2;Muy buena / Oso ona;4;14;Muy buena / Oso ona;2;;Sin datos / Daturik gabe;229;74;1021,1;0,2;11,6;1,26
18/03/2017;03:00;0;3;Muy buena / Oso ona;3;17;Muy buena / Oso ona;3;1;Muy buena / Oso ona;245;75;1021;0,2;11,8;0,84
18/03/2017;02:00;1;9;Muy buena / Oso ona;10;13;Muy buena / Oso ona;3;1;Muy buena / Oso ona;258;78;1021;0,2;11,7;0,68
18/03/2017;01:00;2;8;Muy buena / Oso ona;11;16;Muy buena / Oso ona;2;1;Muy buena / Oso ona;233;78;1021,2;0,2;11,8;1,05
17/03/2017;24:00;1;8;Muy buena / Oso ona;9;16;Muy buena / Oso ona;3;1;Muy buena / Oso ona;254;78;1021,2;0,2;11,8;0,74
17/03/2017;23:00;1;7;Muy buena / Oso ona;9;15;Muy buena / Oso ona;2;1;Muy buena / Oso ona;225;78;1021,7;0,2;11,8;1,23
17/03/2017;22:00;1;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;2;2;Muy buena / Oso ona;253;77;1022,3;0,2;12;0,93
17/03/2017;21:00;0;9;Muy buena / Oso ona;10;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;307;82;1022,1;0,2;12,2;1,13
17/03/2017;20:00;11;43;Muy buena / Oso ona;60;29;Muy buena / Oso ona;3;1;Muy buena / Oso ona;349;82;1021,5;0,2;12,2;1,5
17/03/2017;19:00;3;22;Muy buena / Oso ona;27;26;Muy buena / Oso ona;3;1;Muy buena / Oso ona;314;77;1020,5;0,7;12,7;0,85
17/03/2017;18:00;1;12;Muy buena / Oso ona;13;23;Muy buena / Oso ona;2;1;Muy buena / Oso ona;269;76;1020;16,5;12,9;1,07
17/03/2017;17:00;6;24;Muy buena / Oso ona;34;20;Muy buena / Oso ona;3;2;Muy buena / Oso ona;335;76;1020,4;45,9;13;1,29
17/03/2017;16:00;7;21;Muy buena / Oso ona;31;21;Muy buena / Oso ona;3;1;Muy buena / Oso ona;341;76;1020,6;84,8;13,1;2,17
17/03/2017;15:00;3;16;Muy buena / Oso ona;21;20;Muy buena / Oso ona;3;1;Muy buena / Oso ona;333;77;1020,2;125,6;13,2;2,03
17/03/2017;14:00;4;28;Muy buena / Oso ona;34;24;Muy buena / Oso ona;3;2;Muy buena / Oso ona;334;77;1020,3;155;13,5;3,07
17/03/2017;13:00;10;25;Muy buena / Oso ona;41;26;Muy buena / Oso ona;3;2;Muy buena / Oso ona;349;73;1020,5;595,6;14,9;3,12
17/03/2017;12:00;10;25;Muy buena / Oso ona;41;35;Muy buena / Oso ona;3;2;Muy buena / Oso ona;357;66;1020,8;712,9;15,8;1,84
17/03/2017;11:00;4;20;Muy buena / Oso ona;27;27;Muy buena / Oso ona;2;2;Muy buena / Oso ona;331;68;1021,1;293,3;14,7;1,25
17/03/2017;10:00;6;20;Muy buena / Oso ona;28;26;Muy buena / Oso ona;3;2;Muy buena / Oso ona;306;73;1020,8;251,1;13,9;0,75
17/03/2017;09:00;4;25;Muy buena / Oso ona;30;31;Muy buena / Oso ona;4;2;Muy buena / Oso ona;279;82;1020,3;114,3;12,9;0,66
17/03/2017;08:00;24;53;Muy buena / Oso ona;90;38;Muy buena / Oso ona;3;1;Muy buena / Oso ona;339;87;1019,8;66,1;12,3;0,45
17/03/2017;07:00;22;61;Muy buena / Oso ona;94;33;Muy buena / Oso ona;3;2;Muy buena / Oso ona;79;88;1019,1;16,5;12,1;0,72
17/03/2017;06:00;3;39;Muy buena / Oso ona;44;29;Muy buena / Oso ona;4;1;Muy buena / Oso ona;77;88;1018,5;0,2;12,2;0,7
17/03/2017;05:00;1;29;Muy buena / Oso ona;31;27;Muy buena / Oso ona;6;1;Muy buena / Oso ona;108;89;1018,2;0,2;12;0,15
17/03/2017;04:00;1;17;Muy buena / Oso ona;20;27;Muy buena / Oso ona;3;;Sin datos / Daturik gabe;332;89;1017,6;0,2;11,3;0,15
17/03/2017;03:00;1;12;Muy buena / Oso ona;14;34;Muy buena / Oso ona;3;1;Muy buena / Oso ona;1;83;1016,7;0,2;11,9;0,86
17/03/2017;02:00;1;30;Muy buena / Oso ona;32;39;Muy buena / Oso ona;4;1;Muy buena / Oso ona;63;53;1015,9;0,2;15;0,22
17/03/2017;01:00;1;11;Muy buena / Oso ona;13;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;223;33;1015,6;0,2;18,4;1,62
16/03/2017;24:00;0;13;Muy buena / Oso ona;14;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;218;33;1015,3;0,2;18,6;2,55
16/03/2017;23:00;2;21;Muy buena / Oso ona;23;15;Muy buena / Oso ona;4;1;Muy buena / Oso ona;206;34;1015,2;0,2;19,1;1,49
16/03/2017;22:00;13;45;Muy buena / Oso ona;64;11;Muy buena / Oso ona;17;1;Muy buena / Oso ona;201;33;1015,1;0,2;18,7;1,5
16/03/2017;21:00;39;77;Muy buena / Oso ona;136;26;Muy buena / Oso ona;83;1;Muy buena / Oso ona;165;43;1015,1;0,2;16,8;0,56
16/03/2017;20:00;33;79;Muy buena / Oso ona;130;34;Muy buena / Oso ona;135;2;Muy buena / Oso ona;146;40;1014,9;0,2;18,2;0,99
16/03/2017;19:00;21;71;Muy buena / Oso ona;103;33;Muy buena / Oso ona;3;1;Muy buena / Oso ona;216;28;1014,5;2,7;21,1;0,49
16/03/2017;18:00;1;35;Muy buena / Oso ona;37;16;Muy buena / Oso ona;2;1;Muy buena / Oso ona;198;21;1014,2;23;23,6;0,98
16/03/2017;17:00;3;25;Muy buena / Oso ona;29;9;Muy buena / Oso ona;2;1;Muy buena / Oso ona;188;19;1014,1;243,6;25,5;1,39
16/03/2017;16:00;4;20;Muy buena / Oso ona;25;9;Muy buena / Oso ona;3;1;Muy buena / Oso ona;197;19;1014,5;404,6;25,7;2,3
16/03/2017;15:00;3;19;Muy buena / Oso ona;24;3;Muy buena / Oso ona;2;0;Muy buena / Oso ona;190;19;1014,9;548,3;25,8;1,95
16/03/2017;14:00;4;21;Muy buena / Oso ona;27;5;Muy buena / Oso ona;2;1;Muy buena / Oso ona;199;22;1015,3;660,4;25,2;2,34
16/03/2017;13:00;2;18;Muy buena / Oso ona;22;6;Muy buena / Oso ona;2;1;Muy buena / Oso ona;203;25;1016;701,1;24,5;2,45
16/03/2017;12:00;4;19;Muy buena / Oso ona;26;10;Muy buena / Oso ona;2;1;Muy buena / Oso ona;201;27;1016,6;700,8;23,4;2,13
16/03/2017;11:00;3;19;Muy buena / Oso ona;23;7;Muy buena / Oso ona;2;1;Muy buena / Oso ona;207;30;1016,8;629,6;22,1;2,77
16/03/2017;10:00;2;18;Muy buena / Oso ona;21;11;Muy buena / Oso ona;3;1;Muy buena / Oso ona;220;35;1016,7;496,6;20,5;4,37
16/03/2017;09:00;2;22;Muy buena / Oso ona;25;10;Muy buena / Oso ona;3;1;Muy buena / Oso ona;230;41;1016,8;340,3;19,2;4,16
16/03/2017;08:00;29;40;Muy buena / Oso ona;85;21;Muy buena / Oso ona;7;1;Muy buena / Oso ona;224;64;1016,8;170,3;15,6;2,97
16/03/2017;07:00;62;54;Muy buena / Oso ona;148;23;Muy buena / Oso ona;28;2;Muy buena / Oso ona;87;98;1017,2;19,1;7,7;0,09
16/03/2017;06:00;13;46;Muy buena / Oso ona;66;21;Muy buena / Oso ona;39;1;Muy buena / Oso ona;184;97;1017,4;0,2;8;0,11
16/03/2017;05:00;8;25;Muy buena / Oso ona;36;24;Muy buena / Oso ona;51;1;Muy buena / Oso ona;216;97;1017,7;0,2;8,2;0,07
16/03/2017;04:00;8;11;Muy buena / Oso ona;23;11;Muy buena / Oso ona;43;;Sin datos / Daturik gabe;128;96;1017,9;0,2;8,2;0,42
16/03/2017;03:00;4;20;Muy buena / Oso ona;26;13;Muy buena / Oso ona;24;1;Muy buena / Oso ona;162;95;1018,2;0,2;9;1,15
16/03/2017;02:00;3;27;Muy buena / Oso ona;32;23;Muy buena / Oso ona;3;1;Muy buena / Oso ona;196;95;1018,7;0,2;9,6;1,3
16/03/2017;01:00;5;37;Muy buena / Oso ona;45;23;Muy buena / Oso ona;4;1;Muy buena / Oso ona;197;94;1019,4;0,2;9,7;1,04
15/03/2017;24:00;7;43;Muy buena / Oso ona;54;23;Muy buena / Oso ona;4;1;Muy buena / Oso ona;201;93;1020,1;0,2;9,9;1,19
15/03/2017;23:00;14;50;Muy buena / Oso ona;72;29;Muy buena / Oso ona;4;1;Muy buena / Oso ona;210;92;1020,6;0,2;10,4;0,8
15/03/2017;22:00;11;53;Muy buena / Oso ona;70;25;Muy buena / Oso ona;5;1;Muy buena / Oso ona;69;91;1021;0,2;10,7;0,12
15/03/2017;21:00;10;58;Muy buena / Oso ona;72;25;Muy buena / Oso ona;2;1;Muy buena / Oso ona;343;90;1021;0,2;11,2;0,37
15/03/2017;20:00;9;48;Muy buena / Oso ona;61;24;Muy buena / Oso ona;2;1;Muy buena / Oso ona;328;88;1021,1;0,2;11,8;0,46
15/03/2017;19:00;11;64;Muy buena / Oso ona;80;26;Muy buena / Oso ona;2;1;Muy buena / Oso ona;297;84;1021,1;2,6;12,6;0,8
15/03/2017;18:00;6;34;Muy buena / Oso ona;43;24;Muy buena / Oso ona;2;1;Muy buena / Oso ona;325;78;1021,1;42,9;13,8;1,22
15/03/2017;17:00;17;39;Muy buena / Oso ona;64;21;Muy buena / Oso ona;3;1;Muy buena / Oso ona;359;74;1021,2;200,5;15;1,71
15/03/2017;16:00;11;26;Muy buena / Oso ona;43;22;Muy buena / Oso ona;3;1;Muy buena / Oso ona;335;73;1021,7;361,3;15,4;1,85
15/03/2017;15:00;3;14;Muy buena / Oso ona;18;18;Muy buena / Oso ona;2;1;Muy buena / Oso ona;320;72;1022,3;503,9;15,6;2,14
15/03/2017;14:00;11;24;Muy buena / Oso ona;41;18;Muy buena / Oso ona;2;1;Muy buena / Oso ona;7;73;1023;607,4;15,1;2,57
15/03/2017;13:00;14;28;Muy buena / Oso ona;49;25;Muy buena / Oso ona;3;2;Muy buena / Oso ona;10;73;1023,8;676,1;15,1;2,68
15/03/2017;12:00;20;35;Muy buena / Oso ona;66;29;Muy buena / Oso ona;3;1;Muy buena / Oso ona;20;73;1024,4;589,5;15,3;1,93
15/03/2017;11:00;19;46;Muy buena / Oso ona;75;34;Muy buena / Oso ona;3;1;Muy buena / Oso ona;349;75;1025;419,7;14,9;0,9
15/03/2017;10:00;8;29;Muy buena / Oso ona;41;35;Muy buena / Oso ona;3;1;Muy buena / Oso ona;288;83;1025,5;316,3;13,9;0,28
15/03/2017;09:00;11;41;Muy buena / Oso ona;58;44;Buena / Ona;3;1;Muy buena / Oso ona;201;88;1025,8;107,8;12,7;0,5
15/03/2017;08:00;10;46;Muy buena / Oso ona;61;37;Muy buena / Oso ona;3;2;Muy buena / Oso ona;252;89;1025,9;31,4;12,3;0,28
15/03/2017;07:00;18;53;Muy buena / Oso ona;80;33;Muy buena / Oso ona;3;1;Muy buena / Oso ona;213;90;1025,8;5,1;12,1;0,32
15/03/2017;06:00;4;40;Muy buena / Oso ona;47;29;Muy buena / Oso ona;3;1;Muy buena / Oso ona;222;90;1025,6;0,2;11,8;0,79
15/03/2017;05:00;2;16;Muy buena / Oso ona;18;28;Muy buena / Oso ona;3;1;Muy buena / Oso ona;231;90;1025,9;0,2;11,9;0,49
15/03/2017;04:00;1;11;Muy buena / Oso ona;12;27;Muy buena / Oso ona;2;;Sin datos / Daturik gabe;214;90;1026,1;0,2;11,7;0,57
15/03/2017;03:00;1;6;Muy buena / Oso ona;7;27;Muy buena / Oso ona;3;1;Muy buena / Oso ona;250;90;1026,6;0,2;11,7;0,47
15/03/2017;02:00;1;6;Muy buena / Oso ona;8;26;Muy buena / Oso ona;2;1;Muy buena / Oso ona;272;90;1027,3;0,2;11,5;0,55
15/03/2017;01:00;1;8;Muy buena / Oso ona;9;25;Muy buena / Oso ona;2;1;Muy buena / Oso ona;279;90;1027,7;0,2;11,5;0,57
14/03/2017;24:00;2;8;Muy buena / Oso ona;11;24;Muy buena / Oso ona;2;1;Muy buena / Oso ona;278;90;1027,9;0,2;11,2;0,91
14/03/2017;23:00;1;12;Muy buena / Oso ona;13;25;Muy buena / Oso ona;2;1;Muy buena / Oso ona;291;90;1028,3;0,2;11,2;0,82
14/03/2017;22:00;0;16;Muy buena / Oso ona;16;26;Muy buena / Oso ona;2;1;Muy buena / Oso ona;281;89;1028,5;0,2;11,5;0,92
14/03/2017;21:00;1;25;Muy buena / Oso ona;26;26;Muy buena / Oso ona;2;1;Muy buena / Oso ona;294;87;1028,5;0,2;11,8;0,56
14/03/2017;20:00;2;32;Muy buena / Oso ona;36;28;Muy buena / Oso ona;2;1;Muy buena / Oso ona;302;88;1028,4;0,2;11,8;0,5
14/03/2017;19:00;14;45;Muy buena / Oso ona;67;26;Muy buena / Oso ona;3;1;Muy buena / Oso ona;350;86;1028,3;2;11,9;1,02
14/03/2017;18:00;30;50;Muy buena / Oso ona;97;24;Muy buena / Oso ona;3;2;Muy buena / Oso ona;357;81;1028;56,6;12,7;1,9
14/03/2017;17:00;18;35;Muy buena / Oso ona;62;26;Muy buena / Oso ona;3;1;Muy buena / Oso ona;358;77;1028;153,6;13,5;2,12
14/03/2017;16:00;12;25;Muy buena / Oso ona;43;19;Muy buena / Oso ona;3;1;Muy buena / Oso ona;347;71;1028,2;313,2;14,6;1,68
14/03/2017;15:00;11;21;Muy buena / Oso ona;37;15;Muy buena / Oso ona;3;1;Muy buena / Oso ona;355;77;1028,9;398,5;13,5;2,06
14/03/2017;14:00;11;21;Muy buena / Oso ona;38;18;Muy buena / Oso ona;3;1;Muy buena / Oso ona;345;80;1029,4;313,6;13,3;2,58
14/03/2017;13:00;6;17;Muy buena / Oso ona;26;22;Muy buena / Oso ona;3;1;Muy buena / Oso ona;335;80;1029,9;424,1;13,7;2,08
14/03/2017;12:00;23;30;Muy buena / Oso ona;64;25;Muy buena / Oso ona;3;1;Muy buena / Oso ona;343;84;1030,3;429,8;13,4;2,26
14/03/2017;11:00;19;41;Muy buena / Oso ona;70;27;Muy buena / Oso ona;3;1;Muy buena / Oso ona;358;89;1030,3;197,7;13,2;1,19
14/03/2017;10:00;34;56;Muy buena / Oso ona;107;34;Muy buena / Oso ona;3;1;Muy buena / Oso ona;193;95;1030,2;251,2;12,2;0,62
14/03/2017;09:00;36;57;Muy buena / Oso ona;112;25;Muy buena / Oso ona;4;1;Muy buena / Oso ona;215;96;1029,5;130,5;10,9;1,36
14/03/2017;08:00;73;59;Muy buena / Oso ona;170;33;Muy buena / Oso ona;7;2;Muy buena / Oso ona;214;97;1028,9;49;10,4;0,41
14/03/2017;07:00;47;48;Muy buena / Oso ona;120;20;Muy buena / Oso ona;8;2;Muy buena / Oso ona;224;97;1028,2;13,4;10,3;0,29
14/03/2017;06:00;6;35;Muy buena / Oso ona;43;14;Muy buena / Oso ona;8;1;Muy buena / Oso ona;278;96;1027,6;0,2;10,5;0,06
14/03/2017;05:00;2;25;Muy buena / Oso ona;28;15;Muy buena / Oso ona;10;1;Muy buena / Oso ona;252;96;1027,3;0,2;11,3;0,11
14/03/2017;04:00;0;12;Muy buena / Oso ona;12;14;Muy buena / Oso ona;7;;Sin datos / Daturik gabe;200;95;1027,3;0,2;11,4;0,31
14/03/2017;03:00;0;10;Muy buena / Oso ona;11;13;Muy buena / Oso ona;2;1;Muy buena / Oso ona;38;95;1027,8;0,2;11,6;0,39
14/03/2017;02:00;0;3;Muy buena / Oso ona;3;14;Muy buena / Oso ona;2;1;Muy buena / Oso ona;358;94;1028,3;0,2;11,6;1,26
14/03/2017;01:00;0;4;Muy buena / Oso ona;4;20;Muy buena / Oso ona;3;1;Muy buena / Oso ona;360;93;1028,5;0,2;11,8;1,49
13/03/2017;24:00;0;5;Muy buena / Oso ona;5;22;Muy buena / Oso ona;3;1;Muy buena / Oso ona;359;92;1028,5;0,2;11,7;2,13
13/03/2017;23:00;0;7;Muy buena / Oso ona;8;24;Muy buena / Oso ona;2;2;Muy buena / Oso ona;360;92;1028,3;0,2;11,7;2,37
13/03/2017;22:00;1;12;Muy buena / Oso ona;14;25;Muy buena / Oso ona;2;1;Muy buena / Oso ona;356;91;1028;0,2;11,7;3,14
13/03/2017;21:00;3;25;Muy buena / Oso ona;29;27;Muy buena / Oso ona;2;1;Muy buena / Oso ona;349;89;1027,3;0,2;11,7;2,13
13/03/2017;20:00;7;35;Muy buena / Oso ona;45;27;Muy buena / Oso ona;3;2;Muy buena / Oso ona;343;88;1026,6;0,2;11,7;1,77
13/03/2017;19:00;15;41;Muy buena / Oso ona;63;24;Muy buena / Oso ona;2;2;Muy buena / Oso ona;350;89;1026,1;0,5;11,5;2,24
13/03/2017;18:00;20;44;Muy buena / Oso ona;74;25;Muy buena / Oso ona;3;1;Muy buena / Oso ona;355;90;1025,4;6,9;11,4;2,33
13/03/2017;17:00;14;43;Muy buena / Oso ona;64;25;Muy buena / Oso ona;3;1;Muy buena / Oso ona;356;91;1024,9;19,5;11,3;1,69
