Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
19/01/2017;24:00;30;28;Muy buena / Oso ona;73;57;Buena / Ona;48;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;175;;1021,2;0;0;;0,25
19/01/2017;23:00;24;27;Muy buena / Oso ona;64;47;Buena / Ona;38;Buena / Ona;3;Muy buena / Oso ona;118;;1021,4;0;0;;0,24
19/01/2017;22:00;37;32;Muy buena / Oso ona;89;46;Buena / Ona;43;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;149;;1021,6;0;0;;0,31
19/01/2017;21:00;30;37;Muy buena / Oso ona;83;49;Buena / Ona;46;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;135;;1021,5;0;0;;0,3
19/01/2017;20:00;18;38;Muy buena / Oso ona;66;50;Buena / Ona;46;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;140;;1021,5;0;0;;0,34
19/01/2017;19:00;12;40;Muy buena / Oso ona;58;31;Muy buena / Oso ona;27;Buena / Ona;2;Muy buena / Oso ona;109;;1021,4;0;0;;0,22
19/01/2017;18:00;10;37;Muy buena / Oso ona;54;29;Muy buena / Oso ona;24;Muy buena / Oso ona;3;Muy buena / Oso ona;64;;1021,1;0;0;;0,31
19/01/2017;17:00;7;27;Muy buena / Oso ona;38;23;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;35;;1020,7;0;7,8;;0,31
19/01/2017;16:00;7;20;Muy buena / Oso ona;31;22;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;90;;1020,5;0;22,7;;0,32
19/01/2017;15:00;6;16;Muy buena / Oso ona;25;20;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;358;;1020,4;0;110,9;;0,05
19/01/2017;14:00;6;11;Muy buena / Oso ona;20;20;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;123;;1020,6;0;103,4;;0,2
19/01/2017;13:00;8;16;Muy buena / Oso ona;29;20;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;211;;1021;0;131,9;;0,58
19/01/2017;12:00;8;17;Muy buena / Oso ona;30;31;Muy buena / Oso ona;23;Muy buena / Oso ona;3;Muy buena / Oso ona;228;;1021,6;0;104,3;;0,52
19/01/2017;11:00;17;35;Muy buena / Oso ona;62;33;Muy buena / Oso ona;27;Buena / Ona;3;Muy buena / Oso ona;203;;1022;0;97,4;;0,31
19/01/2017;10:00;39;46;Muy buena / Oso ona;106;41;Buena / Ona;31;Buena / Ona;2;Muy buena / Oso ona;71;;1021,9;0;6,3;;0,06
19/01/2017;09:00;36;39;Muy buena / Oso ona;95;40;Muy buena / Oso ona;32;Buena / Ona;2;Muy buena / Oso ona;136;;1021,7;0;0;;0,31
19/01/2017;08:00;21;37;Muy buena / Oso ona;69;35;Muy buena / Oso ona;30;Buena / Ona;2;Muy buena / Oso ona;148;;1021,4;0;0;;0,33
19/01/2017;07:00;10;28;Muy buena / Oso ona;44;33;Muy buena / Oso ona;29;Buena / Ona;2;Muy buena / Oso ona;139;;1021,2;0;0;;0,3
19/01/2017;06:00;5;26;Muy buena / Oso ona;34;31;Muy buena / Oso ona;28;Buena / Ona;2;Muy buena / Oso ona;199;;1021,3;0;0;;0,29
19/01/2017;05:00;4;20;Muy buena / Oso ona;26;28;Muy buena / Oso ona;26;Buena / Ona;2;Muy buena / Oso ona;138;;1021,7;0;0;;0,13
19/01/2017;04:00;4;16;Muy buena / Oso ona;22;26;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;126;;1021,9;0;0;;0,03
19/01/2017;03:00;3;16;Muy buena / Oso ona;21;26;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;93;;1022,1;0;0;;0,11
19/01/2017;02:00;3;15;Muy buena / Oso ona;19;26;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;78;;1022,1;0;0;;0,28
19/01/2017;01:00;3;14;Muy buena / Oso ona;18;26;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;129;;1022,2;0;0;;0,19
18/01/2017;24:00;5;26;Muy buena / Oso ona;34;29;Muy buena / Oso ona;27;Buena / Ona;2;Muy buena / Oso ona;84;;1022,4;0;0;;0,1
18/01/2017;23:00;5;31;Muy buena / Oso ona;39;30;Muy buena / Oso ona;28;Buena / Ona;2;Muy buena / Oso ona;52;;1022,2;0;0;;0,26
18/01/2017;22:00;7;42;Muy buena / Oso ona;53;30;Muy buena / Oso ona;27;Buena / Ona;2;Muy buena / Oso ona;54;;1022,3;0;0;;0,27
18/01/2017;21:00;17;48;Muy buena / Oso ona;75;32;Muy buena / Oso ona;28;Buena / Ona;2;Muy buena / Oso ona;24;;1022,3;0;0;;0,15
18/01/2017;20:00;16;49;Muy buena / Oso ona;73;33;Muy buena / Oso ona;29;Buena / Ona;3;Muy buena / Oso ona;36;;1022,2;0;0;;0,27
18/01/2017;19:00;9;44;Muy buena / Oso ona;58;33;Muy buena / Oso ona;29;Buena / Ona;2;Muy buena / Oso ona;57;;1022,1;0;0;;0,44
18/01/2017;18:00;25;49;Muy buena / Oso ona;87;37;Muy buena / Oso ona;30;Buena / Ona;2;Muy buena / Oso ona;63;;1021,6;0;0;;0,32
18/01/2017;17:00;15;40;Muy buena / Oso ona;63;34;Muy buena / Oso ona;27;Buena / Ona;1;Muy buena / Oso ona;97;;1021,6;0;0;;0,13
18/01/2017;16:00;8;29;Muy buena / Oso ona;42;28;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;139;;1021,3;0;3,2;;0,31
18/01/2017;15:00;7;28;Muy buena / Oso ona;38;28;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;140;;1021,1;0;81,9;;0,29
18/01/2017;14:00;15;35;Muy buena / Oso ona;57;31;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;172;;1021,1;0;103,1;;0,26
18/01/2017;13:00;12;32;Muy buena / Oso ona;50;31;Muy buena / Oso ona;27;Buena / Ona;2;Muy buena / Oso ona;175;;1021,7;0;101,4;;0,28
18/01/2017;12:00;14;36;Muy buena / Oso ona;57;30;Muy buena / Oso ona;24;Muy buena / Oso ona;2;Muy buena / Oso ona;201;;1022,3;0;97,4;;0,33
18/01/2017;11:00;15;38;Muy buena / Oso ona;60;30;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;159;;1022,8;0;83;;0,31
18/01/2017;10:00;20;41;Muy buena / Oso ona;72;35;Muy buena / Oso ona;26;Buena / Ona;2;Muy buena / Oso ona;137;;1022,9;0;37,9;;0,3
18/01/2017;09:00;12;40;Muy buena / Oso ona;59;27;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;157;;1022,7;0;6,6;;0,32
18/01/2017;08:00;9;39;Muy buena / Oso ona;53;25;Muy buena / Oso ona;23;Muy buena / Oso ona;2;Muy buena / Oso ona;82;;1022,5;0;1,1;;0,29
18/01/2017;07:00;6;28;Muy buena / Oso ona;38;22;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;19;;1022,1;0;0;;0,31
18/01/2017;06:00;4;23;Muy buena / Oso ona;30;21;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;167;;1022,1;0;1,1;;0,14
18/01/2017;05:00;4;14;Muy buena / Oso ona;20;20;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;135;;1022,3;0;13,2;;0,35
18/01/2017;04:00;7;16;Muy buena / Oso ona;27;18;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;119;;1022,6;0;8,3;;0,3
18/01/2017;03:00;3;17;Muy buena / Oso ona;22;17;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;113;;1022,9;0;0,3;;0,36
18/01/2017;02:00;3;14;Muy buena / Oso ona;18;16;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;113;;1022,9;0;0;;0,15
18/01/2017;01:00;2;10;Muy buena / Oso ona;13;14;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;206;;1023,1;0;0;;0,09
17/01/2017;24:00;2;11;Muy buena / Oso ona;15;12;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;157;;1023,3;0;0;;0,12
17/01/2017;23:00;2;14;Muy buena / Oso ona;17;13;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;214;;1023,5;0;0;;0,2
17/01/2017;22:00;4;22;Muy buena / Oso ona;27;13;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;203;;1023,6;0;0;;0,13
17/01/2017;21:00;4;22;Muy buena / Oso ona;28;13;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona;27;;1023,6;0;0;;0,02
17/01/2017;20:00;5;21;Muy buena / Oso ona;28;10;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;25;;1023;0;0;;0,73
17/01/2017;19:00;5;23;Muy buena / Oso ona;31;9;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;19;;1022,7;0;0;;0,95
17/01/2017;18:00;7;28;Muy buena / Oso ona;38;9;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;14;;1022,6;0;0;;0,93
17/01/2017;17:00;7;27;Muy buena / Oso ona;38;10;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;12;;1022,7;0;14,9;;0,73
17/01/2017;16:00;7;21;Muy buena / Oso ona;32;10;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;7;;1023;0;89,1;;0,59
17/01/2017;15:00;6;16;Muy buena / Oso ona;25;9;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;5;;1023,2;0;102,8;;0,57
17/01/2017;14:00;12;15;Muy buena / Oso ona;33;9;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;7;;1023,4;0;103,4;;0,57
17/01/2017;13:00;14;16;Muy buena / Oso ona;37;13;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;22;;1023,8;0;98,8;;0,51
17/01/2017;12:00;9;18;Muy buena / Oso ona;32;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;8;;1024,3;0;95,1;;0,39
17/01/2017;11:00;12;24;Muy buena / Oso ona;43;17;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;72;;1024,7;0;103,4;;0,12
17/01/2017;10:00;12;26;Muy buena / Oso ona;43;18;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;148;;1024,5;0;103,4;;0,28
17/01/2017;09:00;17;34;Muy buena / Oso ona;60;16;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;116;;1023,9;0;49,4;;0,32
17/01/2017;08:00;11;32;Muy buena / Oso ona;49;13;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;90;;1023,2;0;0;;0,27
17/01/2017;07:00;12;19;Muy buena / Oso ona;37;12;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;73;;1022,6;0;0;;0,28
17/01/2017;06:00;8;12;Muy buena / Oso ona;24;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;93;;1022;0;0;;0,23
17/01/2017;05:00;5;10;Muy buena / Oso ona;18;9;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;33;;1021,7;0;0;;0,2
17/01/2017;04:00;4;10;Muy buena / Oso ona;16;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;71;;1021,2;0;0;;0,2
17/01/2017;03:00;4;7;Muy buena / Oso ona;13;7;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;38;;1021,1;0;0;;0,27
17/01/2017;02:00;4;9;Muy buena / Oso ona;15;7;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;357;;1020,7;0,1;0;;0,33
17/01/2017;01:00;3;6;Muy buena / Oso ona;10;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;;1020,4;0,1;0;;0,57
16/01/2017;24:00;3;11;Muy buena / Oso ona;15;9;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;6;;1020,1;0,5;0;;0,43
16/01/2017;23:00;3;17;Muy buena / Oso ona;22;13;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;18;;1020;0,4;0;;0,28
16/01/2017;22:00;3;18;Muy buena / Oso ona;23;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;13;;1019,8;0,7;0;;0,35
16/01/2017;21:00;4;21;Muy buena / Oso ona;27;12;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;11;;1019,8;1,2;0;;0,47
16/01/2017;20:00;5;27;Muy buena / Oso ona;34;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;16;;1019,9;1;0;;0,38
16/01/2017;19:00;8;42;Muy buena / Oso ona;55;15;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;24;;1020;0,8;0;;0,33
16/01/2017;18:00;10;47;Muy buena / Oso ona;63;15;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;35;;1020;0,7;0;;0,32
16/01/2017;17:00;10;41;Muy buena / Oso ona;57;16;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;27;;1020,1;0,6;0;;0,34
16/01/2017;16:00;7;25;Muy buena / Oso ona;36;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;15;;1019,9;1,1;0;;0,47
16/01/2017;15:00;7;22;Muy buena / Oso ona;32;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;12;;1020,1;0,7;0;;0,56
16/01/2017;14:00;8;24;Muy buena / Oso ona;36;13;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;21;;1020,2;0,3;0;;0,41
16/01/2017;13:00;5;20;Muy buena / Oso ona;28;15;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;10;;1020,6;2,2;0;;0,66
16/01/2017;12:00;4;14;Muy buena / Oso ona;21;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;26;;1021,4;0,9;0;;0,65
16/01/2017;11:00;5;16;Muy buena / Oso ona;24;15;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;2;;1021,8;0,7;0;;0,23
16/01/2017;10:00;5;16;Muy buena / Oso ona;23;15;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;13;;1021,7;0,2;0;;0,2
16/01/2017;09:00;7;21;Muy buena / Oso ona;32;19;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;25;;1021,5;0;0;;0,39
16/01/2017;08:00;6;20;Muy buena / Oso ona;29;16;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;21;;1021,3;0;0;;0,63
16/01/2017;07:00;5;12;Muy buena / Oso ona;20;18;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;31;;1020,8;0,1;0;;0,68
16/01/2017;06:00;4;6;Muy buena / Oso ona;11;14;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;29;;1020,4;0,5;0;;0,62
16/01/2017;05:00;4;4;Muy buena / Oso ona;10;17;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;265;;1020,5;0,6;0;;0,11
16/01/2017;04:00;3;3;Muy buena / Oso ona;9;19;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;300;;1020,8;0,3;0;;0,15
16/01/2017;03:00;3;3;Muy buena / Oso ona;8;20;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;284;;1021,1;0,1;0;;0,29
16/01/2017;02:00;3;4;Muy buena / Oso ona;9;23;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona;261;;1021,5;0,1;0;;0,42
16/01/2017;01:00;5;4;Muy buena / Oso ona;11;23;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;314;;1022,1;0,4;0;;0,22
15/01/2017;24:00;2;5;Muy buena / Oso ona;8;17;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;266;;1022,5;0;0;;0,5
15/01/2017;23:00;2;6;Muy buena / Oso ona;9;14;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;308;;1022,8;1,1;0;;0,16
15/01/2017;22:00;2;7;Muy buena / Oso ona;11;16;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;256;;1023,1;0,2;0;;0,5
15/01/2017;21:00;3;9;Muy buena / Oso ona;14;16;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;278;;1023,4;0,5;0;;0,31
15/01/2017;20:00;3;11;Muy buena / Oso ona;16;18;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;291;;1023,5;0,3;0;;0,17
15/01/2017;19:00;4;11;Muy buena / Oso ona;18;17;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;290;;1023,8;0,6;0;;0,27
15/01/2017;18:00;3;13;Muy buena / Oso ona;18;15;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;253;;1023,8;0,7;0;;0,22
15/01/2017;17:00;5;20;Muy buena / Oso ona;27;13;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;112;;1024;1,8;0;;0,09
15/01/2017;16:00;5;23;Muy buena / Oso ona;31;23;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;198;;1024;0,5;0;;0,14
15/01/2017;15:00;4;21;Muy buena / Oso ona;27;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;356;;1024,1;1,2;0;;0,09
15/01/2017;14:00;6;28;Muy buena / Oso ona;37;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;38;;1024,2;0,5;0;;0,28
15/01/2017;13:00;8;32;Muy buena / Oso ona;45;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;168;;1024,4;0,8;0;;0,09
15/01/2017;12:00;5;23;Muy buena / Oso ona;30;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;118;;1024,9;0,5;0;;0,12
15/01/2017;11:00;8;26;Muy buena / Oso ona;38;18;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;111;;1025,2;1;0;;0,11
15/01/2017;10:00;6;16;Muy buena / Oso ona;25;15;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;23;;1024,8;0,7;0;;0,41
15/01/2017;09:00;5;17;Muy buena / Oso ona;24;16;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;324;;1024,3;0,1;0;;0,06
15/01/2017;08:00;3;10;Muy buena / Oso ona;15;16;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;19;;1024;0,4;0;;0,4
15/01/2017;07:00;4;10;Muy buena / Oso ona;16;11;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;354;;1024;0,9;0;;0,1
15/01/2017;06:00;3;11;Muy buena / Oso ona;15;14;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;73;;1023,4;0,8;0;;0,09
15/01/2017;05:00;7;14;Muy buena / Oso ona;26;15;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;197;;1023,5;0,6;0;;0,02
15/01/2017;04:00;3;8;Muy buena / Oso ona;14;14;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;39;;1023,5;0,1;0;;0,17
15/01/2017;03:00;3;7;Muy buena / Oso ona;12;14;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;311;;1023,5;0,3;0;;0,02
15/01/2017;02:00;3;10;Muy buena / Oso ona;15;15;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;201;;1023,3;0,2;0;;0,1
15/01/2017;01:00;3;6;Muy buena / Oso ona;11;13;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;73;;1023,5;1,7;0;;0,07
14/01/2017;24:00;3;8;Muy buena / Oso ona;13;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;292;;1023,4;0;0;;0,09
14/01/2017;23:00;3;8;Muy buena / Oso ona;12;9;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;336;;1023,5;0;0;;0,14
14/01/2017;22:00;3;13;Muy buena / Oso ona;18;10;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;267;;1023,4;0;0;;0,21
14/01/2017;21:00;3;16;Muy buena / Oso ona;21;12;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;280;;1023,4;0;0;;0,06
14/01/2017;20:00;4;28;Muy buena / Oso ona;35;12;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;221;;1023,6;0,1;0;;0,22
14/01/2017;19:00;7;32;Muy buena / Oso ona;42;10;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;232;;1023,9;1,2;0;;0,15
14/01/2017;18:00;9;35;Muy buena / Oso ona;50;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;195;;1023,8;0;0;;0,45
14/01/2017;17:00;6;29;Muy buena / Oso ona;38;10;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;226;;1023,9;0;0;;0,29
14/01/2017;16:00;6;20;Muy buena / Oso ona;29;23;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;226;;1024;0,1;21,8;;0,33
14/01/2017;15:00;5;21;Muy buena / Oso ona;29;19;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;211;;1023,8;0;6,9;;0,4
14/01/2017;14:00;6;20;Muy buena / Oso ona;30;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;167;;1023,7;0,1;37,3;;0,28
14/01/2017;13:00;8;28;Muy buena / Oso ona;40;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;116;;1023,9;0,3;19,2;;0,25
14/01/2017;12:00;7;23;Muy buena / Oso ona;34;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;83;;1023,9;0,2;18,4;;0,21
14/01/2017;11:00;8;24;Muy buena / Oso ona;37;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;143;;1023,8;0,2;71;;0,12
14/01/2017;10:00;11;26;Muy buena / Oso ona;41;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;140;;1023,8;0,1;56,6;;0,09
14/01/2017;09:00;12;27;Muy buena / Oso ona;45;16;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;156;;1023,5;0,1;19,5;;0,14
14/01/2017;08:00;6;16;Muy buena / Oso ona;25;13;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;69;;1022,9;0,6;0;;0,22
14/01/2017;07:00;5;11;Muy buena / Oso ona;19;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;26;;1022,2;0,5;0;;0,02
14/01/2017;06:00;4;5;Muy buena / Oso ona;11;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;7;;1021,6;0,3;0;;0,36
14/01/2017;05:00;6;11;Muy buena / Oso ona;20;15;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;224;;1021,4;0,6;0;;0,17
14/01/2017;04:00;4;4;Muy buena / Oso ona;10;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;60;;1021,5;0,3;0;;0,02
14/01/2017;03:00;3;6;Muy buena / Oso ona;11;13;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;32;;1021,6;0,4;0;;0,13
14/01/2017;02:00;3;6;Muy buena / Oso ona;11;18;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;31;;1020,9;1,1;0;;0,51
14/01/2017;01:00;3;10;Muy buena / Oso ona;15;13;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;216;;1020,8;0,1;0;;0,22
13/01/2017;24:00;4;8;Muy buena / Oso ona;13;14;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;123;;1021,2;0,3;0;;0,11
13/01/2017;23:00;3;7;Muy buena / Oso ona;13;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;24;;1020,8;1,1;0;;0,45
13/01/2017;22:00;4;13;Muy buena / Oso ona;18;17;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;53;;1020,4;0,4;0;;0,14
13/01/2017;21:00;4;15;Muy buena / Oso ona;22;11;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;47;;1020,2;0,2;0;;0,1
13/01/2017;20:00;8;23;Muy buena / Oso ona;36;13;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;207;;1020;2,9;0;;0,09
13/01/2017;19:00;7;27;Muy buena / Oso ona;38;12;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;56;;1019,8;0,8;0;;0,09
13/01/2017;18:00;5;24;Muy buena / Oso ona;32;14;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;34;;1019,7;0,2;0;;0,19
13/01/2017;17:00;5;19;Muy buena / Oso ona;27;13;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;;1019,4;0,3;0;;0,48
13/01/2017;16:00;8;27;Muy buena / Oso ona;40;14;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;18;;1019;0,5;3,2;;0,24
13/01/2017;15:00;5;22;Muy buena / Oso ona;30;11;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;331;;1019,1;0,1;2,6;;0,08
13/01/2017;14:00;8;18;Muy buena / Oso ona;30;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;352;;1018,6;0,1;15,2;;0,08
