Date;Hour;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
12/05/2017;18:00;7;85;1001;15,8;2,1
12/05/2017;17:00;320;74;1000;17,4;4,45
12/05/2017;16:00;250;47;998,3;22,7;1,97
12/05/2017;15:00;207;43;997,9;23,7;2,74
12/05/2017;14:00;208;45;998,1;22,4;2,7
12/05/2017;13:00;213;46;998,2;21,4;3,08
12/05/2017;12:00;209;46;998,2;20,9;2,69
12/05/2017;11:00;191;48;997,9;20,2;1,69
12/05/2017;10:00;203;51;997,6;19,3;2,43
12/05/2017;09:00;221;50;997,2;19,1;2,53
12/05/2017;08:00;224;49;996,7;19,3;2,76
12/05/2017;07:00;209;51;996,3;18,5;2,86
12/05/2017;06:00;200;51;996;18,3;2,71
12/05/2017;05:00;242;50;995,4;18,3;2,55
12/05/2017;04:00;230;51;994,9;18,3;4,13
12/05/2017;03:00;227;51;994,5;18,3;4,37
12/05/2017;02:00;231;51;994,2;18,4;3,63
12/05/2017;01:00;235;50;994,1;18,8;4,11
11/05/2017;24:00;209;51;994,3;18,9;2,03
11/05/2017;23:00;213;51;994,2;19;2,4
11/05/2017;22:00;227;48;994,2;19,2;3,45
11/05/2017;21:00;230;49;993,7;19,8;4,65
11/05/2017;20:00;233;48;992,8;20,4;1,65
11/05/2017;19:00;196;52;992,2;20;2,46
11/05/2017;18:00;343;77;992,3;16,8;1,23
11/05/2017;17:00;308;61;992,2;19,6;5,53
11/05/2017;16:00;217;44;991,5;22,2;2,64
11/05/2017;15:00;206;45;991,5;22;3,03
11/05/2017;14:00;232;44;991,3;21,8;2,83
11/05/2017;13:00;230;44;991,1;21,7;2,44
11/05/2017;12:00;243;46;991;20,9;4,03
11/05/2017;11:00;239;47;990,5;20,3;4,11
11/05/2017;10:00;227;48;990;19,8;3,4
11/05/2017;09:00;239;47;990;19,9;2,22
11/05/2017;08:00;235;50;989,7;19,2;2,47
11/05/2017;07:00;221;52;989,3;18,6;2,67
11/05/2017;06:00;208;55;989;17,9;2,29
11/05/2017;05:00;187;53;989,1;18,1;2,06
11/05/2017;04:00;146;57;989;17,5;1,63
11/05/2017;03:00;133;62;989,2;16,9;2,15
11/05/2017;02:00;101;65;989,7;16,6;2,82
11/05/2017;01:00;107;64;990,5;17,2;2,73
10/05/2017;24:00;234;63;991,5;18,3;1,11
10/05/2017;23:00;168;80;991,7;17,1;1,57
10/05/2017;22:00;145;82;991,9;16,4;0,77
10/05/2017;21:00;11;83;991,9;16,2;0,62
10/05/2017;20:00;329;83;992,3;16,3;0,99
10/05/2017;19:00;329;81;992,9;16,6;1,06
10/05/2017;18:00;25;74;993,8;16,9;1,4
10/05/2017;17:00;349;73;994,3;17,2;2,78
10/05/2017;16:00;328;81;995;16,1;2,57
10/05/2017;15:00;340;81;995,6;15,7;3,85
10/05/2017;14:00;319;80;996,2;15,8;4,86
10/05/2017;13:00;320;84;996,4;15,5;5,84
10/05/2017;12:00;325;85;996,6;15,4;5,76
10/05/2017;11:00;307;65;996,4;19,4;4,24
10/05/2017;10:00;204;49;996;23,2;3,3
10/05/2017;09:00;180;54;996,3;22,1;2,55
10/05/2017;08:00;163;76;996,8;18,1;2,25
10/05/2017;07:00;156;90;997;14,9;0,35
10/05/2017;06:00;36;90;996,9;14,4;0,36
10/05/2017;05:00;344;88;996,9;14,7;1,46
10/05/2017;04:00;152;87;996,9;15,1;0,71
10/05/2017;03:00;136;86;997,7;14,8;2,7
10/05/2017;02:00;151;88;998,5;15;2,32
10/05/2017;01:00;27;87;999,1;14,8;1,57
09/05/2017;24:00;3;85;999,2;14,9;3,14
09/05/2017;23:00;324;74;998,9;17,4;1,56
09/05/2017;22:00;162;72;998,6;17,9;0,52
09/05/2017;21:00;106;70;998,7;17,5;0,43
09/05/2017;20:00;133;64;999;18,2;1,45
09/05/2017;19:00;140;62;999,6;18,4;2,57
09/05/2017;18:00;108;62;999,6;19;2,35
09/05/2017;17:00;90;67;1000,1;18,7;1,49
09/05/2017;16:00;336;71;1001,1;17,4;2,21
09/05/2017;15:00;295;71;1002;17;3,27
09/05/2017;14:00;296;72;1002,8;16,7;4,11
09/05/2017;13:00;297;73;1004,1;16,6;5,17
09/05/2017;12:00;303;75;1005,2;16,1;5,78
09/05/2017;11:00;315;76;1006,2;15,9;4,67
09/05/2017;10:00;347;75;1007;16,1;2,78
09/05/2017;09:00;157;75;1007,7;15,7;1,98
09/05/2017;08:00;150;78;1008,5;13,6;2,45
09/05/2017;07:00;147;83;1008,9;11,8;3,21
09/05/2017;06:00;151;86;1009,5;11;2,53
09/05/2017;05:00;155;86;1009,6;10,9;1,8
09/05/2017;04:00;162;86;1010,2;11,3;1,74
09/05/2017;03:00;152;84;1010,6;11,9;2,17
09/05/2017;02:00;158;85;1011,3;12,2;2,05
09/05/2017;01:00;158;81;1012,4;12,8;1,44
08/05/2017;24:00;153;78;1013,1;13,7;1,21
08/05/2017;23:00;160;78;1013,8;14,1;1,26
08/05/2017;22:00;123;77;1014,2;14,4;0,95
08/05/2017;21:00;106;75;1014,2;14,7;1,59
08/05/2017;20:00;333;73;1014,1;15,3;0,01
08/05/2017;19:00;301;68;1013,8;16,3;1,6
08/05/2017;18:00;293;68;1013,7;16,3;3,22
08/05/2017;17:00;306;65;1013,8;16,9;4,33
08/05/2017;16:00;296;60;1014,1;17,4;3,91
08/05/2017;15:00;300;64;1014,3;17;5,45
08/05/2017;14:00;296;62;1014,6;17,3;5,04
08/05/2017;13:00;304;62;1015;17,2;5,66
08/05/2017;12:00;307;64;1015,7;17,3;4,76
08/05/2017;11:00;323;65;1016,3;16,4;3,6
08/05/2017;10:00;17;61;1016,4;15,9;1,45
08/05/2017;09:00;142;58;1016,6;15,6;2,16
08/05/2017;08:00;150;68;1016,7;13,3;2,6
08/05/2017;07:00;148;77;1016,8;11,5;2,52
08/05/2017;06:00;150;80;1016,8;10,9;2,26
08/05/2017;05:00;171;79;1016,6;10,7;1,8
08/05/2017;04:00;155;77;1016,9;11,2;1,87
08/05/2017;03:00;170;74;1017,1;11,5;1,24
08/05/2017;02:00;165;74;1017,3;12;1,61
08/05/2017;01:00;159;71;1017,9;13;1,72
07/05/2017;24:00;148;68;1018,3;13,7;0,52
07/05/2017;23:00;26;71;1018,5;14,2;0,17
07/05/2017;22:00;340;71;1018,5;15,1;1,04
07/05/2017;21:00;261;75;1018,3;15,1;1,82
07/05/2017;20:00;267;71;1017,9;15,9;2,14
07/05/2017;19:00;274;57;1017,3;18,4;1,55
07/05/2017;18:00;305;52;1017;19,2;2,95
07/05/2017;17:00;306;56;1017;19,3;3,88
07/05/2017;16:00;297;61;1017,1;18,6;5,06
07/05/2017;15:00;298;58;1017,4;18,7;5,12
07/05/2017;14:00;299;55;1017,9;19;3,7
07/05/2017;13:00;322;57;1018,3;18;4,76
07/05/2017;12:00;321;53;1018,7;17,6;4,81
07/05/2017;11:00;316;62;1018,8;16,8;4,84
07/05/2017;10:00;29;50;1018,8;19,4;0,97
07/05/2017;09:00;145;60;1018,5;16,6;2,17
07/05/2017;08:00;151;68;1018,2;14,4;3,09
07/05/2017;07:00;143;75;1017,9;12,9;3,54
07/05/2017;06:00;154;79;1017,5;12,1;2,58
07/05/2017;05:00;155;78;1017,2;12,2;2,75
07/05/2017;04:00;152;76;1017,3;12,5;1,96
07/05/2017;03:00;146;75;1017,4;12,9;1,96
07/05/2017;02:00;152;75;1017,4;13,1;1,87
07/05/2017;01:00;153;74;1017,4;13,4;2,29
06/05/2017;24:00;149;73;1017,5;13,5;2,54
06/05/2017;23:00;151;69;1017,3;14,1;1,98
06/05/2017;22:00;161;64;1017;15,1;1,25
06/05/2017;21:00;121;61;1016,6;15,5;0,2
06/05/2017;20:00;344;59;1016,1;15,8;0,78
06/05/2017;19:00;323;56;1015,7;16,2;2,1
06/05/2017;18:00;329;55;1015,3;16,4;2,31
06/05/2017;17:00;348;57;1015;16,2;2,23
06/05/2017;16:00;25;61;1014,6;15,9;3,99
06/05/2017;15:00;7;60;1014,3;16;4,93
06/05/2017;14:00;343;58;1013,6;16,4;5,05
06/05/2017;13:00;347;59;1012,9;16,3;5,05
06/05/2017;12:00;332;61;1012,3;16,6;4,02
06/05/2017;11:00;332;58;1011,8;16,6;4,61
06/05/2017;10:00;337;47;1010,9;18,6;3,22
06/05/2017;09:00;244;46;1010,1;18,6;2,14
06/05/2017;08:00;236;48;1009,2;17,5;1,86
06/05/2017;07:00;213;51;1008,5;16,6;1,43
06/05/2017;06:00;240;53;1007,7;15,7;1,43
06/05/2017;05:00;238;57;1007;15,5;1,82
06/05/2017;04:00;210;73;1006,6;14,9;0,81
06/05/2017;03:00;137;91;1006,1;13,6;2,26
06/05/2017;02:00;126;89;1005,8;13,9;2,94
06/05/2017;01:00;149;86;1006;14,5;2,45
05/05/2017;24:00;121;86;1006,3;14,8;2,15
05/05/2017;23:00;110;88;1005,8;14,8;1,2
05/05/2017;22:00;346;88;1005,9;14,9;0,66
05/05/2017;21:00;334;89;1005,4;14,8;0,84
05/05/2017;20:00;98;89;1003,8;15;2,04
05/05/2017;19:00;144;89;1003;15,3;4,15
05/05/2017;18:00;148;83;1003,1;15,7;2,18
05/05/2017;17:00;304;76;1002,6;16,3;1,61
05/05/2017;16:00;294;70;1002;17;5,63
05/05/2017;15:00;297;69;1001,4;18;7,35
05/05/2017;14:00;321;67;1000,2;18,4;6,68
05/05/2017;13:00;332;60;999,7;21,4;3,46
05/05/2017;12:00;181;44;999,4;25,9;3,28
05/05/2017;11:00;161;47;999,3;24;3,43
05/05/2017;10:00;143;49;998,9;22,5;6,26
05/05/2017;09:00;145;48;998,4;22,3;6,62
05/05/2017;08:00;147;49;998,8;22,2;4,39
05/05/2017;07:00;92;54;998,9;21,3;1,09
05/05/2017;06:00;298;67;998,7;18,8;0,24
05/05/2017;05:00;169;80;998,6;16,4;2,27
05/05/2017;04:00;189;82;999;16,1;1,76
05/05/2017;03:00;168;83;999,9;16,1;1,39
05/05/2017;02:00;165;82;1001;16,2;1,9
05/05/2017;01:00;153;80;1001,9;16,5;1,69
04/05/2017;24:00;150;75;1002,6;17,2;1,41
04/05/2017;23:00;175;71;1003,4;17,8;1,26
04/05/2017;22:00;142;69;1004;17,9;1,04
04/05/2017;21:00;138;67;1004,5;18,1;2,15
04/05/2017;20:00;139;66;1004,7;18,3;2,63
04/05/2017;19:00;117;64;1005;18,8;2,43
04/05/2017;18:00;114;63;1004,8;19,7;3,07
04/05/2017;17:00;96;63;1004,9;20,2;2,52
04/05/2017;16:00;330;66;1005,3;19,2;2,09
04/05/2017;15:00;309;72;1005,6;17,7;3,62
04/05/2017;14:00;306;74;1006,2;16,8;4,76
04/05/2017;13:00;298;72;1006,4;17;4,47
04/05/2017;12:00;304;73;1006,7;16,5;5,94
04/05/2017;11:00;310;74;1006,9;16,3;4,65
04/05/2017;10:00;333;75;1007,2;15,8;2,81
04/05/2017;09:00;98;73;1007,3;16,3;1,42
04/05/2017;08:00;144;83;1007,5;14;2,34
04/05/2017;07:00;125;88;1007,7;12,5;1,76
04/05/2017;06:00;138;90;1007,6;12;2,07
04/05/2017;05:00;135;88;1007,9;12,3;1,93
04/05/2017;04:00;124;85;1008,3;12,9;0,86
04/05/2017;03:00;160;85;1008,6;13,1;1,75
04/05/2017;02:00;141;85;1009,1;12,8;2,21
04/05/2017;01:00;129;84;1009,8;13,2;2,03
03/05/2017;24:00;113;83;1010,4;13,6;1,1
03/05/2017;23:00;141;84;1010,6;13,8;1,09
03/05/2017;22:00;260;86;1010,8;13,8;0,99
03/05/2017;21:00;266;87;1010,9;13,9;2,22
03/05/2017;20:00;266;86;1010,6;14,4;2,36
03/05/2017;19:00;264;81;1010,2;15,5;3,06
03/05/2017;18:00;279;72;1010;17;2,52
03/05/2017;17:00;302;69;1010,1;17;3,96
03/05/2017;16:00;297;69;1010,3;17,4;4,39
03/05/2017;15:00;300;71;1010,8;17,2;4,34
03/05/2017;14:00;328;75;1011,3;16,4;4,04
03/05/2017;13:00;340;78;1011,6;15,7;4,32
03/05/2017;12:00;325;80;1012,2;15,4;4,41
03/05/2017;11:00;348;85;1012,7;14,6;3,65
03/05/2017;10:00;8;78;1013,2;15,6;1,6
03/05/2017;09:00;145;84;1013,3;14;1,55
03/05/2017;08:00;146;87;1013,4;12,9;2,16
03/05/2017;07:00;142;89;1013,4;12,6;2,23
03/05/2017;06:00;134;89;1013,7;12,5;1,79
03/05/2017;05:00;130;89;1013,6;12,5;1,46
03/05/2017;04:00;144;88;1013,8;12,8;1,18
03/05/2017;03:00;135;88;1013,8;13;0,7
03/05/2017;02:00;140;89;1014,1;13;1,22
03/05/2017;01:00;118;90;1014,7;13,2;0,89
02/05/2017;24:00;130;91;1015,2;13,2;0,92
02/05/2017;23:00
02/05/2017;22:00;26;91;1016;13,3;1,94
02/05/2017;21:00;36;89;1016,1;13,4;1,56
02/05/2017;20:00;2;88;1015,9;13,7;1,71
02/05/2017;19:00;352;86;1016;13,8;1,9
02/05/2017;18:00;12;84;1016;14;3,1
02/05/2017;17:00;7;80;1015,9;14,3;3,49
02/05/2017;16:00;13;79;1015,8;14,4;4,31
02/05/2017;15:00;10;83;1016,1;13,9;4,67
02/05/2017;14:00;7;81;1016,2;14,1;4,91
02/05/2017;13:00;10;83;1016,3;13,8;4,73
02/05/2017;12:00;348;81;1016,7;14,1;3,29
02/05/2017;11:00;339;78;1016,9;14,2;2,33
02/05/2017;10:00;304;78;1017;14,1;3,51
02/05/2017;09:00;291;79;1016,9;13,8;3,53
02/05/2017;08:00;298;73;1016,5;14,5;5,01
02/05/2017;07:00;294;73;1016,2;14,6;2,97
02/05/2017;06:00;289;72;1015,9;14,5;2,81
02/05/2017;05:00;296;72;1015,7;14,5;3,53
02/05/2017;04:00;295;73;1015,8;14,3;2,72
02/05/2017;03:00;153;82;1015,8;12,6;1,43
02/05/2017;02:00;152;83;1015,8;12,4;2,34
02/05/2017;01:00;165;81;1016,1;12,6;1,82
01/05/2017;24:00;154;81;1016,4;12,7;1,55
01/05/2017;23:00;157;81;1016,6;12,5;1,38
01/05/2017;22:00;132;77;1016,5;12,8;1,91
01/05/2017;21:00;103;72;1016,7;13,2;0,52
01/05/2017;20:00;65;69;1016,5;13,6;0,67
01/05/2017;19:00;95;64;1016,1;13,9;0,62
01/05/2017;18:00;119;63;1015,7;14;1,48
01/05/2017;17:00;16;65;1015,8;13,4;2,63
01/05/2017;16:00;2;60;1015,5;13,9;3,33
01/05/2017;15:00;339;57;1015,5;13,8;3,37
01/05/2017;14:00;323;54;1015,7;13,7;4,97
01/05/2017;13:00;336;54;1015,6;13,7;5,91
01/05/2017;12:00;354;52;1015,5;13,6;6,06
01/05/2017;11:00;327;45;1015,4;14,1;5,01
01/05/2017;10:00;303;45;1015,8;13,8;5,5
01/05/2017;09:00;169;51;1015,6;13;0,91
01/05/2017;08:00;155;67;1015,6;9,6;2,83
01/05/2017;07:00;160;74;1015,2;7,9;2,87
01/05/2017;06:00;172;80;1014,5;6,8;2,12
01/05/2017;05:00;175;79;1013,9;7,1;2,06
01/05/2017;04:00;181;73;1013,6;8;1,8
01/05/2017;03:00;264;54;1012,8;10,3;1,83
01/05/2017;02:00;289;50;1012,3;10,8;4,82
01/05/2017;01:00;287;52;1011,8;10,7;3,71
30/04/2017;24:00;287;56;1011,4;10,6;3,22
30/04/2017;23:00;239;61;1010,9;10,3;1,29
30/04/2017;22:00;275;60;1010,3;10,7;1,47
30/04/2017;21:00;269;61;1009,6;10,9;1,1
30/04/2017;20:00;286;60;1008,5;11,2;2,86
30/04/2017;19:00;298;62;1007,3;11,5;3,83
30/04/2017;18:00;269;63;1006,5;11,1;1,83
30/04/2017;17:00;288;63;1006,2;10,7;5,39
30/04/2017;16:00;293;74;1005,4;10,5;5,55
30/04/2017;15:00;291;77;1004,8;9,8;3,95
30/04/2017;14:00;128;70;1003,2;11,5;2,34
30/04/2017;13:00;259;71;1002,6;10,8;1,51
30/04/2017;12:00;292;77;1002,1;9,4;6,22
30/04/2017;11:00;297;83;1001,3;9,5;9,58
30/04/2017;10:00;292;69;999,9;13,3;6,51
30/04/2017;09:00;197;53;996,8;15,9;5,1
30/04/2017;08:00;203;46;995,8;16,6;6,29
30/04/2017;07:00;222;43;996,4;17;3,21
30/04/2017;06:00;226;46;996,4;16,8;2,32
30/04/2017;05:00;210;45;997;17,4;3,78
30/04/2017;04:00;210;46;997,5;17,9;3,77
30/04/2017;03:00;197;47;998,2;18,2;3,44
30/04/2017;02:00;184;53;998,9;17,7;4,7
30/04/2017;01:00;183;55;999,6;17,7;5,25
29/04/2017;24:00;181;55;1000;17,6;4,55
29/04/2017;23:00;176;54;1000,1;17,8;5,77
29/04/2017;22:00;167;52;1000,3;18,2;5,14
29/04/2017;21:00;176;50;1000,5;18,6;5,74
29/04/2017;20:00;141;50;1000;18,8;3,7
29/04/2017;19:00;176;47;999,8;19,9;5,39
29/04/2017;18:00;179;40;1000;21,9;4,95
29/04/2017;17:00;176;38;1000,4;22,4;4,33
29/04/2017;16:00;165;38;1000,9;22,1;4,63
29/04/2017;15:00;166;38;1001,5;22;4,67
29/04/2017;14:00;177;39;1002,3;21,5;4,29
29/04/2017;13:00;160;40;1002,8;20,1;2,23
29/04/2017;12:00;129;40;1003,7;19,1;3,89
29/04/2017;11:00;136;42;1004,7;17,3;5,12
29/04/2017;10:00;167;42;1005,4;16;4,44
29/04/2017;09:00;180;42;1006;15,3;3,31
29/04/2017;08:00;90;59;1006,7;12,4;1,27
29/04/2017;07:00;148;77;1007;7,8;3,82
29/04/2017;06:00;152;85;1007,3;6,5;4,02
29/04/2017;05:00;152;86;1008;6,5;3,49
29/04/2017;04:00;155;85;1008,7;6,8;3,25
29/04/2017;03:00;150;84;1009,2;7,2;2,89
29/04/2017;02:00;159;83;1009,8;7,7;3,28
29/04/2017;01:00;148;83;1010,6;8,2;2,55
28/04/2017;24:00;152;80;1011,4;8,8;2,39
28/04/2017;23:00;160;75;1012;9,7;1,56
28/04/2017;22:00;164;72;1012,6;10,6;1,46
28/04/2017;21:00;141;69;1012,9;11;2,44
28/04/2017;20:00;113;65;1012,8;11,4;2,63
28/04/2017;19:00;78;61;1012,6;12,3;1,99
28/04/2017;18:00;77;58;1012,9;12,8;2,34
28/04/2017;17:00;68;57;1013,2;13;2,61
28/04/2017;16:00;63;52;1013,4;14;3,19
28/04/2017;15:00;45;48;1013,7;13,7;2,75
28/04/2017;14:00;344;61;1014,6;11,8;5,42
28/04/2017;13:00;346;67;1015;10,8;4,55
28/04/2017;12:00;4;65;1015,5;10,6;3,48
28/04/2017;11:00;43;68;1016,1;10,5;1,06
28/04/2017;10:00;138;72;1016,4;8,6;2,73
28/04/2017;09:00;143;69;1016,3;8,4;3,29
28/04/2017;08:00;145;76;1016,4;6,7;3,78
28/04/2017;07:00;143;82;1016,5;5,2;3,54
28/04/2017;06:00;146;85;1016,5;4,8;2,92
28/04/2017;05:00;150;86;1016,6;4,9;2,72
28/04/2017;04:00;144;84;1016,8;5,2;2,71
28/04/2017;03:00;152;82;1017,1;5,9;2,84
28/04/2017;02:00;160;78;1017,4;6,7;2,11
28/04/2017;01:00;154;79;1017,8;6,8;2,21
27/04/2017;24:00;145;75;1017,9;7,4;2,74
27/04/2017;23:00;154;71;1017,9;8,2;2,64
27/04/2017;22:00;163;67;1018;9;1,21
27/04/2017;21:00;115;59;1017,9;9,9;0,56
27/04/2017;20:00;40;55;1017,4;10,1;2,25
27/04/2017;19:00;17;54;1016,9;10,2;3,17
27/04/2017;18:00;9;55;1016,7;10,4;2,97
27/04/2017;17:00;337;61;1016,3;10,3;3,9
27/04/2017;16:00;328;67;1016,2;10;4,97
27/04/2017;15:00;329;66;1016,2;9,8;5,15
27/04/2017;14:00;326;64;1016;9,5;4,46
27/04/2017;13:00;327;66;1015,9;8,8;3,88
27/04/2017;12:00;329;74;1016,1;8,4;4,72
27/04/2017;11:00;347;75;1016;8,2;2,09
27/04/2017;10:00;331;75;1015,8;7,5;3,57
27/04/2017;09:00;294;77;1015,3;7,4;3,66
27/04/2017;08:00;288;81;1014,8;7,2;2,16
27/04/2017;07:00;176;88;1014,4;5,6;1,17
27/04/2017;06:00;154;90;1013,6;3,9;3,87
27/04/2017;05:00;152;88;1013,1;4,5;2,17
27/04/2017;04:00;159;87;1012,9;5,3;1,12
27/04/2017;03:00;158;89;1013;5,2;2,13
27/04/2017;02:00;155;87;1013,2;6;2,13
27/04/2017;01:00;160;84;1013,4;6,5;1,99
26/04/2017;24:00;165;80;1013,6;7,2;1,77
26/04/2017;23:00;155;71;1013,7;7,9;1,69
26/04/2017;22:00;48;56;1014;9,5;2,29
26/04/2017;21:00;46;54;1014;9,8;2,79
26/04/2017;20:00;2;53;1013,5;9,9;4,54
26/04/2017;19:00;5;53;1013,2;9,9;5,06
26/04/2017;18:00;332;59;1012,9;10;4,45
26/04/2017;17:00;313;66;1012,7;9,6;3,89
26/04/2017;16:00;346;69;1012,6;9,3;2,16
26/04/2017;15:00;318;74;1012,7;9,4;0,27
26/04/2017;14:00;283;83;1013;7,8;1,04
26/04/2017;13:00;340;84;1012,7;7,2;1,65
26/04/2017;12:00;41;81;1012,3;7,7;1,14
26/04/2017;11:00;61;82;1011,9;7,7;1,31
26/04/2017;10:00;8;86;1011,3;7,6;3,24
26/04/2017;09:00;21;83;1010,7;7,9;2,08
26/04/2017;08:00;77;81;1010,3;8,5;0,88
26/04/2017;07:00;85;79;1009,8;8,8;0,86
26/04/2017;06:00;35;71;1009,2;9,5;1,42
26/04/2017;05:00;328;76;1008,9;9;3,02
26/04/2017;04:00;326;84;1009,1;8,4;2,35
26/04/2017;03:00;304;88;1009,2;8,5;3,68
26/04/2017;02:00;354;86;1009,1;9;8,95
26/04/2017;01:00;27;91;1008,1;9,6;7,29
25/04/2017;24:00;38;92;1007,4;10;7,29
25/04/2017;23:00;288;90;1006,9;10,9;2,47
25/04/2017;22:00;322;93;1007,2;10,8;1,98
25/04/2017;21:00;3;93;1007,1;10,9;2,21
25/04/2017;20:00;42;92;1006,5;11,2;3,45
25/04/2017;19:00;20;87;1005,9;12;2,49
25/04/2017;18:00;279;84;1005,5;12,1;0,78
25/04/2017;17:00;280;79;1005,5;11,8;0,97
25/04/2017;16:00;302;78;1005,2;13;4,7
25/04/2017;15:00;301;82;1005,3;13,9;5,91
25/04/2017;14:00;308;78;1005,3;14,1;6,59
25/04/2017;13:00;307;74;1005,4;14,1;2,76
25/04/2017;12:00;309;83;1005,6;13,4;3,52
25/04/2017;11:00;300;82;1005,7;13,5;3,3
25/04/2017;10:00;314;81;1005,6;13,6;4,9
25/04/2017;09:00;311;82;1005,1;13,9;3,49
25/04/2017;08:00;52;84;1004,8;13,6;0,71
25/04/2017;07:00;300;85;1005,3;13,5;2,57
25/04/2017;06:00;265;85;1004,9;13,2;1,4
25/04/2017;05:00;330;87;1005,3;12,9;1,42
25/04/2017;04:00;105;88;1005,3;12,8;0,96
25/04/2017;03:00;149;89;1005,7;13,1;1,89
25/04/2017;02:00;143;89;1006,4;13,5;1,71
25/04/2017;01:00;121;87;1007,2;13,6;0,72
24/04/2017;24:00;353;83;1007,9;13,9;1,24
24/04/2017;23:00;51;82;1007,8;14;0,43
24/04/2017;22:00;323;83;1008,4;13,8;1,29
24/04/2017;21:00;353;82;1009;13,9;2,15
24/04/2017;20:00;340;82;1008,5;13,9;2,4
24/04/2017;19:00;321;80;1008,4;14;3,43
24/04/2017;18:00;301;79;1008,3;14,3;4,77
24/04/2017;17:00;302;77;1008,4;14,5;5,56
24/04/2017;16:00;302;73;1008,3;15;8,05
24/04/2017;15:00;299;68;1008,4;16;6,96
24/04/2017;14:00;296;69;1008,7;16,9;5,54
24/04/2017;13:00;296;72;1009;16,5;5,93
24/04/2017;12:00;303;73;1009,6;16,3;6,66
24/04/2017;11:00;315;75;1010,2;15,5;5,38
24/04/2017;10:00;350;59;1010,6;16,6;2,16
24/04/2017;09:00;145;60;1010,8;15,5;1,45
24/04/2017;08:00;144;70;1010,9;12,3;3,1
24/04/2017;07:00;147;76;1011;11;2,8
24/04/2017;06:00;159;79;1010,8;10,6;1,95
24/04/2017;05:00;158;80;1010,7;10,6;1,85
24/04/2017;04:00;157;79;1010,9;10,8;1,75
24/04/2017;03:00;162;78;1011,3;11,1;1,62
24/04/2017;02:00;155;77;1011,8;11,7;2,03
24/04/2017;01:00;153;76;1012,3;12,4;2,02
23/04/2017;24:00;156;77;1012,7;13,5;1,46
23/04/2017;23:00;119;79;1012,9;13,7;0,88
23/04/2017;22:00;97;80;1013,1;14,4;0,55
23/04/2017;21:00;73;75;1012,9;15,3;0,65
23/04/2017;20:00;305;67;1012,5;16;0,32
23/04/2017;19:00;280;64;1012,2;16,9;1,5
23/04/2017;18:00;303;62;1012,2;17,2;3,98
23/04/2017;17:00;302;68;1012,2;16,7;5,42
23/04/2017;16:00;299;70;1012,4;16,7;5,21
23/04/2017;15:00;298;73;1012,7;16,4;7,42
23/04/2017;14:00;301;71;1013,1;16,9;7,41
23/04/2017;13:00;312;73;1013,5;16;6,09
23/04/2017;12:00;332;73;1013,9;15,5;5,13
23/04/2017;11:00;331;66;1014,2;15,6;4,3
23/04/2017;10:00;1;53;1014,3;16,9;1,84
23/04/2017;09:00;140;54;1014,5;15,4;2,05
23/04/2017;08:00;144;66;1014,5;12,3;3,22
23/04/2017;07:00;151;74;1014,6;10,7;3,2
23/04/2017;06:00;163;77;1014,6;10,1;1,92
23/04/2017;05:00;164;78;1014,4;10,4;1,8
23/04/2017;04:00;162;76;1014,3;10,9;2,1
23/04/2017;03:00;153;76;1014,4;11,6;1,72
23/04/2017;02:00;155;76;1014,6;11,9;1,38
23/04/2017;01:00;164;78;1015,1;12,4;1,73
22/04/2017;24:00;159;79;1015,4;13,3;1,66
22/04/2017;23:00;138;77;1015,6;14,3;1,18
22/04/2017;22:00;76;72;1015,7;15;0,45
22/04/2017;21:00;308;68;1015,4;15,4;1,27
22/04/2017;20:00;302;64;1014,9;15,8;2,57
22/04/2017;19:00;302;59;1014,5;16,3;4,17
22/04/2017;18:00;314;51;1014,2;17,3;5,29
22/04/2017;17:00;315;44;1014,1;18,5;5,78
22/04/2017;16:00;302;39;1014,1;19,7;6,14
22/04/2017;15:00;300;40;1014,5;20,4;5,41
22/04/2017;14:00;300;38;1015;20,7;5,51
22/04/2017;13:00;311;43;1015,6;19,6;5,51
22/04/2017;12:00;314;48;1016;19,8;1,66
22/04/2017;11:00;141;32;1016,4;21,2;4,92
22/04/2017;10:00;148;35;1016,8;19,4;6,62
22/04/2017;09:00;151;36;1017;18,1;6,97
22/04/2017;08:00;160;36;1017,1;17,6;5,6
22/04/2017;07:00;162;36;1017;17,1;5,26
22/04/2017;06:00;165;36;1016,7;16,8;5,7
22/04/2017;05:00;165;35;1016,5;17,3;5,81
22/04/2017;04:00;164;37;1016,4;16,9;5,67
22/04/2017;03:00;170;39;1016,8;16,4;4,78
22/04/2017;02:00;158;46;1017,1;15,2;4,33
22/04/2017;01:00;160;54;1017,5;14,3;3,53
21/04/2017;24:00;161;55;1017,7;14,4;3,36
21/04/2017;23:00;161;53;1017,9;15,6;2,29
21/04/2017;22:00;163;46;1018;16,8;1,89
21/04/2017;21:00;145;39;1018,1;17,7;2,47
21/04/2017;20:00;134;36;1017,7;18,7;2,9
21/04/2017;19:00;122;35;1017,4;19,9;3,09
21/04/2017;18:00;106;34;1017,3;21;3,11
21/04/2017;17:00;91;34;1017,3;21,9;3,1
21/04/2017;16:00;61;35;1017,4;22,1;2,3
21/04/2017;15:00;320;40;1017,9;21;2,48
21/04/2017;14:00;296;43;1018,5;19,9;5,21
21/04/2017;13:00;309;47;1019,1;18,9;4,83
