Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3)
03/10/2017;24:00;35;"Muy buena / ";39
03/10/2017;23:00;34;"Muy buena / ";41
03/10/2017;22:00;35;"Muy buena / ";43
03/10/2017;21:00;34;"Muy buena / ";43
03/10/2017;20:00;39;"Muy buena / ";44
03/10/2017;19:00;39;"Muy buena / ";43
03/10/2017;18:00;43;"Muy buena / ";40
03/10/2017;17:00;51;"Muy buena / ";37
03/10/2017;16:00;51;"Muy buena / ";33
03/10/2017;15:00;49;"Muy buena / ";28
03/10/2017;14:00;41;"Muy buena / ";24
03/10/2017;13:00;37;"Muy buena / ";22
03/10/2017;12:00;30;"Muy buena / ";19
03/10/2017;11:00;20;"Muy buena / ";19
03/10/2017;10:00;18;"Muy buena / ";19
03/10/2017;09:00;15;"Muy buena / ";21
03/10/2017;08:00;14;"Muy buena / ";23
03/10/2017;07:00;17;"Muy buena / ";24
03/10/2017;06:00;;"Sin datos / ";26
03/10/2017;05:00;26;"Muy buena / ";26
03/10/2017;04:00;26;"Muy buena / ";25
03/10/2017;03:00;25;"Muy buena / ";24
03/10/2017;02:00;28;"Muy buena / ";24
03/10/2017;01:00;27;"Muy buena / ";24
02/10/2017;24:00;25;"Muy buena / ";26
02/10/2017;23:00;26;"Muy buena / ";27
02/10/2017;22:00;24;"Muy buena / ";30
02/10/2017;21:00;18;"Muy buena / ";33
02/10/2017;20:00;18;"Muy buena / ";37
02/10/2017;19:00;25;"Muy buena / ";42
02/10/2017;18:00;32;"Muy buena / ";45
02/10/2017;17:00;36;"Muy buena / ";48
02/10/2017;16:00;40;"Muy buena / ";51
02/10/2017;15:00;47;"Muy buena / ";53
02/10/2017;14:00;50;"Muy buena / ";54
02/10/2017;13:00;51;"Muy buena / ";55
02/10/2017;12:00;52;"Muy buena / ";56
02/10/2017;11:00;54;"Muy buena / ";56
02/10/2017;10:00;53;"Muy buena / ";54
02/10/2017;09:00;57;"Muy buena / ";52
02/10/2017;08:00;56;"Muy buena / ";51
02/10/2017;07:00;57;"Muy buena / ";51
02/10/2017;06:00;;"Sin datos / ";50
02/10/2017;05:00;58;"Muy buena / ";48
02/10/2017;04:00;53;"Muy buena / ";48
02/10/2017;03:00;40;"Muy buena / ";47
02/10/2017;02:00;39;"Muy buena / ";48
02/10/2017;01:00;55;"Muy buena / ";50
01/10/2017;24:00;55;"Muy buena / ";49
01/10/2017;23:00;52;"Muy buena / ";49
01/10/2017;22:00;51;"Muy buena / ";48
01/10/2017;21:00;48;"Muy buena / ";48
01/10/2017;20:00;44;"Muy buena / ";47
01/10/2017;19:00;49;"Muy buena / ";48
01/10/2017;18:00;50;"Muy buena / ";47
01/10/2017;17:00;48;"Muy buena / ";48
01/10/2017;16:00;48;"Muy buena / ";49
01/10/2017;15:00;46;"Muy buena / ";49
01/10/2017;14:00;47;"Muy buena / ";49
01/10/2017;13:00;45;"Muy buena / ";49
01/10/2017;12:00;47;"Muy buena / ";50
01/10/2017;11:00;48;"Muy buena / ";50
01/10/2017;10:00;55;"Muy buena / ";53
01/10/2017;09:00;52;"Muy buena / ";55
01/10/2017;08:00;55;"Muy buena / ";58
01/10/2017;07:00;40;"Muy buena / ";58
01/10/2017;06:00;;"Sin datos / ";62
01/10/2017;05:00;45;"Muy buena / ";63
01/10/2017;04:00;47;"Muy buena / ";64
01/10/2017;03:00;71;"Buena / ";69
01/10/2017;02:00;69;"Buena / ";70
01/10/2017;01:00;72;"Buena / ";71
30/09/2017;24:00;69;"Buena / ";72
30/09/2017;23:00;60;"Muy buena / ";72
30/09/2017;22:00;57;"Muy buena / ";74
30/09/2017;21:00;73;"Buena / ";76
30/09/2017;20:00;81;"Buena / ";77
30/09/2017;19:00;78;"Buena / ";76
30/09/2017;18:00;76;"Buena / ";77
30/09/2017;17:00;77;"Buena / ";77
30/09/2017;16:00;74;"Buena / ";78
30/09/2017;15:00;72;"Buena / ";77
30/09/2017;14:00;77;"Buena / ";73
30/09/2017;13:00;78;"Buena / ";69
30/09/2017;12:00;77;"Buena / ";68
30/09/2017;11:00;81;"Buena / ";64
30/09/2017;10:00;82;"Buena / ";61
30/09/2017;09:00;80;"Buena / ";59
30/09/2017;08:00;65;"Buena / ";57
30/09/2017;07:00;44;"Muy buena / ";56
30/09/2017;06:00;;"Sin datos / ";61
30/09/2017;05:00;53;"Muy buena / ";67
30/09/2017;04:00;54;"Muy buena / ";68
30/09/2017;03:00;60;"Muy buena / ";72
30/09/2017;02:00;67;"Buena / ";76
30/09/2017;01:00;68;"Buena / ";81
29/09/2017;24:00;71;"Buena / ";88
29/09/2017;23:00;74;"Buena / ";92
29/09/2017;22:00;77;"Buena / ";98
29/09/2017;21:00;77;"Buena / ";103
29/09/2017;20:00;84;"Buena / ";109
29/09/2017;19:00;88;"Buena / ";111
29/09/2017;18:00;102;"Buena / ";113
29/09/2017;17:00;112;"Buena / ";111
29/09/2017;16:00;120;"Buena / ";108
29/09/2017;15:00;126;"Mejorable / ";103
29/09/2017;14:00;118;"Buena / ";98
29/09/2017;13:00;118;"Buena / ";95
29/09/2017;12:00;106;"Buena / ";91
29/09/2017;11:00;98;"Buena / ";90
29/09/2017;10:00;91;"Buena / ";90
29/09/2017;09:00;84;"Buena / ";91
29/09/2017;08:00;83;"Buena / ";94
29/09/2017;07:00;86;"Buena / ";96
29/09/2017;06:00;;"Sin datos / ";99
29/09/2017;05:00;90;"Buena / ";102
29/09/2017;04:00;96;"Buena / ";103
29/09/2017;03:00;97;"Buena / ";105
29/09/2017;02:00;100;"Buena / ";107
29/09/2017;01:00;104;"Buena / ";108
28/09/2017;24:00;106;"Buena / ";111
28/09/2017;23:00;109;"Buena / ";114
28/09/2017;22:00;108;"Buena / ";116
28/09/2017;21:00;108;"Buena / ";117
28/09/2017;20:00;108;"Buena / ";116
28/09/2017;19:00;110;"Buena / ";115
28/09/2017;18:00;112;"Buena / ";112
28/09/2017;17:00;125;"Mejorable / ";108
28/09/2017;16:00;129;"Mejorable / ";102
28/09/2017;15:00;124;"Mejorable / ";95
28/09/2017;14:00;116;"Buena / ";89
28/09/2017;13:00;105;"Buena / ";85
28/09/2017;12:00;97;"Buena / ";82
28/09/2017;11:00;91;"Buena / ";81
28/09/2017;10:00;79;"Buena / ";81
28/09/2017;09:00;75;"Buena / ";83
28/09/2017;08:00;75;"Buena / ";85
28/09/2017;07:00;77;"Buena / ";87
28/09/2017;06:00;;"Sin datos / ";91
28/09/2017;05:00;82;"Buena / ";94
28/09/2017;04:00;89;"Buena / ";95
28/09/2017;03:00;91;"Buena / ";97
28/09/2017;02:00;93;"Buena / ";99
28/09/2017;01:00;94;"Buena / ";102
27/09/2017;24:00;93;"Buena / ";105
27/09/2017;23:00;98;"Buena / ";107
27/09/2017;22:00;100;"Buena / ";108
27/09/2017;21:00;102;"Buena / ";109
27/09/2017;20:00;103;"Buena / ";108
27/09/2017;19:00;106;"Buena / ";106
27/09/2017;18:00;111;"Buena / ";102
27/09/2017;17:00;117;"Buena / ";96
27/09/2017;16:00;115;"Buena / ";90
27/09/2017;15:00;113;"Buena / ";83
27/09/2017;14:00;105;"Buena / ";77
27/09/2017;13:00;97;"Buena / ";72
27/09/2017;12:00;84;"Buena / ";68
27/09/2017;11:00;72;"Buena / ";65
27/09/2017;10:00;66;"Buena / ";65
27/09/2017;09:00;67;"Buena / ";66
27/09/2017;08:00;63;"Buena / ";66
27/09/2017;07:00;61;"Buena / ";66
27/09/2017;06:00;;"Sin datos / ";69
27/09/2017;05:00;61;"Buena / ";72
27/09/2017;04:00;67;"Buena / ";72
27/09/2017;03:00;70;"Buena / ";72
27/09/2017;02:00;72;"Buena / ";71
27/09/2017;01:00;65;"Buena / ";70
26/09/2017;24:00;68;"Buena / ";72
26/09/2017;23:00;77;"Buena / ";74
26/09/2017;22:00;82;"Buena / ";76
26/09/2017;21:00;72;"Buena / ";76
26/09/2017;20:00;66;"Buena / ";77
26/09/2017;19:00;63;"Buena / ";78
26/09/2017;18:00;67;"Buena / ";78
26/09/2017;17:00;77;"Buena / ";78
26/09/2017;16:00;86;"Buena / ";76
26/09/2017;15:00;92;"Buena / ";70
26/09/2017;14:00;86;"Buena / ";64
26/09/2017;13:00;78;"Buena / ";58
26/09/2017;12:00;72;"Buena / ";55
26/09/2017;11:00;64;"Buena / ";53
26/09/2017;10:00;66;"Buena / ";53
26/09/2017;09:00;60;"Muy buena / ";53
26/09/2017;08:00;41;"Muy buena / ";55
26/09/2017;07:00;42;"Muy buena / ";58
26/09/2017;06:00;;"Sin datos / ";63
26/09/2017;05:00;65;"Buena / ";66
26/09/2017;04:00;60;"Muy buena / ";67
26/09/2017;03:00;65;"Buena / ";68
26/09/2017;02:00;62;"Buena / ";69
26/09/2017;01:00;73;"Buena / ";70
25/09/2017;24:00;63;"Buena / ";70
25/09/2017;23:00;72;"Buena / ";71
25/09/2017;22:00;69;"Buena / ";71
25/09/2017;21:00;66;"Buena / ";70
25/09/2017;20:00;72;"Buena / ";70
25/09/2017;19:00;69;"Buena / ";70
25/09/2017;18:00;72;"Buena / ";70
25/09/2017;17:00;76;"Buena / ";69
25/09/2017;16:00;75;"Buena / ";69
25/09/2017;15:00;72;"Buena / ";70
25/09/2017;14:00;63;"Buena / ";71
25/09/2017;13:00;64;"Buena / ";73
25/09/2017;12:00;71;"Buena / ";75
25/09/2017;11:00;71;"Buena / ";77
25/09/2017;10:00;66;"Buena / ";79
25/09/2017;09:00;;"Sin datos / ";82
25/09/2017;08:00;78;"Buena / ";83
25/09/2017;07:00;80;"Buena / ";83
25/09/2017;06:00;;"Sin datos / ";86
25/09/2017;05:00;81;"Buena / ";86
25/09/2017;04:00;84;"Buena / ";85
25/09/2017;03:00;82;"Buena / ";85
25/09/2017;02:00;81;"Buena / ";88
25/09/2017;01:00;83;"Buena / ";92
24/09/2017;24:00;94;"Buena / ";96
24/09/2017;23:00;93;"Buena / ";100
24/09/2017;22:00;87;"Buena / ";103
24/09/2017;21:00;77;"Buena / ";108
24/09/2017;20:00;86;"Buena / ";112
24/09/2017;19:00;103;"Buena / ";115
24/09/2017;18:00;110;"Buena / ";113
24/09/2017;17:00;117;"Buena / ";111
24/09/2017;16:00;124;"Mejorable / ";108
24/09/2017;15:00;123;"Mejorable / ";104
24/09/2017;14:00;120;"Buena / ";99
24/09/2017;13:00;115;"Buena / ";95
24/09/2017;12:00;105;"Buena / ";92
24/09/2017;11:00;92;"Buena / ";91
24/09/2017;10:00;94;"Buena / ";93
24/09/2017;09:00;93;"Buena / ";94
24/09/2017;08:00;88;"Buena / ";94
24/09/2017;07:00;87;"Buena / ";95
24/09/2017;06:00;;"Sin datos / ";98
24/09/2017;05:00;77;"Buena / ";100
24/09/2017;04:00;99;"Buena / ";101
24/09/2017;03:00;104;"Buena / ";103
24/09/2017;02:00;100;"Buena / ";102
24/09/2017;01:00;95;"Buena / ";103
23/09/2017;24:00;89;"Buena / ";104
23/09/2017;23:00;104;"Buena / ";104
23/09/2017;22:00;100;"Buena / ";105
23/09/2017;21:00;106;"Buena / ";105
23/09/2017;20:00;109;"Buena / ";104
23/09/2017;19:00;103;"Buena / ";101
23/09/2017;18:00;105;"Buena / ";98
23/09/2017;17:00;101;"Buena / ";94
23/09/2017;16:00;103;"Buena / ";90
23/09/2017;15:00;109;"Buena / ";86
23/09/2017;14:00;104;"Buena / ";81
23/09/2017;13:00;94;"Buena / ";76
23/09/2017;12:00;86;"Buena / ";73
23/09/2017;11:00;83;"Buena / ";70
23/09/2017;10:00;74;"Buena / ";68
23/09/2017;09:00;67;"Buena / ";67
23/09/2017;08:00;69;"Buena / ";67
23/09/2017;07:00;69;"Buena / ";67
23/09/2017;06:00;;"Sin datos / ";64
23/09/2017;05:00;60;"Muy buena / ";62
23/09/2017;04:00;63;"Buena / ";61
23/09/2017;03:00;65;"Buena / ";61
23/09/2017;02:00;70;"Buena / ";61
23/09/2017;01:00;70;"Buena / ";59
22/09/2017;24:00;54;"Muy buena / ";58
22/09/2017;23:00;52;"Muy buena / ";58
22/09/2017;22:00;53;"Muy buena / ";59
22/09/2017;21:00;56;"Muy buena / ";61
22/09/2017;20:00;59;"Muy buena / ";62
22/09/2017;19:00;66;"Buena / ";62
22/09/2017;18:00;60;"Muy buena / ";62
22/09/2017;17:00;60;"Muy buena / ";62
22/09/2017;16:00;55;"Muy buena / ";63
22/09/2017;15:00;64;"Buena / ";64
22/09/2017;14:00;65;"Buena / ";63
22/09/2017;13:00;64;"Buena / ";60
22/09/2017;12:00;65;"Buena / ";59
22/09/2017;11:00;63;"Buena / ";58
22/09/2017;10:00;62;"Buena / ";57
22/09/2017;09:00;69;"Buena / ";56
22/09/2017;08:00;63;"Buena / ";55
22/09/2017;07:00;51;"Muy buena / ";53
22/09/2017;06:00;;"Sin datos / ";53
22/09/2017;05:00;53;"Muy buena / ";56
22/09/2017;04:00;56;"Muy buena / ";57
22/09/2017;03:00;56;"Muy buena / ";58
22/09/2017;02:00;57;"Muy buena / ";60
22/09/2017;01:00;56;"Muy buena / ";64
21/09/2017;24:00;54;"Muy buena / ";70
21/09/2017;23:00;50;"Muy buena / ";74
21/09/2017;22:00;60;"Muy buena / ";81
21/09/2017;21:00;62;"Buena / ";85
21/09/2017;20:00;63;"Buena / ";89
21/09/2017;19:00;72;"Buena / ";91
21/09/2017;18:00;86;"Buena / ";92
21/09/2017;17:00;95;"Buena / ";93
21/09/2017;16:00;103;"Buena / ";90
21/09/2017;15:00;106;"Buena / ";87
21/09/2017;14:00;93;"Buena / ";84
21/09/2017;13:00;90;"Buena / ";83
21/09/2017;12:00;85;"Buena / ";82
21/09/2017;11:00;80;"Buena / ";82
21/09/2017;10:00;88;"Buena / ";84
21/09/2017;09:00;77;"Buena / ";86
21/09/2017;08:00;79;"Buena / ";88
21/09/2017;07:00;81;"Buena / ";90
21/09/2017;06:00;;"Sin datos / ";93
21/09/2017;05:00;91;"Buena / ";97
21/09/2017;04:00;91;"Buena / ";98
21/09/2017;03:00;92;"Buena / ";99
21/09/2017;02:00;99;"Buena / ";100
21/09/2017;01:00;95;"Buena / ";99
20/09/2017;24:00;100;"Buena / ";99
20/09/2017;23:00;100;"Buena / ";99
20/09/2017;22:00;103;"Buena / ";98
20/09/2017;21:00;103;"Buena / ";98
20/09/2017;20:00;101;"Buena / ";97
20/09/2017;19:00;98;"Buena / ";95
20/09/2017;18:00;95;"Buena / ";93
20/09/2017;17:00;94;"Buena / ";92
20/09/2017;16:00;94;"Buena / ";91
20/09/2017;15:00;94;"Buena / ";89
20/09/2017;14:00;101;"Buena / ";88
20/09/2017;13:00;97;"Buena / ";85
20/09/2017;12:00;89;"Buena / ";83
20/09/2017;11:00;83;"Buena / ";81
20/09/2017;10:00;82;"Buena / ";81
20/09/2017;09:00;84;"Buena / ";81
20/09/2017;08:00;82;"Buena / ";80
20/09/2017;07:00;82;"Buena / ";80
20/09/2017;06:00;;"Sin datos / ";80
20/09/2017;05:00;77;"Buena / ";78
20/09/2017;04:00;74;"Buena / ";79
20/09/2017;03:00;82;"Buena / ";80
20/09/2017;02:00;85;"Buena / ";78
20/09/2017;01:00;77;"Buena / ";77
19/09/2017;24:00;73;"Buena / ";77
19/09/2017;23:00;80;"Buena / ";79
19/09/2017;22:00;71;"Buena / ";80
19/09/2017;21:00;83;"Buena / ";81
19/09/2017;20:00;80;"Buena / ";80
19/09/2017;19:00;73;"Buena / ";80
19/09/2017;18:00;74;"Buena / ";80
19/09/2017;17:00;81;"Buena / ";79
19/09/2017;16:00;91;"Buena / ";78
19/09/2017;15:00;85;"Buena / ";76
19/09/2017;14:00;82;"Buena / ";74
19/09/2017;13:00;76;"Buena / ";73
19/09/2017;12:00;80;"Buena / ";72
19/09/2017;11:00;71;"Buena / ";71
19/09/2017;10:00;68;"Buena / ";72
19/09/2017;09:00;68;"Buena / ";73
19/09/2017;08:00;78;"Buena / ";74
19/09/2017;07:00;69;"Buena / ";73
19/09/2017;06:00;;"Sin datos / ";75
19/09/2017;05:00;72;"Buena / ";77
19/09/2017;04:00;76;"Buena / ";77
19/09/2017;03:00;77;"Buena / ";78
19/09/2017;02:00;72;"Buena / ";74
19/09/2017;01:00;75;"Buena / ";72
18/09/2017;24:00;80;"Buena / ";70
18/09/2017;23:00;82;"Buena / ";69
18/09/2017;22:00;79;"Buena / ";66
18/09/2017;21:00;81;"Buena / ";63
18/09/2017;20:00;77;"Buena / ";61
18/09/2017;19:00;52;"Muy buena / ";59
18/09/2017;18:00;60;"Muy buena / ";60
18/09/2017;17:00;62;"Buena / ";58
18/09/2017;16:00;59;"Muy buena / ";57
18/09/2017;15:00;57;"Muy buena / ";57
18/09/2017;14:00;57;"Muy buena / ";57
18/09/2017;13:00;61;"Buena / ";57
18/09/2017;12:00;62;"Buena / ";56
18/09/2017;11:00;59;"Muy buena / ";55
18/09/2017;10:00;49;"Muy buena / ";54
18/09/2017;09:00;50;"Muy buena / ";54
18/09/2017;08:00;59;"Muy buena / ";57
18/09/2017;07:00;59;"Muy buena / ";57
18/09/2017;06:00;;"Sin datos / ";58
18/09/2017;05:00;54;"Muy buena / ";59
18/09/2017;04:00;53;"Muy buena / ";60
18/09/2017;03:00;56;"Muy buena / ";63
18/09/2017;02:00;51;"Muy buena / ";66
18/09/2017;01:00;67;"Buena / ";69
17/09/2017;24:00;66;"Buena / ";71
17/09/2017;23:00;67;"Buena / ";73
17/09/2017;22:00;59;"Muy buena / ";74
17/09/2017;21:00;69;"Buena / ";76
17/09/2017;20:00;72;"Buena / ";77
17/09/2017;19:00;74;"Buena / ";78
17/09/2017;18:00;78;"Buena / ";78
17/09/2017;17:00;80;"Buena / ";77
17/09/2017;16:00;81;"Buena / ";74
17/09/2017;15:00;79;"Buena / ";70
17/09/2017;14:00;77;"Buena / ";68
17/09/2017;13:00;78;"Buena / ";66
17/09/2017;12:00;76;"Buena / ";64
17/09/2017;11:00;77;"Buena / ";62
17/09/2017;10:00;64;"Buena / ";60
17/09/2017;09:00;56;"Muy buena / ";62
17/09/2017;08:00;56;"Muy buena / ";64
17/09/2017;07:00;57;"Muy buena / ";65
17/09/2017;06:00;;"Sin datos / ";68
17/09/2017;05:00;58;"Muy buena / ";69
17/09/2017;04:00;64;"Buena / ";67
17/09/2017;03:00;65;"Buena / ";67
17/09/2017;02:00;74;"Buena / ";66
17/09/2017;01:00;69;"Buena / ";64
16/09/2017;24:00;81;"Buena / ";65
16/09/2017;23:00;76;"Buena / ";67
16/09/2017;22:00;64;"Buena / ";67
16/09/2017;21:00;58;"Muy buena / ";68
16/09/2017;20:00;64;"Buena / ";70
16/09/2017;19:00;60;"Muy buena / ";71
16/09/2017;18:00;58;"Muy buena / ";73
16/09/2017;17:00;73;"Buena / ";75
16/09/2017;16:00;80;"Buena / ";75
16/09/2017;15:00;79;"Buena / ";74
16/09/2017;14:00;71;"Buena / ";73
16/09/2017;13:00;73;"Buena / ";73
16/09/2017;12:00;72;"Buena / ";72
16/09/2017;11:00;76;"Buena / ";71
16/09/2017;10:00;75;"Buena / ";69
16/09/2017;09:00;75;"Buena / ";67
16/09/2017;08:00;73;"Buena / ";66
16/09/2017;07:00;69;"Buena / ";65
16/09/2017;06:00;;"Sin datos / ";64
16/09/2017;05:00;65;"Buena / ";64
16/09/2017;04:00;62;"Buena / ";65
16/09/2017;03:00;63;"Buena / ";64
16/09/2017;02:00;58;"Muy buena / ";64
16/09/2017;01:00;69;"Buena / ";66
15/09/2017;24:00;65;"Buena / ";66
15/09/2017;23:00;67;"Buena / ";67
15/09/2017;22:00;65;"Buena / ";67
15/09/2017;21:00;71;"Buena / ";68
15/09/2017;20:00;58;"Muy buena / ";67
15/09/2017;19:00;62;"Buena / ";68
15/09/2017;18:00;68;"Buena / ";68
15/09/2017;17:00;72;"Buena / ";67
15/09/2017;16:00;71;"Buena / ";66
15/09/2017;15:00;71;"Buena / ";64
15/09/2017;14:00;71;"Buena / ";62
15/09/2017;13:00;64;"Buena / ";60
15/09/2017;12:00;62;"Buena / ";59
15/09/2017;11:00;61;"Buena / ";59
15/09/2017;10:00;66;"Buena / ";60
15/09/2017;09:00;63;"Buena / ";59
15/09/2017;08:00;55;"Muy buena / ";59
15/09/2017;07:00;54;"Muy buena / ";60
15/09/2017;06:00;;"Sin datos / ";61
15/09/2017;05:00;67;"Buena / ";64
15/09/2017;04:00;63;"Buena / ";64
15/09/2017;03:00;62;"Buena / ";63
15/09/2017;02:00;62;"Buena / ";65
15/09/2017;01:00;65;"Buena / ";66
14/09/2017;24:00;65;"Buena / ";66
14/09/2017;23:00;62;"Buena / ";68
14/09/2017;22:00;70;"Buena / ";70
14/09/2017;21:00;62;"Buena / ";70
14/09/2017;20:00;61;"Buena / ";71
14/09/2017;19:00;70;"Buena / ";72
14/09/2017;18:00;71;"Buena / ";72
14/09/2017;17:00;69;"Buena / ";73
14/09/2017;16:00;75;"Buena / ";75
14/09/2017;15:00;78;"Buena / ";76
14/09/2017;14:00;74;"Buena / ";75
14/09/2017;13:00;67;"Buena / ";72
14/09/2017;12:00;70;"Buena / ";73
14/09/2017;11:00;70;"Buena / ";69
14/09/2017;10:00;83;"Buena / ";67
14/09/2017;09:00;84;"Buena / ";62
14/09/2017;08:00;78;"Buena / ";58
14/09/2017;07:00;73;"Buena / ";55
14/09/2017;06:00;;"Sin datos / ";51
14/09/2017;05:00;39;"Muy buena / ";52
14/09/2017;04:00;44;"Muy buena / ";54
14/09/2017;03:00;51;"Muy buena / ";57
14/09/2017;02:00;54;"Muy buena / ";58
14/09/2017;01:00;52;"Muy buena / ";59
13/09/2017;24:00;49;"Muy buena / ";61
13/09/2017;23:00;52;"Muy buena / ";64
13/09/2017;22:00;60;"Muy buena / ";70
13/09/2017;21:00;63;"Buena / ";75
13/09/2017;20:00;66;"Buena / ";78
13/09/2017;19:00;58;"Muy buena / ";80
13/09/2017;18:00;59;"Muy buena / ";82
13/09/2017;17:00;69;"Buena / ";82
13/09/2017;16:00;83;"Buena / ";80
13/09/2017;15:00;99;"Buena / ";76
13/09/2017;14:00;99;"Buena / ";70
13/09/2017;13:00;92;"Buena / ";63
13/09/2017;12:00;82;"Buena / ";59
13/09/2017;11:00;71;"Buena / ";55
13/09/2017;10:00;64;"Buena / ";54
13/09/2017;09:00;53;"Muy buena / ";53
13/09/2017;08:00;49;"Muy buena / ";55
13/09/2017;07:00;47;"Muy buena / ";56
13/09/2017;06:00;;"Sin datos / ";59
13/09/2017;05:00;63;"Buena / ";62
13/09/2017;04:00;59;"Muy buena / ";62
13/09/2017;03:00;58;"Muy buena / ";63
13/09/2017;02:00;62;"Buena / ";63
13/09/2017;01:00;63;"Buena / ";64
12/09/2017;24:00;65;"Buena / ";65
12/09/2017;23:00;67;"Buena / ";65
12/09/2017;22:00;63;"Buena / ";66
12/09/2017;21:00;61;"Buena / ";66
12/09/2017;20:00;64;"Buena / ";67
12/09/2017;19:00;63;"Buena / ";68
12/09/2017;18:00;65;"Buena / ";69
12/09/2017;17:00;70;"Buena / ";70
12/09/2017;16:00;69;"Buena / ";71
12/09/2017;15:00;69;"Buena / ";71
12/09/2017;14:00;70;"Buena / ";71
12/09/2017;13:00;68;"Buena / ";70
12/09/2017;12:00;68;"Buena / ";71
12/09/2017;11:00;72;"Buena / ";72
12/09/2017;10:00;75;"Buena / ";72
12/09/2017;09:00;75;"Buena / ";72
12/09/2017;08:00;72;"Buena / ";73
12/09/2017;07:00;69;"Buena / ";73
12/09/2017;06:00;;"Sin datos / ";74
12/09/2017;05:00;73;"Buena / ";75
12/09/2017;04:00;76;"Buena / ";74
12/09/2017;03:00;76;"Buena / ";74
12/09/2017;02:00;75;"Buena / ";73
12/09/2017;01:00;78;"Buena / ";72
11/09/2017;24:00;75;"Buena / ";70
11/09/2017;23:00;75;"Buena / ";69
11/09/2017;22:00;70;"Buena / ";68
11/09/2017;21:00;71;"Buena / ";67
11/09/2017;20:00;70;"Buena / ";67
11/09/2017;19:00;71;"Buena / ";66
11/09/2017;18:00;69;"Buena / ";65
11/09/2017;17:00;65;"Buena / ";65
11/09/2017;16:00;62;"Buena / ";64
11/09/2017;15:00;62;"Buena / ";65
11/09/2017;14:00;67;"Buena / ";64
11/09/2017;13:00;71;"Buena / ";64
11/09/2017;12:00;62;"Buena / ";63
11/09/2017;11:00;65;"Buena / ";60
11/09/2017;10:00;62;"Buena / ";56
11/09/2017;09:00;62;"Buena / ";51
11/09/2017;08:00;65;"Buena / ";47
11/09/2017;07:00;61;"Buena / ";45
11/09/2017;06:00;;"Sin datos / ";41
11/09/2017;05:00;44;"Muy buena / ";39
11/09/2017;04:00;38;"Muy buena / ";41
11/09/2017;03:00;34;"Muy buena / ";46
11/09/2017;02:00;33;"Muy buena / ";49
11/09/2017;01:00;34;"Muy buena / ";54
10/09/2017;24:00;38;"Muy buena / ";60
10/09/2017;23:00;41;"Muy buena / ";62
10/09/2017;22:00;52;"Muy buena / ";67
10/09/2017;21:00;57;"Muy buena / ";70
10/09/2017;20:00;70;"Buena / ";72
10/09/2017;19:00;58;"Muy buena / ";72
10/09/2017;18:00;67;"Buena / ";74
10/09/2017;17:00;75;"Buena / ";75
10/09/2017;16:00;78;"Buena / ";75
10/09/2017;15:00;79;"Buena / ";74
10/09/2017;14:00;75;"Buena / ";73
10/09/2017;13:00;71;"Buena / ";74
10/09/2017;12:00;72;"Buena / ";74
10/09/2017;11:00;73;"Buena / ";75
10/09/2017;10:00;76;"Buena / ";76
10/09/2017;09:00;74;"Buena / ";77
10/09/2017;08:00;72;"Buena / ";78
10/09/2017;07:00;74;"Buena / ";79
10/09/2017;06:00;;"Sin datos / ";80
10/09/2017;05:00;78;"Buena / ";79
10/09/2017;04:00;80;"Buena / ";78
10/09/2017;03:00;79;"Buena / ";77
10/09/2017;02:00;80;"Buena / ";76
10/09/2017;01:00;82;"Buena / ";75
09/09/2017;24:00;83;"Buena / ";72
09/09/2017;23:00;80;"Buena / ";72
09/09/2017;22:00;74;"Buena / ";70
09/09/2017;21:00;73;"Buena / ";69
09/09/2017;20:00;71;"Buena / ";69
09/09/2017;19:00;72;"Buena / ";68
09/09/2017;18:00;71;"Buena / ";68
09/09/2017;17:00;64;"Buena / ";68
09/09/2017;16:00;67;"Buena / ";68
09/09/2017;15:00;69;"Buena / ";68
09/09/2017;14:00;67;"Buena / ";69
09/09/2017;13:00;67;"Buena / ";70
09/09/2017;12:00;70;"Buena / ";70
09/09/2017;11:00;69;"Buena / ";69
09/09/2017;10:00;69;"Buena / ";69
09/09/2017;09:00;66;"Buena / ";68
09/09/2017;08:00;70;"Buena / ";68
09/09/2017;07:00;74;"Buena / ";68
09/09/2017;06:00;;"Sin datos / ";68
09/09/2017;05:00;74;"Buena / ";69
09/09/2017;04:00;65;"Buena / ";70
09/09/2017;03:00;66;"Buena / ";71
09/09/2017;02:00;65;"Buena / ";73
09/09/2017;01:00;67;"Buena / ";75
08/09/2017;24:00;69;"Buena / ";78
08/09/2017;23:00;74;"Buena / ";79
08/09/2017;22:00;76;"Buena / ";80
08/09/2017;21:00;76;"Buena / ";82
08/09/2017;20:00;73;"Buena / ";82
08/09/2017;19:00;77;"Buena / ";82
08/09/2017;18:00;79;"Buena / ";81
08/09/2017;17:00;88;"Buena / ";80
08/09/2017;16:00;88;"Buena / ";77
08/09/2017;15:00;86;"Buena / ";72
08/09/2017;14:00;89;"Buena / ";70
08/09/2017;13:00;78;"Buena / ";67
08/09/2017;12:00;70;"Buena / ";66
08/09/2017;11:00;71;"Buena / ";65
08/09/2017;10:00;70;"Buena / ";65
08/09/2017;09:00;63;"Buena / ";65
08/09/2017;08:00;52;"Muy buena / ";66
08/09/2017;07:00;65;"Buena / ";69
08/09/2017;06:00;;"Sin datos / ";70
