Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
31/05/2017;03:00;1;13;Muy buena / Oso ona;14;14;Muy buena / Oso ona;8;Muy buena / Oso ona;352;82;1014,5;0;0;17,2;0,17
31/05/2017;02:00;1;19;Muy buena / Oso ona;20;12;Muy buena / Oso ona;8;Muy buena / Oso ona;360;82;1014,9;0;0;17,3;0,12
31/05/2017;01:00;0;15;Muy buena / Oso ona;16;14;Muy buena / Oso ona;10;Muy buena / Oso ona;337;80;1015,1;0;0;17,5;0,19
30/05/2017;24:00;1;28;Muy buena / Oso ona;29;17;Muy buena / Oso ona;9;Muy buena / Oso ona;119;84;1015;0;0;17;0,28
30/05/2017;23:00;1;29;Muy buena / Oso ona;30;16;Muy buena / Oso ona;9;Muy buena / Oso ona;111;86;1015;0;0;16,4;0,61
30/05/2017;22:00;0;28;Muy buena / Oso ona;28;16;Muy buena / Oso ona;11;Muy buena / Oso ona;6;82;1015;0;0,1;17,1;0,15
30/05/2017;21:00;0;21;Muy buena / Oso ona;21;12;Muy buena / Oso ona;16;Muy buena / Oso ona;339;79;1014,7;0;0;17,5;0,25
30/05/2017;20:00;0;11;Muy buena / Oso ona;11;17;Muy buena / Oso ona;8;Muy buena / Oso ona;292;73;1014,2;0;13,8;18,2;0,93
30/05/2017;19:00;1;9;Muy buena / Oso ona;9;16;Muy buena / Oso ona;1;Muy buena / Oso ona;282;66;1013,8;0;116,3;19,8;1,78
30/05/2017;18:00;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;5;Muy buena / Oso ona;280;65;1013,2;0;327;20,4;1,85
30/05/2017;17:00;1;8;Muy buena / Oso ona;10;14;Muy buena / Oso ona;8;Muy buena / Oso ona;330;65;1013,4;0;168,9;20,1;0,98
30/05/2017;16:00;2;13;Muy buena / Oso ona;16;15;Muy buena / Oso ona;3;Muy buena / Oso ona;287;68;1013,4;0;141,3;19,8;1,38
30/05/2017;15:00;2;11;Muy buena / Oso ona;13;15;Muy buena / Oso ona;0;Muy buena / Oso ona;278;67;1013;0;366,4;20,6;0,78
30/05/2017;14:00;1;6;Muy buena / Oso ona;7;15;Muy buena / Oso ona;3;Muy buena / Oso ona;329;71;1013,3;0;248,4;19,8;0,25
30/05/2017;13:00;1;8;Muy buena / Oso ona;10;9;Muy buena / Oso ona;6;Muy buena / Oso ona;105;75;1013,9;0;97,8;18,5;0,42
30/05/2017;12:00;1;13;Muy buena / Oso ona;14;10;Muy buena / Oso ona;13;Muy buena / Oso ona;117;79;1014,1;0;79,9;17,9;0,7
30/05/2017;11:00;1;7;Muy buena / Oso ona;8;10;Muy buena / Oso ona;3;Muy buena / Oso ona;324;76;1013,9;0;115,9;18,8;0,48
30/05/2017;10:00;1;7;Muy buena / Oso ona;8;13;Muy buena / Oso ona;3;Muy buena / Oso ona;331;78;1013,3;0;215;18,7;0,38
30/05/2017;09:00;2;18;Muy buena / Oso ona;20;15;Muy buena / Oso ona;3;Muy buena / Oso ona;304;86;1013,7;0;71,4;17,2;0,57
30/05/2017;08:00;2;18;Muy buena / Oso ona;20;12;Muy buena / Oso ona;9;Muy buena / Oso ona;340;84;1013,2;0;75,7;17,4;0,25
30/05/2017;07:00;1;20;Muy buena / Oso ona;22;10;Muy buena / Oso ona;8;Muy buena / Oso ona;360;89;1012,8;0;26,6;16,9;0,22
30/05/2017;06:00;0;10;Muy buena / Oso ona;10;10;Muy buena / Oso ona;4;Muy buena / Oso ona;358;92;1012,5;0;8,5;16,4;0,19
30/05/2017;05:00;1;11;Muy buena / Oso ona;12;8;Muy buena / Oso ona;10;Muy buena / Oso ona;345;88;1012;0;0,2;17;0,24
30/05/2017;04:00;0;8;Muy buena / Oso ona;8;11;Muy buena / Oso ona;27;Buena / Ona;340;87;1011,8;0;0;17,2;0,11
30/05/2017;03:00;0;7;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;13;90;1011,9;0;0;16,8;0,22
30/05/2017;02:00;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;353;89;1011,8;0;0;16,9;0,22
30/05/2017;01:00;0;5;Muy buena / Oso ona;5;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;359;88;1012;0;0;17,1;0,17
29/05/2017;24:00;0;5;Muy buena / Oso ona;5;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;39;90;1012,3;0;0;16,8;0,07
29/05/2017;23:00;0;2;Muy buena / Oso ona;2;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;339;87;1012,6;0;0;17,1;0,22
29/05/2017;22:00;0;3;Muy buena / Oso ona;3;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;330;90;1012,4;0;0;17;0,43
29/05/2017;21:00;0;6;Muy buena / Oso ona;6;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;325;93;1011,7;0;0;16,8;0,6
29/05/2017;20:00;0;6;Muy buena / Oso ona;6;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;341;92;1011,2;0;11;16,9;0,27
29/05/2017;19:00;0;6;Muy buena / Oso ona;6;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;321;92;1011,1;0;43,1;17;0,55
29/05/2017;18:00;0;9;Muy buena / Oso ona;9;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;335;91;1011,2;0;27;17;0,48
29/05/2017;17:00;1;10;Muy buena / Oso ona;10;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;318;92;1010,4;0;86,1;17,2;0,77
29/05/2017;16:00;1;10;Muy buena / Oso ona;11;9;Muy buena / Oso ona;1;Muy buena / Oso ona;321;91;1010,1;0;130,4;17,2;0,85
29/05/2017;15:00;1;11;Muy buena / Oso ona;12;16;Muy buena / Oso ona;10;Muy buena / Oso ona;311;92;1010,1;0;175,9;17,1;1,12
29/05/2017;14:00;2;17;Muy buena / Oso ona;19;17;Muy buena / Oso ona;27;Buena / Ona;303;91;1010;0;109,1;17,3;1,17
29/05/2017;13:00;1;14;Muy buena / Oso ona;15;20;Muy buena / Oso ona;19;Muy buena / Oso ona;292;86;1009,6;0;66,6;18,2;1,93
29/05/2017;12:00;2;10;Muy buena / Oso ona;12;17;Muy buena / Oso ona;4;Muy buena / Oso ona;297;75;1008,6;0;360,8;20,9;1,43
29/05/2017;11:00;2;7;Muy buena / Oso ona;10;15;Muy buena / Oso ona;7;Muy buena / Oso ona;303;74;1008,5;0;563,3;21,2;1,05
29/05/2017;10:00;2;11;Muy buena / Oso ona;13;15;Muy buena / Oso ona;1;Muy buena / Oso ona;306;77;1008,9;0;306,3;20,1;0,74
29/05/2017;09:00;1;11;Muy buena / Oso ona;12;12;Muy buena / Oso ona;0;Muy buena / Oso ona;284;75;1008,6;0;381,1;20,5;0,32
29/05/2017;08:00;1;13;Muy buena / Oso ona;14;13;Muy buena / Oso ona;2;Muy buena / Oso ona;313;86;1009;0;143,1;18,3;0,27
29/05/2017;07:00;1;16;Muy buena / Oso ona;17;11;Muy buena / Oso ona;6;Muy buena / Oso ona;31;90;1008,9;0;24,5;17,3;0,23
29/05/2017;06:00;1;16;Muy buena / Oso ona;17;16;Muy buena / Oso ona;11;Muy buena / Oso ona;318;93;1008,9;0;3,3;16,8;0,38
29/05/2017;05:00;1;15;Muy buena / Oso ona;15;23;Muy buena / Oso ona;13;Muy buena / Oso ona;33;93;1008,5;0;0;17;0,32
29/05/2017;04:00;0;10;Muy buena / Oso ona;10;21;Muy buena / Oso ona;16;Muy buena / Oso ona;23;93;1008,5;0;0;16,8;0,16
29/05/2017;03:00;0;6;Muy buena / Oso ona;6;21;Muy buena / Oso ona;13;Muy buena / Oso ona;314;92;1008,7;0;0;17;0,11
29/05/2017;02:00;0;6;Muy buena / Oso ona;6;15;Muy buena / Oso ona;9;Muy buena / Oso ona;316;92;1008,9;0;0;16,9;0,49
29/05/2017;01:00;0;2;Muy buena / Oso ona;2;17;Muy buena / Oso ona;12;Muy buena / Oso ona;15;92;1008,8;0;0;16,8;0,46
28/05/2017;24:00;0;3;Muy buena / Oso ona;3;29;Muy buena / Oso ona;17;Muy buena / Oso ona;20;91;1009,1;0;0;17,1;0,51
28/05/2017;23:00;0;5;Muy buena / Oso ona;5;28;Muy buena / Oso ona;19;Muy buena / Oso ona;70;91;1009,2;0;0;17,2;0,44
28/05/2017;22:00;0;4;Muy buena / Oso ona;4;36;Muy buena / Oso ona;19;Muy buena / Oso ona;311;92;1009,8;0;0;17,1;0,21
28/05/2017;21:00;0;4;Muy buena / Oso ona;4;21;Muy buena / Oso ona;20;Muy buena / Oso ona;308;91;1009,7;0;0;17;1,12
28/05/2017;20:00;0;6;Muy buena / Oso ona;6;22;Muy buena / Oso ona;22;Muy buena / Oso ona;323;87;1008,5;0;2,2;17,4;0,83
28/05/2017;19:00;0;8;Muy buena / Oso ona;8;24;Muy buena / Oso ona;21;Muy buena / Oso ona;325;86;1008,1;0;35,5;17,5;0,76
28/05/2017;18:00;0;7;Muy buena / Oso ona;7;22;Muy buena / Oso ona;23;Muy buena / Oso ona;322;87;1007,9;0;37,8;17,5;0,93
28/05/2017;17:00;0;6;Muy buena / Oso ona;6;26;Muy buena / Oso ona;25;Muy buena / Oso ona;316;87;1007,8;0;73,8;17,4;1,54
28/05/2017;16:00;0;4;Muy buena / Oso ona;4;23;Muy buena / Oso ona;32;Buena / Ona;292;84;1007,1;0;165,7;18,2;1,49
28/05/2017;15:00;0;6;Muy buena / Oso ona;6;19;Muy buena / Oso ona;29;Buena / Ona;295;79;1007,2;0;176,8;19,4;1,46
28/05/2017;14:00;1;9;Muy buena / Oso ona;10;25;Muy buena / Oso ona;26;Buena / Ona;277;75;1006,7;0;394,7;20,7;2,29
28/05/2017;13:00;2;13;Muy buena / Oso ona;15;20;Muy buena / Oso ona;5;Muy buena / Oso ona;228;62;1006,6;0;331,2;23,4;0,56
28/05/2017;12:00;0;6;Muy buena / Oso ona;6;18;Muy buena / Oso ona;1;Muy buena / Oso ona;138;45;1006,7;0;295,7;26,4;3,26
28/05/2017;11:00;1;7;Muy buena / Oso ona;8;18;Muy buena / Oso ona;3;Muy buena / Oso ona;151;48;1006,9;0;258,8;25,5;3,31
28/05/2017;10:00;1;7;Muy buena / Oso ona;8;19;Muy buena / Oso ona;0;Muy buena / Oso ona;160;47;1007,1;0;220,5;25,1;2,85
28/05/2017;09:00;1;10;Muy buena / Oso ona;11;29;Muy buena / Oso ona;10;Muy buena / Oso ona;170;56;1006,9;0;256,4;23,9;1,44
28/05/2017;08:00;1;11;Muy buena / Oso ona;12;37;Muy buena / Oso ona;15;Muy buena / Oso ona;291;80;1007;0;203,1;19,6;0,86
28/05/2017;07:00;1;10;Muy buena / Oso ona;12;34;Muy buena / Oso ona;14;Muy buena / Oso ona;290;86;1006,9;0;105,9;17,9;1,04
28/05/2017;06:00;0;7;Muy buena / Oso ona;7;29;Muy buena / Oso ona;16;Muy buena / Oso ona;327;89;1006,8;0;37,5;17,2;0,36
28/05/2017;05:00;0;7;Muy buena / Oso ona;7;41;Buena / Ona;19;Muy buena / Oso ona;332;91;1006,8;0;3;16,8;0,31
28/05/2017;04:00;0;8;Muy buena / Oso ona;8;46;Buena / Ona;20;Muy buena / Oso ona;280;93;1006,6;0;0;16,7;0,9
28/05/2017;03:00;0;6;Muy buena / Oso ona;6;35;Muy buena / Oso ona;26;Buena / Ona;275;92;1006,3;0;0;17;0,49
28/05/2017;02:00;0;4;Muy buena / Oso ona;4;34;Muy buena / Oso ona;23;Muy buena / Oso ona;302;90;1006,7;0;0;17,4;0,41
28/05/2017;01:00;0;6;Muy buena / Oso ona;6;39;Muy buena / Oso ona;20;Muy buena / Oso ona;329;89;1007;0;0;17,7;0,69
27/05/2017;24:00;0;6;Muy buena / Oso ona;6;31;Muy buena / Oso ona;16;Muy buena / Oso ona;327;89;1007,5;0;0;17,7;0,61
27/05/2017;23:00;0;7;Muy buena / Oso ona;7;30;Muy buena / Oso ona;14;Muy buena / Oso ona;318;88;1007,8;0;0;17,9;0,8
27/05/2017;22:00;0;14;Muy buena / Oso ona;14;35;Muy buena / Oso ona;20;Muy buena / Oso ona;288;87;1007;0;0;18,5;1,63
27/05/2017;21:00;0;24;Muy buena / Oso ona;24;34;Muy buena / Oso ona;27;Buena / Ona;100;79;1006,1;0;0,3;20,7;0,86
27/05/2017;20:00;0;25;Muy buena / Oso ona;25;29;Muy buena / Oso ona;25;Muy buena / Oso ona;283;78;1006,8;0;2,3;20,5;1,5
27/05/2017;19:00;1;27;Muy buena / Oso ona;28;35;Muy buena / Oso ona;32;Buena / Ona;282;71;1005,5;0;24,2;22,2;0,94
27/05/2017;18:00;2;38;Muy buena / Oso ona;40;36;Muy buena / Oso ona;28;Buena / Ona;300;68;1004,9;0;88,3;23,6;1,03
27/05/2017;17:00;7;54;Muy buena / Oso ona;65;33;Muy buena / Oso ona;29;Buena / Ona;285;63;1004,9;0;140,4;26,1;0,72
27/05/2017;16:00;2;24;Muy buena / Oso ona;26;37;Muy buena / Oso ona;32;Buena / Ona;211;58;1005,1;0;243;28,6;0,05
27/05/2017;15:00;2;22;Muy buena / Oso ona;25;35;Muy buena / Oso ona;36;Buena / Ona;313;58;1005,5;0;349,9;27,6;0,51
27/05/2017;14:00;2;18;Muy buena / Oso ona;21;28;Muy buena / Oso ona;23;Muy buena / Oso ona;282;61;1005,9;0;469;25,7;1,55
27/05/2017;13:00;1;12;Muy buena / Oso ona;13;21;Muy buena / Oso ona;11;Muy buena / Oso ona;293;53;1005,8;0;681,7;28,5;0,47
27/05/2017;12:00;1;7;Muy buena / Oso ona;9;24;Muy buena / Oso ona;4;Muy buena / Oso ona;117;52;1005,9;0;859,1;27,4;0,19
27/05/2017;11:00;1;9;Muy buena / Oso ona;11;21;Muy buena / Oso ona;8;Muy buena / Oso ona;82;58;1006,5;0;834,3;24,7;0,38
27/05/2017;10:00;2;10;Muy buena / Oso ona;12;29;Muy buena / Oso ona;4;Muy buena / Oso ona;61;61;1007,4;0;716,4;23,2;0,34
27/05/2017;09:00;1;10;Muy buena / Oso ona;11;25;Muy buena / Oso ona;3;Muy buena / Oso ona;71;69;1008,1;0;519,1;20,6;0,48
27/05/2017;08:00;7;21;Muy buena / Oso ona;32;37;Muy buena / Oso ona;14;Muy buena / Oso ona;116;78;1008,7;0;310,2;18,7;0,25
27/05/2017;07:00;10;27;Muy buena / Oso ona;42;36;Muy buena / Oso ona;22;Muy buena / Oso ona;86;86;1009;0;133,7;17;0,15
27/05/2017;06:00;8;31;Muy buena / Oso ona;43;34;Muy buena / Oso ona;20;Muy buena / Oso ona;76;91;1009,2;0;50,1;15,6;0,28
27/05/2017;05:00;4;33;Muy buena / Oso ona;38;35;Muy buena / Oso ona;24;Muy buena / Oso ona;88;93;1009,1;0;4,4;15,2;0,34
27/05/2017;04:00;1;27;Muy buena / Oso ona;28;37;Muy buena / Oso ona;22;Muy buena / Oso ona;83;93;1008,8;0;0;15,4;0,92
27/05/2017;03:00;1;30;Muy buena / Oso ona;30;35;Muy buena / Oso ona;21;Muy buena / Oso ona;90;92;1008,5;0;0;15,7;1,16
27/05/2017;02:00;0;28;Muy buena / Oso ona;28;30;Muy buena / Oso ona;22;Muy buena / Oso ona;85;91;1008,5;0;0;15,9;1,42
27/05/2017;01:00;0;30;Muy buena / Oso ona;30;26;Muy buena / Oso ona;15;Muy buena / Oso ona;89;92;1008,7;0;0;16,1;1,16
26/05/2017;24:00;0;24;Muy buena / Oso ona;24;21;Muy buena / Oso ona;14;Muy buena / Oso ona;88;91;1009,2;0;0;16,3;0,7
26/05/2017;23:00;0;27;Muy buena / Oso ona;27;16;Muy buena / Oso ona;11;Muy buena / Oso ona;112;91;1009,6;0;0;16,4;0,66
26/05/2017;22:00;0;27;Muy buena / Oso ona;27;15;Muy buena / Oso ona;8;Muy buena / Oso ona;106;90;1009,6;0;0;16,4;0,89
26/05/2017;21:00;0;19;Muy buena / Oso ona;19;22;Muy buena / Oso ona;13;Muy buena / Oso ona;137;87;1009,6;0;0;17;0,48
26/05/2017;20:00;0;12;Muy buena / Oso ona;12;31;Muy buena / Oso ona;21;Muy buena / Oso ona;65;86;1009,8;0;0,4;17,7;0,28
26/05/2017;19:00;0;11;Muy buena / Oso ona;11;44;Buena / Ona;31;Buena / Ona;322;85;1010,9;0;0,1;17,7;1,07
26/05/2017;18:00;0;9;Muy buena / Oso ona;9;30;Muy buena / Oso ona;27;Buena / Ona;321;81;1008,9;0;17,3;18,1;2,82
26/05/2017;17:00;0;7;Muy buena / Oso ona;7;29;Muy buena / Oso ona;23;Muy buena / Oso ona;310;65;1006,4;0;320,8;21,9;1,88
26/05/2017;16:00;1;9;Muy buena / Oso ona;10;38;Muy buena / Oso ona;32;Buena / Ona;313;60;1005,6;0;282;22,8;1,49
26/05/2017;15:00;1;9;Muy buena / Oso ona;10;40;Muy buena / Oso ona;21;Muy buena / Oso ona;326;57;1005,2;0;561,7;24,1;1,8
26/05/2017;14:00;1;10;Muy buena / Oso ona;11;35;Muy buena / Oso ona;20;Muy buena / Oso ona;333;56;1005,2;0;819,8;24,3;1,83
26/05/2017;13:00;1;11;Muy buena / Oso ona;12;37;Muy buena / Oso ona;28;Buena / Ona;323;57;1004,6;0;918,9;24,7;2,23
26/05/2017;12:00;3;21;Muy buena / Oso ona;25;29;Muy buena / Oso ona;13;Muy buena / Oso ona;301;53;1003,9;0;865,6;26,5;2,2
26/05/2017;11:00;1;9;Muy buena / Oso ona;10;28;Muy buena / Oso ona;11;Muy buena / Oso ona;236;36;1003,5;0;869,1;30,8;1,56
26/05/2017;10:00;7;34;Muy buena / Oso ona;44;34;Muy buena / Oso ona;9;Muy buena / Oso ona;262;41;1004,2;0;647,3;29,1;1,17
26/05/2017;09:00;6;35;Muy buena / Oso ona;45;25;Muy buena / Oso ona;1;Muy buena / Oso ona;219;45;1003,7;0;589,9;27,5;0,42
26/05/2017;08:00;7;37;Muy buena / Oso ona;49;29;Muy buena / Oso ona;5;Muy buena / Oso ona;157;49;1004,1;0;402,5;25,6;0,27
26/05/2017;07:00;37;74;Muy buena / Oso ona;130;36;Muy buena / Oso ona;13;Muy buena / Oso ona;84;60;1004,4;0;135,7;22,2;0,58
26/05/2017;06:00;13;64;Muy buena / Oso ona;84;27;Muy buena / Oso ona;14;Muy buena / Oso ona;75;66;1004,7;0;42,2;20,2;0,61
26/05/2017;05:00;1;41;Muy buena / Oso ona;41;17;Muy buena / Oso ona;15;Muy buena / Oso ona;86;66;1004,9;0;3,5;20,1;0,51
26/05/2017;04:00;0;18;Muy buena / Oso ona;18;22;Muy buena / Oso ona;12;Muy buena / Oso ona;137;61;1004,9;0;0,5;21,3;0,38
26/05/2017;03:00;0;13;Muy buena / Oso ona;13;15;Muy buena / Oso ona;10;Muy buena / Oso ona;151;59;1004,8;0;1,4;21,8;0,92
26/05/2017;02:00;0;12;Muy buena / Oso ona;12;10;Muy buena / Oso ona;19;Muy buena / Oso ona;145;63;1005,4;0;0,7;21,2;0,99
26/05/2017;01:00;0;14;Muy buena / Oso ona;14;12;Muy buena / Oso ona;20;Muy buena / Oso ona;112;62;1006;0;1;21,7;1,97
25/05/2017;24:00;1;18;Muy buena / Oso ona;19;15;Muy buena / Oso ona;14;Muy buena / Oso ona;139;65;1006,4;0;0,8;21,7;1,62
25/05/2017;23:00;0;6;Muy buena / Oso ona;6;27;Muy buena / Oso ona;13;Muy buena / Oso ona;231;59;1008,1;0;0,5;23,1;1,67
25/05/2017;22:00;0;24;Muy buena / Oso ona;24;38;Muy buena / Oso ona;21;Muy buena / Oso ona;163;59;1009;0;0,7;22,8;0,28
25/05/2017;21:00;0;23;Muy buena / Oso ona;23;39;Muy buena / Oso ona;29;Buena / Ona;211;69;1007,5;0;0,2;21;0,6
25/05/2017;20:00;0;12;Muy buena / Oso ona;12;38;Muy buena / Oso ona;32;Buena / Ona;305;67;1006,7;0;2,5;21,7;1,11
25/05/2017;19:00;1;12;Muy buena / Oso ona;13;32;Muy buena / Oso ona;21;Muy buena / Oso ona;307;60;1005,6;0;56,5;23,8;2,18
25/05/2017;18:00;1;25;Muy buena / Oso ona;27;26;Muy buena / Oso ona;17;Muy buena / Oso ona;18;31;1003,6;0;283,6;33,7;0,81
25/05/2017;17:00;2;28;Muy buena / Oso ona;30;38;Muy buena / Oso ona;16;Muy buena / Oso ona;325;33;1003,5;0;475,4;34;0,86
25/05/2017;16:00;4;37;Muy buena / Oso ona;43;46;Buena / Ona;21;Muy buena / Oso ona;276;35;1003,3;0;328,9;33,7;1,58
25/05/2017;15:00;5;37;Muy buena / Oso ona;44;45;Buena / Ona;25;Muy buena / Oso ona;275;35;1003,3;0;490,9;33,6;1,86
25/05/2017;14:00;2;22;Muy buena / Oso ona;24;30;Muy buena / Oso ona;12;Muy buena / Oso ona;313;30;1003,3;0;891,8;35,3;0,89
25/05/2017;13:00;0;9;Muy buena / Oso ona;9;27;Muy buena / Oso ona;9;Muy buena / Oso ona;103;26;1003,5;0;934;35,8;0,28
25/05/2017;12:00;1;8;Muy buena / Oso ona;10;24;Muy buena / Oso ona;7;Muy buena / Oso ona;168;29;1004;0;929,6;33,8;0,91
25/05/2017;11:00;1;9;Muy buena / Oso ona;10;26;Muy buena / Oso ona;5;Muy buena / Oso ona;159;33;1004,7;0;878,8;31,7;2,15
25/05/2017;10:00;2;16;Muy buena / Oso ona;20;26;Muy buena / Oso ona;6;Muy buena / Oso ona;161;37;1005,4;0;772,4;30;2,17
25/05/2017;09:00;14;41;Muy buena / Oso ona;63;33;Muy buena / Oso ona;2;Muy buena / Oso ona;95;40;1005,9;0;611,3;29,8;0,06
25/05/2017;08:00;23;53;Muy buena / Oso ona;87;47;Buena / Ona;4;Muy buena / Oso ona;57;51;1006,3;0;435;26;0,44
25/05/2017;07:00;27;50;Muy buena / Oso ona;91;45;Buena / Ona;19;Muy buena / Oso ona;77;67;1006,6;0;131,9;21,8;0,85
25/05/2017;06:00;29;46;Muy buena / Oso ona;90;35;Muy buena / Oso ona;23;Muy buena / Oso ona;63;80;1007;0;25,3;19;0,9
25/05/2017;05:00;9;34;Muy buena / Oso ona;48;34;Muy buena / Oso ona;22;Muy buena / Oso ona;34;87;1007,4;0;2,7;17,5;0,23
25/05/2017;04:00;3;31;Muy buena / Oso ona;35;29;Muy buena / Oso ona;17;Muy buena / Oso ona;1;87;1007,7;0;0,7;17,8;0,1
25/05/2017;03:00;1;30;Muy buena / Oso ona;31;26;Muy buena / Oso ona;23;Muy buena / Oso ona;24;87;1007,9;0;0,6;18;0,18
25/05/2017;02:00;1;26;Muy buena / Oso ona;26;26;Muy buena / Oso ona;26;Buena / Ona;14;86;1008,2;0;0,7;18,3;0,24
25/05/2017;01:00;0;33;Muy buena / Oso ona;33;27;Muy buena / Oso ona;22;Muy buena / Oso ona;71;86;1008,7;0;0,3;18,5;0,47
24/05/2017;24:00;1;46;Muy buena / Oso ona;46;33;Muy buena / Oso ona;21;Muy buena / Oso ona;54;81;1009,3;0;0,3;19,5;0,16
24/05/2017;23:00;1;53;Muy buena / Oso ona;53;32;Muy buena / Oso ona;26;Buena / Ona;358;78;1009,6;0;0,3;20,2;0,18
24/05/2017;22:00;0;50;Muy buena / Oso ona;50;30;Muy buena / Oso ona;25;Muy buena / Oso ona;345;73;1009,9;0;0,4;20,8;0,27
24/05/2017;21:00;0;53;Muy buena / Oso ona;53;26;Muy buena / Oso ona;29;Buena / Ona;316;67;1009,9;0;0,2;21,9;0,46
24/05/2017;20:00;1;42;Muy buena / Oso ona;43;20;Muy buena / Oso ona;24;Muy buena / Oso ona;357;58;1009,7;0;6,7;24,9;0,5
24/05/2017;19:00;0;9;Muy buena / Oso ona;9;25;Muy buena / Oso ona;14;Muy buena / Oso ona;64;47;1009,6;0;69,9;28,1;1,72
24/05/2017;18:00;2;22;Muy buena / Oso ona;24;28;Muy buena / Oso ona;8;Muy buena / Oso ona;57;48;1009,6;0;284,1;28,6;0,36
24/05/2017;17:00;5;32;Muy buena / Oso ona;40;29;Muy buena / Oso ona;18;Muy buena / Oso ona;289;51;1009,7;0;476,6;27,8;1,21
24/05/2017;16:00;5;26;Muy buena / Oso ona;34;35;Muy buena / Oso ona;23;Muy buena / Oso ona;282;52;1009,8;0;323,3;27,2;1,73
24/05/2017;15:00;5;24;Muy buena / Oso ona;32;41;Buena / Ona;16;Muy buena / Oso ona;300;53;1010;0;493,7;27,1;1,34
24/05/2017;14:00;4;19;Muy buena / Oso ona;26;28;Muy buena / Oso ona;13;Muy buena / Oso ona;287;53;1010,3;0;913,1;26,9;1,7
24/05/2017;13:00;4;16;Muy buena / Oso ona;22;22;Muy buena / Oso ona;13;Muy buena / Oso ona;286;53;1010,5;0;965,9;26,8;1,58
24/05/2017;12:00;2;10;Muy buena / Oso ona;12;20;Muy buena / Oso ona;7;Muy buena / Oso ona;35;48;1011;0;949,5;27,2;0,39
24/05/2017;11:00;3;12;Muy buena / Oso ona;16;23;Muy buena / Oso ona;3;Muy buena / Oso ona;63;52;1011,9;0;890,2;24,8;0,72
24/05/2017;10:00;4;14;Muy buena / Oso ona;20;18;Muy buena / Oso ona;2;Muy buena / Oso ona;115;58;1012,9;0;779,4;22,2;0,83
24/05/2017;09:00;6;17;Muy buena / Oso ona;26;21;Muy buena / Oso ona;0;Muy buena / Oso ona;93;63;1013,5;0;618,2;20,5;1,09
24/05/2017;08:00;9;21;Muy buena / Oso ona;34;21;Muy buena / Oso ona;3;Muy buena / Oso ona;124;70;1014,1;0;429,7;18,5;0,98
24/05/2017;07:00;8;26;Muy buena / Oso ona;38;19;Muy buena / Oso ona;11;Muy buena / Oso ona;106;72;1014,6;0;147,1;17,7;0,92
24/05/2017;06:00;2;25;Muy buena / Oso ona;28;12;Muy buena / Oso ona;11;Muy buena / Oso ona;134;78;1015,2;0;34,8;16,3;1,41
24/05/2017;05:00;0;18;Muy buena / Oso ona;18;15;Muy buena / Oso ona;7;Muy buena / Oso ona;94;79;1015,5;0;1,8;16,4;0,62
24/05/2017;04:00;0;9;Muy buena / Oso ona;9;13;Muy buena / Oso ona;7;Muy buena / Oso ona;101;78;1015,9;0;0,2;16,5;0,34
24/05/2017;03:00;0;5;Muy buena / Oso ona;5;12;Muy buena / Oso ona;3;Muy buena / Oso ona;139;80;1016,2;0;0,6;16,2;0,5
24/05/2017;02:00;0;4;Muy buena / Oso ona;4;11;Muy buena / Oso ona;2;Muy buena / Oso ona;158;81;1016,6;0;0,4;16;0,45
24/05/2017;01:00;0;5;Muy buena / Oso ona;5;15;Muy buena / Oso ona;3;Muy buena / Oso ona;157;82;1017;0;0,3;15,8;0,72
23/05/2017;24:00;0;9;Muy buena / Oso ona;9;15;Muy buena / Oso ona;3;Muy buena / Oso ona;111;82;1017,2;0;0,1;15,7;0,79
23/05/2017;23:00;0;19;Muy buena / Oso ona;19;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;83;1017,5;0;0,1;15,2;0,22
23/05/2017;22:00;1;24;Muy buena / Oso ona;25;12;Muy buena / Oso ona;8;Muy buena / Oso ona;33;82;1017,6;0;0;15,4;0,34
23/05/2017;21:00;0;15;Muy buena / Oso ona;15;12;Muy buena / Oso ona;12;Muy buena / Oso ona;305;80;1017,3;0;0;16,1;0,61
23/05/2017;20:00;1;20;Muy buena / Oso ona;22;12;Muy buena / Oso ona;18;Muy buena / Oso ona;321;74;1016,9;0;6,6;17,3;0,86
