Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA
26/04/2017;13:00;0,18;"Muy buena / ";0,21;21;61;Muy buena / Oso ona;92;46;"Muy buena / ";33;10;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;12:00;0,28;"Muy buena / ";0,2;34;76;Muy buena / Oso ona;128;32;"Muy buena / ";36;9;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;11:00;0,2;"Muy buena / ";0,18;22;61;Muy buena / Oso ona;95;42;"Muy buena / ";42;9;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;10:00;0,15;"Muy buena / ";0,18;20;63;Muy buena / Oso ona;93;39;"Muy buena / ";48;14;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;09:00;0,33;"Muy buena / ";0,19;21;68;Muy buena / Oso ona;100;34;"Muy buena / ";53;11;Muy buena / Oso ona;4;Muy buena / Oso ona
26/04/2017;08:00;0,16;"Muy buena / ";0,17;22;65;Muy buena / Oso ona;98;38;"Muy buena / ";59;13;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;07:00;0,21;"Muy buena / ";;;;Sin datos / Daturik gabe;;18;"Muy buena / ";62;17;Muy buena / Oso ona;4;Muy buena / Oso ona
26/04/2017;06:00;0,16;"Muy buena / ";;;;Sin datos / Daturik gabe;;26;"Muy buena / ";70;8;Muy buena / Oso ona;4;Muy buena / Oso ona
26/04/2017;05:00;0,13;"Muy buena / ";;4;42;Muy buena / Oso ona;49;59;"Muy buena / ";76;3;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;04:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;23;83;"Buena / ";75;2;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;03:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;15;87;"Buena / ";68;3;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;02:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;13;82;"Buena / ";60;4;Muy buena / Oso ona;3;Muy buena / Oso ona
26/04/2017;01:00;0,2;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;14;77;"Buena / ";51;4;Muy buena / Oso ona;4;Muy buena / Oso ona
25/04/2017;24:00;;"Sin datos / ";0,23;2;27;Muy buena / Oso ona;30;77;"Buena / ";46;6;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;23:00;;"Sin datos / ";0,22;2;35;Muy buena / Oso ona;38;75;"Buena / ";46;4;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;22:00;0,2;"Muy buena / ";0,22;3;35;Muy buena / Oso ona;39;71;"Buena / ";42;8;Muy buena / Oso ona;3;Muy buena / Oso ona
25/04/2017;21:00;0,3;"Muy buena / ";0,22;6;49;Muy buena / Oso ona;59;50;"Muy buena / ";38;11;Muy buena / Oso ona;4;Muy buena / Oso ona
25/04/2017;20:00;0,28;"Muy buena / ";0,22;12;62;Muy buena / Oso ona;80;37;"Muy buena / ";35;17;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;19:00;0,18;"Muy buena / ";0,23;20;74;Muy buena / Oso ona;104;27;"Muy buena / ";35;21;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;18:00;0,24;"Muy buena / ";0,24;29;94;Muy buena / Oso ona;138;22;"Muy buena / ";36;13;Muy buena / Oso ona;9;Muy buena / Oso ona
25/04/2017;17:00;0,2;"Muy buena / ";0,25;20;82;Muy buena / Oso ona;113;37;"Muy buena / ";40;11;Muy buena / Oso ona;6;Muy buena / Oso ona
25/04/2017;16:00;0,18;"Muy buena / ";0,28;15;69;Muy buena / Oso ona;91;52;"Muy buena / ";36;21;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;15:00;;"Sin datos / ";0,31;14;64;Muy buena / Oso ona;86;;"Sin datos / ";30;19;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;14:00;0,31;"Muy buena / ";0,35;17;70;Muy buena / Oso ona;96;38;"Muy buena / ";27;20;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;13:00;0,35;"Muy buena / ";0,37;23;75;Muy buena / Oso ona;111;37;"Muy buena / ";24;20;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;12:00;0,3;"Muy buena / ";0,36;25;75;Muy buena / Oso ona;114;36;"Muy buena / ";21;17;Muy buena / Oso ona;6;Muy buena / Oso ona
25/04/2017;11:00;0,31;"Muy buena / ";0,36;23;77;Muy buena / Oso ona;113;33;"Muy buena / ";19;19;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;10:00;0,29;"Muy buena / ";0,35;22;65;Muy buena / Oso ona;99;44;"Muy buena / ";17;27;Muy buena / Oso ona;9;Muy buena / Oso ona
25/04/2017;09:00;0,41;"Muy buena / ";0,35;47;71;Muy buena / Oso ona;143;16;"Muy buena / ";16;32;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;08:00;0,39;"Muy buena / ";0,33;39;62;Muy buena / Oso ona;121;16;"Muy buena / ";19;26;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;07:00;0,45;"Muy buena / ";0,32;49;57;Muy buena / Oso ona;132;6;"Muy buena / ";19;26;Muy buena / Oso ona;8;Muy buena / Oso ona
25/04/2017;06:00;0,47;"Muy buena / ";0,29;35;57;Muy buena / Oso ona;111;5;"Muy buena / ";25;31;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;05:00;0,27;"Muy buena / ";0,25;11;49;Muy buena / Oso ona;65;14;"Muy buena / ";33;18;Muy buena / Oso ona;7;Muy buena / Oso ona
25/04/2017;04:00;0,28;"Muy buena / ";0,23;4;42;Muy buena / Oso ona;48;17;"Muy buena / ";39;16;Muy buena / Oso ona;6;Muy buena / Oso ona
25/04/2017;03:00;0,28;"Muy buena / ";0,22;2;41;Muy buena / Oso ona;43;21;"Muy buena / ";45;16;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;02:00;0,29;"Muy buena / ";0,21;2;35;Muy buena / Oso ona;37;29;"Muy buena / ";51;16;Muy buena / Oso ona;5;Muy buena / Oso ona
25/04/2017;01:00;0,2;"Muy buena / ";0,18;1;32;Muy buena / Oso ona;33;41;"Muy buena / ";57;14;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;24:00;0,2;"Muy buena / ";0,18;2;35;Muy buena / Oso ona;38;43;"Muy buena / ";62;18;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;23:00;0,22;"Muy buena / ";0,18;3;39;Muy buena / Oso ona;43;49;"Muy buena / ";62;13;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;22:00;0,2;"Muy buena / ";;2;39;Muy buena / Oso ona;42;59;"Muy buena / ";64;20;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;21:00;0,19;"Muy buena / ";;5;46;Muy buena / Oso ona;53;55;"Muy buena / ";67;17;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;20:00;0,17;"Muy buena / ";;4;43;Muy buena / Oso ona;49;61;"Buena / ";71;17;Muy buena / Oso ona;5;Muy buena / Oso ona
24/04/2017;19:00;0,2;"Muy buena / ";;7;49;Muy buena / Oso ona;59;62;"Buena / ";73;17;Muy buena / Oso ona;8;Muy buena / Oso ona
24/04/2017;18:00;0,13;"Muy buena / ";;6;43;Muy buena / Oso ona;52;69;"Buena / ";;16;Muy buena / Oso ona;8;Muy buena / Oso ona
24/04/2017;17:00;;"Sin datos / ";;6;43;Muy buena / Oso ona;52;77;"Buena / ";;29;Muy buena / Oso ona;11;Muy buena / Oso ona
24/04/2017;16:00;;"Sin datos / ";;9;47;Muy buena / Oso ona;61;;"Sin datos / ";;28;Muy buena / Oso ona;47;Muy buena / Oso ona
24/04/2017;15:00;;"Sin datos / ";;10;50;Muy buena / Oso ona;65;71;"Buena / ";;30;Muy buena / Oso ona;51;Muy buena / Oso ona
24/04/2017;14:00;0,13;"Muy buena / ";;8;43;Muy buena / Oso ona;55;79;"Buena / ";;32;Muy buena / Oso ona;21;Muy buena / Oso ona
24/04/2017;13:00;0,15;"Muy buena / ";;9;45;Muy buena / Oso ona;59;77;"Buena / ";;32;Muy buena / Oso ona;10;Muy buena / Oso ona
24/04/2017;12:00;;"Sin datos / ";;10;45;Muy buena / Oso ona;61;76;"Buena / ";;;Sin datos / Daturik gabe;12;Muy buena / Oso ona
24/04/2017;11:00;;"Sin datos / ";;;;Sin datos / Daturik gabe;;;"Sin datos / ";;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
24/04/2017;10:00;;"Sin datos / ";0,39;;;Sin datos / Daturik gabe;;;"Sin datos / ";7;39;Muy buena / Oso ona;;Sin datos / Daturik gabe
24/04/2017;09:00;0,41;"Muy buena / ";0,37;86;75;Muy buena / Oso ona;207;11;"Muy buena / ";8;42;Buena / Ona;25;Muy buena / Oso ona
24/04/2017;08:00;0,47;"Muy buena / ";0,36;97;74;Muy buena / Oso ona;221;9;"Muy buena / ";9;37;Muy buena / Oso ona;18;Muy buena / Oso ona
24/04/2017;07:00;0,49;"Muy buena / ";0,34;107;72;Muy buena / Oso ona;235;6;"Muy buena / ";9;29;Muy buena / Oso ona;15;Muy buena / Oso ona
24/04/2017;06:00;0,43;"Muy buena / ";0,31;60;65;Muy buena / Oso ona;156;4;"Muy buena / ";12;24;Muy buena / Oso ona;13;Muy buena / Oso ona
24/04/2017;05:00;0,34;"Muy buena / ";0,29;28;65;Muy buena / Oso ona;108;4;"Muy buena / ";15;20;Muy buena / Oso ona;15;Muy buena / Oso ona
24/04/2017;04:00;0,33;"Muy buena / ";0,28;15;64;Muy buena / Oso ona;87;6;"Muy buena / ";17;19;Muy buena / Oso ona;13;Muy buena / Oso ona
24/04/2017;03:00;0,28;"Muy buena / ";0,27;5;59;Muy buena / Oso ona;66;11;"Muy buena / ";21;20;Muy buena / Oso ona;11;Muy buena / Oso ona
24/04/2017;02:00;0,27;"Muy buena / ";0,26;3;56;Muy buena / Oso ona;60;17;"Muy buena / ";28;23;Muy buena / Oso ona;10;Muy buena / Oso ona
24/04/2017;01:00;0,26;"Muy buena / ";0,25;3;60;Muy buena / Oso ona;64;18;"Muy buena / ";37;30;Muy buena / Oso ona;10;Muy buena / Oso ona
23/04/2017;24:00;0,27;"Muy buena / ";0,24;3;61;Muy buena / Oso ona;65;27;"Muy buena / ";40;18;Muy buena / Oso ona;9;Muy buena / Oso ona
23/04/2017;23:00;0,28;"Muy buena / ";0,23;11;75;Muy buena / Oso ona;92;24;"Muy buena / ";40;21;Muy buena / Oso ona;13;Muy buena / Oso ona
23/04/2017;22:00;0,26;"Muy buena / ";0,21;10;83;Muy buena / Oso ona;97;26;"Muy buena / ";56;22;Muy buena / Oso ona;20;Muy buena / Oso ona
23/04/2017;21:00;0,29;"Muy buena / ";0,2;19;96;Muy buena / Oso ona;125;17;"Muy buena / ";72;29;Muy buena / Oso ona;28;Muy buena / Oso ona
23/04/2017;20:00;0,25;"Muy buena / ";0,2;18;84;Muy buena / Oso ona;112;36;"Muy buena / ";90;28;Muy buena / Oso ona;46;Muy buena / Oso ona
23/04/2017;19:00;0,24;"Muy buena / ";0,21;13;68;Muy buena / Oso ona;87;58;"Muy buena / ";101;20;Muy buena / Oso ona;43;Muy buena / Oso ona
23/04/2017;18:00;0,17;"Muy buena / ";0,23;10;45;Muy buena / Oso ona;61;80;"Buena / ";106;22;Muy buena / Oso ona;33;Muy buena / Oso ona
23/04/2017;17:00;0,17;"Muy buena / ";0,25;6;38;Muy buena / Oso ona;48;;"Sin datos / ";102;24;Muy buena / Oso ona;38;Muy buena / Oso ona
23/04/2017;16:00;0,15;"Muy buena / ";0,27;8;31;Muy buena / Oso ona;44;101;"Buena / ";93;29;Muy buena / Oso ona;19;Muy buena / Oso ona
23/04/2017;15:00;;"Sin datos / ";0,31;3;26;Muy buena / Oso ona;30;117;"Buena / ";84;23;Muy buena / Oso ona;8;Muy buena / Oso ona
23/04/2017;14:00;0,22;"Muy buena / ";0,35;3;22;Muy buena / Oso ona;26;126;"Mejorable / ";71;25;Muy buena / Oso ona;9;Muy buena / Oso ona
23/04/2017;13:00;0,26;"Muy buena / ";0,37;4;26;Muy buena / Oso ona;32;122;"Mejorable / ";56;41;Buena / Ona;15;Muy buena / Oso ona
23/04/2017;12:00;0,31;"Muy buena / ";0,39;7;34;Muy buena / Oso ona;45;101;"Buena / ";42;41;Buena / Ona;22;Muy buena / Oso ona
23/04/2017;11:00;0,43;"Muy buena / ";0,4;7;40;Muy buena / Oso ona;52;89;"Buena / ";30;24;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;10:00;0,29;"Muy buena / ";0,39;15;55;Muy buena / Oso ona;77;58;"Muy buena / ";22;26;Muy buena / Oso ona;23;Muy buena / Oso ona
23/04/2017;09:00;0,34;"Muy buena / ";0,4;18;54;Muy buena / Oso ona;82;36;"Muy buena / ";18;28;Muy buena / Oso ona;30;Muy buena / Oso ona
23/04/2017;08:00;0,4;"Muy buena / ";0,41;25;53;Muy buena / Oso ona;91;24;"Muy buena / ";16;24;Muy buena / Oso ona;21;Muy buena / Oso ona
23/04/2017;07:00;0,45;"Muy buena / ";0,41;28;59;Muy buena / Oso ona;101;12;"Muy buena / ";15;25;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;06:00;0,46;"Muy buena / ";0,39;17;68;Muy buena / Oso ona;94;7;"Muy buena / ";19;24;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;05:00;0,41;"Muy buena / ";0,36;8;68;Muy buena / Oso ona;79;7;"Muy buena / ";27;24;Muy buena / Oso ona;18;Muy buena / Oso ona
23/04/2017;04:00;0,44;"Muy buena / ";0,35;5;70;Muy buena / Oso ona;77;9;"Muy buena / ";35;21;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;03:00;0,36;"Muy buena / ";0,32;2;59;Muy buena / Oso ona;62;23;"Muy buena / ";46;20;Muy buena / Oso ona;18;Muy buena / Oso ona
23/04/2017;02:00;0,38;"Muy buena / ";0,3;1;64;Muy buena / Oso ona;65;23;"Muy buena / ";56;22;Muy buena / Oso ona;16;Muy buena / Oso ona
23/04/2017;01:00;0,37;"Muy buena / ";0,28;3;67;Muy buena / Oso ona;71;24;"Muy buena / ";61;28;Muy buena / Oso ona;18;Muy buena / Oso ona
22/04/2017;24:00;0,35;"Muy buena / ";0,27;9;69;Muy buena / Oso ona;82;34;"Muy buena / ";;24;Muy buena / Oso ona;23;Muy buena / Oso ona
22/04/2017;23:00;0,29;"Muy buena / ";0,26;7;71;Muy buena / Oso ona;82;39;"Muy buena / ";76;19;Muy buena / Oso ona;29;Muy buena / Oso ona
22/04/2017;22:00;0,28;"Muy buena / ";0,24;6;63;Muy buena / Oso ona;73;66;"Buena / ";90;26;Muy buena / Oso ona;23;Muy buena / Oso ona
22/04/2017;21:00;0,34;"Muy buena / ";0,24;10;79;Muy buena / Oso ona;94;59;"Muy buena / ";98;31;Muy buena / Oso ona;22;Muy buena / Oso ona
22/04/2017;20:00;0,26;"Muy buena / ";0,21;6;59;Muy buena / Oso ona;67;85;"Buena / ";106;33;Muy buena / Oso ona;13;Muy buena / Oso ona
22/04/2017;19:00;0,22;"Muy buena / ";0,2;5;56;Muy buena / Oso ona;65;93;"Buena / ";109;31;Muy buena / Oso ona;26;Muy buena / Oso ona
22/04/2017;18:00;0,22;"Muy buena / ";0,2;6;58;Muy buena / Oso ona;67;;"Sin datos / ";108;31;Muy buena / Oso ona;43;Muy buena / Oso ona
22/04/2017;17:00;0,26;"Muy buena / ";0,19;6;51;Muy buena / Oso ona;60;99;"Buena / ";105;27;Muy buena / Oso ona;50;Muy buena / Oso ona
22/04/2017;16:00;0,19;"Muy buena / ";0,18;4;34;Muy buena / Oso ona;40;116;"Buena / ";102;21;Muy buena / Oso ona;23;Muy buena / Oso ona
22/04/2017;15:00;;"Sin datos / ";0,19;4;26;Muy buena / Oso ona;32;122;"Mejorable / ";97;24;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;14:00;0,19;"Muy buena / ";0,18;5;29;Muy buena / Oso ona;37;114;"Buena / ";90;23;Muy buena / Oso ona;9;Muy buena / Oso ona
22/04/2017;13:00;0,17;"Muy buena / ";0,19;6;25;Muy buena / Oso ona;34;107;"Buena / ";81;12;Muy buena / Oso ona;4;Muy buena / Oso ona
22/04/2017;12:00;0,19;"Muy buena / ";0,2;7;26;Muy buena / Oso ona;37;99;"Buena / ";70;13;Muy buena / Oso ona;3;Muy buena / Oso ona
22/04/2017;11:00;0,17;"Muy buena / ";0,21;9;29;Muy buena / Oso ona;42;91;"Buena / ";61;14;Muy buena / Oso ona;3;Muy buena / Oso ona
22/04/2017;10:00;0,18;"Muy buena / ";0,23;8;33;Muy buena / Oso ona;44;85;"Buena / ";52;15;Muy buena / Oso ona;3;Muy buena / Oso ona
22/04/2017;09:00;0,18;"Muy buena / ";0,24;6;37;Muy buena / Oso ona;46;79;"Buena / ";46;16;Muy buena / Oso ona;4;Muy buena / Oso ona
22/04/2017;08:00;0,25;"Muy buena / ";0,25;6;39;Muy buena / Oso ona;49;75;"Buena / ";39;17;Muy buena / Oso ona;4;Muy buena / Oso ona
22/04/2017;07:00;0,16;"Muy buena / ";0,25;8;50;Muy buena / Oso ona;61;66;"Buena / ";34;17;Muy buena / Oso ona;4;Muy buena / Oso ona
22/04/2017;06:00;0,2;"Muy buena / ";0,27;10;72;Muy buena / Oso ona;88;43;"Muy buena / ";26;14;Muy buena / Oso ona;6;Muy buena / Oso ona
22/04/2017;05:00;0,27;"Muy buena / ";0,29;12;79;Muy buena / Oso ona;97;21;"Muy buena / ";24;20;Muy buena / Oso ona;10;Muy buena / Oso ona
22/04/2017;04:00;0,3;"Muy buena / ";0,28;8;67;Muy buena / Oso ona;79;25;"Muy buena / ";30;21;Muy buena / Oso ona;11;Muy buena / Oso ona
22/04/2017;03:00;0,28;"Muy buena / ";0,27;6;59;Muy buena / Oso ona;68;25;"Muy buena / ";32;18;Muy buena / Oso ona;9;Muy buena / Oso ona
22/04/2017;02:00;0,27;"Muy buena / ";0,26;2;55;Muy buena / Oso ona;58;31;"Muy buena / ";33;21;Muy buena / Oso ona;10;Muy buena / Oso ona
22/04/2017;01:00;0,29;"Muy buena / ";0,25;4;66;Muy buena / Oso ona;72;24;"Muy buena / ";;22;Muy buena / Oso ona;12;Muy buena / Oso ona
21/04/2017;24:00;0,34;"Muy buena / ";0,23;12;80;Muy buena / Oso ona;98;16;"Muy buena / ";;28;Muy buena / Oso ona;9;Muy buena / Oso ona
21/04/2017;23:00;0,29;"Muy buena / ";0,22;44;97;Muy buena / Oso ona;163;16;"Muy buena / ";59;25;Muy buena / Oso ona;10;Muy buena / Oso ona
21/04/2017;22:00;0,29;"Muy buena / ";0,2;88;105;Buena / Ona;240;24;"Muy buena / ";74;24;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;21:00;0,23;"Muy buena / ";0,19;4;63;Muy buena / Oso ona;69;66;"Buena / ";87;20;Muy buena / Oso ona;5;Muy buena / Oso ona
21/04/2017;20:00;0,27;"Muy buena / ";0,18;18;93;Muy buena / Oso ona;120;35;"Muy buena / ";94;24;Muy buena / Oso ona;5;Muy buena / Oso ona
21/04/2017;19:00;0,21;"Muy buena / ";0,17;5;53;Muy buena / Oso ona;60;;"Sin datos / ";103;18;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;18:00;0,19;"Muy buena / ";0,17;5;41;Muy buena / Oso ona;49;99;"Buena / ";100;19;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;17:00;0,16;"Muy buena / ";0,18;3;35;Muy buena / Oso ona;39;104;"Buena / ";96;21;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;16:00;0,15;"Muy buena / ";0,22;5;33;Muy buena / Oso ona;41;106;"Buena / ";85;18;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;15:00;;"Sin datos / ";0,26;6;29;Muy buena / Oso ona;38;106;"Buena / ";72;26;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;14:00;0,19;"Muy buena / ";0,29;5;27;Muy buena / Oso ona;36;105;"Buena / ";60;18;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;13:00;0,17;"Muy buena / ";0,31;5;24;Muy buena / Oso ona;32;105;"Buena / ";47;13;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;12:00;0,19;"Muy buena / ";0,33;8;32;Muy buena / Oso ona;43;94;"Buena / ";35;16;Muy buena / Oso ona;3;Muy buena / Oso ona
21/04/2017;11:00;0,21;"Muy buena / ";0,35;10;37;Muy buena / Oso ona;51;83;"Buena / ";24;17;Muy buena / Oso ona;4;Muy buena / Oso ona
21/04/2017;10:00;0,25;"Muy buena / ";0,37;24;49;Muy buena / Oso ona;84;64;"Buena / ";14;21;Muy buena / Oso ona;6;Muy buena / Oso ona
21/04/2017;09:00;0,43;"Muy buena / ";0,38;96;83;Muy buena / Oso ona;231;13;"Muy buena / ";7;38;Muy buena / Oso ona;17;Muy buena / Oso ona
21/04/2017;08:00;0,41;"Muy buena / ";0,36;94;74;Muy buena / Oso ona;217;9;"Muy buena / ";8;33;Muy buena / Oso ona;15;Muy buena / Oso ona
21/04/2017;07:00;0,4;"Muy buena / ";0,35;83;66;Muy buena / Oso ona;194;7;"Muy buena / ";8;28;Muy buena / Oso ona;13;Muy buena / Oso ona
21/04/2017;06:00;0,42;"Muy buena / ";0,32;59;67;Muy buena / Oso ona;157;4;"Muy buena / ";13;23;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;05:00;;"Sin datos / ";0,29;;;Sin datos / Daturik gabe;;4;"Muy buena / ";21;;Sin datos / Daturik gabe;10;Muy buena / Oso ona
21/04/2017;04:00;0,37;"Muy buena / ";0,28;21;66;Muy buena / Oso ona;98;4;"Muy buena / ";23;21;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;03:00;0,33;"Muy buena / ";0,25;10;65;Muy buena / Oso ona;81;6;"Muy buena / ";26;20;Muy buena / Oso ona;11;Muy buena / Oso ona
21/04/2017;02:00;0,32;"Muy buena / ";0,23;4;65;Muy buena / Oso ona;72;10;"Muy buena / ";;18;Muy buena / Oso ona;8;Muy buena / Oso ona
21/04/2017;01:00;0,28;"Muy buena / ";0,21;2;59;Muy buena / Oso ona;62;19;"Muy buena / ";;22;Muy buena / Oso ona;6;Muy buena / Oso ona
20/04/2017;24:00;0,27;"Muy buena / ";0,19;15;58;Muy buena / Oso ona;80;21;"Muy buena / ";;27;Muy buena / Oso ona;7;Muy buena / Oso ona
20/04/2017;23:00;0,21;"Muy buena / ";0,18;4;53;Muy buena / Oso ona;59;41;"Muy buena / ";66;15;Muy buena / Oso ona;4;Muy buena / Oso ona
20/04/2017;22:00;0,22;"Muy buena / ";0,17;7;62;Muy buena / Oso ona;73;43;"Muy buena / ";74;19;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;21:00;0,23;"Muy buena / ";0,17;18;67;Muy buena / Oso ona;94;39;"Muy buena / ";82;20;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;20:00;0,2;"Muy buena / ";0,16;4;42;Muy buena / Oso ona;48;;"Sin datos / ";90;17;Muy buena / Oso ona;4;Muy buena / Oso ona
20/04/2017;19:00;0,17;"Muy buena / ";0,15;6;43;Muy buena / Oso ona;52;81;"Buena / ";89;19;Muy buena / Oso ona;4;Muy buena / Oso ona
20/04/2017;18:00;0,16;"Muy buena / ";0,15;6;37;Muy buena / Oso ona;47;83;"Buena / ";87;19;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;17:00;0,12;"Muy buena / ";0,17;5;27;Muy buena / Oso ona;35;93;"Buena / ";82;14;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;16:00;0,11;"Muy buena / ";0,19;4;24;Muy buena / Oso ona;31;94;"Buena / ";73;12;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;15:00;;"Sin datos / ";0,24;8;26;Muy buena / Oso ona;38;92;"Buena / ";63;16;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;14:00;0,18;"Muy buena / ";0,26;6;26;Muy buena / Oso ona;35;89;"Buena / ";53;17;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;13:00;0,18;"Muy buena / ";0,26;6;21;Muy buena / Oso ona;30;88;"Buena / ";43;15;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;12:00;0,17;"Muy buena / ";0,26;6;24;Muy buena / Oso ona;33;83;"Buena / ";35;12;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;11:00;0,17;"Muy buena / ";0,25;11;29;Muy buena / Oso ona;45;73;"Buena / ";34;16;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;10:00;0,25;"Muy buena / ";0,25;29;58;Muy buena / Oso ona;102;42;"Muy buena / ";36;21;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;09:00;0,28;"Muy buena / ";0,23;43;68;Muy buena / Oso ona;134;25;"Muy buena / ";42;25;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;08:00;0,37;"Muy buena / ";0,21;64;71;Muy buena / Oso ona;169;13;"Muy buena / ";50;32;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;07:00;0,38;"Muy buena / ";0,19;75;73;Muy buena / Oso ona;187;8;"Muy buena / ";55;30;Muy buena / Oso ona;5;Muy buena / Oso ona
20/04/2017;06:00;0,27;"Muy buena / ";0,17;47;78;Muy buena / Oso ona;150;9;"Muy buena / ";61;17;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;05:00;0,17;"Muy buena / ";0,16;11;56;Muy buena / Oso ona;73;28;"Muy buena / ";67;14;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;04:00;0,13;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;17;76;"Buena / ";74;10;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;03:00;0,12;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;8;84;"Buena / ";;11;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;02:00;0,12;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;5;92;"Buena / ";;9;Muy buena / Oso ona;3;Muy buena / Oso ona
20/04/2017;01:00;0,13;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;11;91;"Buena / ";;4;Muy buena / Oso ona;3;Muy buena / Oso ona
19/04/2017;24:00;0,19;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;53;53;"Muy buena / ";;15;Muy buena / Oso ona;3;Muy buena / Oso ona
19/04/2017;23:00;0,23;"Muy buena / ";0,2;4;49;Muy buena / Oso ona;55;47;"Muy buena / ";77;20;Muy buena / Oso ona;3;Muy buena / Oso ona
19/04/2017;22:00;0,25;"Muy buena / ";0,19;6;55;Muy buena / Oso ona;64;51;"Muy buena / ";86;23;Muy buena / Oso ona;3;Muy buena / Oso ona
19/04/2017;21:00;0,31;"Muy buena / ";0,18;9;69;Muy buena / Oso ona;84;;"Sin datos / ";93;24;Muy buena / Oso ona;5;Muy buena / Oso ona
19/04/2017;20:00;0,23;"Muy buena / ";0,16;6;46;Muy buena / Oso ona;55;74;"Buena / ";94;22;Muy buena / Oso ona;5;Muy buena / Oso ona
