Date;Hour;Benceno (µg/m3);Etilbenceno (µg/m3);Ortoxileno (µg/m3);Tolueno (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
13/06/2017;06:00;0,43;0,39;1,73;6,01;177;86;1011,1;0;53,9;17;0,19
13/06/2017;05:00;0,41;0,42;1,85;9,06;197;86;1011,3;0;4,3;16,8;0,19
13/06/2017;04:00;0,48;0,41;1,67;7,48;181;84;1011,8;0;0,3;17,1;0,26
13/06/2017;03:00;0,45;0,38;1,33;1,99;212;81;1012,4;0;0,3;17,9;0,15
13/06/2017;02:00;0,41;0,36;1,49;1,89;196;80;1012,7;0;0,3;18;0,16
13/06/2017;01:00;0,35;0,39;1,6;2,54;263;81;1013,3;0;0,3;18,2;0,27
12/06/2017;24:00;0,37;0,4;1,62;2,72;298;81;1013,7;0;0,3;18,4;0,29
12/06/2017;23:00;0,39;0,42;1,53;2,65;274;80;1014,3;0;0,3;18,6;0,41
12/06/2017;22:00;0,35;0,43;1,63;2,74;281;79;1014,5;0;0,3;18,7;0,46
12/06/2017;21:00;0,25;0,35;1,33;2,1;339;76;1014,4;0;0,4;19;0,25
12/06/2017;20:00;0,16;0,19;0,75;1,02;343;74;1014,4;0;2,4;19,2;0,46
12/06/2017;19:00;0,17;0,13;1,05;1,11;19;74;1014,4;0;16,7;19,5;0,52
12/06/2017;18:00;0,28;0,16;1,05;0,94;31;74;1014,4;0;42,1;19,9;0,72
12/06/2017;17:00;0,23;0,18;1,17;0,92;43;74;1014,8;0;78,2;20,4;0,72
12/06/2017;16:00;;;;;38;73;1015,2;0;136,9;20,6;1,1
12/06/2017;15:00;;;;;39;73;1015,6;0;174,5;20,7;1,25
12/06/2017;14:00;0,25;0,21;1,06;1,1;41;76;1015,9;0;137,8;20,4;1,5
12/06/2017;13:00;0,43;0,24;1,34;1,43;45;77;1016;0;144,2;20,5;1,5
12/06/2017;12:00;0,39;0,23;2,05;1,72;40;81;1016,4;0;220,6;20,3;1,15
12/06/2017;11:00;0,53;0,4;1,57;2,4;38;87;1016,7;0;196,2;19,2;1,25
12/06/2017;10:00;0,44;0,39;1,49;1,91;44;90;1016,9;0;105,7;18,6;0,73
12/06/2017;09:00;0,46;0,43;1,71;2,88;41;92;1017,1;0;74,2;18,4;0,18
12/06/2017;08:00;0,54;0,35;1,77;1,93;37;93;1017,4;0;66;18;0,22
12/06/2017;07:00;0,39;0,44;1,99;2,25;73;93;1017,6;0;28,9;17,6;0
12/06/2017;06:00;0,16;0,13;0,81;1;324;93;1017,7;0;12,9;17,4;0,3
12/06/2017;05:00;0,18;0,19;0,93;1,07;332;93;1017,7;0,1;1;17,4;0,73
12/06/2017;04:00;0,12;0,14;0,57;0,82;308;93;1017,9;0;0,3;17,4;0,42
12/06/2017;03:00;0,13;0,13;0,61;0,92;336;92;1018,1;0,1;0,3;17,5;0,56
12/06/2017;02:00;0,12;0,13;0,8;0,89;291;92;1018,3;0,1;0,3;17,6;0,41
12/06/2017;01:00;0,11;0,16;0,6;0,8;334;91;1018,7;0,1;0,3;17,6;0,81
11/06/2017;24:00;0,17;0,16;0,72;1,13;315;89;1019;0,2;0,3;17,9;0,5
11/06/2017;23:00;0,12;0,23;0,68;1,04;318;85;1019,2;0;0,3;18,3;0,99
11/06/2017;22:00;0,12;0,14;0,47;0,71;332;81;1018,9;0;0,3;19;1,05
11/06/2017;21:00;0,1;0,13;0,4;0,56;5;78;1018,4;0;0,4;19,2;0,73
11/06/2017;20:00;0,14;0,22;0,89;1,04;15;78;1018;0;10,6;19,4;0,73
11/06/2017;19:00;0,17;0,23;0,91;1,49;322;81;1017,8;0;13,3;19,4;0,75
11/06/2017;18:00;0,12;0,16;0,35;0,57;333;83;1017,7;0;26,6;19,2;1,6
11/06/2017;17:00;0,12;0,13;0,32;0,49;339;83;1017,5;0;61,3;19,4;2,13
11/06/2017;16:00;;;;;338;82;1017,4;0;95,5;19,9;2,18
11/06/2017;15:00;;;;;338;77;1017,1;0;289,2;20,7;2,83
11/06/2017;14:00;0,13;0,13;0,35;0,6;338;73;1016,7;0;455,1;22,1;2,36
11/06/2017;13:00;0,12;0,13;0,35;0,64;343;71;1016,3;0;895,3;22,6;1,91
11/06/2017;12:00;0,13;0,14;0,67;0,73;352;74;1016;0;845,7;22;1,77
11/06/2017;11:00;0,15;0,34;1,43;1,43;343;79;1015,8;0;849,3;20,7;2,12
11/06/2017;10:00;0,27;0,42;1,7;2,01;340;79;1015,2;0;630,7;20,5;2,54
11/06/2017;09:00;0,28;0,28;1,19;1,52;343;77;1014,7;0;511,7;21,3;1,27
11/06/2017;08:00;0,29;0,22;0,96;1,05;346;79;1014,5;0;382,5;21;0,27
11/06/2017;07:00;0,31;0,3;0,97;1,07;252;85;1014,3;0;130,5;19,1;0,28
11/06/2017;06:00;0,35;0,31;1,18;1,23;227;86;1014,2;0;23,6;18,5;0,5
11/06/2017;05:00;0,28;0,27;0,89;1,07;197;86;1014,2;0;2,5;18,6;0,13
11/06/2017;04:00;0,26;0,22;0,98;1,45;25;87;1014,3;0;0,3;18,7;0,14
11/06/2017;03:00;0,2;0,16;0,56;1,07;35;87;1014,5;0;0,3;18,8;0,23
11/06/2017;02:00;0,22;0,13;0,7;1,05;46;87;1014,8;0;0,3;18,9;0,14
11/06/2017;01:00;0,14;0,18;0,55;0,88;26;87;1015,2;0;0,3;18,8;0,51
10/06/2017;24:00;0,13;0,13;0,35;0,71;24;87;1015,5;0;0,3;18,9;0,49
10/06/2017;23:00;0,13;0,13;0,43;0,79;32;87;1015,8;0;0,3;19;0,55
10/06/2017;22:00;0,23;0,14;0,66;0,83;38;86;1015,9;0;0,3;19;0,77
10/06/2017;21:00;0,22;0,2;0,75;0,97;8;85;1015,6;0;0,4;19,2;0,44
10/06/2017;20:00;0,19;0,3;0,89;1,21;320;84;1015,4;0;6;19,4;0,66
10/06/2017;19:00;0,13;0,2;0,72;1,1;342;82;1015,2;0;39;19,8;1,4
10/06/2017;18:00;0,12;0,23;0,66;0,91;342;81;1015;0;52,8;20,2;1,25
10/06/2017;17:00;0,12;0,13;0,48;0,72;343;79;1014,8;0;108,7;20,6;1,45
10/06/2017;16:00;;;;;345;77;1014,6;0;231,1;21,2;1,5
10/06/2017;15:00;;;;;339;73;1014,5;0;519,5;22;2,24
10/06/2017;14:00;0,17;0,29;0,85;1,09;338;69;1013,9;0;833,6;22,7;3,07
10/06/2017;13:00;0,24;0,42;1,24;1,55;337;68;1013,5;0;983,8;23,7;2,96
10/06/2017;12:00;0,38;0,53;1,41;1,96;337;63;1013,2;0;973,1;25,4;2,41
10/06/2017;11:00;0,53;0,44;1,37;1,8;59;59;1013,2;0;879,9;27,3;0,31
10/06/2017;10:00;0,55;0,41;1,51;1,86;85;65;1013,6;0;769,8;24,9;0,2
10/06/2017;09:00;0,59;0,5;1,87;2,37;104;71;1013,9;0;525,8;22,3;0,39
10/06/2017;08:00;0,14;0,34;1,35;2,05;146;86;1014,3;0;373;19;0,47
10/06/2017;07:00;0,13;0,18;0,94;1,43;180;92;1014,6;0;205,5;16,1;0,63
10/06/2017;06:00;0,15;0,18;0,88;1,5;180;92;1014,4;0;58,3;14,8;0,84
10/06/2017;05:00;0,2;0,17;1;1,67;183;91;1014,4;0;3,7;14,6;0,82
10/06/2017;04:00;0,2;0,28;1,08;1,81;178;90;1014,4;0;0,3;15,1;0,74
10/06/2017;03:00;0,24;0,27;1,09;1,83;181;90;1014,4;0;0,3;15,5;0,61
10/06/2017;02:00;0,29;0,3;1,42;2,21;177;88;1014,7;0;0,3;15,9;0,64
10/06/2017;01:00;0,4;0,32;1,67;2,13;176;86;1015;0;0,3;16,5;0,43
09/06/2017;24:00;0,37;0,44;1,7;2,07;179;84;1015,3;0;0,3;17,1;0,14
09/06/2017;23:00;0,32;0,44;1,7;1,99;196;82;1015,4;0;0,3;17,8;0,05
09/06/2017;22:00;0,34;0,42;1,65;1,74;18;79;1015,6;0;0,3;18,5;0,27
09/06/2017;21:00;0,33;0,33;1,4;1,48;327;80;1015,4;0;0,8;18,4;0,72
09/06/2017;20:00;0,26;0,34;1,17;1,35;327;80;1015,1;0;16,3;18,8;1,52
09/06/2017;19:00;0,27;0,31;1,18;1,3;329;75;1014,6;0;30,1;19,8;1,74
09/06/2017;18:00;0,2;0,33;1,4;1,56;318;71;1014,2;0;154,1;21;1,93
09/06/2017;17:00;0,13;0,45;1,53;1,35;329;67;1014;0;480,2;22,3;1,82
09/06/2017;16:00;;;;;325;66;1013,9;0;524,8;22,3;1,61
09/06/2017;15:00;;;;;334;66;1014;0;524,7;22,2;1,84
09/06/2017;14:00;0,16;0,31;1,23;1,43;339;67;1013,9;0;434,4;21,6;1,24
09/06/2017;13:00;0,14;0,61;2,01;2,25;329;69;1013,9;0;260,7;21;1,57
09/06/2017;12:00;0,27;0,69;2,46;2,71;341;67;1013,9;0;558,1;21,4;1,56
09/06/2017;11:00;0,52;0,71;2,75;2,67;360;64;1014;0;615,4;21,6;0,85
09/06/2017;10:00;0,21;1,73;6,68;3,72;60;68;1013,8;0;484,4;20,9;0,26
09/06/2017;09:00;0,2;0,69;2,35;2,81;167;82;1013,9;0;324;18,2;0,4
09/06/2017;08:00;0,19;0,36;1,53;2,03;167;90;1013,7;0;270,4;15,4;0,67
09/06/2017;07:00;0,17;0,31;1,14;1,57;162;92;1013,5;0;141;14,4;0,76
09/06/2017;06:00;0,16;0,24;0,77;1,49;165;92;1013;0;72,8;13,7;0,79
09/06/2017;05:00;0,2;0,27;0,98;1,71;167;92;1012,5;0;6,5;13,3;0,94
09/06/2017;04:00;0,34;0,29;1,4;2,33;173;91;1012,4;0;0,3;13,6;0,79
09/06/2017;03:00;0,41;0,37;1,6;2,57;85;90;1012,6;0;0,3;14,2;0,06
09/06/2017;02:00;0,43;0,38;1,57;2,39;171;88;1012,5;0;0,3;14,6;0,22
09/06/2017;01:00;0,37;0,38;1,39;2,11;329;87;1012,4;0;0,3;14,9;0,1
08/06/2017;24:00;0,22;0,27;1,08;1,64;182;88;1012;0;0,3;15;0,43
08/06/2017;23:00;0,42;0,27;1,16;1,7;181;86;1011,5;0;0,3;15,2;0,49
08/06/2017;22:00;0,39;0,32;1,44;2,23;103;84;1012,4;0,4;0,3;15,7;0,26
08/06/2017;21:00;0,6;0,54;2,06;3;201;83;1012,4;0;0,4;16,1;0,32
08/06/2017;20:00;0,27;0,32;1,42;1,9;314;80;1012,1;0;9,6;16,5;0,21
08/06/2017;19:00;0,25;0,34;1,29;1,57;208;76;1010,8;0;44,3;16,5;0,46
08/06/2017;18:00;0,21;0,43;1,71;2,09;330;67;1010,6;0,8;45,8;19,2;2,64
08/06/2017;17:00;0,22;0,46;1,67;2,17;337;72;1009,6;0;172,4;20,1;2,89
08/06/2017;16:00;;;;;338;74;1009;0;282,5;20;2,17
08/06/2017;15:00;;;;;336;77;1008,6;0;453,8;19,6;2,44
08/06/2017;14:00;0,33;0,38;1,18;1,4;338;74;1008,4;0;724,5;20,6;2,76
08/06/2017;13:00;0,45;0,56;1,87;2,1;337;68;1008,4;0;881,3;21,9;2,94
08/06/2017;12:00;0,88;0,75;2,62;3,34;342;62;1008,7;0;987,6;23,6;2,49
08/06/2017;11:00;0,75;0,5;2,01;2,14;344;43;1008,9;0;939,2;29,6;0,65
08/06/2017;10:00;0,66;0,54;2,12;2,64;156;39;1009,2;0;724,8;29,9;0,19
08/06/2017;09:00;1,2;1,07;4,12;5,21;151;44;1009,5;0;543,4;27,8;0,42
08/06/2017;08:00;0,52;1;4,05;4,91;156;52;1009,9;0;400,7;24,2;0,8
08/06/2017;07:00;0,61;0,98;3,62;4,58;153;62;1010;0;245,6;21;1,37
08/06/2017;06:00;0,56;0,9;3,54;4,63;160;77;1010,3;0;100,3;17,4;1,62
08/06/2017;05:00;0,55;0,85;3,23;5,92;157;82;1010,4;0;5,6;16,3;1,93
08/06/2017;04:00;0,52;0,81;2,91;6,57;155;82;1010,8;0;0,3;16,4;1,72
08/06/2017;03:00;0,42;0,81;2,87;4,84;152;82;1011,3;0;0,3;16,7;1,35
08/06/2017;02:00;0,4;0,73;2,65;3,33;141;81;1012;0;0,3;17,1;0,58
08/06/2017;01:00;0,3;0,62;2,24;2,97;146;81;1012,5;0;0,3;17,2;0,96
07/06/2017;24:00;0,38;0,58;2,16;2,83;163;81;1013,1;0;0,3;17,2;0,68
07/06/2017;23:00;0,4;0,64;2,48;3,11;197;78;1013,7;0;0,3;17,9;0,57
07/06/2017;22:00;0,68;0,77;2,87;3,84;180;72;1014;0;0,3;19,4;0,16
07/06/2017;21:00;0,34;0,72;2,7;2,85;220;67;1014,1;0;0,4;20,8;0,34
07/06/2017;20:00;0,32;0,64;2,43;2,66;3;58;1014,2;0;8,2;22,9;0,34
07/06/2017;19:00;0,24;0,65;2,27;2,87;338;55;1014,3;0;25,8;24;0,89
07/06/2017;18:00;0,16;0,68;2,55;3,52;341;52;1014,3;0;159,7;24,6;1,04
07/06/2017;17:00;0,22;0,65;2,16;2,78;340;52;1014,7;0;516,4;24,1;1,32
07/06/2017;16:00;;;;;355;51;1015,5;0;501,7;24,4;1,15
07/06/2017;15:00;;;;;342;52;1016,3;0;706,4;23,3;1,28
07/06/2017;14:00;0,23;0,31;1,1;1,62;333;50;1017;0;884,8;23;1,22
07/06/2017;13:00;0,29;0,21;0,67;1,15;343;46;1017,9;0;1028,5;22,9;0,52
07/06/2017;12:00;0,28;0,35;1,29;1,27;41;47;1018,6;0;1014,1;22,4;0,16
07/06/2017;11:00;0,28;0,41;1,27;1,54;65;50;1019,1;0;911,3;20,9;0,21
07/06/2017;10:00;0,8;0,52;1,8;2,12;43;53;1019,4;0;787,1;19,5;0,58
07/06/2017;09:00;1,61;0,77;3,07;3,88;99;62;1019,8;0;549,6;18,2;0,36
07/06/2017;08:00;2,78;0,74;2,95;4,06;100;70;1020,2;0;376,6;16,3;0,36
07/06/2017;07:00;0,25;0,37;1,37;2,27;148;79;1020,1;0;229,9;14,3;0,59
07/06/2017;06:00;0,13;0,28;0,94;1,94;152;85;1020;0;88,1;12,3;0,68
07/06/2017;05:00;0,13;0,27;0,77;1,67;162;85;1020;0;5;12;0,67
07/06/2017;04:00;0,15;0,2;0,87;1,6;173;83;1019,9;0;0,3;12,7;0,52
07/06/2017;03:00;0,18;0,19;0,83;1,55;179;80;1019,7;0;0,3;13,5;0,51
07/06/2017;02:00;0,18;0,31;1,04;1,7;176;78;1019,5;0;0,3;13,8;0,46
07/06/2017;01:00;0,19;0,22;1,02;1,59;159;73;1019,3;0;0,3;14,8;0,25
06/06/2017;24:00;0,18;0,34;1,25;1,48;260;71;1019,7;0;0,3;15,2;0,41
06/06/2017;23:00;0,2;0,42;1,35;1,33;263;70;1019,6;0;0,3;15,4;0,36
06/06/2017;22:00;0,24;0,37;1,07;1,81;239;69;1019,6;0;0,3;15,5;0,48
06/06/2017;21:00;0,19;0,17;0,86;1,24;274;66;1019,2;0;0,4;15,8;0,63
06/06/2017;20:00;0,15;0,21;0,87;1,02;328;64;1018,7;0;11,2;16,2;1,45
06/06/2017;19:00;0,13;0,13;0,66;0,9;335;61;1018,4;0;58,5;16,5;2,16
06/06/2017;18:00;0,12;0,16;0,62;0,78;339;59;1018,1;0;91,5;16,8;2,83
06/06/2017;17:00;0,12;0,16;0,73;0,88;336;55;1017,9;0;309;17,7;2,04
06/06/2017;16:00;;;;;336;59;1017,8;0;295,3;17,1;2,2
06/06/2017;15:00;;;;;338;60;1017,5;0;308,5;17,2;2,52
06/06/2017;14:00;0,12;0,13;0,51;0,74;338;60;1017,3;0;535,4;17,3;2,86
06/06/2017;13:00;0,13;0,24;0,87;1,1;340;65;1017,3;0;323,1;16,8;2,43
06/06/2017;12:00;0,26;0,44;1,71;1,73;333;71;1017,2;0;710,9;16,5;2,65
06/06/2017;11:00;0,39;0,68;2,46;2,14;330;78;1016,8;0;323,2;15,7;1,63
06/06/2017;10:00;0,28;0,45;1,86;1,85;319;79;1016,3;0;154,5;15,3;1,57
06/06/2017;09:00;0,3;0,34;1,42;1,75;295;82;1015,6;0;305,6;15;1,31
06/06/2017;08:00;0,34;0,22;1,12;1,26;308;82;1014,8;0;83;14,6;1,51
06/06/2017;07:00;0,5;0,17;0,46;0,9;326;84;1013,9;0;54,1;14,7;2,18
06/06/2017;06:00;0,41;0,13;0,42;0,63;330;88;1012,9;0;21;14,7;1,88
06/06/2017;05:00;0,18;0,16;0,35;0,61;328;83;1011,8;0;2;15,4;2,25
06/06/2017;04:00;0,37;0,13;0,35;0,74;316;84;1011;0;0,3;15,9;1,87
06/06/2017;03:00;0,23;0,13;0,35;0,62;325;77;1010,3;0;0,3;17,2;1,41
06/06/2017;02:00;0,29;0,17;0,61;0,92;318;73;1010;0;0,3;17,9;1,37
06/06/2017;01:00;0,38;0,34;1,45;1,96;328;76;1009,6;0;0,3;17,7;2,58
05/06/2017;24:00;0,37;0,31;1,56;2,2;165;78;1008,2;0;0,3;17;0,43
05/06/2017;23:00;0,51;0,35;1,54;2,33;169;78;1007,8;0;0,3;17,2;0,47
05/06/2017;22:00;0,71;0,36;1,17;1,56;286;77;1007,7;0;0,3;17,9;0,68
05/06/2017;21:00;0,43;0,39;1,71;1,94;322;76;1007,3;0;0,4;18,5;1,62
05/06/2017;20:00;0,66;0,5;2,04;2,54;333;63;1006,7;0;10,2;20,8;1,4
05/06/2017;19:00;0,53;0,5;1,75;1,92;333;55;1007,1;0;25,7;22,7;1,13
05/06/2017;18:00;0,46;0,44;1,73;2,09;337;51;1007,3;0;154,4;23,8;1,01
05/06/2017;17:00;0,29;0,45;1,84;2,59;330;53;1008,3;0;516,5;23,2;1,53
05/06/2017;16:00;;;;;334;52;1009,2;0;480,2;22,9;1,75
05/06/2017;15:00;;;;;336;50;1010;0;799,5;23,3;2,08
05/06/2017;14:00;0,75;0,27;0,81;1,13;16;41;1010,7;0;969,9;25,7;0,06
05/06/2017;13:00;0,86;0,31;0,88;1,44;96;47;1011,7;0;1041,5;23,9;0,23
05/06/2017;12:00;1,34;0,42;1,72;2,23;100;50;1012,8;0;1036,8;22,6;0,26
05/06/2017;11:00;1,45;0,61;2,36;3,41;51;56;1014;0;898,9;20,8;0,46
05/06/2017;10:00;6,41;0,75;2,99;5,5;116;60;1014,8;0;806,4;19,3;0,35
05/06/2017;09:00;1,73;0,37;1,64;3;115;70;1015,4;0;575,9;17,2;0,38
05/06/2017;08:00;0,65;0,25;0,97;3,19;134;85;1016;0;382,2;14,5;0,66
05/06/2017;07:00;0,15;0,13;0,63;1,75;153;92;1016,4;0;232,7;12,4;0,97
05/06/2017;06:00;0,12;0,13;0,35;2,37;156;93;1016,7;0;71,4;11,2;0,96
05/06/2017;05:00;0,11;0,13;0,35;4;154;93;1016,6;0;3,6;11,2;0,75
05/06/2017;04:00;0,1;0,21;0,61;12,76;161;93;1016,6;0;0,4;11,2;0,64
05/06/2017;03:00;0,11;0,17;0,52;11,07;162;93;1016,8;0;0,3;11,5;0,58
05/06/2017;02:00;0,1;0,16;0,35;1,94;157;92;1016,9;0;0,4;11,9;0,58
05/06/2017;01:00;0,13;0,16;0,47;2,21;168;92;1017,3;0;0,3;12,2;0,56
04/06/2017;24:00;0,13;0,18;0,35;1,94;164;91;1017,9;0;0,3;12,6;0,52
04/06/2017;23:00;0,17;0,2;0,71;1,28;160;90;1018,3;0;0,3;12,9;0,41
04/06/2017;22:00;0,25;0,2;0,95;1,61;167;89;1018,3;0;0,3;13;0,14
04/06/2017;21:00;0,27;0,22;1,03;1,17;184;88;1018,1;0;0,4;13,3;0,35
04/06/2017;20:00;0,19;0,19;0,78;1,02;298;90;1018;0;7,6;13,5;0,53
04/06/2017;19:00;0,13;0,13;0,66;0,9;317;92;1017,8;0;22,4;13,3;1,29
04/06/2017;18:00;0,22;0,2;0,81;1,08;326;93;1017,4;0,2;20;13,3;1,35
04/06/2017;17:00;0,14;0,14;0,58;1,01;329;93;1017,3;0,1;66,6;13,1;1,13
04/06/2017;16:00;;;;;339;92;1017,3;0,3;64,1;13;0,66
04/06/2017;15:00;;;;;340;91;1017,2;0,2;77,3;13,1;1,56
04/06/2017;14:00;0,21;0,27;0,95;1,16;329;89;1017,1;0,2;64;13,8;1,6
04/06/2017;13:00;0,27;0,22;1,15;1,31;317;85;1017,1;0;64,9;14,7;0,95
04/06/2017;12:00;0,33;0,33;1,37;1,6;325;86;1017,2;0;106;14,6;0,95
04/06/2017;11:00;0,32;0,29;0,89;1,33;316;87;1017,4;0,1;58,6;14,4;0,5
04/06/2017;10:00;0,37;0,18;0,73;1,2;348;89;1017,3;0;84,3;14,2;0,32
04/06/2017;09:00;0,63;0,2;0,86;1,3;342;91;1017,2;0;65,8;14;0,1
04/06/2017;08:00;0,15;0,16;0,72;1,3;86;92;1017,6;0;71;13,6;0,17
04/06/2017;07:00;0,17;0,17;1,01;1,46;170;91;1017,8;0;24,6;13,4;0,25
04/06/2017;06:00;0,2;0,22;0,97;1,43;184;91;1017,7;0;16,5;13,1;0,26
04/06/2017;05:00;0,21;0,22;1;1,3;193;90;1017,8;0;2,9;13,3;0,17
04/06/2017;04:00;0,15;0,21;0,85;1,41;164;90;1017,9;0;0,3;13,3;0,27
04/06/2017;03:00;0,16;0,25;0,93;1,38;173;90;1018,4;0;0,3;13,3;0,15
04/06/2017;02:00;0,15;0,18;0,86;1,57;165;90;1018,9;0;0,3;13,4;0,26
04/06/2017;01:00;0,21;0,21;0,94;1,49;176;89;1018,9;0;0,3;13,4;0,29
03/06/2017;24:00;0,13;0,17;0,77;1,17;155;89;1019,1;0;0,3;13,5;0,39
03/06/2017;23:00;0,13;0,13;0,71;1,2;172;89;1019,8;0;0,3;13,5;0,46
03/06/2017;22:00;0,13;0,13;0,51;1,09;162;89;1020;0;0,3;13,5;0,43
03/06/2017;21:00;0,15;0,16;0,92;1,02;160;88;1019,8;0;0,3;13,5;0,36
03/06/2017;20:00;0,2;0,19;0,88;1;244;87;1019,5;0;3,8;13,8;0,23
03/06/2017;19:00;0,14;0,13;0,81;0,87;300;85;1019,2;0;31,6;14,2;1,28
03/06/2017;18:00;0,13;0,16;0,68;0,81;329;91;1018,9;0;63,3;13,8;1,92
03/06/2017;17:00;0,13;0,16;0,71;0,75;334;92;1018,5;0;104,8;13,5;2,57
03/06/2017;16:00;;;;;332;92;1018,1;0,1;119,4;13,8;3,44
03/06/2017;15:00;;;;;317;89;1017,2;0,5;67;15,3;2,87
03/06/2017;14:00;0,95;0,75;3,06;1,89;317;84;1016,3;0;103;18;0,27
03/06/2017;13:00;0,7;0,6;2,44;1,75;358;85;1016,2;0;190,1;17,3;0,36
03/06/2017;12:00;0,51;1,35;5,51;2,2;344;83;1016,2;0;143,5;17,3;0,62
03/06/2017;11:00;0,52;1,73;6,69;2,89;2;88;1016,1;0;66,4;16,8;0,7
03/06/2017;10:00;0,28;0,3;1,48;2,15;33;91;1015,7;0;86,7;16,6;0,35
03/06/2017;09:00;0,26;0,33;1,57;2,13;180;92;1015,7;0;65,4;16,2;0,14
03/06/2017;08:00;0,24;0,31;1,38;2,05;181;92;1015,2;0;56,6;15,7;0,18
03/06/2017;07:00;0,27;0,31;1,5;2,34;166;92;1014,7;0;31,8;15,3;0,39
03/06/2017;06:00;0,29;0,38;1,61;3,53;185;91;1014,8;0;4,5;15,1;0,27
03/06/2017;05:00;0,46;0,54;1,98;3,54;272;90;1014,8;0,6;0,8;15,4;0,19
03/06/2017;04:00;0,41;0,44;1,82;3,43;34;89;1014,7;0;0,3;16;0,23
03/06/2017;03:00;0,4;0,43;1,89;2,4;238;89;1014,9;0;0,3;16,1;0,07
03/06/2017;02:00;0,35;0,51;2,07;2,64;265;90;1015,2;0;0,3;16;0,12
03/06/2017;01:00;0,35;0,43;1,75;2,2;20;89;1015,5;0;0,3;16,2;0,24
02/06/2017;24:00;0,41;0,5;1,97;2,3;29;88;1015,8;0;0,3;16,1;0,45
02/06/2017;23:00;0,38;0,46;1,92;2,26;55;87;1015,9;0;0,3;16,5;0,07
02/06/2017;22:00;0,32;0,37;1,65;1,76;360;84;1016;0;0,3;16,8;0,29
02/06/2017;21:00;0,29;0,43;1,75;1,86;334;87;1015,9;0;0,3;16,6;1,21
02/06/2017;20:00;0,37;0,62;2,35;2,13;339;91;1015,4;0;5;16,4;1,24
02/06/2017;19:00;0,32;0,54;2;2,12;352;91;1015,7;0,3;14,9;16,6;0,79
02/06/2017;18:00;0,27;0,46;1,77;1,99;339;91;1016;0,1;8,6;16,8;0,81
02/06/2017;17:00;0,29;0,51;1,99;2,15;333;92;1015,4;0;19,9;16,7;1,38
02/06/2017;16:00;;;;;338;91;1015,1;0;47,9;16,9;1,6
02/06/2017;15:00;;;;;332;88;1015,3;0;67,4;17,5;1,24
02/06/2017;14:00;0,3;0,56;1,97;1,59;340;85;1014,8;0;134,3;17,8;2,42
02/06/2017;13:00;0,29;0,8;2,88;2,09;340;86;1015,2;0;133,1;18;1,96
02/06/2017;12:00;0,24;1,32;5,13;2,35;338;86;1015,3;0;138,3;18,3;2,08
02/06/2017;11:00;0,23;0,59;2,19;1,8;340;86;1015,3;0;122;18,5;1,17
02/06/2017;10:00;0,2;0,44;1,73;1,8;342;86;1015,1;0;126,7;18,6;1,18
02/06/2017;09:00;0,29;0,62;2,35;3,19;346;88;1015,2;0;143,3;18,5;1,36
02/06/2017;08:00;0,72;0,74;2,9;4,49;340;90;1015,1;0;118,7;18,1;1,97
02/06/2017;07:00;0,51;0,55;2,22;4,49;333;91;1014,4;0;45,8;17,9;0,37
02/06/2017;06:00;0,54;0,32;1,25;2,53;175;90;1013,7;0;36,6;17,8;0,42
02/06/2017;05:00;0,67;0,35;1,3;3,55;29;87;1013,9;0,2;0,7;18,2;0,25
02/06/2017;04:00;0,19;0,24;0,99;2,19;50;87;1014,5;0;0,2;18,2;0,22
02/06/2017;03:00;0,26;0,37;1,42;12,91;46;87;1014,3;0;0,2;18,4;0,22
02/06/2017;02:00;0,25;0,32;1,43;5,1;171;86;1014,5;0;0,2;18,4;0,19
02/06/2017;01:00;0,29;0,39;1,66;2,76;280;87;1014,7;0;0,2;18,5;0,37
01/06/2017;24:00;0,2;0,4;1,47;2,53;310;87;1015;0;0,2;18,6;0,41
01/06/2017;23:00;0,21;0,4;1,5;1,86;27;88;1015,1;0;0,2;18,7;0,26
01/06/2017;22:00;0,15;0,43;1,63;2,71;17;87;1015,2;0;0,2;18,8;0,82
01/06/2017;21:00;0,23;0,37;1,4;1,89;9;84;1014,9;0;0,3;19,3;0,97
01/06/2017;20:00;0,16;0,29;1,06;1,09;358;82;1014,4;0;10,6;19,8;0,89
01/06/2017;19:00;0,13;0,23;1,01;1,22;349;80;1014,2;0;58,6;20,2;1,21
01/06/2017;18:00;0,13;0,28;1,16;1,31;338;78;1014;0;82;20,4;1,79
01/06/2017;17:00;0,27;0,49;1,77;2,02;336;74;1013,8;0;253,2;21,1;2,86
01/06/2017;16:00;;;;;331;66;1013,2;0;391,5;23,6;2,74
01/06/2017;15:00;;;;;336;63;1013;0;637,4;25;2,71
01/06/2017;14:00;0,18;0,52;1,66;1,74;331;60;1013,3;0;837,7;25,6;2,35
01/06/2017;13:00;0,18;0,41;1,43;1,61;341;60;1013,6;0;997,6;25,3;2,4
01/06/2017;12:00;0,27;0,76;2,6;2,7;344;60;1014,1;0;978,2;25,2;1,9
01/06/2017;11:00;0,68;0,73;2,39;2,95;357;60;1014,5;0;874,1;25,9;0,76
01/06/2017;10:00;0,54;0,81;3,06;3,93;100;64;1014,7;0;759,9;24,7;0,13
01/06/2017;09:00;0,6;1,05;4,05;5,04;51;71;1015,1;0;567,4;22,3;0,28
