Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);V.vien (m/s);Tº (ºC)
27/04/2017;24:00;2;10;Muy buena / Oso ona;12;6;Muy buena / Oso ona;;;;;;233;83;1018,9;0,97;
27/04/2017;23:00;1;12;Muy buena / Oso ona;14;6;Muy buena / Oso ona;;;;;;239;84;1018,9;1,18;
27/04/2017;22:00;1;16;Muy buena / Oso ona;18;11;Muy buena / Oso ona;;;;;;267;83;1019,1;0,31;
27/04/2017;21:00;1;18;Muy buena / Oso ona;20;10;Muy buena / Oso ona;;;;;;252;77;1018,9;0,43;
27/04/2017;20:00;2;16;Muy buena / Oso ona;18;13;Muy buena / Oso ona;;;;;;256;70;1018;0,48;
27/04/2017;19:00;1;10;Muy buena / Oso ona;12;13;Muy buena / Oso ona;;;;;;98;58;1017,4;0,79;
27/04/2017;18:00;1;10;Muy buena / Oso ona;13;7;Muy buena / Oso ona;;;;;;127;51;1017;1,25;
27/04/2017;17:00;2;11;Muy buena / Oso ona;13;6;Muy buena / Oso ona;;;;;;108;55;1016,5;1,73;
27/04/2017;16:00;2;9;Muy buena / Oso ona;12;9;Muy buena / Oso ona;;;;;;104;58;1016,2;2,23;
27/04/2017;15:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;;;;109;56;1016,2;1,94;
27/04/2017;14:00;2;11;Muy buena / Oso ona;14;;Sin datos / Daturik gabe;;;;;;150;56;1016;0,87;
27/04/2017;13:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;;;;174;61;1016;0,64;
27/04/2017;12:00;;;Sin datos / Daturik gabe;;2;Muy buena / Oso ona;;;;;;172;67;1016,3;0,92;
27/04/2017;11:00;3;15;Muy buena / Oso ona;19;6;Muy buena / Oso ona;;;;;;83;75;1016,5;1,22;
27/04/2017;10:00;3;15;Muy buena / Oso ona;20;3;Muy buena / Oso ona;;;;;;157;73;1016,2;0,51;
27/04/2017;09:00;3;13;Muy buena / Oso ona;18;3;Muy buena / Oso ona;;;;;;241;80;1015,9;2,07;
27/04/2017;08:00;5;18;Muy buena / Oso ona;25;2;Muy buena / Oso ona;;;;;;244;86;1015,4;2,27;
27/04/2017;07:00;7;26;Muy buena / Oso ona;36;3;Muy buena / Oso ona;;;;;;235;91;1015,1;0,79;
27/04/2017;06:00;5;23;Muy buena / Oso ona;30;7;Muy buena / Oso ona;;;;;;229;93;1014,5;0,28;
27/04/2017;05:00;2;10;Muy buena / Oso ona;14;7;Muy buena / Oso ona;;;;;;255;92;1014;0,74;
27/04/2017;04:00;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona;;;;;;235;92;1013,8;1,19;
27/04/2017;03:00;1;6;Muy buena / Oso ona;8;7;Muy buena / Oso ona;;;;;;240;92;1013,9;0,83;
27/04/2017;02:00;1;6;Muy buena / Oso ona;8;10;Muy buena / Oso ona;;;;;;243;91;1014,1;0,77;
27/04/2017;01:00;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;;;;;284;91;1014,3;0,31;
26/04/2017;24:00;1;8;Muy buena / Oso ona;10;3;Muy buena / Oso ona;;;;;;245;91;1014,6;0,42;
26/04/2017;23:00;1;11;Muy buena / Oso ona;12;7;Muy buena / Oso ona;;;;;;253;90;1014,6;0,41;
26/04/2017;22:00;1;12;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;;;;;285;88;1014,9;0,44;
26/04/2017;21:00;3;15;Muy buena / Oso ona;20;10;Muy buena / Oso ona;;;;;;265;85;1014,8;0,75;
26/04/2017;20:00;1;11;Muy buena / Oso ona;13;11;Muy buena / Oso ona;;;;;;297;79;1014,1;0,29;
26/04/2017;19:00;1;12;Muy buena / Oso ona;14;12;Muy buena / Oso ona;;;;;;126;67;1013,6;0,44;
26/04/2017;18:00;2;13;Muy buena / Oso ona;15;10;Muy buena / Oso ona;;;;;;126;69;1013,2;1,12;
26/04/2017;17:00;2;16;Muy buena / Oso ona;18;9;Muy buena / Oso ona;;;;;;138;70;1013;0,85;
26/04/2017;16:00;2;13;Muy buena / Oso ona;16;2;Muy buena / Oso ona;;;;;;135;69;1013,1;0,38;
26/04/2017;15:00;2;12;Muy buena / Oso ona;15;2;Muy buena / Oso ona;;;;;;184;78;1013,4;0,48;
26/04/2017;14:00;2;17;Muy buena / Oso ona;21;3;Muy buena / Oso ona;;;;;;146;85;1013,5;0,59;
26/04/2017;13:00;2;13;Muy buena / Oso ona;16;2;Muy buena / Oso ona;;;;;;171;86;1013,4;0,89;
26/04/2017;12:00;2;16;Muy buena / Oso ona;20;3;Muy buena / Oso ona;;;;;;143;88;1012,9;0,6;
26/04/2017;11:00;2;15;Muy buena / Oso ona;18;6;Muy buena / Oso ona;;;;;;150;90;1012,5;1,22;
26/04/2017;10:00;2;19;Muy buena / Oso ona;22;10;Muy buena / Oso ona;;;;;;190;90;1011,8;0,48;
26/04/2017;09:00;3;23;Muy buena / Oso ona;27;5;Muy buena / Oso ona;;;;;;290;92;1011,3;0,61;
26/04/2017;08:00;3;31;Muy buena / Oso ona;35;6;Muy buena / Oso ona;;;;;;170;92;1010,9;0,33;
26/04/2017;07:00;1;24;Muy buena / Oso ona;27;3;Muy buena / Oso ona;;;;;;236;93;1010,5;0,78;
26/04/2017;06:00;1;13;Muy buena / Oso ona;16;4;Muy buena / Oso ona;;;;;;282;92;1009,9;0,27;
26/04/2017;05:00;1;9;Muy buena / Oso ona;10;5;Muy buena / Oso ona;;;;;;245;92;1009,6;0,52;
26/04/2017;04:00;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;;;;;;40;92;1009,8;0,14;
26/04/2017;03:00;1;6;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;;;;;110;92;1009,7;0,77;
26/04/2017;02:00;1;6;Muy buena / Oso ona;8;8;Muy buena / Oso ona;;;;;;95;93;1009,2;2,14;
26/04/2017;01:00;1;6;Muy buena / Oso ona;7;2;Muy buena / Oso ona;;;;;;97;94;1008,4;2,27;
25/04/2017;24:00;1;7;Muy buena / Oso ona;8;3;Muy buena / Oso ona;;;;;;101;94;1007,7;1,07;
25/04/2017;23:00;1;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;;;;;;319;94;1007,6;0,28;
25/04/2017;22:00;1;10;Muy buena / Oso ona;12;8;Muy buena / Oso ona;;;;;;169;94;1007,9;0,42;
25/04/2017;21:00;1;9;Muy buena / Oso ona;11;5;Muy buena / Oso ona;;;;;;74;93;1007,6;1,09;
25/04/2017;20:00;2;21;Muy buena / Oso ona;24;6;Muy buena / Oso ona;;;;;;107;93;1006,9;0,78;
25/04/2017;19:00;1;15;Muy buena / Oso ona;17;9;Muy buena / Oso ona;;;;;;252;92;1006,3;0,31;
25/04/2017;18:00;1;26;Muy buena / Oso ona;28;14;Muy buena / Oso ona;;;;;;244;91;1006;0,54;
25/04/2017;17:00;2;43;Muy buena / Oso ona;46;20;Muy buena / Oso ona;;;;;;109;89;1005,8;0,62;
25/04/2017;16:00;2;19;Muy buena / Oso ona;22;14;Muy buena / Oso ona;;;;;;158;88;1005,4;0,41;
25/04/2017;15:00;2;22;Muy buena / Oso ona;26;9;Muy buena / Oso ona;;;;;;126;89;1005,7;0,49;
25/04/2017;14:00;2;22;Muy buena / Oso ona;25;11;Muy buena / Oso ona;;;;;;246;90;1005,8;0,27;
25/04/2017;13:00;2;19;Muy buena / Oso ona;22;11;Muy buena / Oso ona;;;;;;248;89;1005,8;0,16;
25/04/2017;12:00;2;19;Muy buena / Oso ona;23;17;Muy buena / Oso ona;;;;;;229;88;1006,1;0,21;
25/04/2017;11:00;1;18;Muy buena / Oso ona;20;27;Muy buena / Oso ona;;;;;;117;85;1006;0,68;
25/04/2017;10:00;4;32;Muy buena / Oso ona;38;19;Muy buena / Oso ona;;;;;;84;85;1005,8;0,77;
25/04/2017;09:00;8;35;Muy buena / Oso ona;47;12;Muy buena / Oso ona;;;;;;142;89;1005,5;0,49;
25/04/2017;08:00;5;25;Muy buena / Oso ona;32;17;Muy buena / Oso ona;;;;;;261;93;1005,5;0,26;
25/04/2017;07:00;7;41;Muy buena / Oso ona;53;16;Muy buena / Oso ona;;;;;;276;93;1006;0,24;
25/04/2017;06:00;4;35;Muy buena / Oso ona;41;13;Muy buena / Oso ona;;;;;;242;92;1005,8;0,68;
25/04/2017;05:00;1;19;Muy buena / Oso ona;22;13;Muy buena / Oso ona;;;;;;166;90;1005,8;0,17;
25/04/2017;04:00;1;15;Muy buena / Oso ona;16;13;Muy buena / Oso ona;;;;;;152;91;1005,8;0,14;
25/04/2017;03:00;1;14;Muy buena / Oso ona;16;17;Muy buena / Oso ona;;;;;;232;91;1006,4;0,28;
25/04/2017;02:00;1;16;Muy buena / Oso ona;18;16;Muy buena / Oso ona;;;;;;259;91;1007;0,19;
25/04/2017;01:00;1;17;Muy buena / Oso ona;19;11;Muy buena / Oso ona;;;;;;275;91;1007,7;0,12;
24/04/2017;24:00;1;15;Muy buena / Oso ona;17;12;Muy buena / Oso ona;;;;;;236;90;1008,3;0,05;
24/04/2017;23:00;1;18;Muy buena / Oso ona;20;15;Muy buena / Oso ona;;;;;;311;89;1008,1;0,14;
24/04/2017;22:00;1;22;Muy buena / Oso ona;24;18;Muy buena / Oso ona;;;;;;252;86;1008,8;0,45;
24/04/2017;21:00;1;27;Muy buena / Oso ona;29;13;Muy buena / Oso ona;;;;;;48;79;1009,1;0,25;
24/04/2017;20:00;1;30;Muy buena / Oso ona;32;17;Muy buena / Oso ona;;;;;;44;76;1008,8;0,31;
24/04/2017;19:00;2;31;Muy buena / Oso ona;34;25;Muy buena / Oso ona;;;;;;91;72;1008,6;0,52;
24/04/2017;18:00;3;30;Muy buena / Oso ona;34;25;Muy buena / Oso ona;;;;;;111;65;1008,3;0,47;
24/04/2017;17:00;4;27;Muy buena / Oso ona;33;26;Muy buena / Oso ona;;;;;;125;59;1008,2;1,04;
24/04/2017;16:00;6;35;Muy buena / Oso ona;44;23;Muy buena / Oso ona;;;;;;86;51;1007,8;1,29;
24/04/2017;15:00;4;23;Muy buena / Oso ona;28;20;Muy buena / Oso ona;;;;;;310;48;1007,9;0,21;
24/04/2017;14:00;4;24;Muy buena / Oso ona;30;20;Muy buena / Oso ona;;;;;;123;49;1008,3;0,55;
24/04/2017;13:00;4;21;Muy buena / Oso ona;27;22;Muy buena / Oso ona;;;;;;310;46;1008,6;0,43;
24/04/2017;12:00;7;33;Muy buena / Oso ona;43;25;Muy buena / Oso ona;;;;;;73;44;1009,2;1,24;
24/04/2017;11:00;13;50;Muy buena / Oso ona;70;13;Muy buena / Oso ona;;;;;;75;44;1010;1,48;
24/04/2017;10:00;11;36;Muy buena / Oso ona;52;9;Muy buena / Oso ona;;;;;;114;49;1010,5;0,43;
24/04/2017;09:00;5;18;Muy buena / Oso ona;25;8;Muy buena / Oso ona;;;;;;218;64;1011,2;1,18;
24/04/2017;08:00;5;21;Muy buena / Oso ona;29;6;Muy buena / Oso ona;;;;;;226;74;1011,9;1,36;
24/04/2017;07:00;5;24;Muy buena / Oso ona;32;11;Muy buena / Oso ona;;;;;;213;83;1011,9;0,96;
24/04/2017;06:00;3;22;Muy buena / Oso ona;27;11;Muy buena / Oso ona;;;;;;228;86;1011,9;0,79;
24/04/2017;05:00;1;14;Muy buena / Oso ona;16;10;Muy buena / Oso ona;;;;;;194;86;1011,6;0,33;
24/04/2017;04:00;1;11;Muy buena / Oso ona;13;14;Muy buena / Oso ona;;;;;;96;86;1012;0,21;
24/04/2017;03:00;1;10;Muy buena / Oso ona;11;15;Muy buena / Oso ona;;;;;;118;84;1012,2;0,28;
24/04/2017;02:00;1;10;Muy buena / Oso ona;12;15;Muy buena / Oso ona;;;;;;230;83;1012,8;0,18;
24/04/2017;01:00;1;12;Muy buena / Oso ona;14;13;Muy buena / Oso ona;;;;;;267;83;1013,3;0,14;
23/04/2017;24:00;1;14;Muy buena / Oso ona;16;15;Muy buena / Oso ona;;;;;;350;81;1013,6;0,08;
23/04/2017;23:00;1;15;Muy buena / Oso ona;17;18;Muy buena / Oso ona;;;;;;279;79;1013,7;0,3;
23/04/2017;22:00;1;20;Muy buena / Oso ona;22;25;Muy buena / Oso ona;;;;;;245;77;1013,6;0,77;
23/04/2017;21:00;2;35;Muy buena / Oso ona;37;25;Muy buena / Oso ona;;;;;;260;74;1013,4;0,49;
23/04/2017;20:00;1;24;Muy buena / Oso ona;27;25;Muy buena / Oso ona;;;;;;334;69;1013;0,2;
23/04/2017;19:00;2;27;Muy buena / Oso ona;30;26;Muy buena / Oso ona;;;;;;42;63;1012,5;0,36;
23/04/2017;18:00;2;19;Muy buena / Oso ona;22;17;Muy buena / Oso ona;;;;;;68;47;1012,4;0,55;
23/04/2017;17:00;2;13;Muy buena / Oso ona;16;13;Muy buena / Oso ona;;;;;;57;42;1012,3;0,53;
23/04/2017;16:00;4;14;Muy buena / Oso ona;21;13;Muy buena / Oso ona;;;;;;260;38;1012,3;0,45;
23/04/2017;15:00;1;8;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;227;36;1012,5;0,63;
23/04/2017;14:00;2;10;Muy buena / Oso ona;13;21;Muy buena / Oso ona;;;;;;242;41;1012,8;1,19;
23/04/2017;13:00;2;16;Muy buena / Oso ona;19;21;Muy buena / Oso ona;;;;;;170;41;1013,1;0,16;
23/04/2017;12:00;3;19;Muy buena / Oso ona;23;17;Muy buena / Oso ona;;;;;;75;35;1013,5;1,18;
23/04/2017;11:00;3;21;Muy buena / Oso ona;26;9;Muy buena / Oso ona;;;;;;81;36;1014;1,41;
23/04/2017;10:00;2;12;Muy buena / Oso ona;16;2;Muy buena / Oso ona;;;;;;142;43;1014,5;0,34;
23/04/2017;09:00;2;11;Muy buena / Oso ona;14;4;Muy buena / Oso ona;;;;;;216;57;1015,1;1,11;
23/04/2017;08:00;2;11;Muy buena / Oso ona;14;3;Muy buena / Oso ona;;;;;;218;70;1015,5;1,51;
23/04/2017;07:00;2;11;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;;;;;202;79;1015,8;0,55;
23/04/2017;06:00;1;12;Muy buena / Oso ona;14;14;Muy buena / Oso ona;;;;;;240;82;1015,6;0,57;
23/04/2017;05:00;1;11;Muy buena / Oso ona;13;12;Muy buena / Oso ona;;;;;;195;81;1015,4;0,15;
23/04/2017;04:00;1;10;Muy buena / Oso ona;11;16;Muy buena / Oso ona;;;;;;124;78;1015,3;0,47;
23/04/2017;03:00;1;10;Muy buena / Oso ona;12;16;Muy buena / Oso ona;;;;;;174;74;1015,3;0,4;
23/04/2017;02:00;1;11;Muy buena / Oso ona;13;16;Muy buena / Oso ona;;;;;;231;72;1015,6;1,26;
23/04/2017;01:00;1;14;Muy buena / Oso ona;16;17;Muy buena / Oso ona;;;;;;174;77;1016,2;0,35;
22/04/2017;24:00;1;19;Muy buena / Oso ona;21;18;Muy buena / Oso ona;;;;;;354;78;1016,4;0,09;
22/04/2017;23:00;1;21;Muy buena / Oso ona;23;21;Muy buena / Oso ona;;;;;;264;76;1016,4;0,39;
22/04/2017;22:00;1;21;Muy buena / Oso ona;23;26;Muy buena / Oso ona;;;;;;14;72;1016,3;0,22;
22/04/2017;21:00;2;29;Muy buena / Oso ona;32;25;Muy buena / Oso ona;;;;;;286;68;1015,9;0,33;
22/04/2017;20:00;1;28;Muy buena / Oso ona;30;29;Muy buena / Oso ona;;;;;;350;61;1015,3;0,59;
22/04/2017;19:00;1;32;Muy buena / Oso ona;33;28;Muy buena / Oso ona;;;;;;50;50;1014,7;0,82;
22/04/2017;18:00;2;26;Muy buena / Oso ona;29;14;Muy buena / Oso ona;;;;;;74;34;1014,3;1,27;
22/04/2017;17:00;1;9;Muy buena / Oso ona;11;14;Muy buena / Oso ona;;;;;;288;26;1014,1;0,78;
22/04/2017;16:00;1;8;Muy buena / Oso ona;9;15;Muy buena / Oso ona;;;;;;327;27;1014,2;1,79;
22/04/2017;15:00;2;12;Muy buena / Oso ona;16;15;Muy buena / Oso ona;;;;;;330;28;1014,4;2,41;
22/04/2017;14:00;2;13;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;;;;;336;24;1014,9;0,96;
22/04/2017;13:00;1;5;Muy buena / Oso ona;7;7;Muy buena / Oso ona;;;;;;146;22;1015,5;0,2;
22/04/2017;12:00;1;6;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;;;;;242;26;1016,2;1,66;
22/04/2017;11:00;1;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;;;;;;248;29;1017;2,4;
22/04/2017;10:00;1;6;Muy buena / Oso ona;8;5;Muy buena / Oso ona;;;;;;249;32;1017,6;2,68;
22/04/2017;09:00;1;7;Muy buena / Oso ona;9;5;Muy buena / Oso ona;;;;;;259;36;1018,1;3,01;
22/04/2017;08:00;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona;;;;;;262;40;1018,5;3,13;
22/04/2017;07:00;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;;;;;;260;42;1018,6;2,38;
22/04/2017;06:00;1;8;Muy buena / Oso ona;11;11;Muy buena / Oso ona;;;;;;248;44;1018,3;2,57;
22/04/2017;05:00;1;8;Muy buena / Oso ona;11;14;Muy buena / Oso ona;;;;;;257;46;1018,2;3,27;
22/04/2017;04:00;1;8;Muy buena / Oso ona;10;13;Muy buena / Oso ona;;;;;;244;49;1018,1;2,96;
22/04/2017;03:00;1;7;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;;;;;262;44;1018,1;2,19;
22/04/2017;02:00;1;10;Muy buena / Oso ona;12;21;Muy buena / Oso ona;;;;;;273;60;1018;1,12;
22/04/2017;01:00;1;17;Muy buena / Oso ona;19;19;Muy buena / Oso ona;;;;;;27;80;1018,6;0,16;
21/04/2017;24:00;1;18;Muy buena / Oso ona;21;17;Muy buena / Oso ona;;;;;;312;78;1018,8;0,17;
21/04/2017;23:00;1;23;Muy buena / Oso ona;25;19;Muy buena / Oso ona;;;;;;280;75;1018,8;0,27;
21/04/2017;22:00;2;23;Muy buena / Oso ona;26;26;Muy buena / Oso ona;;;;;;264;72;1018,9;0,66;
21/04/2017;21:00;1;29;Muy buena / Oso ona;31;28;Muy buena / Oso ona;;;;;;253;67;1018,7;0,81;
21/04/2017;20:00;2;31;Muy buena / Oso ona;33;27;Muy buena / Oso ona;;;;;;248;62;1018,2;0,57;
21/04/2017;19:00;1;19;Muy buena / Oso ona;21;23;Muy buena / Oso ona;;;;;;271;47;1017,8;0,57;
21/04/2017;18:00;1;14;Muy buena / Oso ona;16;16;Muy buena / Oso ona;;;;;;351;33;1017,8;1,15;
21/04/2017;17:00;2;13;Muy buena / Oso ona;16;15;Muy buena / Oso ona;;;;;;342;30;1017,7;1,15;
21/04/2017;16:00;3;14;Muy buena / Oso ona;18;15;Muy buena / Oso ona;;;;;;6;28;1017,7;0,77;
21/04/2017;15:00;3;18;Muy buena / Oso ona;23;11;Muy buena / Oso ona;;;;;;356;32;1018;0,98;
21/04/2017;14:00;2;9;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;;;;;58;23;1018,5;0,86;
21/04/2017;13:00;1;8;Muy buena / Oso ona;10;12;Muy buena / Oso ona;;;;;;191;26;1019,2;0,43;
21/04/2017;12:00;2;10;Muy buena / Oso ona;13;;Sin datos / Daturik gabe;;;;;;227;29;1020;1,14;
21/04/2017;11:00;2;10;Muy buena / Oso ona;13;6;Muy buena / Oso ona;;;;;;239;31;1020,7;0,77;
21/04/2017;10:00;3;12;Muy buena / Oso ona;16;5;Muy buena / Oso ona;;;;;;129;35;1021,2;0,32;
21/04/2017;09:00;5;21;Muy buena / Oso ona;28;3;Muy buena / Oso ona;;;;;;199;50;1021,7;0,15;
21/04/2017;08:00;6;23;Muy buena / Oso ona;32;3;Muy buena / Oso ona;;;;;;53;67;1022,1;0,31;
21/04/2017;07:00;5;25;Muy buena / Oso ona;32;7;Muy buena / Oso ona;;;;;;141;78;1022,1;0,8;
21/04/2017;06:00;2;21;Muy buena / Oso ona;25;10;Muy buena / Oso ona;;;;;;163;81;1021,8;0,8;
21/04/2017;05:00;1;12;Muy buena / Oso ona;14;12;Muy buena / Oso ona;;;;;;206;81;1021,6;0,97;
21/04/2017;04:00;1;11;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;;;;;203;79;1021,6;0,7;
21/04/2017;03:00;1;9;Muy buena / Oso ona;10;13;Muy buena / Oso ona;;;;;;223;78;1021,6;0,92;
21/04/2017;02:00;1;8;Muy buena / Oso ona;10;19;Muy buena / Oso ona;;;;;;215;78;1021,7;0,73;
21/04/2017;01:00;1;10;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;46;79;1022;0,05;
20/04/2017;24:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;;;;;31;79;1022,2;0,12;
20/04/2017;23:00;1;14;Muy buena / Oso ona;16;14;Muy buena / Oso ona;;;;;;338;77;1022,2;0,23;
20/04/2017;22:00;2;16;Muy buena / Oso ona;18;11;Muy buena / Oso ona;;;;;;256;72;1022,2;0,83;
20/04/2017;21:00;3;21;Muy buena / Oso ona;26;15;Muy buena / Oso ona;;;;;;251;65;1022;1,14;
20/04/2017;20:00;2;16;Muy buena / Oso ona;19;18;Muy buena / Oso ona;;;;;;340;57;1021,5;0,21;
20/04/2017;19:00;1;10;Muy buena / Oso ona;12;18;Muy buena / Oso ona;;;;;;336;46;1021,1;1,21;
20/04/2017;18:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;;;;;;353;36;1021;1,07;
20/04/2017;17:00;1;9;Muy buena / Oso ona;11;11;Muy buena / Oso ona;;;;;;38;31;1020,9;1,3;
20/04/2017;16:00;1;9;Muy buena / Oso ona;11;11;Muy buena / Oso ona;;;;;;38;33;1020,8;1,07;
20/04/2017;15:00;2;9;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;;;;;36;36;1021;0,88;
20/04/2017;14:00;2;9;Muy buena / Oso ona;12;9;Muy buena / Oso ona;;;;;;58;37;1021,4;0,75;
20/04/2017;13:00;2;9;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;;;;;43;35;1021,5;0,98;
20/04/2017;12:00;2;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona;;;;;;36;34;1021,7;0,97;
20/04/2017;11:00;3;12;Muy buena / Oso ona;15;11;Muy buena / Oso ona;;;;;;61;37;1022,2;0,61;
20/04/2017;10:00;8;29;Muy buena / Oso ona;41;5;Muy buena / Oso ona;;;;;;147;42;1022,5;0,52;
20/04/2017;09:00;8;27;Muy buena / Oso ona;40;2;Muy buena / Oso ona;;;;;;246;55;1023;0,67;
20/04/2017;08:00;6;23;Muy buena / Oso ona;32;4;Muy buena / Oso ona;;;;;;226;68;1023,2;0,65;
20/04/2017;07:00;7;33;Muy buena / Oso ona;44;10;Muy buena / Oso ona;;;;;;225;81;1023;0,41;
20/04/2017;06:00;5;35;Muy buena / Oso ona;43;10;Muy buena / Oso ona;;;;;;259;83;1022,5;0,54;
20/04/2017;05:00;2;19;Muy buena / Oso ona;23;9;Muy buena / Oso ona;;;;;;262;80;1022;0,56;
20/04/2017;04:00;1;9;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;299;75;1021,6;0,13;
20/04/2017;03:00;1;8;Muy buena / Oso ona;10;8;Muy buena / Oso ona;;;;;;30;67;1021,6;0,18;
20/04/2017;02:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;;;;;;35;82;1021,7;0,26;
20/04/2017;01:00;1;11;Muy buena / Oso ona;12;11;Muy buena / Oso ona;;;;;;265;87;1021,9;0,25;
19/04/2017;24:00;1;12;Muy buena / Oso ona;14;12;Muy buena / Oso ona;;;;;;353;85;1022;0,16;
19/04/2017;23:00;1;12;Muy buena / Oso ona;14;15;Muy buena / Oso ona;;;;;;276;82;1021,9;0,25;
19/04/2017;22:00;1;14;Muy buena / Oso ona;16;16;Muy buena / Oso ona;;;;;;259;77;1021,8;0,53;
19/04/2017;21:00;1;16;Muy buena / Oso ona;18;18;Muy buena / Oso ona;;;;;;237;70;1021,3;0,74;
19/04/2017;20:00;1;10;Muy buena / Oso ona;12;19;Muy buena / Oso ona;;;;;;338;66;1020,5;0,45;
19/04/2017;19:00;1;9;Muy buena / Oso ona;11;19;Muy buena / Oso ona;;;;;;92;54;1020,2;0,92;
19/04/2017;18:00;1;8;Muy buena / Oso ona;9;11;Muy buena / Oso ona;;;;;;70;41;1020,2;1,86;
19/04/2017;17:00;1;7;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;;;;;58;39;1020,4;1,4;
19/04/2017;16:00;1;7;Muy buena / Oso ona;8;9;Muy buena / Oso ona;;;;;;64;41;1020,6;1,78;
19/04/2017;15:00;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;;;;;48;39;1020,6;1,25;
19/04/2017;14:00;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona;;;;;;52;40;1020,7;1,34;
19/04/2017;13:00;1;6;Muy buena / Oso ona;8;9;Muy buena / Oso ona;;;;;;41;32;1020,9;1,56;
19/04/2017;12:00;1;8;Muy buena / Oso ona;10;8;Muy buena / Oso ona;;;;;;23;34;1021;1,05;
19/04/2017;11:00;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;;;;;40;38;1021,5;0,82;
19/04/2017;10:00;2;9;Muy buena / Oso ona;12;5;Muy buena / Oso ona;;;;;;83;45;1021,7;0,52;
19/04/2017;09:00;2;11;Muy buena / Oso ona;14;2;Muy buena / Oso ona;;;;;;55;52;1021,8;0,8;
19/04/2017;08:00;13;32;Muy buena / Oso ona;52;4;Muy buena / Oso ona;;;;;;31;70;1021,8;0,1;
19/04/2017;07:00;15;40;Muy buena / Oso ona;64;10;Muy buena / Oso ona;;;;;;250;85;1021,5;0,8;
19/04/2017;06:00;5;33;Muy buena / Oso ona;41;7;Muy buena / Oso ona;;;;;;259;87;1021,1;0,47;
19/04/2017;05:00;1;21;Muy buena / Oso ona;23;11;Muy buena / Oso ona;;;;;;254;85;1020,8;0,62;
19/04/2017;04:00;1;13;Muy buena / Oso ona;15;12;Muy buena / Oso ona;;;;;;270;81;1020,7;0,35;
19/04/2017;03:00;1;7;Muy buena / Oso ona;8;9;Muy buena / Oso ona;;;;;;306;70;1020,4;0,1;
19/04/2017;02:00;1;9;Muy buena / Oso ona;11;14;Muy buena / Oso ona;;;;;;268;87;1020,4;0,23;
19/04/2017;01:00;1;11;Muy buena / Oso ona;13;12;Muy buena / Oso ona;;;;;;307;89;1020,5;0,17;
18/04/2017;24:00;1;10;Muy buena / Oso ona;12;12;Muy buena / Oso ona;;;;;;8;87;1020,6;0,24;
18/04/2017;23:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;;;;;278;84;1020,3;0,26;
18/04/2017;22:00;1;12;Muy buena / Oso ona;14;17;Muy buena / Oso ona;;;;;;246;79;1020,1;0,76;
18/04/2017;21:00;1;13;Muy buena / Oso ona;15;15;Muy buena / Oso ona;;;;;;305;74;1019,6;0,31;
18/04/2017;20:00;1;11;Muy buena / Oso ona;13;16;Muy buena / Oso ona;;;;;;44;69;1018,9;0,34;
18/04/2017;19:00;1;9;Muy buena / Oso ona;11;19;Muy buena / Oso ona;;;;;;40;66;1018,6;0,34;
18/04/2017;18:00;1;8;Muy buena / Oso ona;10;18;Muy buena / Oso ona;;;;;;75;59;1018,4;1,72;
18/04/2017;17:00;2;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;77;58;1018;1,97;
