Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
05/03/2017;24:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";66;231;83;965,4;0;11,6;11,43
05/03/2017;23:00;0;13;Muy buena / Oso ona;13;64;"Buena / ";68;214;85;966;0;11;9,79
05/03/2017;22:00;0;12;Muy buena / Oso ona;12;67;"Buena / ";69;187;89;967,1;0;10,6;4,85
05/03/2017;21:00;0;10;Muy buena / Oso ona;10;70;"Buena / ";70;206;93;967,5;0;10,2;1,88
05/03/2017;20:00;0;13;Muy buena / Oso ona;13;65;"Buena / ";69;179;99;967,9;0;10;2,26
05/03/2017;19:00;0;14;Muy buena / Oso ona;14;62;"Buena / ";69;76;91;967,6;0,2;10,9;1,37
05/03/2017;18:00;0;16;Muy buena / Oso ona;16;66;"Buena / ";70;176;92;967,1;18,5;11;2,64
05/03/2017;17:00;0;8;Muy buena / Oso ona;8;69;"Buena / ";70;266;92;966,7;53,4;11,3;0,12
05/03/2017;16:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";70;305;92;966,2;127,2;11,2;3,4
05/03/2017;15:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";70;327;95;965,6;388,1;10,7;6,7
05/03/2017;14:00;0;3;Muy buena / Oso ona;3;73;"Buena / ";68;346;94;965,2;235,8;10,8;6,12
05/03/2017;13:00;1;8;Muy buena / Oso ona;9;61;"Buena / ";68;305;77;964,6;182,3;12,1;3,29
05/03/2017;12:00;0;3;Muy buena / Oso ona;3;68;"Buena / ";71;256;78;963,4;359,1;11,9;8,24
05/03/2017;11:00;0;3;Muy buena / Oso ona;3;66;"Buena / ";73;260;80;963,9;130,8;10,6;7,32
05/03/2017;10:00;0;2;Muy buena / Oso ona;2;68;"Buena / ";75;260;81;963;173,2;9,9;9,25
05/03/2017;09:00;0;2;Muy buena / Oso ona;2;70;"Buena / ";76;251;86;962,3;41,2;9;9,74
05/03/2017;08:00;0;2;Muy buena / Oso ona;2;73;"Buena / ";77;253;80;960,9;3,6;9,2;9,33
05/03/2017;07:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";;249;71;958,8;0,3;9,7;12,18
05/03/2017;06:00;0;2;Muy buena / Oso ona;2;76;"Buena / ";78;245;71;957,7;0;9,5;12,98
05/03/2017;05:00;0;2;Muy buena / Oso ona;2;79;"Buena / ";79;240;70;957,3;0;8,9;10,82
05/03/2017;04:00;0;2;Muy buena / Oso ona;2;80;"Buena / ";79;241;69;957;0;8,7;10,72
05/03/2017;03:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";78;239;66;957,2;0;8,6;11,6
05/03/2017;02:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";80;232;60;957,5;0;8,6;11,71
05/03/2017;01:00;0;7;Muy buena / Oso ona;7;74;"Buena / ";80;232;61;958,4;0;7,8;8,59
04/03/2017;24:00;0;20;Muy buena / Oso ona;20;66;"Buena / ";82;187;59;958,8;0;7,8;5,17
04/03/2017;23:00;0;7;Muy buena / Oso ona;7;80;"Buena / ";82;195;60;958,9;0;7,6;5,03
04/03/2017;22:00;0;6;Muy buena / Oso ona;6;85;"Buena / ";82;245;64;959,2;0;7,3;5,27
04/03/2017;21:00;0;13;Muy buena / Oso ona;13;76;"Buena / ";82;261;67;958,7;0;7,1;4,65
04/03/2017;20:00;0;14;Muy buena / Oso ona;14;77;"Buena / ";83;243;72;958,8;0;6,9;4,98
04/03/2017;19:00;0;5;Muy buena / Oso ona;5;87;"Buena / ";83;291;76;958,2;0,6;6,7;5,23
04/03/2017;18:00;0;4;Muy buena / Oso ona;4;84;"Buena / ";83;328;75;957,4;181,9;7;8,4
04/03/2017;17:00;0;3;Muy buena / Oso ona;3;84;"Buena / ";82;314;58;956,7;648,5;8,2;10,78
04/03/2017;16:00;0;3;Muy buena / Oso ona;3;82;"Buena / ";81;301;62;956;895;8,3;11,04
04/03/2017;15:00;0;3;Muy buena / Oso ona;3;84;"Buena / ";80;295;67;955,4;644,3;7,5;13,27
04/03/2017;14:00;1;3;Muy buena / Oso ona;4;82;"Buena / ";80;288;61;954,8;970,8;7,7;10,47
04/03/2017;13:00;0;5;Muy buena / Oso ona;5;85;"Buena / ";78;288;78;954,9;350,4;5,6;12,28
04/03/2017;12:00;1;5;Muy buena / Oso ona;6;79;"Buena / ";77;297;80;954,4;344,1;5,8;10,18
04/03/2017;11:00;1;5;Muy buena / Oso ona;6;80;"Buena / ";77;261;82;953,7;1014;5,5;8,45
04/03/2017;10:00;0;3;Muy buena / Oso ona;4;80;"Buena / ";77;293;88;953,2;210,9;3,8;10,7
04/03/2017;09:00;0;2;Muy buena / Oso ona;2;72;"Buena / ";78;251;68;951,9;77,4;4,4;9,83
04/03/2017;08:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";80;255;64;951,2;64,4;5,1;8,48
04/03/2017;07:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";80;260;64;950,8;4,5;5,4;8,37
04/03/2017;06:00;0;4;Muy buena / Oso ona;4;74;"Buena / ";80;267;64;950,7;0;5,4;7,61
04/03/2017;05:00;0;6;Muy buena / Oso ona;6;77;"Buena / ";81;270;58;950,3;0;5,9;6,29
04/03/2017;04:00;0;9;Muy buena / Oso ona;9;77;"Buena / ";82;270;59;949,9;0;6;6,96
04/03/2017;03:00;0;5;Muy buena / Oso ona;5;83;"Buena / ";83;285;65;950;0;5,9;9,21
04/03/2017;02:00;0;2;Muy buena / Oso ona;2;85;"Buena / ";84;297;67;950,4;0;6;12,11
04/03/2017;01:00;0;3;Muy buena / Oso ona;3;84;"Buena / ";84;292;77;950,7;0;5,7;11,19
03/03/2017;24:00;0;4;Muy buena / Oso ona;4;84;"Buena / ";85;290;81;950,8;0;5,8;11,45
03/03/2017;23:00;0;6;Muy buena / Oso ona;6;81;"Buena / ";86;286;88;950,5;0;5,6;9,98
03/03/2017;22:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";87;288;96;950,1;0;5,2;11,44
03/03/2017;21:00;0;6;Muy buena / Oso ona;6;81;"Buena / ";88;292;97;949,8;0;5;11,19
03/03/2017;20:00;0;6;Muy buena / Oso ona;6;84;"Buena / ";88;284;95;949,6;0;5,1;10,5
03/03/2017;19:00;0;5;Muy buena / Oso ona;5;89;"Buena / ";87;293;100;949,3;0,1;5;9,6
03/03/2017;18:00;0;4;Muy buena / Oso ona;4;89;"Buena / ";85;309;100;948,4;4,8;5,2;11,32
03/03/2017;17:00;0;4;Muy buena / Oso ona;4;90;"Buena / ";81;310;100;947,7;13,3;5,9;11,47
03/03/2017;16:00;0;3;Muy buena / Oso ona;3;92;"Buena / ";79;320;100;947,2;15,4;6,9;12,35
03/03/2017;15:00;0;2;Muy buena / Oso ona;2;91;"Buena / ";77;323;100;946,9;38,7;7,7;12,73
03/03/2017;14:00;0;6;Muy buena / Oso ona;6;86;"Buena / ";73;279;65;947,5;126,2;12,7;6,33
03/03/2017;13:00;0;8;Muy buena / Oso ona;8;83;"Buena / ";71;214;49;948,3;90,9;14,7;9,14
03/03/2017;12:00;1;5;Muy buena / Oso ona;7;78;"Buena / ";69;224;51;949;500,8;14,4;11,16
03/03/2017;11:00;2;10;Muy buena / Oso ona;12;67;"Buena / ";67;184;58;949,5;490,6;13,4;9,96
03/03/2017;10:00;3;16;Muy buena / Oso ona;20;59;"Muy buena / ";68;180;61;950,2;346,2;12,8;12,39
03/03/2017;09:00;2;18;Muy buena / Oso ona;21;;"Sin datos / ";71;188;62;951,4;190,7;12,5;12,38
03/03/2017;08:00;0;14;Muy buena / Oso ona;14;58;"Muy buena / ";71;186;64;952,6;43,6;12,1;11,29
03/03/2017;07:00;0;10;Muy buena / Oso ona;10;63;"Buena / ";71;185;63;953,8;0,9;12,6;8,14
03/03/2017;06:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";72;220;61;954,1;0;13,2;12,78
03/03/2017;05:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";72;227;61;954,2;0;13,1;14,68
03/03/2017;04:00;0;5;Muy buena / Oso ona;5;71;"Buena / ";72;225;61;955,2;0;13,3;13,68
03/03/2017;03:00;0;7;Muy buena / Oso ona;7;71;"Buena / ";72;197;63;956,8;0;13,5;8,64
03/03/2017;02:00;0;5;Muy buena / Oso ona;5;74;"Buena / ";72;202;63;958,4;0;13,8;7,77
03/03/2017;01:00;0;7;Muy buena / Oso ona;7;73;"Buena / ";71;183;63;959,2;0;13,8;9,19
02/03/2017;24:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";70;212;60;959,8;0;14,4;13,02
02/03/2017;23:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";69;201;65;960,6;0;13,4;8,56
02/03/2017;22:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";67;203;65;961,4;0;13,7;6,46
02/03/2017;21:00;0;11;Muy buena / Oso ona;11;70;"Buena / ";66;191;62;961,7;0;14,3;7,08
02/03/2017;20:00;0;11;Muy buena / Oso ona;11;70;"Buena / ";64;178;60;962,7;0;14,6;5,86
02/03/2017;19:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";61;192;60;963,1;0,4;14,7;6,44
02/03/2017;18:00;0;13;Muy buena / Oso ona;13;68;"Buena / ";58;226;61;963,3;36,3;15;4,82
02/03/2017;17:00;1;13;Muy buena / Oso ona;14;69;"Buena / ";56;201;58;963,5;206,2;15,7;6,38
02/03/2017;16:00;3;17;Muy buena / Oso ona;21;56;"Muy buena / ";54;188;62;964,1;335,2;15,4;4,53
02/03/2017;15:00;1;7;Muy buena / Oso ona;9;60;"Muy buena / ";54;187;62;964,8;410,5;15,2;3,24
02/03/2017;14:00;1;3;Muy buena / Oso ona;4;64;"Buena / ";55;212;62;965,6;640,5;14,9;4,3
02/03/2017;13:00;3;10;Muy buena / Oso ona;14;53;"Muy buena / ";56;209;65;966,6;968,6;14,3;3,39
02/03/2017;12:00;7;20;Muy buena / Oso ona;31;42;"Muy buena / ";58;223;69;967,3;806;12,9;2,38
02/03/2017;11:00;2;10;Muy buena / Oso ona;13;51;"Muy buena / ";63;201;70;967,6;510,3;11,7;2,14
02/03/2017;10:00;2;8;Muy buena / Oso ona;11;;"Sin datos / ";67;223;72;967,8;341,5;11,2;0,54
02/03/2017;09:00;1;5;Muy buena / Oso ona;6;50;"Muy buena / ";67;81;73;967,9;159,4;10,9;0,32
02/03/2017;08:00;0;5;Muy buena / Oso ona;5;56;"Muy buena / ";68;187;76;967,6;64,9;10,3;1,63
02/03/2017;07:00;0;6;Muy buena / Oso ona;6;66;"Buena / ";70;172;78;967,6;1,3;10;2,16
02/03/2017;06:00;0;5;Muy buena / Oso ona;5;68;"Buena / ";72;121;86;967,4;0;9,8;5,06
02/03/2017;05:00;0;5;Muy buena / Oso ona;5;66;"Buena / ";74;94;83;967,5;0;9,9;4,32
02/03/2017;04:00;0;5;Muy buena / Oso ona;5;72;"Buena / ";77;120;85;967,4;0;10,1;4,73
02/03/2017;03:00;0;5;Muy buena / Oso ona;5;71;"Buena / ";78;140;86;968,1;0;10;1,77
02/03/2017;02:00;0;3;Muy buena / Oso ona;3;72;"Buena / ";79;17;90;968,4;0;9,9;0,43
02/03/2017;01:00;0;7;Muy buena / Oso ona;7;73;"Buena / ";79;318;87;968,7;0;10,3;1,85
01/03/2017;24:00;0;4;Muy buena / Oso ona;4;78;"Buena / ";77;333;77;968,8;0;11,1;3,03
01/03/2017;23:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";75;21;67;968,5;0;11,7;2,88
01/03/2017;22:00;0;3;Muy buena / Oso ona;3;83;"Buena / ";73;14;75;968,2;0;11;4,22
01/03/2017;21:00;0;2;Muy buena / Oso ona;2;83;"Buena / ";71;29;77;967,4;0;10,7;2,41
01/03/2017;20:00;0;2;Muy buena / Oso ona;2;83;"Buena / ";69;14;79;967;0;10,6;2,72
01/03/2017;19:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";67;15;75;966,6;0,6;10,7;3,65
01/03/2017;18:00;0;7;Muy buena / Oso ona;7;69;"Buena / ";65;17;72;966,1;179;11;4,38
01/03/2017;17:00;1;11;Muy buena / Oso ona;12;64;"Buena / ";65;15;67;965,6;604,6;11,6;4,89
01/03/2017;16:00;1;8;Muy buena / Oso ona;10;60;"Muy buena / ";65;7;64;965,5;832,9;12,5;5,76
01/03/2017;15:00;1;5;Muy buena / Oso ona;6;63;"Buena / ";67;250;61;964,9;928,2;14,2;5,06
01/03/2017;14:00;1;3;Muy buena / Oso ona;4;65;"Buena / ";69;234;62;965,4;988,4;13,4;8,41
01/03/2017;13:00;0;3;Muy buena / Oso ona;3;67;"Buena / ";72;244;63;965,9;1079,4;12,6;9,52
01/03/2017;12:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";74;235;66;966,4;913,6;11,6;11,27
01/03/2017;11:00;1;3;Muy buena / Oso ona;4;;"Sin datos / ";77;232;70;966,4;938,7;10,2;12,91
01/03/2017;10:00;0;4;Muy buena / Oso ona;4;65;"Buena / ";78;240;70;966,2;551;9,3;13,28
01/03/2017;09:00;1;8;Muy buena / Oso ona;9;66;"Buena / ";80;233;66;966;377,8;9,9;8,52
01/03/2017;08:00;0;6;Muy buena / Oso ona;6;72;"Buena / ";82;229;66;965,6;80,9;9,4;7,8
01/03/2017;07:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";84;232;70;965,3;2,4;8,3;10,55
01/03/2017;06:00;0;3;Muy buena / Oso ona;3;79;"Buena / ";85;238;71;965,5;0;8,9;8,53
01/03/2017;05:00;0;2;Muy buena / Oso ona;2;81;"Buena / ";86;242;73;965,5;0;8,6;6,53
01/03/2017;04:00;0;1;Muy buena / Oso ona;1;87;"Buena / ";86;264;73;965,5;0;8,6;7,06
01/03/2017;03:00;0;2;Muy buena / Oso ona;2;86;"Buena / ";85;264;73;966,2;0;8;8,17
01/03/2017;02:00;0;2;Muy buena / Oso ona;2;89;"Buena / ";85;262;77;966,6;0;7,4;7,06
01/03/2017;01:00;0;2;Muy buena / Oso ona;2;87;"Buena / ";84;264;84;966,6;0;6,9;7,47
28/02/2017;24:00;0;7;Muy buena / Oso ona;7;84;"Buena / ";84;269;87;966,7;0;6,9;6,64
28/02/2017;23:00;0;8;Muy buena / Oso ona;8;84;"Buena / ";84;;;;;;
28/02/2017;22:00;0;3;Muy buena / Oso ona;3;87;"Buena / ";85;264;89;966,8;0;6,3;8,34
28/02/2017;21:00;0;4;Muy buena / Oso ona;4;83;"Buena / ";85;264;89;966,7;0;6,3;7,89
28/02/2017;20:00;0;6;Muy buena / Oso ona;6;81;"Buena / ";86;268;90;966,3;0;6,5;6,65
28/02/2017;19:00;0;6;Muy buena / Oso ona;6;86;"Buena / ";87;292;88;965,7;0,2;6,6;8,12
28/02/2017;18:00;0;6;Muy buena / Oso ona;6;82;"Buena / ";87;;;;;;
28/02/2017;17:00;0;5;Muy buena / Oso ona;5;85;"Buena / ";85;294;89;964;266,3;6,8;9,46
28/02/2017;16:00;0;4;Muy buena / Oso ona;4;86;"Buena / ";83;297;98;963,5;51,5;5,6;11,16
28/02/2017;15:00;0;4;Muy buena / Oso ona;4;88;"Buena / ";80;303;96;962,6;76,8;5,6;13,61
28/02/2017;14:00;0;3;Muy buena / Oso ona;3;90;"Buena / ";79;297;93;961,7;109,8;6;15,39
28/02/2017;13:00;0;3;Muy buena / Oso ona;3;90;"Buena / ";76;295;95;961,2;78,1;5,9;14,11
28/02/2017;12:00;0;3;Muy buena / Oso ona;3;;"Sin datos / ";75;310;99;960,3;54,2;5,8;15,77
28/02/2017;11:00;0;7;Muy buena / Oso ona;7;74;"Buena / ";75;283;92;959,3;50,2;7,4;10,36
28/02/2017;10:00;0;7;Muy buena / Oso ona;7;69;"Buena / ";75;278;85;958,5;52;8,2;8,15
28/02/2017;09:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";76;253;82;957,7;38,5;8,4;7,42
28/02/2017;08:00;0;12;Muy buena / Oso ona;12;70;"Buena / ";75;;;;;;
28/02/2017;07:00;0;4;Muy buena / Oso ona;4;79;"Buena / ";76;255;66;956,4;0,2;9,9;8,42
28/02/2017;06:00;0;7;Muy buena / Oso ona;7;76;"Buena / ";76;260;64;956,4;0;9,9;7,11
28/02/2017;05:00;0;2;Muy buena / Oso ona;2;81;"Buena / ";77;253;65;956;0;9,6;8,13
28/02/2017;04:00;0;2;Muy buena / Oso ona;2;78;"Buena / ";77;254;68;956,2;0;9,2;7,7
28/02/2017;03:00;0;5;Muy buena / Oso ona;5;77;"Buena / ";78;239;71;957;0;8,9;6,37
28/02/2017;02:00;0;9;Muy buena / Oso ona;9;71;"Buena / ";78;236;85;958,1;0;8,6;3,55
28/02/2017;01:00;0;14;Muy buena / Oso ona;14;69;"Buena / ";81;269;88;958,8;0;8,5;4,24
27/02/2017;24:00;0;5;Muy buena / Oso ona;5;79;"Buena / ";83;290;90;959,1;0;8,7;5,18
27/02/2017;23:00;0;4;Muy buena / Oso ona;4;81;"Buena / ";83;307;85;959,4;0;9,2;5,62
27/02/2017;22:00;0;5;Muy buena / Oso ona;5;80;"Buena / ";83;290;81;959,7;0;9,6;4,82
27/02/2017;21:00;0;5;Muy buena / Oso ona;5;82;"Buena / ";82;287;81;959,5;0;9,8;6,27
27/02/2017;20:00;0;5;Muy buena / Oso ona;5;83;"Buena / ";82;302;80;959,4;0;10;8,56
27/02/2017;19:00;0;5;Muy buena / Oso ona;5;83;"Buena / ";82;313;83;959,3;0;9,9;7,89
27/02/2017;18:00;0;4;Muy buena / Oso ona;4;87;"Buena / ";;313;83;958,9;5,8;9,9;9,96
27/02/2017;17:00;0;2;Muy buena / Oso ona;2;86;"Buena / ";;326;92;958,5;64,5;9,5;8,9
27/02/2017;16:00;0;3;Muy buena / Oso ona;3;80;"Buena / ";;345;99;958,7;152,6;9,5;8,55
27/02/2017;15:00;0;4;Muy buena / Oso ona;4;79;"Buena / ";;282;65;958,7;725,3;13,5;9,8
27/02/2017;14:00;0;4;Muy buena / Oso ona;4;78;"Buena / ";;;;;;;
27/02/2017;13:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";;238;51;958,9;1016,3;14,5;12,74
27/02/2017;12:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";66;232;55;;1023,7;13,2;15,14
27/02/2017;11:00;0;4;Muy buena / Oso ona;4;75;"Buena / ";65;232;59;959,9;912,3;11,9;16,8
27/02/2017;10:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";65;239;62;960,5;709,2;11,4;15,04
27/02/2017;09:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";60;236;66;960,9;427;10,6;13,45
27/02/2017;08:00;0;6;Muy buena / Oso ona;6;67;"Buena / ";55;245;72;961,8;139,5;10;10,44
27/02/2017;07:00;0;4;Muy buena / Oso ona;4;63;"Buena / ";53;248;75;961,6;1,4;9,9;10,34
27/02/2017;06:00;0;5;Muy buena / Oso ona;5;60;"Muy buena / ";53;252;75;961,8;0;10,1;9,14
27/02/2017;05:00;0;4;Muy buena / Oso ona;4;61;"Buena / ";54;248;76;961;0;10,5;12,05
27/02/2017;04:00;0;4;Muy buena / Oso ona;4;62;"Buena / ";55;231;80;960,9;0;10,2;10,46
27/02/2017;03:00;0;7;Muy buena / Oso ona;7;63;"Buena / ";56;210;79;961,9;0;10,6;7,74
27/02/2017;02:00;4;31;Muy buena / Oso ona;38;36;"Muy buena / ";56;182;87;963,4;0;10;4,83
27/02/2017;01:00;1;45;Muy buena / Oso ona;46;24;"Muy buena / ";60;150;92;964,5;0;9,5;5,22
26/02/2017;24:00;1;24;Muy buena / Oso ona;26;49;"Muy buena / ";65;146;89;965,5;0;9,7;4,59
26/02/2017;23:00;0;8;Muy buena / Oso ona;8;63;"Buena / ";65;118;87;966,3;0;9,8;2,13
26/02/2017;22:00;0;5;Muy buena / Oso ona;5;66;"Buena / ";66;101;86;966,7;0;9,8;3,12
26/02/2017;21:00;0;3;Muy buena / Oso ona;3;70;"Buena / ";66;72;87;967,2;0;9,7;3,15
26/02/2017;20:00;0;2;Muy buena / Oso ona;2;70;"Buena / ";65;52;87;967,6;0;9,7;2,64
26/02/2017;19:00;0;2;Muy buena / Oso ona;2;65;"Buena / ";62;44;87;967,8;0,2;9,8;3,5
26/02/2017;18:00;0;2;Muy buena / Oso ona;2;61;"Buena / ";62;32;89;967,8;27,5;10;3,1
26/02/2017;17:00;0;3;Muy buena / Oso ona;3;62;"Buena / ";65;28;90;967,9;249,2;10,5;2,27
26/02/2017;16:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";67;8;89;968,4;732,8;10,9;2,68
26/02/2017;15:00;1;8;Muy buena / Oso ona;9;68;"Buena / ";69;14;86;968,6;814,1;10,2;4,16
26/02/2017;14:00;1;8;Muy buena / Oso ona;9;;"Sin datos / ";71;7;80;968,9;896;10,6;4,41
26/02/2017;13:00;3;15;Muy buena / Oso ona;19;65;"Buena / ";71;7;72;969,7;1041;11,4;3,08
26/02/2017;12:00;7;23;Muy buena / Oso ona;34;50;"Muy buena / ";72;23;72;970,2;1022,3;12,2;0,41
26/02/2017;11:00;3;15;Muy buena / Oso ona;20;66;"Buena / ";75;261;74;970,6;857,2;11;1,57
26/02/2017;10:00;1;5;Muy buena / Oso ona;6;78;"Buena / ";76;264;76;970,7;532,1;10,1;1,93
26/02/2017;09:00;0;6;Muy buena / Oso ona;6;74;"Buena / ";75;219;78;970,7;382,3;10,2;0,87
26/02/2017;08:00;0;4;Muy buena / Oso ona;4;76;"Buena / ";75;240;86;970,6;149,7;9,2;0,3
26/02/2017;07:00;0;5;Muy buena / Oso ona;5;79;"Buena / ";75;234;95;970,2;1,5;8,1;2,54
26/02/2017;06:00;0;7;Muy buena / Oso ona;7;75;"Buena / ";75;252;100;970,2;0;7,8;3,13
26/02/2017;05:00;0;6;Muy buena / Oso ona;6;77;"Buena / ";76;309;100;970,2;0;8,1;4,02
26/02/2017;04:00;0;7;Muy buena / Oso ona;7;76;"Buena / ";77;313;100;970,2;0;8;3,85
26/02/2017;03:00;0;11;Muy buena / Oso ona;11;71;"Buena / ";79;321;100;970,2;0;8,1;4,19
26/02/2017;02:00;0;12;Muy buena / Oso ona;12;70;"Buena / ";81;334;92;970,3;0;8,4;3,08
26/02/2017;01:00;0;9;Muy buena / Oso ona;9;74;"Buena / ";84;326;90;970,3;0;8,5;1,51
25/02/2017;24:00;0;5;Muy buena / Oso ona;5;81;"Buena / ";85;323;87;970,3;0;8,7;3,74
25/02/2017;23:00;0;7;Muy buena / Oso ona;7;80;"Buena / ";83;314;84;970,3;0;9,1;5,07
25/02/2017;22:00;0;10;Muy buena / Oso ona;10;82;"Buena / ";84;300;73;970,1;0;10,2;6,76
25/02/2017;21:00;0;8;Muy buena / Oso ona;8;87;"Buena / ";84;316;67;969,8;0;11,7;8,33
25/02/2017;20:00;0;9;Muy buena / Oso ona;9;88;"Buena / ";77;309;64;969,2;0;12,5;8,55
25/02/2017;19:00;0;9;Muy buena / Oso ona;9;88;"Buena / ";74;311;63;968,7;0,4;12,9;8,4
25/02/2017;18:00;0;8;Muy buena / Oso ona;8;87;"Buena / ";74;298;62;968;103,8;13,6;8
25/02/2017;17:00;1;8;Muy buena / Oso ona;9;82;"Buena / ";75;293;61;967,8;349,6;14,2;6,92
25/02/2017;16:00;1;9;Muy buena / Oso ona;11;73;"Buena / ";77;286;56;967,7;597,6;14,4;3,89
25/02/2017;15:00;1;9;Muy buena / Oso ona;10;;"Sin datos / ";80;291;48;967,9;824;14,3;5,54
25/02/2017;14:00;4;14;Muy buena / Oso ona;20;61;"Buena / ";79;288;49;968,3;908,4;13,6;3,92
25/02/2017;13:00;10;27;Muy buena / Oso ona;42;46;"Muy buena / ";80;280;50;968,7;1028;13,4;1,97
25/02/2017;12:00;3;12;Muy buena / Oso ona;17;70;"Buena / ";85;216;34;969;1082;14,9;0,58
25/02/2017;11:00;0;4;Muy buena / Oso ona;4;87;"Buena / ";87;199;26;969,1;963,9;13,5;2,67
25/02/2017;10:00;0;2;Muy buena / Oso ona;2;90;"Buena / ";87;167;23;969,3;733,5;13,1;2,94
25/02/2017;09:00;0;2;Muy buena / Oso ona;2;98;"Buena / ";87;170;20;969,2;443,4;12,8;5,62
25/02/2017;08:00;0;3;Muy buena / Oso ona;3;87;"Buena / ";84;179;30;969,1;186,3;10,4;4,74
25/02/2017;07:00;0;7;Muy buena / Oso ona;7;77;"Buena / ";84;196;51;969,1;1,6;7,5;2,99
25/02/2017;06:00;0;4;Muy buena / Oso ona;4;81;"Buena / ";85;194;66;969,3;0;6,3;3,87
25/02/2017;05:00;0;3;Muy buena / Oso ona;3;86;"Buena / ";85;180;78;969,7;0;5,8;7,74
25/02/2017;04:00;0;2;Muy buena / Oso ona;2;89;"Buena / ";85;167;85;970,1;0;5,6;6,8
25/02/2017;03:00;0;3;Muy buena / Oso ona;3;88;"Buena / ";84;155;88;970,8;0;5,5;6,24
25/02/2017;02:00;0;4;Muy buena / Oso ona;4;86;"Buena / ";81;147;89;971,6;0;5,5;4,82
25/02/2017;01:00;0;8;Muy buena / Oso ona;8;81;"Buena / ";80;152;89;972,4;0;5,7;3,01
24/02/2017;24:00;0;11;Muy buena / Oso ona;11;78;"Buena / ";79;155;89;972,5;0;5,8;2,62
24/02/2017;23:00;0;6;Muy buena / Oso ona;6;83;"Buena / ";79;127;86;972,6;0;5,9;2,53
24/02/2017;22:00;0;4;Muy buena / Oso ona;4;85;"Buena / ";78;106;85;972,5;0;6,1;2,68
24/02/2017;21:00;0;4;Muy buena / Oso ona;4;84;"Buena / ";76;80;86;972,5;0;6,2;3,28
24/02/2017;20:00;0;7;Muy buena / Oso ona;7;80;"Buena / ";74;68;88;972,3;0;6,2;4,31
24/02/2017;19:00;0;15;Muy buena / Oso ona;15;70;"Buena / ";71;47;93;972,2;0,1;6,2;3,82
24/02/2017;18:00;0;6;Muy buena / Oso ona;6;78;"Buena / ";71;37;89;971,6;20;6,4;4,8
24/02/2017;17:00;0;8;Muy buena / Oso ona;8;72;"Buena / ";70;31;95;971;53,6;6,7;6,44
24/02/2017;16:00;0;5;Muy buena / Oso ona;6;;"Sin datos / ";71;16;86;970,8;301,6;7,1;5,4
24/02/2017;15:00;1;4;Muy buena / Oso ona;6;69;"Buena / ";71;30;92;970,7;350,6;7;5,17
24/02/2017;14:00;0;6;Muy buena / Oso ona;7;72;"Buena / ";72;33;97;970,6;232,4;6,9;5,79
24/02/2017;13:00;0;6;Muy buena / Oso ona;7;69;"Buena / ";72;27;94;970,7;189,8;6,4;5,5
24/02/2017;12:00;1;10;Muy buena / Oso ona;11;67;"Buena / ";74;34;94;970,8;113,9;6,6;6,07
24/02/2017;11:00;1;7;Muy buena / Oso ona;8;70;"Buena / ";75;24;94;970,6;149,4;6,9;7,44
24/02/2017;10:00;0;4;Muy buena / Oso ona;4;70;"Buena / ";76;;;;;;
24/02/2017;09:00;0;3;Muy buena / Oso ona;3;76;"Buena / ";74;352;97;969,7;38,7;6,6;7,35
24/02/2017;08:00;0;5;Muy buena / Oso ona;5;75;"Buena / ";71;;;;;;
24/02/2017;07:00;0;4;Muy buena / Oso ona;4;76;"Buena / ";70;33;99;968,7;0,2;6,2;6,91
24/02/2017;06:00;0;7;Muy buena / Oso ona;7;76;"Buena / ";68;21;100;968,6;0;6,2;7,34
24/02/2017;05:00;0;4;Muy buena / Oso ona;4;79;"Buena / ";66;21;100;967,9;0;6,4;6,6
24/02/2017;04:00;0;3;Muy buena / Oso ona;3;80;"Buena / ";63;19;100;967,6;0;6,8;7,71
