Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;CH4 (mg/m3);HCNM (mg/m3 HEX);D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
21/02/2017;08:00;4;11;Muy buena / Oso ona;17;54;"Muy buena / ";67;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;267;91;988,8;8,5;0,54
21/02/2017;07:00;4;11;Muy buena / Oso ona;17;56;"Muy buena / ";70;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;270;93;988,6;8,2;0,29
21/02/2017;06:00;2;9;Muy buena / Oso ona;13;61;"Buena / ";73;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;334;91;988,5;8,1;0,17
21/02/2017;05:00;3;6;Muy buena / Oso ona;11;71;"Buena / ";77;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;226;92;988,4;7,9;0,36
21/02/2017;04:00;3;12;Muy buena / Oso ona;17;63;"Buena / ";78;10;Muy buena / Oso ona;6;Muy buena / Oso ona;;;283;91;988,8;8,1;0,43
21/02/2017;03:00;2;5;Muy buena / Oso ona;8;76;"Buena / ";79;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;266;88;989,4;8,6;0,86
21/02/2017;02:00;2;4;Muy buena / Oso ona;7;81;"Buena / ";77;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;245;86;990;9;1,08
21/02/2017;01:00;2;7;Muy buena / Oso ona;10;76;"Buena / ";76;8;Muy buena / Oso ona;6;Muy buena / Oso ona;;;275;91;990,3;8,7;1,65
20/02/2017;24:00;2;8;Muy buena / Oso ona;12;75;"Buena / ";77;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;263;90;990,2;8,5;1,21
20/02/2017;23:00;2;6;Muy buena / Oso ona;10;81;"Buena / ";78;5;Muy buena / Oso ona;5;Muy buena / Oso ona;;;265;90;990,2;8,6;1,01
20/02/2017;22:00;2;4;Muy buena / Oso ona;8;89;"Buena / ";77;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;;232;88;990;9,1;1,18
20/02/2017;21:00;3;7;Muy buena / Oso ona;11;;"Sin datos / ";75;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;248;90;989,9;9,2;2,06
20/02/2017;20:00;3;17;Muy buena / Oso ona;22;72;"Buena / ";75;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;276;92;989,7;9,2;1,57
20/02/2017;19:00;3;21;Muy buena / Oso ona;26;69;"Buena / ";76;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;332;88;989,2;9,8;2,41
20/02/2017;18:00;4;23;Muy buena / Oso ona;29;70;"Buena / ";78;9;Muy buena / Oso ona;6;Muy buena / Oso ona;;;318;84;989,1;10,5;2,09
20/02/2017;17:00;4;16;Muy buena / Oso ona;23;78;"Buena / ";78;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;326;82;989,1;11,5;3,01
20/02/2017;16:00;5;14;Muy buena / Oso ona;20;82;"Buena / ";78;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;330;82;989,1;12,3;3,21
20/02/2017;15:00;6;16;Muy buena / Oso ona;25;79;"Buena / ";76;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;340;77;989,1;13,1;2,6
20/02/2017;14:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";76;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;12;74;989,4;13,6;0,79
20/02/2017;13:00;6;18;Muy buena / Oso ona;28;77;"Buena / ";76;15;Muy buena / Oso ona;7;Muy buena / Oso ona;;;315;79;990;12,8;0,8
20/02/2017;12:00;6;16;Muy buena / Oso ona;24;76;"Buena / ";75;12;Muy buena / Oso ona;7;Muy buena / Oso ona;;;343;85;990,4;11,9;1,55
20/02/2017;11:00;5;11;Muy buena / Oso ona;18;80;"Buena / ";75;7;Muy buena / Oso ona;8;Muy buena / Oso ona;;;312;90;990,8;11,8;0,83
20/02/2017;10:00;3;8;Muy buena / Oso ona;14;76;"Buena / ";74;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;;242;95;990,9;10,2;0,85
20/02/2017;09:00;3;5;Muy buena / Oso ona;10;74;"Buena / ";73;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;256;97;990,8;9,3;0,84
20/02/2017;08:00;3;5;Muy buena / Oso ona;10;75;"Buena / ";73;17;Muy buena / Oso ona;5;Muy buena / Oso ona;;;273;99;990,2;8,8;0,83
20/02/2017;07:00;3;5;Muy buena / Oso ona;9;76;"Buena / ";73;11;Muy buena / Oso ona;5;Muy buena / Oso ona;;;278;98;990,1;9;0,49
20/02/2017;06:00;2;5;Muy buena / Oso ona;8;76;"Buena / ";71;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;285;100;990;8,9;0,72
20/02/2017;05:00;2;6;Muy buena / Oso ona;10;66;"Buena / ";71;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;271;100;989,9;8,8;0,89
20/02/2017;04:00;2;4;Muy buena / Oso ona;8;79;"Buena / ";73;17;Muy buena / Oso ona;5;Muy buena / Oso ona;;;228;100;990,1;9;1,12
20/02/2017;03:00;2;8;Muy buena / Oso ona;12;67;"Buena / ";72;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;282;100;990,5;8,8;0,81
20/02/2017;02:00;2;14;Muy buena / Oso ona;18;68;"Buena / ";;18;Muy buena / Oso ona;6;Muy buena / Oso ona;;;245;100;990,8;9,1;0,74
20/02/2017;01:00;2;10;Muy buena / Oso ona;14;75;"Buena / ";;10;Muy buena / Oso ona;6;Muy buena / Oso ona;;;319;99;990,9;9,3;0,97
19/02/2017;24:00;2;9;Muy buena / Oso ona;12;84;"Buena / ";;12;Muy buena / Oso ona;6;Muy buena / Oso ona;;;250;99;991;9,5;0,73
19/02/2017;23:00;3;26;Muy buena / Oso ona;30;63;"Buena / ";80;16;Muy buena / Oso ona;6;Muy buena / Oso ona;;;261;100;991,3;9,3;0,84
19/02/2017;22:00;2;11;Muy buena / Oso ona;15;77;"Buena / ";84;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;324;100;990,8;9,2;1,14
19/02/2017;21:00;3;11;Muy buena / Oso ona;15;80;"Buena / ";85;19;Muy buena / Oso ona;5;Muy buena / Oso ona;;;325;99;990,5;9,5;1,13
19/02/2017;20:00;3;13;Muy buena / Oso ona;18;;"Sin datos / ";85;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;284;99;990,2;9,5;0,35
19/02/2017;19:00;3;18;Muy buena / Oso ona;23;73;"Buena / ";83;18;Muy buena / Oso ona;5;Muy buena / Oso ona;;;337;99;990,1;9,7;1,78
19/02/2017;18:00;3;11;Muy buena / Oso ona;16;84;"Buena / ";82;15;Muy buena / Oso ona;6;Muy buena / Oso ona;;;327;97;989,8;10,2;1,59
19/02/2017;17:00;3;10;Muy buena / Oso ona;15;87;"Buena / ";81;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;348;95;989,7;10,5;1,93
19/02/2017;16:00;3;8;Muy buena / Oso ona;14;90;"Buena / ";80;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;341;95;989,8;11;2,27
19/02/2017;15:00;3;8;Muy buena / Oso ona;13;86;"Buena / ";78;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;341;99;990;10,5;2,33
19/02/2017;14:00;3;9;Muy buena / Oso ona;15;83;"Buena / ";77;18;Muy buena / Oso ona;6;Muy buena / Oso ona;;;326;99;990,1;10,4;2,61
19/02/2017;13:00;4;13;Muy buena / Oso ona;19;78;"Buena / ";76;15;Muy buena / Oso ona;7;Muy buena / Oso ona;;;339;96;990,3;10,8;2,54
19/02/2017;12:00;4;15;Muy buena / Oso ona;22;76;"Buena / ";76;18;Muy buena / Oso ona;7;Muy buena / Oso ona;;;348;95;990,7;10,9;1,65
19/02/2017;11:00;3;17;Muy buena / Oso ona;22;70;"Buena / ";77;12;Muy buena / Oso ona;7;Muy buena / Oso ona;;;344;99;990,7;10,2;1,61
19/02/2017;10:00;3;8;Muy buena / Oso ona;13;78;"Buena / ";78;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;338;100;990,4;10,1;1,28
19/02/2017;09:00;2;6;Muy buena / Oso ona;10;79;"Buena / ";79;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;;335;100;989,9;9,7;2,3
19/02/2017;08:00;2;7;Muy buena / Oso ona;11;74;"Buena / ";79;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;330;100;989,2;9,6;1,52
19/02/2017;07:00;2;7;Muy buena / Oso ona;11;75;"Buena / ";80;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;316;100;988,5;9,5;1,22
19/02/2017;06:00;2;9;Muy buena / Oso ona;12;77;"Buena / ";81;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;332;100;988,1;9,5;2,17
19/02/2017;05:00;2;7;Muy buena / Oso ona;11;82;"Buena / ";82;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;329;98;987,7;9,6;3,22
19/02/2017;04:00;2;6;Muy buena / Oso ona;10;81;"Buena / ";82;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;330;98;987,2;9,5;3,11
19/02/2017;03:00;2;7;Muy buena / Oso ona;11;80;"Buena / ";81;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;332;98;986,7;9,4;2,95
19/02/2017;02:00;3;5;Muy buena / Oso ona;9;83;"Buena / ";82;18;Muy buena / Oso ona;5;Muy buena / Oso ona;;;327;99;986,4;9,4;3,07
19/02/2017;01:00;3;7;Muy buena / Oso ona;11;79;"Buena / ";;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;336;99;986,1;9,3;2,57
18/02/2017;24:00;3;14;Muy buena / Oso ona;18;71;"Buena / ";;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;335;99;985,8;9,6;2
18/02/2017;23:00;3;8;Muy buena / Oso ona;13;83;"Buena / ";83;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;335;98;985,6;9,7;1,65
18/02/2017;22:00;3;8;Muy buena / Oso ona;12;85;"Buena / ";85;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;335;97;985,3;9,7;2,16
18/02/2017;21:00;3;13;Muy buena / Oso ona;18;80;"Buena / ";85;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;328;96;984,8;9,9;1,29
18/02/2017;20:00;3;15;Muy buena / Oso ona;21;79;"Buena / ";83;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;341;96;984,4;10;1,61
18/02/2017;19:00;4;17;Muy buena / Oso ona;23;;"Sin datos / ";77;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;;353;96;984,1;10,2;1,88
18/02/2017;18:00;4;15;Muy buena / Oso ona;20;81;"Buena / ";74;14;Muy buena / Oso ona;6;Muy buena / Oso ona;;;343;94;983,8;10,4;2,2
18/02/2017;17:00;4;16;Muy buena / Oso ona;22;83;"Buena / ";71;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;;344;88;983,4;11;2,33
18/02/2017;16:00;4;12;Muy buena / Oso ona;18;88;"Buena / ";68;12;Muy buena / Oso ona;6;Muy buena / Oso ona;;;336;85;983,3;11,3;2,62
18/02/2017;15:00;4;8;Muy buena / Oso ona;14;92;"Buena / ";64;12;Muy buena / Oso ona;6;Muy buena / Oso ona;;;338;83;983,4;11,6;3,12
18/02/2017;14:00;5;11;Muy buena / Oso ona;18;88;"Buena / ";60;22;Muy buena / Oso ona;7;Muy buena / Oso ona;;;326;80;983,5;12,3;3,17
18/02/2017;13:00;8;20;Muy buena / Oso ona;32;67;"Buena / ";56;35;Muy buena / Oso ona;9;Muy buena / Oso ona;;;330;80;983,9;12,2;3,77
18/02/2017;12:00;16;31;Muy buena / Oso ona;55;42;"Muy buena / ";55;29;Muy buena / Oso ona;13;Muy buena / Oso ona;;;345;70;984,1;12,5;2,08
18/02/2017;11:00;7;12;Muy buena / Oso ona;22;61;"Buena / ";58;21;Muy buena / Oso ona;9;Muy buena / Oso ona;;;317;65;984,2;12,4;1,36
18/02/2017;10:00;7;14;Muy buena / Oso ona;24;48;"Muy buena / ";58;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;297;67;984,2;12,1;0,35
18/02/2017;09:00;3;6;Muy buena / Oso ona;10;59;"Muy buena / ";60;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;269;70;984,1;10,1;1,18
18/02/2017;08:00;3;6;Muy buena / Oso ona;11;57;"Muy buena / ";59;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;279;75;983,7;9,1;1,24
18/02/2017;07:00;3;7;Muy buena / Oso ona;12;54;"Muy buena / ";59;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;269;78;983,7;8,6;1,71
18/02/2017;06:00;3;6;Muy buena / Oso ona;11;59;"Muy buena / ";57;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;274;75;983,8;9,4;1,78
18/02/2017;05:00;4;5;Muy buena / Oso ona;11;63;"Buena / ";56;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;242;72;983,9;10,5;1,71
18/02/2017;04:00;2;7;Muy buena / Oso ona;11;60;"Muy buena / ";56;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;256;74;984,2;10,1;2,23
18/02/2017;03:00;3;7;Muy buena / Oso ona;12;64;"Buena / ";59;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;257;72;984,7;10,7;1,27
18/02/2017;02:00;3;9;Muy buena / Oso ona;14;61;"Buena / ";60;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;250;74;985,3;10,8;1,91
18/02/2017;01:00;3;17;Muy buena / Oso ona;21;53;"Muy buena / ";60;17;Muy buena / Oso ona;6;Muy buena / Oso ona;;;252;78;985,8;10,3;1,09
17/02/2017;24:00;2;39;Muy buena / Oso ona;43;35;"Muy buena / ";;18;Muy buena / Oso ona;7;Muy buena / Oso ona;;;274;79;986,2;11;0,97
17/02/2017;23:00;4;41;Muy buena / Oso ona;48;37;"Muy buena / ";59;23;Muy buena / Oso ona;7;Muy buena / Oso ona;;;224;82;986,6;10,7;0,33
17/02/2017;22:00;3;23;Muy buena / Oso ona;27;55;"Muy buena / ";64;22;Muy buena / Oso ona;6;Muy buena / Oso ona;;;257;77;986,6;11,3;0,37
17/02/2017;21:00;3;19;Muy buena / Oso ona;24;65;"Buena / ";67;9;Muy buena / Oso ona;7;Muy buena / Oso ona;;;258;72;986,6;12,8;1,28
17/02/2017;20:00;3;11;Muy buena / Oso ona;15;80;"Buena / ";68;10;Muy buena / Oso ona;6;Muy buena / Oso ona;;;108;72;986,7;12,8;0,55
17/02/2017;19:00;3;23;Muy buena / Oso ona;27;72;"Buena / ";64;17;Muy buena / Oso ona;9;Muy buena / Oso ona;;;101;70;986,6;13,2;0,62
17/02/2017;18:00;5;40;Muy buena / Oso ona;47;;"Sin datos / ";56;19;Muy buena / Oso ona;13;Muy buena / Oso ona;;;305;75;986,4;13,1;1,05
17/02/2017;17:00;9;43;Muy buena / Oso ona;57;44;"Muy buena / ";55;16;Muy buena / Oso ona;12;Muy buena / Oso ona;;;340;72;986,4;14,3;2,76
17/02/2017;16:00;13;40;Muy buena / Oso ona;60;44;"Muy buena / ";53;13;Muy buena / Oso ona;7;Muy buena / Oso ona;;;340;69;986,6;15,4;3,69
17/02/2017;15:00;7;19;Muy buena / Oso ona;30;67;"Buena / ";54;12;Muy buena / Oso ona;6;Muy buena / Oso ona;;;345;51;986,9;18,2;1,43
17/02/2017;14:00;4;7;Muy buena / Oso ona;13;75;"Buena / ";54;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;262;53;987,6;17,8;0,9
17/02/2017;13:00;4;9;Muy buena / Oso ona;16;69;"Buena / ";53;17;Muy buena / Oso ona;5;Muy buena / Oso ona;;;281;58;988,4;16,8;1,27
17/02/2017;12:00;10;21;Muy buena / Oso ona;37;54;"Muy buena / ";52;27;Muy buena / Oso ona;6;Muy buena / Oso ona;;;285;61;989,1;15,8;1,21
17/02/2017;11:00;32;44;Muy buena / Oso ona;93;25;"Muy buena / ";54;17;Muy buena / Oso ona;8;Muy buena / Oso ona;;;53;66;989,4;14,5;0,63
17/02/2017;10:00;7;15;Muy buena / Oso ona;25;52;"Muy buena / ";60;13;Muy buena / Oso ona;6;Muy buena / Oso ona;;;280;72;989,5;12,2;1,05
17/02/2017;09:00;9;24;Muy buena / Oso ona;37;39;"Muy buena / ";61;15;Muy buena / Oso ona;6;Muy buena / Oso ona;;;149;74;989,5;11,6;0,39
17/02/2017;08:00;3;15;Muy buena / Oso ona;20;54;"Muy buena / ";65;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;285;79;989,5;9,9;0,34
17/02/2017;07:00;3;11;Muy buena / Oso ona;16;60;"Muy buena / ";66;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;141;78;989,1;10;0,07
17/02/2017;06:00;3;7;Muy buena / Oso ona;12;67;"Buena / ";67;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;287;76;989,1;10,6;0,52
17/02/2017;05:00;3;13;Muy buena / Oso ona;17;62;"Buena / ";67;11;Muy buena / Oso ona;5;Muy buena / Oso ona;;;247;75;989,4;10,7;0,35
17/02/2017;04:00;3;7;Muy buena / Oso ona;11;71;"Buena / ";63;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;235;74;989,6;11;0,81
17/02/2017;03:00;3;5;Muy buena / Oso ona;10;76;"Buena / ";59;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;240;69;990;11,9;1,84
17/02/2017;02:00;2;19;Muy buena / Oso ona;22;58;"Muy buena / ";57;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;241;73;990,4;11,1;0,62
17/02/2017;01:00;2;7;Muy buena / Oso ona;11;70;"Buena / ";58;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;294;71;990,6;11,4;0,94
16/02/2017;24:00;3;6;Muy buena / Oso ona;10;74;"Buena / ";57;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;244;66;990,7;12,6;1,92
16/02/2017;23:00;3;10;Muy buena / Oso ona;14;67;"Buena / ";57;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;302;69;991,1;12,8;0,62
16/02/2017;22:00;3;11;Muy buena / Oso ona;15;65;"Buena / ";59;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;292;68;991,2;13,3;1,04
16/02/2017;21:00;4;49;Muy buena / Oso ona;54;31;"Muy buena / ";62;21;Muy buena / Oso ona;9;Muy buena / Oso ona;;;336;71;991,1;13,3;0,28
16/02/2017;20:00;7;39;Muy buena / Oso ona;49;43;"Muy buena / ";70;19;Muy buena / Oso ona;6;Muy buena / Oso ona;;;97;71;991;13,7;0,59
16/02/2017;19:00;3;19;Muy buena / Oso ona;24;66;"Buena / ";75;9;Muy buena / Oso ona;6;Muy buena / Oso ona;;;282;68;990,9;14,4;0,31
16/02/2017;18:00;3;17;Muy buena / Oso ona;22;67;"Buena / ";75;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;316;59;990,5;16,1;1,38
16/02/2017;17:00;3;6;Muy buena / Oso ona;11;;"Sin datos / ";74;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;271;53;990,2;17,4;1,94
16/02/2017;16:00;3;4;Muy buena / Oso ona;9;83;"Buena / ";73;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;;233;51;990,2;17,6;2,07
16/02/2017;15:00;3;4;Muy buena / Oso ona;9;82;"Buena / ";73;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;221;53;990,3;17,3;2,95
16/02/2017;14:00;3;4;Muy buena / Oso ona;9;82;"Buena / ";71;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;205;53;990,7;17,3;2,04
16/02/2017;13:00;4;5;Muy buena / Oso ona;11;78;"Buena / ";70;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;249;60;991,4;16,5;1,63
16/02/2017;12:00;4;6;Muy buena / Oso ona;12;72;"Buena / ";70;15;Muy buena / Oso ona;4;Muy buena / Oso ona;;;243;64;992;15,2;2,12
16/02/2017;11:00;4;6;Muy buena / Oso ona;13;68;"Buena / ";72;16;Muy buena / Oso ona;4;Muy buena / Oso ona;;;245;67;992,3;14;2,29
16/02/2017;10:00;4;8;Muy buena / Oso ona;14;63;"Buena / ";74;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;269;72;992,4;12,4;1,67
16/02/2017;09:00;3;8;Muy buena / Oso ona;12;66;"Buena / ";76;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;272;74;992,3;11,6;1,37
16/02/2017;08:00;2;7;Muy buena / Oso ona;11;70;"Buena / ";78;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;268;74;991,9;11,3;1,67
16/02/2017;07:00;3;6;Muy buena / Oso ona;11;72;"Buena / ";79;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;245;71;991,6;11,6;2,14
16/02/2017;06:00;3;6;Muy buena / Oso ona;10;73;"Buena / ";81;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;248;69;991,6;11,7;2,69
16/02/2017;05:00;3;5;Muy buena / Oso ona;10;77;"Buena / ";81;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;;256;65;991,6;12,1;2,4
16/02/2017;04:00;3;3;Muy buena / Oso ona;8;87;"Buena / ";80;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;206;54;991,6;13,9;2,9
16/02/2017;03:00;3;4;Muy buena / Oso ona;8;86;"Buena / ";77;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;197;54;991,7;13,9;3,31
16/02/2017;02:00;3;5;Muy buena / Oso ona;10;80;"Buena / ";75;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;;247;60;991,7;12,9;2,52
16/02/2017;01:00;3;5;Muy buena / Oso ona;10;79;"Buena / ";73;9;Muy buena / Oso ona;4;Muy buena / Oso ona;;;226;61;991,7;13,3;2,73
15/02/2017;24:00;3;6;Muy buena / Oso ona;11;80;"Buena / ";72;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;222;60;991,7;13,5;2,65
15/02/2017;23:00;3;5;Muy buena / Oso ona;10;82;"Buena / ";72;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;200;58;991,8;14,3;2,84
15/02/2017;22:00;3;6;Muy buena / Oso ona;11;74;"Buena / ";71;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;234;63;991,9;13,6;2,41
15/02/2017;21:00;3;8;Muy buena / Oso ona;13;70;"Buena / ";72;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;247;64;991,8;13,6;1,15
15/02/2017;20:00;3;10;Muy buena / Oso ona;15;67;"Buena / ";74;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;310;63;991,6;14;1,48
15/02/2017;19:00;3;9;Muy buena / Oso ona;14;71;"Buena / ";75;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;161;62;991,4;14,6;0,35
15/02/2017;18:00;3;8;Muy buena / Oso ona;13;70;"Buena / ";75;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;191;61;991,1;15,2;2,36
15/02/2017;17:00;3;9;Muy buena / Oso ona;14;72;"Buena / ";74;8;Muy buena / Oso ona;6;Muy buena / Oso ona;;;156;57;990,8;16,3;1,12
15/02/2017;16:00;4;8;Muy buena / Oso ona;14;;"Sin datos / ";74;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;154;55;990,9;16,9;1,68
15/02/2017;15:00;3;5;Muy buena / Oso ona;10;79;"Buena / ";73;7;Muy buena / Oso ona;4;Muy buena / Oso ona;;;150;52;990,9;17,4;1,92
15/02/2017;14:00;3;4;Muy buena / Oso ona;9;82;"Buena / ";72;5;Muy buena / Oso ona;5;Muy buena / Oso ona;;;213;53;991,1;16,7;2,56
15/02/2017;13:00;4;4;Muy buena / Oso ona;9;79;"Buena / ";70;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;200;56;991,5;16;3,39
15/02/2017;12:00;4;4;Muy buena / Oso ona;10;74;"Buena / ";68;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;182;57;991,7;15,6;2,47
15/02/2017;11:00;4;4;Muy buena / Oso ona;10;70;"Buena / ";68;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;202;61;991,6;14,3;2,7
15/02/2017;10:00;3;4;Muy buena / Oso ona;9;69;"Buena / ";69;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;190;61;991,6;13,5;3,46
15/02/2017;09:00;3;5;Muy buena / Oso ona;9;68;"Buena / ";69;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;187;63;991;12,5;4,11
15/02/2017;08:00;3;6;Muy buena / Oso ona;10;68;"Buena / ";69;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;175;62;990,2;12,2;2,05
15/02/2017;07:00;3;9;Muy buena / Oso ona;13;65;"Buena / ";69;3;Muy buena / Oso ona;5;Muy buena / Oso ona;;;166;62;989,5;12,2;2,09
15/02/2017;06:00;3;9;Muy buena / Oso ona;14;64;"Buena / ";69;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;152;63;989,1;12,1;1,34
15/02/2017;05:00;3;7;Muy buena / Oso ona;11;68;"Buena / ";70;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;90;61;988,4;12,9;0,15
15/02/2017;04:00;3;5;Muy buena / Oso ona;10;73;"Buena / ";71;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;102;59;987,9;13,4;0,58
15/02/2017;03:00;3;5;Muy buena / Oso ona;9;74;"Buena / ";71;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;304;58;987,4;13,9;0,95
15/02/2017;02:00;3;6;Muy buena / Oso ona;11;69;"Buena / ";71;7;Muy buena / Oso ona;5;Muy buena / Oso ona;;;9;60;987,1;13,3;1,64
15/02/2017;01:00;3;6;Muy buena / Oso ona;11;69;"Buena / ";72;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;29;62;986,7;13,3;1,29
14/02/2017;24:00;3;6;Muy buena / Oso ona;11;68;"Buena / ";74;3;Muy buena / Oso ona;5;Muy buena / Oso ona;;;115;62;986,5;13,5;1,85
14/02/2017;23:00;3;5;Muy buena / Oso ona;10;70;"Buena / ";75;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;154;59;986,2;14,2;2,86
14/02/2017;22:00;4;6;Muy buena / Oso ona;11;71;"Buena / ";76;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;164;58;985,8;14,3;3,36
14/02/2017;21:00;4;5;Muy buena / Oso ona;11;70;"Buena / ";78;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;154;58;985,5;14,3;2,9
14/02/2017;20:00;4;5;Muy buena / Oso ona;11;73;"Buena / ";79;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;;165;54;985;14,8;3,96
14/02/2017;19:00;4;4;Muy buena / Oso ona;10;77;"Buena / ";80;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;164;52;984,2;15,3;1,47
14/02/2017;18:00;4;7;Muy buena / Oso ona;13;74;"Buena / ";79;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;149;52;983,7;14,9;0,59
14/02/2017;17:00;3;5;Muy buena / Oso ona;10;80;"Buena / ";79;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;186;50;983,3;15,4;1,65
