Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
22/10/2017;23:00;0,13;0,25;"Muy buena / ";0,24;0,18;5;35;Muy buena / Oso ona;43;0,85;12;Muy buena / Oso ona;3;Muy buena / Oso ona;1,27
22/10/2017;22:00;0,17;0,27;"Muy buena / ";0,23;0,18;4;39;Muy buena / Oso ona;45;0,88;17;Muy buena / Oso ona;3;Muy buena / Oso ona;1,23
22/10/2017;21:00;0,22;0,24;"Muy buena / ";0,22;0,18;4;37;Muy buena / Oso ona;42;0,82;17;Muy buena / Oso ona;3;Muy buena / Oso ona;1,02
22/10/2017;20:00;0,16;0,26;"Muy buena / ";0,21;;6;45;Muy buena / Oso ona;55;0,84;17;Muy buena / Oso ona;3;Muy buena / Oso ona;1,07
22/10/2017;19:00;0,33;0,23;"Muy buena / ";0,2;;4;45;Muy buena / Oso ona;51;0,25;16;Muy buena / Oso ona;2;Muy buena / Oso ona;0,7
22/10/2017;18:00;;0,22;"Muy buena / ";0,19;;3;33;Muy buena / Oso ona;37;;20;Muy buena / Oso ona;2;Muy buena / Oso ona;
22/10/2017;17:00;;0,25;"Muy buena / ";0,18;;2;16;Muy buena / Oso ona;19;;21;Muy buena / Oso ona;3;Muy buena / Oso ona;
22/10/2017;16:00;0,23;0,2;"Muy buena / ";0,18;;2;16;Muy buena / Oso ona;18;0,09;15;Muy buena / Oso ona;4;Muy buena / Oso ona;0,25
22/10/2017;15:00;0,15;0,21;"Muy buena / ";0,17;;2;12;Muy buena / Oso ona;15;0,09;15;Muy buena / Oso ona;3;Muy buena / Oso ona;0,15
22/10/2017;14:00;0,13;0,17;"Muy buena / ";0,16;;4;11;Muy buena / Oso ona;16;0,12;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,22
22/10/2017;13:00;0,15;0,14;"Muy buena / ";0,17;;2;10;Muy buena / Oso ona;13;0,12;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,25
22/10/2017;12:00;0,16;0,16;"Muy buena / ";0,17;;6;15;Muy buena / Oso ona;24;0,09;2;Muy buena / Oso ona;3;Muy buena / Oso ona;0,26
22/10/2017;11:00;0,2;0,17;"Muy buena / ";0,16;;8;26;Muy buena / Oso ona;37;0,09;5;Muy buena / Oso ona;2;Muy buena / Oso ona;0,38
22/10/2017;10:00;0,19;0,18;"Muy buena / ";0,16;;4;23;Muy buena / Oso ona;29;0,16;9;Muy buena / Oso ona;3;Muy buena / Oso ona;0,46
22/10/2017;09:00;0,16;0,19;"Muy buena / ";0,16;;4;25;Muy buena / Oso ona;31;0,09;15;Muy buena / Oso ona;2;Muy buena / Oso ona;0,49
22/10/2017;08:00;0,15;0,19;"Muy buena / ";0,15;;2;23;Muy buena / Oso ona;25;0,16;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,35
22/10/2017;07:00;0,14;0,14;"Muy buena / ";0,14;;2;18;Muy buena / Oso ona;20;0,23;9;Muy buena / Oso ona;2;Muy buena / Oso ona;0,46
22/10/2017;06:00;0,22;0,19;"Muy buena / ";0,14;;5;29;Muy buena / Oso ona;36;0,49;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,86
22/10/2017;05:00;0,12;0,15;"Muy buena / ";0,13;;1;13;Muy buena / Oso ona;14;0,09;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,28
22/10/2017;04:00;0,14;0,14;"Muy buena / ";0,13;;1;10;Muy buena / Oso ona;11;0,09;15;Muy buena / Oso ona;4;Muy buena / Oso ona;0,23
22/10/2017;03:00;0,19;0,14;"Muy buena / ";0,12;;7;27;Muy buena / Oso ona;37;0,09;16;Muy buena / Oso ona;4;Muy buena / Oso ona;0,31
22/10/2017;02:00;0,14;0,14;"Muy buena / ";0,12;;3;18;Muy buena / Oso ona;22;0,09;18;Muy buena / Oso ona;3;Muy buena / Oso ona;0,29
22/10/2017;01:00;0,16;0,13;"Muy buena / ";0,12;;3;27;Muy buena / Oso ona;31;0,22;20;Muy buena / Oso ona;3;Muy buena / Oso ona;0,63
21/10/2017;24:00;0,07;0,13;"Muy buena / ";0,12;;7;25;Muy buena / Oso ona;35;0,09;18;Muy buena / Oso ona;3;Muy buena / Oso ona;0,31
21/10/2017;23:00;0,1;0,13;"Muy buena / ";0,12;;5;24;Muy buena / Oso ona;31;0,09;17;Muy buena / Oso ona;3;Muy buena / Oso ona;0,38
21/10/2017;22:00;0,12;0,11;"Muy buena / ";0,12;;1;12;Muy buena / Oso ona;13;0,19;21;Muy buena / Oso ona;3;Muy buena / Oso ona;0,43
21/10/2017;21:00;0,23;0,12;"Muy buena / ";0,12;;1;15;Muy buena / Oso ona;17;0,19;20;Muy buena / Oso ona;4;Muy buena / Oso ona;0,44
21/10/2017;20:00;0,18;0,11;"Muy buena / ";0,12;;1;14;Muy buena / Oso ona;15;0,09;20;Muy buena / Oso ona;4;Muy buena / Oso ona;0,42
21/10/2017;19:00;0,51;0,11;"Muy buena / ";0,11;;2;21;Muy buena / Oso ona;23;0,25;22;Muy buena / Oso ona;7;Muy buena / Oso ona;0,59
21/10/2017;18:00;;0,16;"Muy buena / ";0,12;;5;35;Muy buena / Oso ona;42;;23;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;17:00;;0,13;"Muy buena / ";0,13;;11;30;Muy buena / Oso ona;46;;23;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/10/2017;16:00;0,16;0,11;"Muy buena / ";0,14;;3;11;Muy buena / Oso ona;15;0,22;21;Muy buena / Oso ona;3;Muy buena / Oso ona;0,26
21/10/2017;15:00;0,13;0,1;"Muy buena / ";0,15;;3;10;Muy buena / Oso ona;14;0,09;22;Muy buena / Oso ona;3;Muy buena / Oso ona;0,15
21/10/2017;14:00;0,13;0,1;"Muy buena / ";0,15;;9;10;Muy buena / Oso ona;23;0,09;29;Muy buena / Oso ona;3;Muy buena / Oso ona;0,18
21/10/2017;13:00;0,18;0,1;"Muy buena / ";0,16;;3;11;Muy buena / Oso ona;15;0,19;16;Muy buena / Oso ona;4;Muy buena / Oso ona;0,33
21/10/2017;12:00;0,19;0,09;"Muy buena / ";0,17;0,28;4;14;Muy buena / Oso ona;20;1,09;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1,1
21/10/2017;11:00;0,22;0,2;"Muy buena / ";0,18;0,33;17;39;Muy buena / Oso ona;64;1,29;17;Muy buena / Oso ona;4;Muy buena / Oso ona;1,92
21/10/2017;10:00;0,28;0,21;"Muy buena / ";0,18;;15;46;Muy buena / Oso ona;69;0,89;18;Muy buena / Oso ona;3;Muy buena / Oso ona;1,99
21/10/2017;09:00;0,31;0,21;"Muy buena / ";0,17;;11;48;Muy buena / Oso ona;64;0,32;15;Muy buena / Oso ona;3;Muy buena / Oso ona;0,89
21/10/2017;08:00;0,15;0,17;"Muy buena / ";0,17;;5;25;Muy buena / Oso ona;33;0,09;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,35
21/10/2017;07:00;0,13;0,16;"Muy buena / ";0,17;;2;16;Muy buena / Oso ona;19;0,09;15;Muy buena / Oso ona;3;Muy buena / Oso ona;0,29
21/10/2017;06:00;0,17;0,19;"Muy buena / ";0,18;;2;12;Muy buena / Oso ona;14;0,09;17;Muy buena / Oso ona;3;Muy buena / Oso ona;0,21
21/10/2017;05:00;0,39;0,16;"Muy buena / ";0,19;;2;9;Muy buena / Oso ona;11;0,09;13;Muy buena / Oso ona;2;Muy buena / Oso ona;0,27
21/10/2017;04:00;0,15;0,2;"Muy buena / ";0,21;;1;10;Muy buena / Oso ona;11;0,09;21;Muy buena / Oso ona;2;Muy buena / Oso ona;0,16
21/10/2017;03:00;0,04;0,15;"Muy buena / ";0,23;;1;4;Muy buena / Oso ona;5;0,09;30;Muy buena / Oso ona;2;Muy buena / Oso ona;0,2
21/10/2017;02:00;0,06;0,2;"Muy buena / ";0,29;;1;7;Muy buena / Oso ona;8;0,19;7;Muy buena / Oso ona;2;Muy buena / Oso ona;0,32
21/10/2017;01:00;0,12;0,18;"Muy buena / ";0,31;;2;11;Muy buena / Oso ona;13;0,35;3;Muy buena / Oso ona;2;Muy buena / Oso ona;0,52
20/10/2017;24:00;0,13;0,21;"Muy buena / ";0,33;;2;11;Muy buena / Oso ona;13;0,55;8;Muy buena / Oso ona;2;Muy buena / Oso ona;0,76
20/10/2017;23:00;0,26;0,2;"Muy buena / ";0,34;0,18;2;13;Muy buena / Oso ona;16;0,82;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1,33
20/10/2017;22:00;0,26;0,24;"Muy buena / ";0,35;0,27;5;35;Muy buena / Oso ona;43;1,34;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2,13
20/10/2017;21:00;0,3;0,29;"Muy buena / ";0,34;0,4;7;47;Muy buena / Oso ona;56;1,86;9;Muy buena / Oso ona;4;Muy buena / Oso ona;2,87
20/10/2017;20:00;0,15;0,3;"Muy buena / ";0,33;0,75;13;61;Muy buena / Oso ona;80;3,33;18;Muy buena / Oso ona;5;Muy buena / Oso ona;5,52
20/10/2017;19:00;0,14;0,51;"Muy buena / ";0,32;1,02;79;89;Muy buena / Oso ona;210;4,36;35;Muy buena / Oso ona;6;Muy buena / Oso ona;7,87
20/10/2017;18:00;;0,45;"Muy buena / ";0,28;;71;91;Muy buena / Oso ona;199;;35;Muy buena / Oso ona;7;Muy buena / Oso ona;
20/10/2017;17:00;;0,35;"Muy buena / ";0,26;;29;77;Muy buena / Oso ona;121;;24;Muy buena / Oso ona;9;Muy buena / Oso ona;
20/10/2017;16:00;0,03;0,36;"Muy buena / ";0,27;0,47;22;60;Muy buena / Oso ona;93;1,84;18;Muy buena / Oso ona;6;Muy buena / Oso ona;3,6
20/10/2017;15:00;0,26;0,29;"Muy buena / ";0,27;0,31;14;41;Muy buena / Oso ona;63;1,1;12;Muy buena / Oso ona;3;Muy buena / Oso ona;2,06
20/10/2017;14:00;0,36;0,21;"Muy buena / ";0,28;;13;28;Muy buena / Oso ona;47;0,47;3;Muy buena / Oso ona;2;Muy buena / Oso ona;0,7
20/10/2017;13:00;0,27;0,2;"Muy buena / ";0,29;0,18;10;21;Muy buena / Oso ona;36;0,66;8;Muy buena / Oso ona;3;Muy buena / Oso ona;0,95
20/10/2017;12:00;0,4;0,18;"Muy buena / ";0,3;0,21;9;20;Muy buena / Oso ona;33;0,98;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1,23
20/10/2017;11:00;0,36;0,23;"Muy buena / ";0,3;0,41;24;33;Muy buena / Oso ona;70;1,73;24;Muy buena / Oso ona;5;Muy buena / Oso ona;3,11
20/10/2017;10:00;0,13;0,3;"Muy buena / ";0,3;0,75;54;45;Muy buena / Oso ona;127;2,97;30;Muy buena / Oso ona;7;Muy buena / Oso ona;5,57
20/10/2017;09:00;0,14;0,35;"Muy buena / ";0,29;0,69;97;54;Muy buena / Oso ona;201;2,93;35;Muy buena / Oso ona;6;Muy buena / Oso ona;5,81
20/10/2017;08:00;0,21;0,38;"Muy buena / ";0,28;0,62;84;55;Muy buena / Oso ona;182;2,85;28;Muy buena / Oso ona;7;Muy buena / Oso ona;4,74
20/10/2017;07:00;0,42;0,38;"Muy buena / ";0,26;0,32;71;53;Muy buena / Oso ona;162;1,4;25;Muy buena / Oso ona;6;Muy buena / Oso ona;2,58
20/10/2017;06:00;0,12;0,3;"Muy buena / ";0,23;0,29;49;50;Muy buena / Oso ona;124;1,35;20;Muy buena / Oso ona;6;Muy buena / Oso ona;2,57
20/10/2017;05:00;0,21;0,24;"Muy buena / ";0,22;0,18;21;44;Muy buena / Oso ona;76;0,92;18;Muy buena / Oso ona;5;Muy buena / Oso ona;1,59
20/10/2017;04:00;0,05;0,21;"Muy buena / ";0,23;0,18;6;40;Muy buena / Oso ona;49;0,92;19;Muy buena / Oso ona;6;Muy buena / Oso ona;1,59
20/10/2017;03:00;0,29;0,2;"Muy buena / ";0,24;0,26;4;38;Muy buena / Oso ona;44;1,16;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,65
20/10/2017;02:00;0,19;0,22;"Muy buena / ";0,26;0,31;4;41;Muy buena / Oso ona;46;1,4;27;Muy buena / Oso ona;5;Muy buena / Oso ona;2,26
20/10/2017;01:00;0,07;0,24;"Muy buena / ";0,27;0,37;9;51;Muy buena / Oso ona;63;1,76;20;Muy buena / Oso ona;5;Muy buena / Oso ona;2,72
19/10/2017;24:00;0,15;0,25;"Muy buena / ";0,28;0,39;10;56;Muy buena / Oso ona;70;1,71;16;Muy buena / Oso ona;5;Muy buena / Oso ona;2,53
19/10/2017;23:00;0,12;0,2;"Muy buena / ";0,27;0,31;6;47;Muy buena / Oso ona;55;1,4;15;Muy buena / Oso ona;6;Muy buena / Oso ona;1,93
19/10/2017;22:00;0,35;0,22;"Muy buena / ";0,27;0,27;8;49;Muy buena / Oso ona;61;1,22;11;Muy buena / Oso ona;7;Muy buena / Oso ona;1,81
19/10/2017;21:00;0,06;0,28;"Muy buena / ";0,27;0,44;11;51;Muy buena / Oso ona;67;2,05;13;Muy buena / Oso ona;5;Muy buena / Oso ona;3,04
19/10/2017;20:00;0,13;0,29;"Muy buena / ";0,26;0,59;15;57;Muy buena / Oso ona;80;2,49;18;Muy buena / Oso ona;4;Muy buena / Oso ona;3,68
19/10/2017;19:00;0,31;0,33;"Muy buena / ";0,25;0,65;39;68;Muy buena / Oso ona;126;2,89;18;Muy buena / Oso ona;3;Muy buena / Oso ona;5,21
19/10/2017;18:00;;0,36;"Muy buena / ";0,23;;57;76;Muy buena / Oso ona;163;;9;Muy buena / Oso ona;3;Muy buena / Oso ona;
19/10/2017;17:00;;0,26;"Muy buena / ";0,22;;32;67;Muy buena / Oso ona;116;;7;Muy buena / Oso ona;3;Muy buena / Oso ona;
19/10/2017;16:00;0,28;0,24;"Muy buena / ";0,21;0,23;33;60;Muy buena / Oso ona;110;1,04;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1,27
19/10/2017;15:00;0,48;0,18;"Muy buena / ";0,22;0,16;20;42;Muy buena / Oso ona;71;0,7;15;Muy buena / Oso ona;2;Muy buena / Oso ona;0,85
19/10/2017;14:00;0,32;0,18;"Muy buena / ";0,23;0,16;10;27;Muy buena / Oso ona;42;0,58;13;Muy buena / Oso ona;3;Muy buena / Oso ona;0,78
19/10/2017;13:00;0,32;0,22;"Muy buena / ";0,24;0,23;16;31;Muy buena / Oso ona;56;0,98;12;Muy buena / Oso ona;3;Muy buena / Oso ona;1,21
19/10/2017;12:00;0,36;0,2;"Muy buena / ";0,24;0,2;18;32;Muy buena / Oso ona;59;0,92;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1,27
19/10/2017;11:00;0,41;0,21;"Muy buena / ";0,23;0,36;24;36;Muy buena / Oso ona;73;1,33;14;Muy buena / Oso ona;4;Muy buena / Oso ona;2,16
19/10/2017;10:00;0,38;0,24;"Muy buena / ";0,23;0,43;43;44;Muy buena / Oso ona;110;1,55;18;Muy buena / Oso ona;5;Muy buena / Oso ona;2,21
19/10/2017;09:00;0,09;0,25;"Muy buena / ";0,23;0,63;44;44;Muy buena / Oso ona;112;2,43;19;Muy buena / Oso ona;4;Muy buena / Oso ona;2,95
19/10/2017;08:00;0,21;0,29;"Muy buena / ";0,22;0,28;59;50;Muy buena / Oso ona;139;1,22;18;Muy buena / Oso ona;3;Muy buena / Oso ona;2,27
19/10/2017;07:00;0,17;0,27;"Muy buena / ";0,21;0,18;43;53;Muy buena / Oso ona;119;0,81;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1,41
19/10/2017;06:00;0,18;0,23;"Muy buena / ";0,2;;22;45;Muy buena / Oso ona;79;0,54;13;Muy buena / Oso ona;2;Muy buena / Oso ona;0,87
19/10/2017;05:00;0,11;0,21;"Muy buena / ";0,2;;6;39;Muy buena / Oso ona;47;0,35;14;Muy buena / Oso ona;3;Muy buena / Oso ona;0,68
19/10/2017;04:00;0,17;0,18;"Muy buena / ";0,2;;6;27;Muy buena / Oso ona;36;0,35;10;Muy buena / Oso ona;3;Muy buena / Oso ona;0,65
19/10/2017;03:00;0,17;0,18;"Muy buena / ";0,2;;2;23;Muy buena / Oso ona;26;0,35;13;Muy buena / Oso ona;3;Muy buena / Oso ona;0,67
19/10/2017;02:00;0,21;0,2;"Muy buena / ";0,21;;2;24;Muy buena / Oso ona;27;0,35;18;Muy buena / Oso ona;3;Muy buena / Oso ona;0,72
19/10/2017;01:00;0,27;0,21;"Muy buena / ";0,2;0,15;5;30;Muy buena / Oso ona;38;0,63;13;Muy buena / Oso ona;2;Muy buena / Oso ona;0,87
18/10/2017;24:00;0,24;0,22;"Muy buena / ";0,21;;3;41;Muy buena / Oso ona;46;0,46;7;Muy buena / Oso ona;2;Muy buena / Oso ona;0,92
18/10/2017;23:00;0,32;0,18;"Muy buena / ";0,22;0,16;3;30;Muy buena / Oso ona;34;0,73;7;Muy buena / Oso ona;2;Muy buena / Oso ona;1,23
18/10/2017;22:00;0,42;0,22;"Muy buena / ";0,23;0,18;4;45;Muy buena / Oso ona;50;0,75;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1,38
18/10/2017;21:00;0,38;0,2;"Muy buena / ";0,24;;3;33;Muy buena / Oso ona;37;0,38;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,78
18/10/2017;20:00;0,39;0,22;"Muy buena / ";0,25;0,12;6;23;Muy buena / Oso ona;33;0,35;7;Muy buena / Oso ona;3;Muy buena / Oso ona;0,64
18/10/2017;19:00;0,34;0,2;"Muy buena / ";0,26;0,16;6;26;Muy buena / Oso ona;36;0,63;12;Muy buena / Oso ona;3;Muy buena / Oso ona;0,85
18/10/2017;18:00;;0,18;"Muy buena / ";0,27;;5;30;Muy buena / Oso ona;37;;12;Muy buena / Oso ona;4;Muy buena / Oso ona;
18/10/2017;17:00;;0,25;"Muy buena / ";0,29;;9;41;Muy buena / Oso ona;54;;20;Muy buena / Oso ona;4;Muy buena / Oso ona;
18/10/2017;16:00;0,08;0,28;"Muy buena / ";0,31;0,44;35;63;Muy buena / Oso ona;116;1,67;24;Muy buena / Oso ona;4;Muy buena / Oso ona;2,77
18/10/2017;15:00;0,03;0,26;"Muy buena / ";0,34;0,39;23;58;Muy buena / Oso ona;92;1,59;25;Muy buena / Oso ona;4;Muy buena / Oso ona;2,44
18/10/2017;14:00;0,34;0,28;"Muy buena / ";0,35;0,42;34;62;Muy buena / Oso ona;113;1,69;21;Muy buena / Oso ona;4;Muy buena / Oso ona;2,41
18/10/2017;13:00;0,55;0,28;"Muy buena / ";0,36;0,44;29;65;Muy buena / Oso ona;108;1,93;21;Muy buena / Oso ona;4;Muy buena / Oso ona;3,23
18/10/2017;12:00;0,39;0,3;"Muy buena / ";0,38;0,46;30;61;Muy buena / Oso ona;106;1,96;37;Muy buena / Oso ona;5;Muy buena / Oso ona;2,87
18/10/2017;11:00;0,31;0,3;"Muy buena / ";0,4;0,69;18;60;Muy buena / Oso ona;87;3;42;Buena / Ona;7;Muy buena / Oso ona;4,54
18/10/2017;10:00;0,46;0,38;"Muy buena / ";0,43;0,99;56;78;Muy buena / Oso ona;163;4,03;46;Buena / Ona;13;Muy buena / Oso ona;6,1
18/10/2017;09:00;0,13;0,43;"Muy buena / ";0,44;0,99;78;74;Muy buena / Oso ona;193;4,14;46;Buena / Ona;15;Muy buena / Oso ona;4,61
18/10/2017;08:00;0,13;0,47;"Muy buena / ";0,48;0,6;92;75;Muy buena / Oso ona;215;2,51;37;Muy buena / Oso ona;9;Muy buena / Oso ona;4,71
18/10/2017;07:00;0,21;0,38;"Muy buena / ";0,48;0,35;65;73;Muy buena / Oso ona;171;1,51;30;Muy buena / Oso ona;7;Muy buena / Oso ona;3,22
18/10/2017;06:00;0,19;0,39;"Muy buena / ";0,55;0,31;53;63;Muy buena / Oso ona;144;1,19;32;Muy buena / Oso ona;5;Muy buena / Oso ona;2,75
18/10/2017;05:00;0,19;0,38;"Muy buena / ";0,67;0,31;16;41;Muy buena / Oso ona;65;1,19;39;Muy buena / Oso ona;2;Muy buena / Oso ona;2,82
18/10/2017;04:00;1,02;0,46;"Muy buena / ";0,81;0,31;11;32;Muy buena / Oso ona;48;1,19;47;Buena / Ona;2;Muy buena / Oso ona;2,81
18/10/2017;03:00;0,46;0,56;"Muy buena / ";0,96;0,31;5;31;Muy buena / Oso ona;38;1,08;53;Buena / Ona;2;Muy buena / Oso ona;2,71
18/10/2017;02:00;0,86;0,66;"Muy buena / ";1,05;0,29;4;31;Muy buena / Oso ona;37;0,98;56;Buena / Ona;2;Muy buena / Oso ona;2,78
18/10/2017;01:00;1,2;0,74;"Muy buena / ";1,02;0,21;3;31;Muy buena / Oso ona;35;0,92;49;Buena / Ona;2;Muy buena / Oso ona;2,4
17/10/2017;24:00;1,13;0,77;"Muy buena / ";0,99;0,22;2;31;Muy buena / Oso ona;34;0,81;41;Buena / Ona;2;Muy buena / Oso ona;1,83
17/10/2017;23:00;1,59;0,79;"Muy buena / ";0,91;;2;24;Muy buena / Oso ona;27;0,38;38;Muy buena / Oso ona;2;Muy buena / Oso ona;0,97
17/10/2017;22:00;1,51;1,09;"Muy buena / ";0,84;;3;22;Muy buena / Oso ona;26;0,35;41;Buena / Ona;2;Muy buena / Oso ona;0,88
17/10/2017;21:00;2,16;1,19;"Muy buena / ";0,73;0,11;2;28;Muy buena / Oso ona;31;0,35;53;Buena / Ona;2;Muy buena / Oso ona;1,02
17/10/2017;20:00;2,11;1,36;"Muy buena / ";0,61;0,18;3;20;Muy buena / Oso ona;25;0,55;69;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;1,14
17/10/2017;19:00;2,12;1,12;"Muy buena / ";0,47;0,18;4;23;Muy buena / Oso ona;29;0,58;61;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;1,44
17/10/2017;18:00;;0,89;"Muy buena / ";0,35;;4;33;Muy buena / Oso ona;39;;61;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;
17/10/2017;17:00;;0,48;"Muy buena / ";0,26;;6;37;Muy buena / Oso ona;45;;62;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;
17/10/2017;16:00;0,15;0,33;"Muy buena / ";0,23;0,26;8;33;Muy buena / Oso ona;45;1,03;37;Muy buena / Oso ona;3;Muy buena / Oso ona;2,06
17/10/2017;15:00;0,11;0,24;"Muy buena / ";0,21;0,24;24;64;Muy buena / Oso ona;99;1,15;25;Muy buena / Oso ona;2;Muy buena / Oso ona;2,05
17/10/2017;14:00;0,11;0,24;"Muy buena / ";0,21;0,29;17;49;Muy buena / Oso ona;75;1,3;36;Muy buena / Oso ona;3;Muy buena / Oso ona;2,04
17/10/2017;13:00;0,13;0,25;"Muy buena / ";0,22;0,32;21;52;Muy buena / Oso ona;84;1,57;43;Buena / Ona;3;Muy buena / Oso ona;2,5
17/10/2017;12:00;0,13;0,22;"Muy buena / ";0,24;0,4;20;48;Muy buena / Oso ona;78;1,55;21;Muy buena / Oso ona;3;Muy buena / Oso ona;2,59
17/10/2017;11:00;0,05;0,19;"Muy buena / ";0,24;0,4;19;43;Muy buena / Oso ona;72;1,46;28;Muy buena / Oso ona;4;Muy buena / Oso ona;2,58
17/10/2017;10:00;0,26;0,19;"Muy buena / ";0,26;0,26;25;49;Muy buena / Oso ona;87;1,09;24;Muy buena / Oso ona;4;Muy buena / Oso ona;2,01
17/10/2017;09:00;0,18;0,19;"Muy buena / ";0,27;0,32;25;51;Muy buena / Oso ona;89;1,33;27;Muy buena / Oso ona;4;Muy buena / Oso ona;2,42
17/10/2017;08:00;0,13;0,22;"Muy buena / ";0,27;0,32;21;57;Muy buena / Oso ona;89;1,25;34;Muy buena / Oso ona;6;Muy buena / Oso ona;2,55
17/10/2017;07:00;0,13;0,25;"Muy buena / ";0,28;0,22;21;69;Muy buena / Oso ona;101;1,04;34;Muy buena / Oso ona;8;Muy buena / Oso ona;1,61
17/10/2017;06:00;0,09;0,3;"Muy buena / ";0,28;0,31;27;63;Muy buena / Oso ona;104;1,3;39;Muy buena / Oso ona;9;Muy buena / Oso ona;2,12
17/10/2017;05:00;0,21;0,35;"Muy buena / ";0,26;0,31;44;49;Muy buena / Oso ona;115;1,42;43;Buena / Ona;6;Muy buena / Oso ona;2,51
17/10/2017;04:00;0,21;0,28;"Muy buena / ";0,23;0,22;19;41;Muy buena / Oso ona;70;0,94;44;Buena / Ona;6;Muy buena / Oso ona;1,99
17/10/2017;03:00;0,18;0,29;"Muy buena / ";0,22;0,18;4;33;Muy buena / Oso ona;39;0,85;40;Muy buena / Oso ona;3;Muy buena / Oso ona;2,9
17/10/2017;02:00;0,33;0,23;"Muy buena / ";0,22;0,18;2;28;Muy buena / Oso ona;31;0,92;39;Muy buena / Oso ona;2;Muy buena / Oso ona;3,97
17/10/2017;01:00;0,16;0,23;"Muy buena / ";0,22;0,18;10;34;Muy buena / Oso ona;48;0,88;32;Muy buena / Oso ona;2;Muy buena / Oso ona;1,82
16/10/2017;24:00;0,16;0,22;"Muy buena / ";0,23;;5;29;Muy buena / Oso ona;36;0,54;31;Muy buena / Oso ona;2;Muy buena / Oso ona;1,16
16/10/2017;23:00;0,09;0,2;"Muy buena / ";0,23;;2;21;Muy buena / Oso ona;24;0,19;27;Muy buena / Oso ona;1;Muy buena / Oso ona;0,51
16/10/2017;22:00;0,12;0,19;"Muy buena / ";0,24;;3;18;Muy buena / Oso ona;22;0,09;32;Muy buena / Oso ona;2;Muy buena / Oso ona;0,41
16/10/2017;21:00;0,1;0,21;"Muy buena / ";0,25;;1;14;Muy buena / Oso ona;16;0,16;35;Muy buena / Oso ona;2;Muy buena / Oso ona;0,37
16/10/2017;20:00;0,21;0,22;"Muy buena / ";0,25;;4;19;Muy buena / Oso ona;25;0,29;38;Muy buena / Oso ona;2;Muy buena / Oso ona;0,6
16/10/2017;19:00;0,23;0,28;"Muy buena / ";0,27;;2;15;Muy buena / Oso ona;17;0,09;39;Muy buena / Oso ona;2;Muy buena / Oso ona;0,37
16/10/2017;18:00;;0,21;"Muy buena / ";0,27;;2;14;Muy buena / Oso ona;18;;40;Muy buena / Oso ona;2;Muy buena / Oso ona;
16/10/2017;17:00;;0,3;"Muy buena / ";0,27;;4;14;Muy buena / Oso ona;20;;41;Buena / Ona;2;Muy buena / Oso ona;
16/10/2017;16:00;0,15;0,28;"Muy buena / ";0,25;;4;12;Muy buena / Oso ona;18;0,09;37;Muy buena / Oso ona;2;Muy buena / Oso ona;0,28
16/10/2017;15:00;0,13;0,25;"Muy buena / ";0,24;;3;9;Muy buena / Oso ona;14;0,09;39;Muy buena / Oso ona;2;Muy buena / Oso ona;0,26
16/10/2017;14:00;0,15;0,24;"Muy buena / ";0,24;;4;10;Muy buena / Oso ona;15;0,09;49;Buena / Ona;2;Muy buena / Oso ona;0,27
16/10/2017;13:00;0,44;0,27;"Muy buena / ";0,23;;2;8;Muy buena / Oso ona;11;0,44;59;Buena / Ona;2;Muy buena / Oso ona;0,69
16/10/2017;12:00;0,3;0,37;"Muy buena / ";0,22;0,26;9;21;Muy buena / Oso ona;34;0,93;28;Muy buena / Oso ona;2;Muy buena / Oso ona;1,16
16/10/2017;11:00;0,25;0,22;"Muy buena / ";0,2;0,21;15;39;Muy buena / Oso ona;61;0,9;26;Muy buena / Oso ona;3;Muy buena / Oso ona;1,29
16/10/2017;10:00;0,14;0,22;"Muy buena / ";0,19;0,18;13;34;Muy buena / Oso ona;54;0,82;28;Muy buena / Oso ona;2;Muy buena / Oso ona;1,01
