Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
10/05/2017;17:00;;;Sin datos / Daturik gabe;8;17;Muy buena / Oso ona;1;Muy buena / Oso ona
10/05/2017;16:00;;;Sin datos / Daturik gabe;5;5;Muy buena / Oso ona;0;Muy buena / Oso ona
10/05/2017;15:00;;;Sin datos / Daturik gabe;7;7;Muy buena / Oso ona;0;Muy buena / Oso ona
10/05/2017;14:00;;;Sin datos / Daturik gabe;5;5;Muy buena / Oso ona;0;Muy buena / Oso ona
10/05/2017;13:00;;;Sin datos / Daturik gabe;6;10;Muy buena / Oso ona;2;Muy buena / Oso ona
10/05/2017;12:00;;;Sin datos / Daturik gabe;6;10;Muy buena / Oso ona;0;Muy buena / Oso ona
10/05/2017;11:00;;;Sin datos / Daturik gabe;5;11;Muy buena / Oso ona;2;Muy buena / Oso ona
10/05/2017;10:00;3;11;Muy buena / Oso ona;14;12;Muy buena / Oso ona;7;Muy buena / Oso ona
10/05/2017;09:00;1;18;Muy buena / Oso ona;20;15;Muy buena / Oso ona;7;Muy buena / Oso ona
10/05/2017;08:00;1;22;Muy buena / Oso ona;23;15;Muy buena / Oso ona;8;Muy buena / Oso ona
10/05/2017;07:00;;;Sin datos / Daturik gabe;29;12;Muy buena / Oso ona;5;Muy buena / Oso ona
10/05/2017;06:00;;;Sin datos / Daturik gabe;9;7;Muy buena / Oso ona;6;Muy buena / Oso ona
10/05/2017;05:00;;;Sin datos / Daturik gabe;6;9;Muy buena / Oso ona;8;Muy buena / Oso ona
10/05/2017;04:00;;;Sin datos / Daturik gabe;11;14;Muy buena / Oso ona;7;Muy buena / Oso ona
10/05/2017;03:00;;;Sin datos / Daturik gabe;10;10;Muy buena / Oso ona;7;Muy buena / Oso ona
10/05/2017;02:00;;;Sin datos / Daturik gabe;14;11;Muy buena / Oso ona;8;Muy buena / Oso ona
10/05/2017;01:00;;;Sin datos / Daturik gabe;8;8;Muy buena / Oso ona;4;Muy buena / Oso ona
09/05/2017;24:00;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;4;Muy buena / Oso ona
09/05/2017;23:00;;;Sin datos / Daturik gabe;6;11;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;22:00;;;Sin datos / Daturik gabe;6;12;Muy buena / Oso ona;8;Muy buena / Oso ona
09/05/2017;21:00;;;Sin datos / Daturik gabe;10;10;Muy buena / Oso ona;15;Muy buena / Oso ona
09/05/2017;20:00;;;Sin datos / Daturik gabe;19;14;Muy buena / Oso ona;20;Muy buena / Oso ona
09/05/2017;19:00;;;Sin datos / Daturik gabe;13;25;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;18:00;;;Sin datos / Daturik gabe;9;14;Muy buena / Oso ona;3;Muy buena / Oso ona
09/05/2017;17:00;;;Sin datos / Daturik gabe;10;17;Muy buena / Oso ona;1;Muy buena / Oso ona
09/05/2017;16:00;;;Sin datos / Daturik gabe;10;9;Muy buena / Oso ona;1;Muy buena / Oso ona
09/05/2017;15:00;;;Sin datos / Daturik gabe;8;10;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;14:00;;;Sin datos / Daturik gabe;8;14;Muy buena / Oso ona;7;Muy buena / Oso ona
09/05/2017;13:00;;;Sin datos / Daturik gabe;9;13;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;12:00;1;17;Muy buena / Oso ona;19;14;Muy buena / Oso ona;0;Muy buena / Oso ona
09/05/2017;11:00;1;15;Muy buena / Oso ona;17;11;Muy buena / Oso ona;3;Muy buena / Oso ona
09/05/2017;10:00;4;27;Muy buena / Oso ona;33;16;Muy buena / Oso ona;10;Muy buena / Oso ona
09/05/2017;09:00;6;25;Muy buena / Oso ona;34;17;Muy buena / Oso ona;11;Muy buena / Oso ona
09/05/2017;08:00;20;37;Muy buena / Oso ona;68;21;Muy buena / Oso ona;11;Muy buena / Oso ona
09/05/2017;07:00;6;25;Muy buena / Oso ona;35;14;Muy buena / Oso ona;9;Muy buena / Oso ona
09/05/2017;06:00;8;28;Muy buena / Oso ona;40;13;Muy buena / Oso ona;9;Muy buena / Oso ona
09/05/2017;05:00;3;27;Muy buena / Oso ona;32;11;Muy buena / Oso ona;8;Muy buena / Oso ona
09/05/2017;04:00;;;Sin datos / Daturik gabe;9;7;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;03:00;;;Sin datos / Daturik gabe;6;8;Muy buena / Oso ona;7;Muy buena / Oso ona
09/05/2017;02:00;;;Sin datos / Daturik gabe;6;7;Muy buena / Oso ona;5;Muy buena / Oso ona
09/05/2017;01:00;;;Sin datos / Daturik gabe;8;8;Muy buena / Oso ona;7;Muy buena / Oso ona
08/05/2017;24:00;;;Sin datos / Daturik gabe;8;11;Muy buena / Oso ona;9;Muy buena / Oso ona
08/05/2017;23:00;;;Sin datos / Daturik gabe;9;14;Muy buena / Oso ona;7;Muy buena / Oso ona
08/05/2017;22:00;;;Sin datos / Daturik gabe;11;14;Muy buena / Oso ona;9;Muy buena / Oso ona
08/05/2017;21:00;;;Sin datos / Daturik gabe;14;12;Muy buena / Oso ona;8;Muy buena / Oso ona
08/05/2017;20:00;;;Sin datos / Daturik gabe;18;10;Muy buena / Oso ona;10;Muy buena / Oso ona
08/05/2017;19:00;;;Sin datos / Daturik gabe;17;11;Muy buena / Oso ona;7;Muy buena / Oso ona
08/05/2017;18:00;;;Sin datos / Daturik gabe;12;13;Muy buena / Oso ona;5;Muy buena / Oso ona
08/05/2017;17:00;;;Sin datos / Daturik gabe;10;10;Muy buena / Oso ona;3;Muy buena / Oso ona
08/05/2017;16:00;;;Sin datos / Daturik gabe;9;7;Muy buena / Oso ona;1;Muy buena / Oso ona
08/05/2017;15:00;;;Sin datos / Daturik gabe;9;10;Muy buena / Oso ona;2;Muy buena / Oso ona
08/05/2017;14:00;;;Sin datos / Daturik gabe;7;8;Muy buena / Oso ona;3;Muy buena / Oso ona
08/05/2017;13:00;;;Sin datos / Daturik gabe;5;9;Muy buena / Oso ona;1;Muy buena / Oso ona
08/05/2017;12:00;;;Sin datos / Daturik gabe;7;3;Muy buena / Oso ona;4;Muy buena / Oso ona
08/05/2017;11:00;4;20;Muy buena / Oso ona;26;17;Muy buena / Oso ona;11;Muy buena / Oso ona
08/05/2017;10:00;16;45;Muy buena / Oso ona;69;31;Muy buena / Oso ona;16;Muy buena / Oso ona
08/05/2017;09:00;34;47;Muy buena / Oso ona;98;28;Muy buena / Oso ona;12;Muy buena / Oso ona
08/05/2017;08:00;43;48;Muy buena / Oso ona;114;21;Muy buena / Oso ona;11;Muy buena / Oso ona
08/05/2017;07:00;20;35;Muy buena / Oso ona;65;14;Muy buena / Oso ona;7;Muy buena / Oso ona
08/05/2017;06:00;8;31;Muy buena / Oso ona;43;12;Muy buena / Oso ona;4;Muy buena / Oso ona
08/05/2017;05:00;2;29;Muy buena / Oso ona;29;7;Muy buena / Oso ona;4;Muy buena / Oso ona
08/05/2017;04:00;;;Sin datos / Daturik gabe;11;6;Muy buena / Oso ona;3;Muy buena / Oso ona
08/05/2017;03:00;;;Sin datos / Daturik gabe;8;5;Muy buena / Oso ona;5;Muy buena / Oso ona
08/05/2017;02:00;;;Sin datos / Daturik gabe;6;5;Muy buena / Oso ona;7;Muy buena / Oso ona
08/05/2017;01:00;;;Sin datos / Daturik gabe;4;5;Muy buena / Oso ona;4;Muy buena / Oso ona
07/05/2017;24:00;;;Sin datos / Daturik gabe;5;6;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;23:00;;;Sin datos / Daturik gabe;8;7;Muy buena / Oso ona;3;Muy buena / Oso ona
07/05/2017;22:00;;;Sin datos / Daturik gabe;8;8;Muy buena / Oso ona;4;Muy buena / Oso ona
07/05/2017;21:00;;;Sin datos / Daturik gabe;10;8;Muy buena / Oso ona;7;Muy buena / Oso ona
07/05/2017;20:00;;;Sin datos / Daturik gabe;14;9;Muy buena / Oso ona;5;Muy buena / Oso ona
07/05/2017;19:00;;;Sin datos / Daturik gabe;10;8;Muy buena / Oso ona;5;Muy buena / Oso ona
07/05/2017;18:00;;;Sin datos / Daturik gabe;6;9;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;17:00;;;Sin datos / Daturik gabe;6;9;Muy buena / Oso ona;3;Muy buena / Oso ona
07/05/2017;16:00;;;Sin datos / Daturik gabe;5;9;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;15:00;;;Sin datos / Daturik gabe;5;9;Muy buena / Oso ona;1;Muy buena / Oso ona
07/05/2017;14:00;;;Sin datos / Daturik gabe;3;8;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;13:00;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;4;Muy buena / Oso ona
07/05/2017;12:00;;;Sin datos / Daturik gabe;4;8;Muy buena / Oso ona;3;Muy buena / Oso ona
07/05/2017;11:00;;;Sin datos / Daturik gabe;3;9;Muy buena / Oso ona;3;Muy buena / Oso ona
07/05/2017;10:00;;;Sin datos / Daturik gabe;5;9;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;09:00;;;Sin datos / Daturik gabe;13;6;Muy buena / Oso ona;7;Muy buena / Oso ona
07/05/2017;08:00;5;16;Muy buena / Oso ona;24;11;Muy buena / Oso ona;7;Muy buena / Oso ona
07/05/2017;07:00;1;13;Muy buena / Oso ona;16;10;Muy buena / Oso ona;2;Muy buena / Oso ona
07/05/2017;06:00;;;Sin datos / Daturik gabe;9;7;Muy buena / Oso ona;3;Muy buena / Oso ona
07/05/2017;05:00;;;Sin datos / Daturik gabe;9;5;Muy buena / Oso ona;7;Muy buena / Oso ona
07/05/2017;04:00;;;Sin datos / Daturik gabe;7;7;Muy buena / Oso ona;5;Muy buena / Oso ona
07/05/2017;03:00;;;Sin datos / Daturik gabe;6;7;Muy buena / Oso ona;6;Muy buena / Oso ona
07/05/2017;02:00;;;Sin datos / Daturik gabe;7;8;Muy buena / Oso ona;8;Muy buena / Oso ona
07/05/2017;01:00;;;Sin datos / Daturik gabe;8;7;Muy buena / Oso ona;4;Muy buena / Oso ona
06/05/2017;24:00;;;Sin datos / Daturik gabe;14;10;Muy buena / Oso ona;6;Muy buena / Oso ona
06/05/2017;23:00;;;Sin datos / Daturik gabe;15;10;Muy buena / Oso ona;5;Muy buena / Oso ona
06/05/2017;22:00;;;Sin datos / Daturik gabe;11;10;Muy buena / Oso ona;5;Muy buena / Oso ona
06/05/2017;21:00;;;Sin datos / Daturik gabe;12;10;Muy buena / Oso ona;6;Muy buena / Oso ona
06/05/2017;20:00;;;Sin datos / Daturik gabe;11;9;Muy buena / Oso ona;4;Muy buena / Oso ona
06/05/2017;19:00;;;Sin datos / Daturik gabe;10;10;Muy buena / Oso ona;7;Muy buena / Oso ona
06/05/2017;18:00;;;Sin datos / Daturik gabe;10;11;Muy buena / Oso ona;6;Muy buena / Oso ona
06/05/2017;17:00;;;Sin datos / Daturik gabe;7;15;Muy buena / Oso ona;1;Muy buena / Oso ona
06/05/2017;16:00;;;Sin datos / Daturik gabe;3;5;Muy buena / Oso ona;2;Muy buena / Oso ona
06/05/2017;15:00;;;Sin datos / Daturik gabe;5;7;Muy buena / Oso ona;2;Muy buena / Oso ona
06/05/2017;14:00;;;Sin datos / Daturik gabe;4;5;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;13:00;;;Sin datos / Daturik gabe;4;6;Muy buena / Oso ona;2;Muy buena / Oso ona
06/05/2017;12:00;;;Sin datos / Daturik gabe;4;5;Muy buena / Oso ona;2;Muy buena / Oso ona
06/05/2017;11:00;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;2;Muy buena / Oso ona
06/05/2017;10:00;;;Sin datos / Daturik gabe;4;6;Muy buena / Oso ona;5;Muy buena / Oso ona
06/05/2017;09:00;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;08:00;;;Sin datos / Daturik gabe;5;8;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;07:00;;;Sin datos / Daturik gabe;5;7;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;06:00;;;Sin datos / Daturik gabe;4;5;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;05:00;;;Sin datos / Daturik gabe;3;5;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;04:00;;;Sin datos / Daturik gabe;2;4;Muy buena / Oso ona;3;Muy buena / Oso ona
06/05/2017;03:00;;;Sin datos / Daturik gabe;2;5;Muy buena / Oso ona;4;Muy buena / Oso ona
06/05/2017;02:00;;;Sin datos / Daturik gabe;3;4;Muy buena / Oso ona;5;Muy buena / Oso ona
06/05/2017;01:00;;;Sin datos / Daturik gabe;2;3;Muy buena / Oso ona;3;Muy buena / Oso ona
05/05/2017;24:00;;;Sin datos / Daturik gabe;2;3;Muy buena / Oso ona;1;Muy buena / Oso ona
05/05/2017;23:00;;;Sin datos / Daturik gabe;3;3;Muy buena / Oso ona;0;Muy buena / Oso ona
05/05/2017;22:00;;;Sin datos / Daturik gabe;4;3;Muy buena / Oso ona;0;Muy buena / Oso ona
05/05/2017;21:00;;;Sin datos / Daturik gabe;7;4;Muy buena / Oso ona;0;Muy buena / Oso ona
05/05/2017;20:00;;;Sin datos / Daturik gabe;8;2;Muy buena / Oso ona;4;Muy buena / Oso ona
05/05/2017;19:00;;;Sin datos / Daturik gabe;10;3;Muy buena / Oso ona;9;Muy buena / Oso ona
05/05/2017;18:00;;;Sin datos / Daturik gabe;21;13;Muy buena / Oso ona;14;Muy buena / Oso ona
05/05/2017;17:00;;;Sin datos / Daturik gabe;13;26;Muy buena / Oso ona;10;Muy buena / Oso ona
05/05/2017;16:00;;;Sin datos / Daturik gabe;8;27;Muy buena / Oso ona;7;Muy buena / Oso ona
05/05/2017;15:00;;;Sin datos / Daturik gabe;7;23;Muy buena / Oso ona;7;Muy buena / Oso ona
05/05/2017;14:00;;;Sin datos / Daturik gabe;7;19;Muy buena / Oso ona;6;Muy buena / Oso ona
05/05/2017;13:00;;;Sin datos / Daturik gabe;7;17;Muy buena / Oso ona;6;Muy buena / Oso ona
05/05/2017;12:00;;;Sin datos / Daturik gabe;6;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
05/05/2017;11:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
05/05/2017;10:00;;;Sin datos / Daturik gabe;10;18;Muy buena / Oso ona;8;Muy buena / Oso ona
05/05/2017;09:00;;;Sin datos / Daturik gabe;11;20;Muy buena / Oso ona;7;Muy buena / Oso ona
05/05/2017;08:00;;;Sin datos / Daturik gabe;17;19;Muy buena / Oso ona;6;Muy buena / Oso ona
05/05/2017;07:00;;;Sin datos / Daturik gabe;8;18;Muy buena / Oso ona;6;Muy buena / Oso ona
05/05/2017;06:00;;;Sin datos / Daturik gabe;7;16;Muy buena / Oso ona;4;Muy buena / Oso ona
05/05/2017;05:00;;;Sin datos / Daturik gabe;5;15;Muy buena / Oso ona;4;Muy buena / Oso ona
05/05/2017;04:00;;;Sin datos / Daturik gabe;4;15;Muy buena / Oso ona;7;Muy buena / Oso ona
05/05/2017;03:00;;;Sin datos / Daturik gabe;2;15;Muy buena / Oso ona;10;Muy buena / Oso ona
05/05/2017;02:00;;;Sin datos / Daturik gabe;5;15;Muy buena / Oso ona;13;Muy buena / Oso ona
05/05/2017;01:00;;;Sin datos / Daturik gabe;12;15;Muy buena / Oso ona;12;Muy buena / Oso ona
04/05/2017;24:00;;;Sin datos / Daturik gabe;28;17;Muy buena / Oso ona;10;Muy buena / Oso ona
04/05/2017;23:00;;;Sin datos / Daturik gabe;24;17;Muy buena / Oso ona;10;Muy buena / Oso ona
04/05/2017;22:00;;;Sin datos / Daturik gabe;30;19;Muy buena / Oso ona;15;Muy buena / Oso ona
04/05/2017;21:00;1;55;Muy buena / Oso ona;53;26;Muy buena / Oso ona;14;Muy buena / Oso ona
04/05/2017;20:00;;;Sin datos / Daturik gabe;40;27;Muy buena / Oso ona;12;Muy buena / Oso ona
04/05/2017;19:00;;;Sin datos / Daturik gabe;27;24;Muy buena / Oso ona;12;Muy buena / Oso ona
04/05/2017;18:00;;;Sin datos / Daturik gabe;18;22;Muy buena / Oso ona;11;Muy buena / Oso ona
04/05/2017;17:00;;;Sin datos / Daturik gabe;13;17;Muy buena / Oso ona;7;Muy buena / Oso ona
04/05/2017;16:00;;;Sin datos / Daturik gabe;11;17;Muy buena / Oso ona;8;Muy buena / Oso ona
04/05/2017;15:00;;;Sin datos / Daturik gabe;15;19;Muy buena / Oso ona;7;Muy buena / Oso ona
04/05/2017;14:00;;;Sin datos / Daturik gabe;16;18;Muy buena / Oso ona;9;Muy buena / Oso ona
04/05/2017;13:00;1;18;Muy buena / Oso ona;18;20;Muy buena / Oso ona;5;Muy buena / Oso ona
04/05/2017;12:00;1;13;Muy buena / Oso ona;15;18;Muy buena / Oso ona;8;Muy buena / Oso ona
04/05/2017;11:00;2;19;Muy buena / Oso ona;22;18;Muy buena / Oso ona;9;Muy buena / Oso ona
04/05/2017;10:00;7;31;Muy buena / Oso ona;42;19;Muy buena / Oso ona;10;Muy buena / Oso ona
04/05/2017;09:00;16;43;Muy buena / Oso ona;68;21;Muy buena / Oso ona;13;Muy buena / Oso ona
04/05/2017;08:00;16;35;Muy buena / Oso ona;60;18;Muy buena / Oso ona;10;Muy buena / Oso ona
04/05/2017;07:00;11;32;Muy buena / Oso ona;49;15;Muy buena / Oso ona;9;Muy buena / Oso ona
04/05/2017;06:00;;;Sin datos / Daturik gabe;25;14;Muy buena / Oso ona;11;Muy buena / Oso ona
04/05/2017;05:00;;;Sin datos / Daturik gabe;18;12;Muy buena / Oso ona;13;Muy buena / Oso ona
04/05/2017;04:00;;;Sin datos / Daturik gabe;12;12;Muy buena / Oso ona;10;Muy buena / Oso ona
04/05/2017;03:00;;;Sin datos / Daturik gabe;10;13;Muy buena / Oso ona;9;Muy buena / Oso ona
04/05/2017;02:00;;;Sin datos / Daturik gabe;8;10;Muy buena / Oso ona;9;Muy buena / Oso ona
04/05/2017;01:00;;;Sin datos / Daturik gabe;8;10;Muy buena / Oso ona;4;Muy buena / Oso ona
03/05/2017;24:00;;;Sin datos / Daturik gabe;14;8;Muy buena / Oso ona;4;Muy buena / Oso ona
03/05/2017;23:00;;;Sin datos / Daturik gabe;9;10;Muy buena / Oso ona;5;Muy buena / Oso ona
03/05/2017;22:00;;;Sin datos / Daturik gabe;11;10;Muy buena / Oso ona;7;Muy buena / Oso ona
03/05/2017;21:00;;;Sin datos / Daturik gabe;14;12;Muy buena / Oso ona;7;Muy buena / Oso ona
03/05/2017;20:00;;;Sin datos / Daturik gabe;13;12;Muy buena / Oso ona;8;Muy buena / Oso ona
03/05/2017;19:00;;;Sin datos / Daturik gabe;15;13;Muy buena / Oso ona;10;Muy buena / Oso ona
03/05/2017;18:00;;;Sin datos / Daturik gabe;14;17;Muy buena / Oso ona;8;Muy buena / Oso ona
03/05/2017;17:00;;;Sin datos / Daturik gabe;8;13;Muy buena / Oso ona;5;Muy buena / Oso ona
03/05/2017;16:00;;;Sin datos / Daturik gabe;7;10;Muy buena / Oso ona;3;Muy buena / Oso ona
03/05/2017;15:00;;;Sin datos / Daturik gabe;6;9;Muy buena / Oso ona;1;Muy buena / Oso ona
03/05/2017;14:00;;;Sin datos / Daturik gabe;8;8;Muy buena / Oso ona;0;Muy buena / Oso ona
03/05/2017;13:00;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona;1;Muy buena / Oso ona
03/05/2017;12:00;1;8;Muy buena / Oso ona;9;7;Muy buena / Oso ona;4;Muy buena / Oso ona
03/05/2017;11:00;7;19;Muy buena / Oso ona;30;18;Muy buena / Oso ona;17;Muy buena / Oso ona
03/05/2017;10:00;38;42;Muy buena / Oso ona;100;36;Muy buena / Oso ona;21;Muy buena / Oso ona
03/05/2017;09:00;42;41;Muy buena / Oso ona;105;38;Muy buena / Oso ona;18;Muy buena / Oso ona
03/05/2017;08:00;31;33;Muy buena / Oso ona;80;26;Muy buena / Oso ona;15;Muy buena / Oso ona
03/05/2017;07:00;13;26;Muy buena / Oso ona;45;17;Muy buena / Oso ona;13;Muy buena / Oso ona
03/05/2017;06:00;;;Sin datos / Daturik gabe;28;12;Muy buena / Oso ona;10;Muy buena / Oso ona
03/05/2017;05:00;;;Sin datos / Daturik gabe;15;13;Muy buena / Oso ona;9;Muy buena / Oso ona
03/05/2017;04:00;;;Sin datos / Daturik gabe;11;11;Muy buena / Oso ona;7;Muy buena / Oso ona
03/05/2017;03:00;;;Sin datos / Daturik gabe;10;8;Muy buena / Oso ona;2;Muy buena / Oso ona
03/05/2017;02:00;;;Sin datos / Daturik gabe;7;6;Muy buena / Oso ona;6;Muy buena / Oso ona
03/05/2017;01:00;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona;5;Muy buena / Oso ona
02/05/2017;24:00;;;Sin datos / Daturik gabe;7;7;Muy buena / Oso ona;4;Muy buena / Oso ona
02/05/2017;23:00;;;Sin datos / Daturik gabe;8;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/05/2017;22:00;;;Sin datos / Daturik gabe;9;9;Muy buena / Oso ona;7;Muy buena / Oso ona
02/05/2017;21:00;;;Sin datos / Daturik gabe;14;12;Muy buena / Oso ona;9;Muy buena / Oso ona
02/05/2017;20:00;;;Sin datos / Daturik gabe;15;15;Muy buena / Oso ona;10;Muy buena / Oso ona
02/05/2017;19:00;;;Sin datos / Daturik gabe;19;18;Muy buena / Oso ona;10;Muy buena / Oso ona
02/05/2017;18:00;1;18;Muy buena / Oso ona;20;17;Muy buena / Oso ona;7;Muy buena / Oso ona
02/05/2017;17:00;1;17;Muy buena / Oso ona;19;12;Muy buena / Oso ona;6;Muy buena / Oso ona
02/05/2017;16:00;1;13;Muy buena / Oso ona;15;9;Muy buena / Oso ona;2;Muy buena / Oso ona
02/05/2017;15:00;1;11;Muy buena / Oso ona;13;8;Muy buena / Oso ona;1;Muy buena / Oso ona
02/05/2017;14:00;;;Sin datos / Daturik gabe;9;6;Muy buena / Oso ona;2;Muy buena / Oso ona
02/05/2017;13:00;1;11;Muy buena / Oso ona;14;8;Muy buena / Oso ona;3;Muy buena / Oso ona
02/05/2017;12:00;2;15;Muy buena / Oso ona;18;9;Muy buena / Oso ona;5;Muy buena / Oso ona
02/05/2017;11:00;14;28;Muy buena / Oso ona;49;14;Muy buena / Oso ona;9;Muy buena / Oso ona
02/05/2017;10:00;7;31;Muy buena / Oso ona;42;19;Muy buena / Oso ona;11;Muy buena / Oso ona
02/05/2017;09:00;13;36;Muy buena / Oso ona;56;19;Muy buena / Oso ona;8;Muy buena / Oso ona
02/05/2017;08:00;9;28;Muy buena / Oso ona;41;16;Muy buena / Oso ona;8;Muy buena / Oso ona
02/05/2017;07:00;7;36;Muy buena / Oso ona;46;16;Muy buena / Oso ona;9;Muy buena / Oso ona
02/05/2017;06:00;10;35;Muy buena / Oso ona;49;15;Muy buena / Oso ona;6;Muy buena / Oso ona
02/05/2017;05:00;;;Sin datos / Daturik gabe;28;12;Muy buena / Oso ona;6;Muy buena / Oso ona
02/05/2017;04:00;;;Sin datos / Daturik gabe;19;9;Muy buena / Oso ona;8;Muy buena / Oso ona
02/05/2017;03:00;;;Sin datos / Daturik gabe;14;9;Muy buena / Oso ona;6;Muy buena / Oso ona
02/05/2017;02:00;;;Sin datos / Daturik gabe;8;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/05/2017;01:00;;;Sin datos / Daturik gabe;5;6;Muy buena / Oso ona;5;Muy buena / Oso ona
01/05/2017;24:00;;;Sin datos / Daturik gabe;5;7;Muy buena / Oso ona;5;Muy buena / Oso ona
01/05/2017;23:00;;;Sin datos / Daturik gabe;6;7;Muy buena / Oso ona;5;Muy buena / Oso ona
01/05/2017;22:00;;;Sin datos / Daturik gabe;7;9;Muy buena / Oso ona;9;Muy buena / Oso ona
01/05/2017;21:00;;;Sin datos / Daturik gabe;15;11;Muy buena / Oso ona;7;Muy buena / Oso ona
01/05/2017;20:00;;;Sin datos / Daturik gabe;19;13;Muy buena / Oso ona;6;Muy buena / Oso ona
01/05/2017;19:00;;;Sin datos / Daturik gabe;18;13;Muy buena / Oso ona;5;Muy buena / Oso ona
01/05/2017;18:00;1;13;Muy buena / Oso ona;15;13;Muy buena / Oso ona;3;Muy buena / Oso ona
01/05/2017;17:00;;;Sin datos / Daturik gabe;12;11;Muy buena / Oso ona;2;Muy buena / Oso ona
01/05/2017;16:00;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona;1;Muy buena / Oso ona
01/05/2017;15:00;;;Sin datos / Daturik gabe;4;6;Muy buena / Oso ona;1;Muy buena / Oso ona
01/05/2017;14:00;;;Sin datos / Daturik gabe;3;5;Muy buena / Oso ona;2;Muy buena / Oso ona
01/05/2017;13:00;;;Sin datos / Daturik gabe;3;6;Muy buena / Oso ona;1;Muy buena / Oso ona
01/05/2017;12:00;;;Sin datos / Daturik gabe;3;4;Muy buena / Oso ona;1;Muy buena / Oso ona
01/05/2017;11:00;;;Sin datos / Daturik gabe;3;6;Muy buena / Oso ona;3;Muy buena / Oso ona
01/05/2017;10:00;;;Sin datos / Daturik gabe;2;3;Muy buena / Oso ona;2;Muy buena / Oso ona
01/05/2017;09:00;;;Sin datos / Daturik gabe;8;5;Muy buena / Oso ona;10;Muy buena / Oso ona
01/05/2017;08:00;6;17;Muy buena / Oso ona;27;9;Muy buena / Oso ona;8;Muy buena / Oso ona
01/05/2017;07:00;2;14;Muy buena / Oso ona;17;7;Muy buena / Oso ona;4;Muy buena / Oso ona
01/05/2017;06:00;2;15;Muy buena / Oso ona;17;6;Muy buena / Oso ona;3;Muy buena / Oso ona
01/05/2017;05:00;;;Sin datos / Daturik gabe;11;5;Muy buena / Oso ona;8;Muy buena / Oso ona
01/05/2017;04:00;;;Sin datos / Daturik gabe;9;5;Muy buena / Oso ona;4;Muy buena / Oso ona
01/05/2017;03:00;;;Sin datos / Daturik gabe;8;5;Muy buena / Oso ona;3;Muy buena / Oso ona
01/05/2017;02:00;;;Sin datos / Daturik gabe;6;4;Muy buena / Oso ona;5;Muy buena / Oso ona
01/05/2017;01:00;;;Sin datos / Daturik gabe;4;4;Muy buena / Oso ona;7;Muy buena / Oso ona
30/04/2017;24:00;;;Sin datos / Daturik gabe;13;4;Muy buena / Oso ona;3;Muy buena / Oso ona
30/04/2017;23:00;;;Sin datos / Daturik gabe;10;4;Muy buena / Oso ona;2;Muy buena / Oso ona
30/04/2017;22:00;;;Sin datos / Daturik gabe;9;3;Muy buena / Oso ona;3;Muy buena / Oso ona
30/04/2017;21:00;;;Sin datos / Daturik gabe;11;5;Muy buena / Oso ona;3;Muy buena / Oso ona
30/04/2017;20:00;;;Sin datos / Daturik gabe;11;5;Muy buena / Oso ona;3;Muy buena / Oso ona
30/04/2017;19:00;;;Sin datos / Daturik gabe;14;4;Muy buena / Oso ona;2;Muy buena / Oso ona
30/04/2017;18:00;;;Sin datos / Daturik gabe;11;4;Muy buena / Oso ona;6;Muy buena / Oso ona
30/04/2017;17:00;;;Sin datos / Daturik gabe;13;6;Muy buena / Oso ona;4;Muy buena / Oso ona
30/04/2017;16:00;;;Sin datos / Daturik gabe;9;9;Muy buena / Oso ona;1;Muy buena / Oso ona
30/04/2017;15:00;;;Sin datos / Daturik gabe;4;3;Muy buena / Oso ona;0;Muy buena / Oso ona
