Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
07/06/2017;15:00;85;"Buena / ";67;;;;0;895,7;;
07/06/2017;14:00;84;"Buena / ";60;;;;0;984,3;;
07/06/2017;13:00;83;"Buena / ";51;;;;0;1043,3;;
07/06/2017;12:00;77;"Buena / ";43;;;;0;543,1;;
07/06/2017;11:00;70;"Buena / ";36;;;;0;866,9;;
07/06/2017;10:00;69;"Buena / ";31;;;;0;593,5;;
07/06/2017;09:00;55;"Muy buena / ";25;56;55;954,1;0;617,1;15,2;0,58
07/06/2017;08:00;16;"Muy buena / ";21;58;65;954,3;0;438;13,4;0,5
07/06/2017;07:00;26;"Muy buena / ";;348;75;954,4;0;261,4;10,7;0,28
07/06/2017;06:00;14;"Muy buena / ";;313;80;954,7;0;97,9;9,1;0,41
07/06/2017;05:00;15;"Muy buena / ";;266;86;955;0;6;7,6;0,21
07/06/2017;04:00;26;"Muy buena / ";;264;86;954,8;0;0;7,8;0,17
07/06/2017;03:00;26;"Muy buena / ";;234;87;954,5;0;0;7,7;0,51
07/06/2017;02:00;;"Sin datos / ";;239;86;954,4;0;0;8,6;0,51
07/06/2017;01:00;34;"Muy buena / ";61;262;83;954,8;0;0;9,2;0,48
06/06/2017;24:00;33;"Muy buena / ";62;251;83;954,8;0;0;9,4;0,43
06/06/2017;23:00;56;"Muy buena / ";62;55;76;954,8;0;0;10,7;0,55
06/06/2017;22:00;59;"Muy buena / ";64;42;72;954,8;0;0;11,4;1,23
06/06/2017;21:00;58;"Muy buena / ";65;27;71;954,3;0;0;11,5;1,36
06/06/2017;20:00;63;"Buena / ";66;13;69;953,7;0;11,7;12;2,6
06/06/2017;19:00;66;"Buena / ";67;15;69;953,1;0;56,3;12,6;2,87
06/06/2017;18:00;64;"Buena / ";67;15;70;952,8;0;81,9;13;2,64
06/06/2017;17:00;67;"Buena / ";66;29;67;952,6;0;86,2;13,4;2,28
06/06/2017;16:00;66;"Buena / ";65;24;67;952,4;0;155,9;13,5;1,95
06/06/2017;15:00;69;"Buena / ";63;14;71;952,3;0;162,6;13;2,45
06/06/2017;14:00;66;"Buena / ";61;18;74;952,2;0;189;12,8;2,41
06/06/2017;13:00;67;"Buena / ";60;18;77;952,2;0;113,8;12,1;2,84
06/06/2017;12:00;67;"Buena / ";59;19;76;951,9;0;109,7;12,4;3,18
06/06/2017;11:00;67;"Buena / ";58;30;74;951,2;0;250,9;13,2;2,13
06/06/2017;10:00;60;"Muy buena / ";57;30;82;951;0;90,2;11,9;2,31
06/06/2017;09:00;58;"Muy buena / ";56;17;83;950,3;0;64,4;12;2,27
06/06/2017;08:00;52;"Muy buena / ";56;28;81;949,4;0;36,6;12,6;1,91
06/06/2017;07:00;53;"Muy buena / ";;2;77;948,7;0;17,4;13,7;1,43
06/06/2017;06:00;57;"Muy buena / ";;354;75;948;0;6,6;14,2;1,23
06/06/2017;05:00;56;"Muy buena / ";;330;76;947,3;0;0;14,6;0,94
06/06/2017;04:00;58;"Muy buena / ";;337;76;946,9;0;0,2;14,7;0,79
06/06/2017;03:00;58;"Muy buena / ";;339;76;946,6;0;0;14,5;1,55
06/06/2017;02:00;;"Sin datos / ";;328;69;946,1;0;0;15,2;1,33
06/06/2017;01:00;51;"Muy buena / ";74;212;55;945,4;0;0;16,3;0,62
05/06/2017;24:00;50;"Muy buena / ";74;336;51;945,1;0;0;16,8;0,62
05/06/2017;23:00;72;"Buena / ";74;257;44;944,6;0;0;17,9;1,4
05/06/2017;22:00;73;"Buena / ";74;218;44;944,6;0;0;18,1;2,79
05/06/2017;21:00;68;"Buena / ";75;207;46;944,5;0;0;18,3;2,56
05/06/2017;20:00;68;"Buena / ";75;184;41;944,9;0;20,7;20,5;1,23
05/06/2017;19:00;81;"Buena / ";75;236;34;945,1;0;64,7;22,5;2,39
05/06/2017;18:00;83;"Buena / ";73;;;;0;189,3;;
05/06/2017;17:00;76;"Buena / ";70;;;;0;467,1;;
05/06/2017;16:00;74;"Buena / ";68;;;;0;799,8;;
05/06/2017;15:00;72;"Buena / ";65;;;;0;902,5;;
05/06/2017;14:00;76;"Buena / ";61;;;;0;995,1;;
05/06/2017;13:00;72;"Buena / ";58;;;;0;1049,5;;
05/06/2017;12:00;66;"Buena / ";55;;;;0;556;;
05/06/2017;11:00;64;"Buena / ";52;;;;0;865,4;;
05/06/2017;10:00;59;"Muy buena / ";50;238;61;950,6;0;371,7;14,7;0,8
05/06/2017;09:00;60;"Muy buena / ";48;237;64;950,4;0;428,3;14,2;0,59
05/06/2017;08:00;51;"Muy buena / ";47;272;74;951;0;290;12,5;1,37
05/06/2017;07:00;43;"Muy buena / ";;281;80;951,4;0;112,6;11,1;1,09
05/06/2017;06:00;47;"Muy buena / ";;293;86;951,6;0;37,1;10,3;0,91
05/06/2017;05:00;48;"Muy buena / ";;277;86;951,7;0;0,3;10,2;1,24
05/06/2017;04:00;45;"Muy buena / ";;253;88;951,6;0;0;10,4;0,94
05/06/2017;03:00;45;"Muy buena / ";;261;88;951,8;0;0;10,5;0,76
05/06/2017;02:00;;"Sin datos / ";;254;90;951,9;0;0;10,2;0,56
05/06/2017;01:00;55;"Muy buena / ";60;288;89;952,3;0;0;10,2;1
04/06/2017;24:00;55;"Muy buena / ";59;287;88;952,8;0;0;10,3;1,2
04/06/2017;23:00;65;"Buena / ";59;8;85;953,1;0;0;10,6;0,9
04/06/2017;22:00;62;"Buena / ";58;359;87;953;0;0;10,5;1,08
04/06/2017;21:00;62;"Buena / ";57;8;89;952,7;0;0;10,5;1,83
04/06/2017;20:00;59;"Muy buena / ";57;7;88;952,3;0;3,9;10,9;1,44
04/06/2017;19:00;55;"Muy buena / ";57;13;87;952,1;0;19,7;11,1;1,65
04/06/2017;18:00;56;"Muy buena / ";56;5;87;951,7;0;36,3;11,1;1,49
04/06/2017;17:00;56;"Muy buena / ";55;346;88;951,4;0;37,8;11;1,6
04/06/2017;16:00;57;"Muy buena / ";55;4;88;951,3;0,1;44;11,1;1,6
04/06/2017;15:00;55;"Muy buena / ";55;355;88;951,3;0;66,1;11,4;1,47
04/06/2017;14:00;58;"Muy buena / ";56;4;89;951,1;0,2;123,3;11,4;1,67
04/06/2017;13:00;59;"Muy buena / ";56;355;84;951,4;0,2;73,7;11,9;1,58
04/06/2017;12:00;58;"Muy buena / ";57;357;86;951;0;167,3;11,9;1,21
04/06/2017;11:00;48;"Muy buena / ";58;12;91;951,1;0,1;87,7;11,3;1,24
04/06/2017;10:00;52;"Muy buena / ";60;33;92;951,8;0,2;24,2;10,9;1,08
04/06/2017;09:00;54;"Muy buena / ";61;340;94;951,6;0,1;48,8;10,7;1,38
04/06/2017;08:00;55;"Muy buena / ";62;21;96;951,5;0,7;43,9;10,1;1,76
04/06/2017;07:00;60;"Muy buena / ";;343;89;952,6;0,2;17,7;10,6;0,94
04/06/2017;06:00;63;"Buena / ";;27;85;952,3;0,1;11,2;10,7;1,49
04/06/2017;05:00;65;"Buena / ";;21;84;952,5;0;1;10,6;1,4
04/06/2017;04:00;64;"Buena / ";;21;83;952,7;0;0,1;10,6;1,62
04/06/2017;03:00;66;"Buena / ";;14;81;953,1;0;0,1;10,7;1,27
04/06/2017;02:00;;"Sin datos / ";;12;78;953,5;0;0,1;10,9;1,16
04/06/2017;01:00;69;"Buena / ";63;50;78;953,8;0;0,1;10,9;0,92
03/06/2017;24:00;69;"Buena / ";62;27;81;954,3;0;0,1;10,9;0,91
03/06/2017;23:00;72;"Buena / ";61;17;82;954,7;0;0,1;10,7;2,26
03/06/2017;22:00;64;"Buena / ";58;14;87;954,8;0;0,1;10,9;1,77
03/06/2017;21:00;66;"Buena / ";58;17;89;954,6;0;0,3;10,8;2,53
03/06/2017;20:00;61;"Buena / ";56;25;85;954,1;0;4,6;11,4;2,43
03/06/2017;19:00;58;"Muy buena / ";56;17;82;953,5;0;36,4;12,3;2,22
03/06/2017;18:00;58;"Muy buena / ";57;10;80;952,9;0;87,5;13,1;2,56
03/06/2017;17:00;52;"Muy buena / ";58;338;87;952,6;0;57,8;13,3;1,91
03/06/2017;16:00;53;"Muy buena / ";59;336;79;952;0;157,8;15,2;1,76
03/06/2017;15:00;53;"Muy buena / ";61;5;81;951,9;0;101;14,9;1,95
03/06/2017;14:00;61;"Buena / ";62;18;78;951;0;306,8;15,6;1,96
03/06/2017;13:00;53;"Muy buena / ";61;20;86;951,2;0;167,5;14,3;1,57
03/06/2017;12:00;61;"Buena / ";62;8;85;951,8;0,1;23,7;14;1,26
03/06/2017;11:00;64;"Buena / ";63;29;84;951,4;0;97,4;14,2;1,79
03/06/2017;10:00;64;"Buena / ";64;24;83;951,3;0;82,7;14,5;0,87
03/06/2017;09:00;63;"Buena / ";64;11;87;951;0;116,8;13,6;0,97
03/06/2017;08:00;65;"Buena / ";64;1;93;950,7;0;69,6;12,7;0,97
03/06/2017;07:00;62;"Buena / ";;32;96;950,2;0;25,6;12,4;1,02
03/06/2017;06:00;57;"Muy buena / ";;68;96;950,3;1,2;2,2;12,5;1,18
03/06/2017;05:00;63;"Buena / ";;357;91;950,3;0;0,1;12,7;1,36
03/06/2017;04:00;65;"Buena / ";;10;93;950;0;0,2;13,1;1,42
03/06/2017;03:00;72;"Buena / ";;356;95;950,4;0;0,3;13,5;1,04
03/06/2017;02:00;;"Sin datos / ";;3;94;950,5;0;0,3;13,6;0,93
03/06/2017;01:00;81;"Buena / ";58;340;95;951,1;0,3;0,3;13,4;1,07
02/06/2017;24:00;82;"Buena / ";59;18;96;951,3;0;0,1;13,1;1,37
02/06/2017;23:00;81;"Buena / ";60;10;95;951,7;0;0,1;13,1;1,66
02/06/2017;22:00;65;"Buena / ";59;351;96;951,5;0;0,2;13,8;1,84
02/06/2017;21:00;55;"Muy buena / ";59;23;94;950,9;0;0,1;14,5;1,53
02/06/2017;20:00;54;"Muy buena / ";61;1;93;951;0;5,3;14,8;1,22
02/06/2017;19:00;44;"Muy buena / ";67;58;95;950,9;0,1;14,7;15,3;2,31
02/06/2017;18:00;49;"Muy buena / ";73;305;91;951,9;0,7;4,3;16,5;1,1
02/06/2017;17:00;62;"Buena / ";78;11;87;950,6;0;27,2;16,6;2,45
02/06/2017;16:00;70;"Buena / ";80;4;76;949,5;0;321,5;19,3;2,09
02/06/2017;15:00;72;"Buena / ";79;20;74;949,6;0;392,9;19,8;2,58
02/06/2017;14:00;67;"Buena / ";77;;;;0;801,4;;
02/06/2017;13:00;67;"Buena / ";76;20;73;949,7;0;176,9;21,2;2,06
02/06/2017;12:00;105;"Buena / ";75;;;;0;406,3;;
02/06/2017;11:00;94;"Buena / ";69;;;;0;827;;
02/06/2017;10:00;85;"Buena / ";65;;;;0;560,6;;
02/06/2017;09:00;76;"Buena / ";62;;;;0;571,1;;
02/06/2017;08:00;68;"Buena / ";60;41;64;949,7;0;400,7;20,6;0,67
02/06/2017;07:00;57;"Muy buena / ";;123;79;949,9;0;160,8;17,5;1,4
02/06/2017;06:00;56;"Muy buena / ";;111;85;950,4;0;12,7;16,5;3,66
02/06/2017;05:00;58;"Muy buena / ";;35;84;950,9;0;0,6;16,6;1,04
02/06/2017;04:00;58;"Muy buena / ";;318;85;950,3;0;0,1;16,5;1,16
02/06/2017;03:00;60;"Muy buena / ";;333;86;950,4;0;0,1;16,5;1
02/06/2017;02:00;;"Sin datos / ";;341;86;950,7;0;0,1;16,7;1,01
02/06/2017;01:00;64;"Buena / ";86;340;85;950,7;0;0,1;17,2;0,91
01/06/2017;24:00;70;"Buena / ";89;333;82;950,9;0;0,1;17,8;1,02
01/06/2017;23:00;76;"Buena / ";91;330;79;950,9;0;0,1;18,6;0,86
01/06/2017;22:00;79;"Buena / ";95;330;78;951,1;0;0,1;19,1;1,29
01/06/2017;21:00;83;"Buena / ";97;337;73;950,8;0;0,1;20,1;1,4
01/06/2017;20:00;89;"Buena / ";98;337;68;950,4;0;9;21,1;1,55
01/06/2017;19:00;90;"Buena / ";98;351;64;950,1;0;53,7;22,6;1,83
01/06/2017;18:00;100;"Buena / ";96;;;;0;201,5;;
01/06/2017;17:00;106;"Buena / ";89;;;;0;393,1;;
01/06/2017;16:00;106;"Buena / ";81;;;;0;317,9;;
01/06/2017;15:00;107;"Buena / ";71;;;;0;654,4;;
01/06/2017;14:00;97;"Buena / ";62;;;;0;979,6;;
01/06/2017;13:00;92;"Buena / ";54;;;;0;1000,9;;
01/06/2017;12:00;85;"Buena / ";45;;;;0;547,6;;
01/06/2017;11:00;74;"Buena / ";37;;;;0;838,2;;
01/06/2017;10:00;48;"Muy buena / ";30;;;;0;566,1;;
01/06/2017;09:00;35;"Muy buena / ";28;;;;0;580,9;;
01/06/2017;08:00;31;"Muy buena / ";26;106;76;951,3;0;376;18,7;0,5
01/06/2017;07:00;31;"Muy buena / ";;224;88;952,2;0;94;16;0,34
01/06/2017;06:00;32;"Muy buena / ";;167;90;952;0;24,6;15,3;0,46
01/06/2017;05:00;26;"Muy buena / ";;193;90;951,8;0;2,7;15,1;0,34
01/06/2017;04:00;16;"Muy buena / ";;170;89;951,7;0;0,5;14,8;0,56
01/06/2017;03:00;22;"Muy buena / ";;118;88;951,9;0;0,3;15,1;0,14
01/06/2017;02:00;;"Sin datos / ";;283;84;952,2;0;0,4;16;0,35
01/06/2017;01:00;34;"Muy buena / ";71;147;83;952,4;0;0,4;16,5;0,23
31/05/2017;24:00;41;"Muy buena / ";75;320;81;952,8;0;0,2;17,1;0,52
31/05/2017;23:00;58;"Muy buena / ";78;344;79;952,7;0;0,1;17,6;0,75
31/05/2017;22:00;64;"Buena / ";84;7;77;952,6;0;0,3;18;1,05
31/05/2017;21:00;66;"Buena / ";89;8;76;952,1;0;0,3;18,6;1,63
31/05/2017;20:00;70;"Buena / ";92;15;70;951,5;0;12,1;20,2;1,43
31/05/2017;19:00;79;"Buena / ";93;14;65;951,2;0;63;21,8;2,1
31/05/2017;18:00;88;"Buena / ";92;;;;0;198;;
31/05/2017;17:00;97;"Buena / ";90;;;;0;512,2;;
31/05/2017;16:00;102;"Buena / ";86;;;;0;819,4;;
31/05/2017;15:00;104;"Buena / ";80;;;;0;914,8;;
31/05/2017;14:00;102;"Buena / ";71;;;;0;973,8;;
31/05/2017;13:00;90;"Buena / ";63;;;;0;1022,7;;
31/05/2017;12:00;79;"Buena / ";58;;;;0;557,7;;
31/05/2017;11:00;73;"Buena / ";54;;;;0;832,8;;
31/05/2017;10:00;70;"Buena / ";51;268;61;952,2;0;470,9;19;0,26
31/05/2017;09:00;66;"Buena / ";48;291;66;952,7;0;176,8;17,7;0,29
31/05/2017;08:00;56;"Muy buena / ";45;241;72;952,7;0;150,4;16,7;0,3
31/05/2017;07:00;35;"Muy buena / ";;245;82;952,9;0;70,7;15,3;0,56
31/05/2017;06:00;38;"Muy buena / ";;109;85;952,7;0;19,4;14,9;0,51
31/05/2017;05:00;46;"Muy buena / ";;25;87;952,4;0;0,4;14,4;0,67
31/05/2017;04:00;46;"Muy buena / ";;15;90;952,3;0;0;14;1,14
31/05/2017;03:00;47;"Muy buena / ";;13;90;952,4;0;0;14,1;1,36
31/05/2017;02:00;;"Sin datos / ";;24;89;952,6;0;0;14,2;1,31
31/05/2017;01:00;54;"Muy buena / ";60;27;88;952,8;0;0;14,3;1,38
30/05/2017;24:00;53;"Muy buena / ";62;24;87;952,9;0;0;14,4;1,14
30/05/2017;23:00;56;"Muy buena / ";64;16;86;952,8;0;0;14,4;1,33
30/05/2017;22:00;58;"Muy buena / ";67;13;84;952,7;0;0;14,7;1,74
30/05/2017;21:00;57;"Muy buena / ";69;17;84;952,4;0;0;14,9;1,87
30/05/2017;20:00;60;"Muy buena / ";71;11;81;952,1;0;15,8;15,3;1,74
30/05/2017;19:00;63;"Buena / ";71;9;77;951,7;0;103,3;16,4;1,56
30/05/2017;18:00;67;"Buena / ";71;25;75;951,5;0;155,3;16,5;2,62
30/05/2017;17:00;71;"Buena / ";72;16;71;951,2;0;190,4;17,5;2,59
30/05/2017;16:00;78;"Buena / ";71;11;68;950,5;0;478,6;18,2;2,81
30/05/2017;15:00;78;"Buena / ";70;;;;0;646,7;;
30/05/2017;14:00;76;"Buena / ";68;;;;0;691,9;;
30/05/2017;13:00;74;"Buena / ";67;20;70;950,6;0;437,5;17,8;2,13
30/05/2017;12:00;64;"Buena / ";66;11;75;950,8;0;410,1;16,9;2,43
30/05/2017;11:00;63;"Buena / ";66;20;79;951,3;0;181,3;16,2;1,82
30/05/2017;10:00;72;"Buena / ";67;19;78;951,2;0;141,7;15,9;1,63
30/05/2017;09:00;66;"Buena / ";66;3;83;951,2;0;122,4;15,2;0,98
30/05/2017;08:00;65;"Buena / ";67;12;89;951,2;0;36,5;14,1;1,31
30/05/2017;07:00;63;"Buena / ";;8;90;950,8;0;17,7;13,9;1,23
30/05/2017;06:00;66;"Buena / ";;9;89;950,3;0;6;13,9;1,5
30/05/2017;05:00;66;"Buena / ";;14;89;949,8;0;0,2;14;1,46
30/05/2017;04:00;67;"Buena / ";;18;89;949,6;0;0;14;1,8
30/05/2017;03:00;72;"Buena / ";;349;88;949,7;0;0;14,3;1,42
30/05/2017;02:00;;"Sin datos / ";;7;89;949,7;0;0;14,3;1,78
30/05/2017;01:00;66;"Buena / ";68;15;90;949,8;0;0;14,6;1,57
29/05/2017;24:00;71;"Buena / ";69;13;90;950,2;0;0;14,6;1,88
29/05/2017;23:00;66;"Buena / ";70;349;88;950,4;0;0;15;1,13
29/05/2017;22:00;63;"Buena / ";72;343;88;950,2;0;0;15,2;0,98
29/05/2017;21:00;66;"Buena / ";74;335;88;949,7;0;0;15,1;1,18
29/05/2017;20:00;71;"Buena / ";77;8;85;949,3;0;9,3;15,6;1,71
29/05/2017;19:00;69;"Buena / ";79;334;82;949,2;0;76,2;16,4;0,99
29/05/2017;18:00;71;"Buena / ";80;349;84;948,7;0;120,2;16,5;1,05
29/05/2017;17:00;74;"Buena / ";80;349;81;948,4;0;137,8;16,6;2,41
29/05/2017;16:00;76;"Buena / ";78;3;65;947,2;0;465,1;19,8;1,33
29/05/2017;15:00;84;"Buena / ";77;;;;0;422;;
29/05/2017;14:00;81;"Buena / ";75;;;;0;759,5;;
29/05/2017;13:00;88;"Buena / ";73;;;;0;595,5;;
29/05/2017;12:00;87;"Buena / ";70;;;;0;520,4;;
29/05/2017;11:00;80;"Buena / ";68;77;65;948,4;0;242,7;18,7;0,93
29/05/2017;10:00;70;"Buena / ";70;61;66;948,1;0;357,2;18,3;0,88
29/05/2017;09:00;57;"Muy buena / ";70;54;71;948;0;251,8;17,6;0,15
29/05/2017;08:00;65;"Buena / ";72;134;76;948,2;0;120,2;15,5;0,2
29/05/2017;07:00;71;"Buena / ";;68;78;947,8;0;45,7;14,9;0,77
29/05/2017;06:00;65;"Buena / ";;86;81;947,9;0,2;1;15;0,34
29/05/2017;05:00;63;"Buena / ";;223;78;947,8;0,5;0;15,6;0,51
29/05/2017;04:00;75;"Buena / ";;205;63;947,4;0,1;0;17,5;0,61
29/05/2017;03:00;94;"Buena / ";;196;46;947,1;0;0;20;0,71
29/05/2017;02:00;;"Sin datos / ";;241;49;947;0;0;20,5;0,54
29/05/2017;01:00;87;"Buena / ";87;277;46;947,1;0;0;21,2;0,68
28/05/2017;24:00;98;"Buena / ";88;85;42;947,3;0;0;22;2,5
28/05/2017;23:00;83;"Buena / ";88;14;46;947,7;0;0;23,1;0,66
28/05/2017;22:00;100;"Buena / ";90;133;41;947,8;0;0;24,2;1,24
28/05/2017;21:00;81;"Buena / ";89;216;45;947,5;0;0;24,1;0,53
28/05/2017;20:00;86;"Buena / ";90;80;44;946,9;0;8,6;24,5;0,87
28/05/2017;19:00;87;"Buena / ";90;111;40;947,1;0;49,6;25,5;1,11
28/05/2017;18:00;86;"Buena / ";91;158;38;947,1;0;66,7;25,6;1,57
28/05/2017;17:00;91;"Buena / ";91;158;36;947,2;0;75,3;25,9;2,47
28/05/2017;16:00;93;"Buena / ";90;;;;0;118,4;;
28/05/2017;15:00;92;"Buena / ";89;;;;0;353,3;;
28/05/2017;14:00;92;"Buena / ";88;;;;0;550,1;;
28/05/2017;13:00;90;"Buena / ";87;;;;0;503,5;;
28/05/2017;12:00;91;"Buena / ";87;;;;0;446,6;;
28/05/2017;11:00;89;"Buena / ";87;;;;0;593,7;;
28/05/2017;10:00;88;"Buena / ";88;;;;0;484,3;;
28/05/2017;09:00;87;"Buena / ";88;48;47;948,1;0;331,6;21,8;1,06
28/05/2017;08:00;84;"Buena / ";88;72;51;947,8;0;253,4;20,8;2,39
28/05/2017;07:00;86;"Buena / ";;86;53;948;0;123,8;19,7;2,15
28/05/2017;06:00;80;"Buena / ";;31;55;948;0;35,7;19,5;0,65
28/05/2017;05:00;89;"Buena / ";;82;55;947,9;0;1,5;19,6;1,68
28/05/2017;04:00;93;"Buena / ";;95;54;947,5;0;0;19,8;3,71
28/05/2017;03:00;96;"Buena / ";;107;51;947,3;0;0;20,6;4,89
28/05/2017;02:00;;"Sin datos / ";;84;47;947,6;0;0;21,3;3,68
28/05/2017;01:00;98;"Buena / ";109;110;45;947,5;0;0;22,7;3,8
27/05/2017;24:00;102;"Buena / ";108;143;41;947,5;0;0;23,5;5,37
27/05/2017;23:00;109;"Buena / ";107;142;39;947,3;0;0;24,4;8,09
27/05/2017;22:00;108;"Buena / ";106;143;41;947,1;0;0;25,1;7,93
27/05/2017;21:00;109;"Buena / ";104;142;39;947,1;0;0;25,9;6,41
27/05/2017;20:00;116;"Buena / ";103;140;38;946,8;0;0,7;26,4;5,51
27/05/2017;19:00;109;"Buena / ";100;144;38;946,5;0;33,2;26,9;4,88
27/05/2017;18:00;104;"Buena / ";98;141;37;945,9;0;110,7;27,3;5,23
27/05/2017;17:00;100;"Buena / ";95;;;;0;275,9;;
27/05/2017;16:00;100;"Buena / ";90;;;;0;455,9;;
27/05/2017;15:00;98;"Buena / ";83;;;;0;455,7;;
27/05/2017;14:00;98;"Buena / ";74;;;;0;546,9;;
27/05/2017;13:00;95;"Buena / ";65;;;;0;652,4;;
27/05/2017;12:00;92;"Buena / ";58;;;;0;582,5;;
27/05/2017;11:00;94;"Buena / ";50;;;;0;715,2;;
27/05/2017;10:00;86;"Buena / ";42;;;;0;556,9;;
27/05/2017;09:00;55;"Muy buena / ";36;;;;0;574,9;;
27/05/2017;08:00;46;"Muy buena / ";33;285;66;947,4;0;382,2;19,4;0,63
27/05/2017;07:00;27;"Muy buena / ";;276;79;947,4;0;234,4;16,6;0,47
27/05/2017;06:00;28;"Muy buena / ";;284;86;947,7;0;74,6;14,7;0,62
27/05/2017;05:00;33;"Muy buena / ";;227;94;947,6;0;4,7;13;0,75
27/05/2017;04:00;27;"Muy buena / ";;253;93;947,3;0;0;13;0,73
27/05/2017;03:00;36;"Muy buena / ";;270;91;947,5;0;0;13,6;0,51
27/05/2017;02:00;;"Sin datos / ";;264;90;947,5;0;0,1;14,2;0,23
27/05/2017;01:00;80;"Buena / ";92;12;91;947,9;0;0,1;14,1;0,37
26/05/2017;24:00;82;"Buena / ";98;18;92;948;0;0,1;14,2;0,57
26/05/2017;23:00;69;"Buena / ";101;233;94;948,3;0;0,1;14,5;0,52
26/05/2017;22:00;82;"Buena / ";106;309;94;948,3;0;0,1;14,5;0,59
26/05/2017;21:00;84;"Buena / ";110;345;96;948;0;0,1;14,7;0,97
26/05/2017;20:00;97;"Buena / ";112;24;94;948,5;0,5;0,2;15;2,35
26/05/2017;19:00;104;"Buena / ";112;11;84;947,5;0,3;1,2;17,8;2,31
26/05/2017;18:00;118;"Buena / ";111;342;66;945,9;0,1;3,3;22,2;2,52
26/05/2017;17:00;132;"Mejorable / ";107;23;53;944,2;0;196,3;25,2;3,58
26/05/2017;16:00;120;"Buena / ";99;;;;0;466,4;;
26/05/2017;15:00;110;"Buena / ";89;;;;0;739,2;;
26/05/2017;14:00;111;"Buena / ";79;;;;0;851,5;;
26/05/2017;13:00;104;"Buena / ";70;;;;0;882,9;;
26/05/2017;12:00;97;"Buena / ";64;;;;0;608,4;;
26/05/2017;11:00;95;"Buena / ";60;;;;0;792,9;;
26/05/2017;10:00;88;"Buena / ";57;;;;0;589;;
26/05/2017;09:00;64;"Buena / ";53;;;;0;563,3;;
26/05/2017;08:00;44;"Muy buena / ";51;284;54;945,3;0;403;21,6;0,66
26/05/2017;07:00;28;"Muy buena / ";;287;67;945,6;0;233,6;17,9;0,49
26/05/2017;06:00;38;"Muy buena / ";;261;77;945,7;0;74,2;15,1;0,34
26/05/2017;05:00;58;"Muy buena / ";;219;74;945,9;0;2,5;15,1;0,22
26/05/2017;04:00;61;"Buena / ";;116;71;946,2;0;0;16;0,11
26/05/2017;03:00;76;"Buena / ";;189;68;946,6;0;0;16,7;0,11
26/05/2017;02:00;;"Sin datos / ";;72;64;947;0;0;18,1;0,58
26/05/2017;01:00;92;"Buena / ";110;254;62;947,3;0;0;18,6;0,46
25/05/2017;24:00;105;"Buena / ";110;192;57;947,9;0;0;19,3;1,56
25/05/2017;23:00;111;"Buena / ";111;221;54;948,6;0;0;20;1,22
25/05/2017;22:00;119;"Buena / ";112;297;54;949;0;0,1;21,4;4,02
25/05/2017;21:00;106;"Buena / ";110;296;49;947,1;0;0,1;24,3;1,6
25/05/2017;20:00;94;"Buena / ";109;47;45;945,7;0;2,6;26,7;1,25
25/05/2017;19:00;118;"Buena / ";110;;;;0;54,1;;
25/05/2017;18:00;109;"Buena / ";107;;;;0;156,6;;
25/05/2017;17:00;113;"Buena / ";103;;;;0;390,3;;
25/05/2017;16:00;117;"Buena / ";95;;;;0;766,2;;
25/05/2017;15:00;116;"Buena / ";85;;;;0;868,7;;
25/05/2017;14:00;103;"Buena / ";74;;;;0;972,8;;
25/05/2017;13:00;103;"Buena / ";65;;;;0;1010;;
25/05/2017;12:00;99;"Buena / ";56;;;;0;549,7;;
25/05/2017;11:00;92;"Buena / ";49;;;;0;844;;
25/05/2017;10:00;78;"Buena / ";44;;;;0;560;;
25/05/2017;09:00;55;"Muy buena / ";39;;;;0;591,7;;
25/05/2017;08:00;33;"Muy buena / ";36;;;;0;414,8;;
25/05/2017;07:00;32;"Muy buena / ";;330;65;948,3;0;243,1;19,2;0,2
25/05/2017;06:00;28;"Muy buena / ";;298;74;948,5;0;82,9;16,2;0,27
25/05/2017;05:00;34;"Muy buena / ";;319;79;948,5;0;3,7;15,2;0,25
25/05/2017;04:00;40;"Muy buena / ";;254;82;948,5;0;0;15,1;0,61
25/05/2017;03:00;48;"Muy buena / ";;266;77;948,7;0;0;15,6;0,4
25/05/2017;02:00;;"Sin datos / ";;304;76;948,9;0;0;16,6;0,31
25/05/2017;01:00;48;"Muy buena / ";79;250;77;949,3;0;0;17,2;0,37
24/05/2017;24:00;51;"Muy buena / ";82;256;75;949,8;0;0;17,7;0,56
24/05/2017;23:00;52;"Muy buena / ";85;238;76;950,1;0;0;18,7;0,57
24/05/2017;22:00;50;"Muy buena / ";91;269;74;950,3;0;0;20,1;0,57
24/05/2017;21:00;61;"Buena / ";96;224;67;950,3;0;0;22;0,26
24/05/2017;20:00;93;"Buena / ";100;31;56;950;0;13,8;24,9;1,31
24/05/2017;19:00;108;"Buena / ";96;;;;0;57,5;;
24/05/2017;18:00;111;"Buena / ";88;;;;0;196,3;;
24/05/2017;17:00;102;"Buena / ";77;;;;0;522;;
24/05/2017;16:00;100;"Buena / ";67;;;;0;782,3;;
24/05/2017;15:00;99;"Buena / ";56;;;;0;872,1;;
24/05/2017;14:00;95;"Buena / ";46;;;;0;963,7;;
24/05/2017;13:00;88;"Buena / ";37;;;;0;1011,7;;
