Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA
18/03/2017;17:00;2;15;Muy buena / Oso ona;18;13;Muy buena / Oso ona
18/03/2017;16:00;2;10;Muy buena / Oso ona;13;13;Muy buena / Oso ona
18/03/2017;15:00;2;17;Muy buena / Oso ona;20;16;Muy buena / Oso ona
18/03/2017;14:00;3;14;Muy buena / Oso ona;18;24;Muy buena / Oso ona
18/03/2017;13:00;6;19;Muy buena / Oso ona;29;26;Muy buena / Oso ona
18/03/2017;12:00;6;22;Muy buena / Oso ona;32;17;Muy buena / Oso ona
18/03/2017;11:00;5;23;Muy buena / Oso ona;31;18;Muy buena / Oso ona
18/03/2017;10:00;3;24;Muy buena / Oso ona;28;46;Buena / Ona
18/03/2017;09:00;3;22;Muy buena / Oso ona;26;18;Muy buena / Oso ona
18/03/2017;08:00;1;22;Muy buena / Oso ona;24;14;Muy buena / Oso ona
18/03/2017;07:00;3;32;Muy buena / Oso ona;37;16;Muy buena / Oso ona
18/03/2017;06:00;1;11;Muy buena / Oso ona;13;14;Muy buena / Oso ona
18/03/2017;05:00;1;2;Muy buena / Oso ona;3;11;Muy buena / Oso ona
18/03/2017;04:00;1;5;Muy buena / Oso ona;7;13;Muy buena / Oso ona
18/03/2017;03:00;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona
18/03/2017;02:00;1;7;Muy buena / Oso ona;9;17;Muy buena / Oso ona
18/03/2017;01:00;2;7;Muy buena / Oso ona;10;17;Muy buena / Oso ona
17/03/2017;24:00;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona
17/03/2017;23:00;2;10;Muy buena / Oso ona;12;15;Muy buena / Oso ona
17/03/2017;22:00;1;13;Muy buena / Oso ona;16;18;Muy buena / Oso ona
17/03/2017;21:00;2;21;Muy buena / Oso ona;24;20;Muy buena / Oso ona
17/03/2017;20:00;4;18;Muy buena / Oso ona;24;28;Muy buena / Oso ona
17/03/2017;19:00;5;24;Muy buena / Oso ona;31;26;Muy buena / Oso ona
17/03/2017;18:00;4;23;Muy buena / Oso ona;29;29;Muy buena / Oso ona
17/03/2017;17:00;7;23;Muy buena / Oso ona;33;24;Muy buena / Oso ona
17/03/2017;16:00;4;14;Muy buena / Oso ona;20;25;Muy buena / Oso ona
17/03/2017;15:00;2;10;Muy buena / Oso ona;13;27;Muy buena / Oso ona
17/03/2017;14:00;3;10;Muy buena / Oso ona;14;30;Muy buena / Oso ona
17/03/2017;13:00;5;15;Muy buena / Oso ona;22;32;Muy buena / Oso ona
17/03/2017;12:00;7;18;Muy buena / Oso ona;28;27;Muy buena / Oso ona
17/03/2017;11:00;7;19;Muy buena / Oso ona;29;28;Muy buena / Oso ona
17/03/2017;10:00;8;26;Muy buena / Oso ona;38;30;Muy buena / Oso ona
17/03/2017;09:00;64;60;Muy buena / Oso ona;157;37;Muy buena / Oso ona
17/03/2017;08:00;80;61;Muy buena / Oso ona;184;36;Muy buena / Oso ona
17/03/2017;07:00;64;57;Muy buena / Oso ona;155;30;Muy buena / Oso ona
17/03/2017;06:00;9;24;Muy buena / Oso ona;37;24;Muy buena / Oso ona
17/03/2017;05:00;1;8;Muy buena / Oso ona;10;29;Muy buena / Oso ona
17/03/2017;04:00;13;37;Muy buena / Oso ona;56;20;Muy buena / Oso ona
17/03/2017;03:00;8;36;Muy buena / Oso ona;48;17;Muy buena / Oso ona
17/03/2017;02:00;12;36;Muy buena / Oso ona;54;18;Muy buena / Oso ona
17/03/2017;01:00;8;38;Muy buena / Oso ona;50;20;Muy buena / Oso ona
16/03/2017;24:00;7;33;Muy buena / Oso ona;44;20;Muy buena / Oso ona
16/03/2017;23:00;5;34;Muy buena / Oso ona;41;20;Muy buena / Oso ona
16/03/2017;22:00;8;43;Muy buena / Oso ona;56;24;Muy buena / Oso ona
16/03/2017;21:00;10;48;Muy buena / Oso ona;64;22;Muy buena / Oso ona
16/03/2017;20:00;23;62;Muy buena / Oso ona;97;26;Muy buena / Oso ona
16/03/2017;19:00;12;70;Muy buena / Oso ona;88;21;Muy buena / Oso ona
16/03/2017;18:00;6;44;Muy buena / Oso ona;52;16;Muy buena / Oso ona
16/03/2017;17:00;4;29;Muy buena / Oso ona;34;11;Muy buena / Oso ona
16/03/2017;16:00;4;24;Muy buena / Oso ona;29;12;Muy buena / Oso ona
16/03/2017;15:00;5;26;Muy buena / Oso ona;34;11;Muy buena / Oso ona
16/03/2017;14:00;5;25;Muy buena / Oso ona;33;8;Muy buena / Oso ona
16/03/2017;13:00;5;20;Muy buena / Oso ona;28;10;Muy buena / Oso ona
16/03/2017;12:00;7;28;Muy buena / Oso ona;39;13;Muy buena / Oso ona
16/03/2017;11:00;9;30;Muy buena / Oso ona;43;14;Muy buena / Oso ona
16/03/2017;10:00;23;48;Muy buena / Oso ona;83;26;Muy buena / Oso ona
16/03/2017;09:00;57;50;Muy buena / Oso ona;137;35;Muy buena / Oso ona
16/03/2017;08:00;145;79;Muy buena / Oso ona;301;41;Buena / Ona
16/03/2017;07:00;95;41;Muy buena / Oso ona;186;27;Muy buena / Oso ona
16/03/2017;06:00;45;31;Muy buena / Oso ona;100;18;Muy buena / Oso ona
16/03/2017;05:00;14;24;Muy buena / Oso ona;46;14;Muy buena / Oso ona
16/03/2017;04:00;5;20;Muy buena / Oso ona;28;17;Muy buena / Oso ona
16/03/2017;03:00;4;18;Muy buena / Oso ona;24;17;Muy buena / Oso ona
16/03/2017;02:00;4;20;Muy buena / Oso ona;26;31;Muy buena / Oso ona
16/03/2017;01:00;8;25;Muy buena / Oso ona;36;27;Muy buena / Oso ona
15/03/2017;24:00;8;21;Muy buena / Oso ona;33;25;Muy buena / Oso ona
15/03/2017;23:00;9;26;Muy buena / Oso ona;40;24;Muy buena / Oso ona
15/03/2017;22:00;14;39;Muy buena / Oso ona;61;25;Muy buena / Oso ona
15/03/2017;21:00;14;62;Muy buena / Oso ona;83;29;Muy buena / Oso ona
15/03/2017;20:00;6;52;Muy buena / Oso ona;61;28;Muy buena / Oso ona
15/03/2017;19:00;6;45;Muy buena / Oso ona;54;26;Muy buena / Oso ona
15/03/2017;18:00;6;40;Muy buena / Oso ona;50;26;Muy buena / Oso ona
15/03/2017;17:00;5;29;Muy buena / Oso ona;37;26;Muy buena / Oso ona
15/03/2017;16:00;21;30;Muy buena / Oso ona;63;416;Muy mala / Oso txarra
15/03/2017;15:00;12;24;Muy buena / Oso ona;42;111;Mejorable / Hobetzeko modukoa
15/03/2017;14:00;6;23;Muy buena / Oso ona;32;59;Buena / Ona
15/03/2017;13:00;8;24;Muy buena / Oso ona;36;;Sin datos / Daturik gabe
15/03/2017;12:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe
15/03/2017;11:00;24;36;Muy buena / Oso ona;74;30;Muy buena / Oso ona
15/03/2017;10:00;28;43;Muy buena / Oso ona;85;44;Buena / Ona
15/03/2017;09:00;43;44;Muy buena / Oso ona;109;46;Buena / Ona
15/03/2017;08:00;62;46;Muy buena / Oso ona;140;35;Muy buena / Oso ona
15/03/2017;07:00;45;40;Muy buena / Oso ona;108;30;Muy buena / Oso ona
15/03/2017;06:00;23;36;Muy buena / Oso ona;70;25;Muy buena / Oso ona
15/03/2017;05:00;9;35;Muy buena / Oso ona;48;23;Muy buena / Oso ona
15/03/2017;04:00;3;31;Muy buena / Oso ona;35;21;Muy buena / Oso ona
15/03/2017;03:00;4;25;Muy buena / Oso ona;31;21;Muy buena / Oso ona
15/03/2017;02:00;5;29;Muy buena / Oso ona;37;22;Muy buena / Oso ona
15/03/2017;01:00;5;35;Muy buena / Oso ona;43;22;Muy buena / Oso ona
14/03/2017;24:00;6;38;Muy buena / Oso ona;46;21;Muy buena / Oso ona
14/03/2017;23:00;3;18;Muy buena / Oso ona;22;19;Muy buena / Oso ona
14/03/2017;22:00;6;25;Muy buena / Oso ona;33;18;Muy buena / Oso ona
14/03/2017;21:00;3;25;Muy buena / Oso ona;29;22;Muy buena / Oso ona
14/03/2017;20:00;5;30;Muy buena / Oso ona;37;24;Muy buena / Oso ona
14/03/2017;19:00;6;29;Muy buena / Oso ona;38;24;Muy buena / Oso ona
14/03/2017;18:00;6;20;Muy buena / Oso ona;30;23;Muy buena / Oso ona
14/03/2017;17:00;6;17;Muy buena / Oso ona;26;20;Muy buena / Oso ona
14/03/2017;16:00;4;11;Muy buena / Oso ona;17;16;Muy buena / Oso ona
14/03/2017;15:00;6;10;Muy buena / Oso ona;19;16;Muy buena / Oso ona
14/03/2017;14:00;6;11;Muy buena / Oso ona;20;20;Muy buena / Oso ona
14/03/2017;13:00;7;19;Muy buena / Oso ona;30;24;Muy buena / Oso ona
14/03/2017;12:00;11;25;Muy buena / Oso ona;41;25;Muy buena / Oso ona
14/03/2017;11:00;18;34;Muy buena / Oso ona;61;22;Muy buena / Oso ona
14/03/2017;10:00;23;44;Muy buena / Oso ona;80;25;Muy buena / Oso ona
14/03/2017;09:00;30;46;Muy buena / Oso ona;91;25;Muy buena / Oso ona
14/03/2017;08:00;88;71;Muy buena / Oso ona;206;27;Muy buena / Oso ona
14/03/2017;07:00;98;57;Muy buena / Oso ona;207;25;Muy buena / Oso ona
14/03/2017;06:00;35;50;Muy buena / Oso ona;103;20;Muy buena / Oso ona
14/03/2017;05:00;31;45;Muy buena / Oso ona;93;15;Muy buena / Oso ona
14/03/2017;04:00;3;13;Muy buena / Oso ona;17;12;Muy buena / Oso ona
14/03/2017;03:00;2;13;Muy buena / Oso ona;16;13;Muy buena / Oso ona
14/03/2017;02:00;2;11;Muy buena / Oso ona;14;15;Muy buena / Oso ona
14/03/2017;01:00;2;9;Muy buena / Oso ona;12;15;Muy buena / Oso ona
13/03/2017;24:00;2;10;Muy buena / Oso ona;13;18;Muy buena / Oso ona
13/03/2017;23:00;4;16;Muy buena / Oso ona;21;18;Muy buena / Oso ona
13/03/2017;22:00;24;52;Muy buena / Oso ona;88;23;Muy buena / Oso ona
13/03/2017;21:00;12;48;Muy buena / Oso ona;66;24;Muy buena / Oso ona
13/03/2017;20:00;9;35;Muy buena / Oso ona;49;23;Muy buena / Oso ona
13/03/2017;19:00;11;24;Muy buena / Oso ona;40;20;Muy buena / Oso ona
13/03/2017;18:00;10;29;Muy buena / Oso ona;44;18;Muy buena / Oso ona
13/03/2017;17:00;15;31;Muy buena / Oso ona;53;17;Muy buena / Oso ona
13/03/2017;16:00;7;24;Muy buena / Oso ona;35;15;Muy buena / Oso ona
13/03/2017;15:00;11;33;Muy buena / Oso ona;50;12;Muy buena / Oso ona
13/03/2017;14:00;9;30;Muy buena / Oso ona;43;7;Muy buena / Oso ona
13/03/2017;13:00;6;30;Muy buena / Oso ona;40;9;Muy buena / Oso ona
13/03/2017;12:00;9;25;Muy buena / Oso ona;39;15;Muy buena / Oso ona
13/03/2017;11:00;6;18;Muy buena / Oso ona;27;13;Muy buena / Oso ona
13/03/2017;10:00;5;16;Muy buena / Oso ona;23;10;Muy buena / Oso ona
13/03/2017;09:00;6;12;Muy buena / Oso ona;21;5;Muy buena / Oso ona
13/03/2017;08:00;8;23;Muy buena / Oso ona;35;6;Muy buena / Oso ona
13/03/2017;07:00;5;12;Muy buena / Oso ona;20;5;Muy buena / Oso ona
13/03/2017;06:00;2;6;Muy buena / Oso ona;10;5;Muy buena / Oso ona
13/03/2017;05:00;1;3;Muy buena / Oso ona;6;8;Muy buena / Oso ona
13/03/2017;04:00;1;3;Muy buena / Oso ona;5;11;Muy buena / Oso ona
13/03/2017;03:00;1;2;Muy buena / Oso ona;4;15;Muy buena / Oso ona
13/03/2017;02:00;1;2;Muy buena / Oso ona;4;13;Muy buena / Oso ona
13/03/2017;01:00;1;2;Muy buena / Oso ona;4;18;Muy buena / Oso ona
12/03/2017;24:00;1;2;Muy buena / Oso ona;5;17;Muy buena / Oso ona
12/03/2017;23:00;2;4;Muy buena / Oso ona;6;22;Muy buena / Oso ona
12/03/2017;22:00;2;4;Muy buena / Oso ona;7;18;Muy buena / Oso ona
12/03/2017;21:00;3;7;Muy buena / Oso ona;11;11;Muy buena / Oso ona
12/03/2017;20:00;3;17;Muy buena / Oso ona;22;11;Muy buena / Oso ona
12/03/2017;19:00;3;12;Muy buena / Oso ona;17;7;Muy buena / Oso ona
12/03/2017;18:00;3;9;Muy buena / Oso ona;13;9;Muy buena / Oso ona
12/03/2017;17:00;3;15;Muy buena / Oso ona;20;6;Muy buena / Oso ona
12/03/2017;16:00;7;21;Muy buena / Oso ona;31;9;Muy buena / Oso ona
12/03/2017;15:00;4;11;Muy buena / Oso ona;17;8;Muy buena / Oso ona
12/03/2017;14:00;5;23;Muy buena / Oso ona;31;10;Muy buena / Oso ona
12/03/2017;13:00;5;15;Muy buena / Oso ona;23;5;Muy buena / Oso ona
12/03/2017;12:00;7;24;Muy buena / Oso ona;34;9;Muy buena / Oso ona
12/03/2017;11:00;6;21;Muy buena / Oso ona;29;10;Muy buena / Oso ona
12/03/2017;10:00;5;13;Muy buena / Oso ona;20;19;Muy buena / Oso ona
12/03/2017;09:00;7;18;Muy buena / Oso ona;28;10;Muy buena / Oso ona
12/03/2017;08:00;3;20;Muy buena / Oso ona;25;14;Muy buena / Oso ona
12/03/2017;07:00;2;5;Muy buena / Oso ona;7;11;Muy buena / Oso ona
12/03/2017;06:00;2;4;Muy buena / Oso ona;7;5;Muy buena / Oso ona
12/03/2017;05:00;2;5;Muy buena / Oso ona;8;3;Muy buena / Oso ona
12/03/2017;04:00;3;9;Muy buena / Oso ona;13;6;Muy buena / Oso ona
12/03/2017;03:00;3;7;Muy buena / Oso ona;11;7;Muy buena / Oso ona
12/03/2017;02:00;3;11;Muy buena / Oso ona;15;9;Muy buena / Oso ona
12/03/2017;01:00;2;11;Muy buena / Oso ona;14;7;Muy buena / Oso ona
11/03/2017;24:00;3;16;Muy buena / Oso ona;20;9;Muy buena / Oso ona
11/03/2017;23:00;2;11;Muy buena / Oso ona;13;15;Muy buena / Oso ona
11/03/2017;22:00;3;17;Muy buena / Oso ona;21;31;Muy buena / Oso ona
11/03/2017;21:00;5;19;Muy buena / Oso ona;26;26;Muy buena / Oso ona
11/03/2017;20:00;5;20;Muy buena / Oso ona;28;18;Muy buena / Oso ona
11/03/2017;19:00;4;18;Muy buena / Oso ona;23;21;Muy buena / Oso ona
11/03/2017;18:00;3;15;Muy buena / Oso ona;20;22;Muy buena / Oso ona
11/03/2017;17:00;4;9;Muy buena / Oso ona;14;30;Muy buena / Oso ona
11/03/2017;16:00;4;12;Muy buena / Oso ona;18;32;Muy buena / Oso ona
11/03/2017;15:00;4;13;Muy buena / Oso ona;19;32;Muy buena / Oso ona
11/03/2017;14:00;5;16;Muy buena / Oso ona;23;68;Mejorable / Hobetzeko modukoa
11/03/2017;13:00;9;28;Muy buena / Oso ona;41;79;Mejorable / Hobetzeko modukoa
11/03/2017;12:00;12;30;Muy buena / Oso ona;48;104;Mejorable / Hobetzeko modukoa
11/03/2017;11:00;29;45;Muy buena / Oso ona;90;115;Mejorable / Hobetzeko modukoa
11/03/2017;10:00;53;44;Muy buena / Oso ona;125;136;Mala / Txarra
11/03/2017;09:00;54;38;Muy buena / Oso ona;120;112;Mejorable / Hobetzeko modukoa
11/03/2017;08:00;53;38;Muy buena / Oso ona;119;80;Mejorable / Hobetzeko modukoa
11/03/2017;07:00;42;36;Muy buena / Oso ona;100;50;Buena / Ona
11/03/2017;06:00;26;35;Muy buena / Oso ona;75;44;Buena / Ona
11/03/2017;05:00;21;35;Muy buena / Oso ona;67;31;Muy buena / Oso ona
11/03/2017;04:00;20;36;Muy buena / Oso ona;66;33;Muy buena / Oso ona
11/03/2017;03:00;20;35;Muy buena / Oso ona;66;30;Muy buena / Oso ona
11/03/2017;02:00;19;34;Muy buena / Oso ona;63;30;Muy buena / Oso ona
11/03/2017;01:00;19;36;Muy buena / Oso ona;65;52;Buena / Ona
10/03/2017;24:00;23;38;Muy buena / Oso ona;74;48;Buena / Ona
10/03/2017;23:00;25;40;Muy buena / Oso ona;78;75;Mejorable / Hobetzeko modukoa
10/03/2017;22:00;31;42;Muy buena / Oso ona;89;97;Mejorable / Hobetzeko modukoa
10/03/2017;21:00;30;46;Muy buena / Oso ona;92;160;Mala / Txarra
10/03/2017;20:00;46;58;Muy buena / Oso ona;128;232;Muy mala / Oso txarra
10/03/2017;19:00;65;72;Muy buena / Oso ona;172;419;Muy mala / Oso txarra
10/03/2017;18:00;21;71;Muy buena / Oso ona;102;59;Buena / Ona
10/03/2017;17:00;14;47;Muy buena / Oso ona;67;77;Mejorable / Hobetzeko modukoa
10/03/2017;16:00;11;40;Muy buena / Oso ona;56;53;Buena / Ona
10/03/2017;15:00;20;45;Muy buena / Oso ona;75;27;Muy buena / Oso ona
10/03/2017;14:00;12;30;Muy buena / Oso ona;48;30;Muy buena / Oso ona
10/03/2017;13:00;16;39;Muy buena / Oso ona;63;15;Muy buena / Oso ona
10/03/2017;12:00;33;41;Muy buena / Oso ona;91;27;Muy buena / Oso ona
10/03/2017;11:00;33;34;Muy buena / Oso ona;85;29;Muy buena / Oso ona
10/03/2017;10:00;52;31;Muy buena / Oso ona;110;28;Muy buena / Oso ona
10/03/2017;09:00;43;28;Muy buena / Oso ona;93;25;Muy buena / Oso ona
10/03/2017;08:00;40;31;Muy buena / Oso ona;92;33;Muy buena / Oso ona
10/03/2017;07:00;28;29;Muy buena / Oso ona;72;34;Muy buena / Oso ona
10/03/2017;06:00;18;26;Muy buena / Oso ona;53;30;Muy buena / Oso ona
10/03/2017;05:00;10;23;Muy buena / Oso ona;37;26;Muy buena / Oso ona
10/03/2017;04:00;8;22;Muy buena / Oso ona;34;22;Muy buena / Oso ona
10/03/2017;03:00;10;23;Muy buena / Oso ona;38;23;Muy buena / Oso ona
10/03/2017;02:00;10;23;Muy buena / Oso ona;38;22;Muy buena / Oso ona
10/03/2017;01:00;9;23;Muy buena / Oso ona;36;26;Muy buena / Oso ona
09/03/2017;24:00;12;25;Muy buena / Oso ona;43;60;Buena / Ona
09/03/2017;23:00;15;34;Muy buena / Oso ona;56;50;Buena / Ona
09/03/2017;22:00;34;54;Muy buena / Oso ona;106;45;Buena / Ona
09/03/2017;21:00;27;56;Muy buena / Oso ona;97;42;Buena / Ona
09/03/2017;20:00;17;65;Muy buena / Oso ona;90;42;Buena / Ona
09/03/2017;19:00;7;44;Muy buena / Oso ona;55;61;Mejorable / Hobetzeko modukoa
09/03/2017;18:00;7;34;Muy buena / Oso ona;45;56;Buena / Ona
09/03/2017;17:00;9;27;Muy buena / Oso ona;41;40;Muy buena / Oso ona
09/03/2017;16:00;10;25;Muy buena / Oso ona;39;28;Muy buena / Oso ona
09/03/2017;15:00;14;28;Muy buena / Oso ona;50;33;Muy buena / Oso ona
09/03/2017;14:00;18;31;Muy buena / Oso ona;59;31;Muy buena / Oso ona
09/03/2017;13:00;14;27;Muy buena / Oso ona;47;21;Muy buena / Oso ona
09/03/2017;12:00;12;22;Muy buena / Oso ona;40;16;Muy buena / Oso ona
09/03/2017;11:00;24;28;Muy buena / Oso ona;64;40;Muy buena / Oso ona
09/03/2017;10:00;14;20;Muy buena / Oso ona;42;20;Muy buena / Oso ona
09/03/2017;09:00;26;26;Muy buena / Oso ona;65;23;Muy buena / Oso ona
09/03/2017;08:00;51;33;Muy buena / Oso ona;111;42;Buena / Ona
09/03/2017;07:00;39;32;Muy buena / Oso ona;91;37;Muy buena / Oso ona
09/03/2017;06:00;19;27;Muy buena / Oso ona;55;24;Muy buena / Oso ona
09/03/2017;05:00;6;14;Muy buena / Oso ona;23;15;Muy buena / Oso ona
09/03/2017;04:00;4;12;Muy buena / Oso ona;18;19;Muy buena / Oso ona
09/03/2017;03:00;4;16;Muy buena / Oso ona;22;16;Muy buena / Oso ona
09/03/2017;02:00;3;10;Muy buena / Oso ona;15;16;Muy buena / Oso ona
09/03/2017;01:00;5;16;Muy buena / Oso ona;23;24;Muy buena / Oso ona
08/03/2017;24:00;7;21;Muy buena / Oso ona;31;37;Muy buena / Oso ona
08/03/2017;23:00;9;21;Muy buena / Oso ona;34;61;Mejorable / Hobetzeko modukoa
08/03/2017;22:00;20;34;Muy buena / Oso ona;64;37;Muy buena / Oso ona
08/03/2017;21:00;7;24;Muy buena / Oso ona;33;34;Muy buena / Oso ona
08/03/2017;20:00;13;37;Muy buena / Oso ona;58;44;Buena / Ona
08/03/2017;19:00;11;31;Muy buena / Oso ona;48;38;Muy buena / Oso ona
08/03/2017;18:00;8;17;Muy buena / Oso ona;29;49;Buena / Ona
08/03/2017;17:00;7;15;Muy buena / Oso ona;25;20;Muy buena / Oso ona
08/03/2017;16:00;8;11;Muy buena / Oso ona;24;20;Muy buena / Oso ona
08/03/2017;15:00;7;16;Muy buena / Oso ona;26;19;Muy buena / Oso ona
08/03/2017;14:00;14;24;Muy buena / Oso ona;45;21;Muy buena / Oso ona
08/03/2017;13:00;11;20;Muy buena / Oso ona;36;10;Muy buena / Oso ona
08/03/2017;12:00;8;17;Muy buena / Oso ona;30;10;Muy buena / Oso ona
08/03/2017;11:00;13;23;Muy buena / Oso ona;43;10;Muy buena / Oso ona
08/03/2017;10:00;24;35;Muy buena / Oso ona;71;13;Muy buena / Oso ona
08/03/2017;09:00;37;49;Muy buena / Oso ona;105;11;Muy buena / Oso ona
08/03/2017;08:00;71;59;Muy buena / Oso ona;168;22;Muy buena / Oso ona
08/03/2017;07:00;90;67;Muy buena / Oso ona;205;14;Muy buena / Oso ona
08/03/2017;06:00;25;49;Muy buena / Oso ona;87;9;Muy buena / Oso ona
08/03/2017;05:00;20;42;Muy buena / Oso ona;72;8;Muy buena / Oso ona
08/03/2017;04:00;5;24;Muy buena / Oso ona;31;5;Muy buena / Oso ona
08/03/2017;03:00;3;11;Muy buena / Oso ona;16;4;Muy buena / Oso ona
08/03/2017;02:00;3;12;Muy buena / Oso ona;16;7;Muy buena / Oso ona
08/03/2017;01:00;5;18;Muy buena / Oso ona;26;8;Muy buena / Oso ona
07/03/2017;24:00;5;23;Muy buena / Oso ona;31;11;Muy buena / Oso ona
07/03/2017;23:00;12;37;Muy buena / Oso ona;56;13;Muy buena / Oso ona
07/03/2017;22:00;19;41;Muy buena / Oso ona;69;12;Muy buena / Oso ona
07/03/2017;21:00;39;60;Muy buena / Oso ona;120;14;Muy buena / Oso ona
07/03/2017;20:00;49;63;Muy buena / Oso ona;137;13;Muy buena / Oso ona
07/03/2017;19:00;43;64;Muy buena / Oso ona;131;16;Muy buena / Oso ona
07/03/2017;18:00;30;54;Muy buena / Oso ona;99;16;Muy buena / Oso ona
07/03/2017;17:00;7;24;Muy buena / Oso ona;35;208;Muy mala / Oso txarra
07/03/2017;16:00;7;20;Muy buena / Oso ona;31;37;Muy buena / Oso ona
07/03/2017;15:00;20;36;Muy buena / Oso ona;66;16;Muy buena / Oso ona
07/03/2017;14:00;45;57;Muy buena / Oso ona;126;24;Muy buena / Oso ona
07/03/2017;13:00;28;59;Muy buena / Oso ona;102;26;Muy buena / Oso ona
07/03/2017;12:00;27;47;Muy buena / Oso ona;89;27;Muy buena / Oso ona
07/03/2017;11:00;23;51;Muy buena / Oso ona;85;28;Muy buena / Oso ona
07/03/2017;10:00;18;47;Muy buena / Oso ona;74;38;Muy buena / Oso ona
07/03/2017;09:00;79;59;Muy buena / Oso ona;181;64;Mejorable / Hobetzeko modukoa
07/03/2017;08:00;112;74;Muy buena / Oso ona;245;90;Mejorable / Hobetzeko modukoa
07/03/2017;07:00;101;55;Muy buena / Oso ona;210;97;Mejorable / Hobetzeko modukoa
07/03/2017;06:00;31;46;Muy buena / Oso ona;93;58;Buena / Ona
07/03/2017;05:00;16;43;Muy buena / Oso ona;68;48;Buena / Ona
07/03/2017;04:00;4;29;Muy buena / Oso ona;34;31;Muy buena / Oso ona
07/03/2017;03:00;2;24;Muy buena / Oso ona;27;28;Muy buena / Oso ona
07/03/2017;02:00;2;22;Muy buena / Oso ona;25;30;Muy buena / Oso ona
07/03/2017;01:00;3;21;Muy buena / Oso ona;25;31;Muy buena / Oso ona
06/03/2017;24:00;5;33;Muy buena / Oso ona;40;34;Muy buena / Oso ona
06/03/2017;23:00;5;32;Muy buena / Oso ona;40;40;Muy buena / Oso ona
06/03/2017;22:00;12;51;Muy buena / Oso ona;70;51;Buena / Ona
06/03/2017;21:00;15;58;Muy buena / Oso ona;81;59;Buena / Ona
06/03/2017;20:00;25;63;Muy buena / Oso ona;102;109;Mejorable / Hobetzeko modukoa
06/03/2017;19:00;16;50;Muy buena / Oso ona;74;127;Mala / Txarra
06/03/2017;18:00;6;20;Muy buena / Oso ona;30;100;Mejorable / Hobetzeko modukoa
06/03/2017;17:00;13;30;Muy buena / Oso ona;49;66;Mejorable / Hobetzeko modukoa
06/03/2017;16:00;8;23;Muy buena / Oso ona;36;134;Mala / Txarra
06/03/2017;15:00;10;17;Muy buena / Oso ona;32;35;Muy buena / Oso ona
06/03/2017;14:00;5;10;Muy buena / Oso ona;19;48;Buena / Ona
06/03/2017;13:00;5;5;Muy buena / Oso ona;12;147;Mala / Txarra
06/03/2017;12:00;9;10;Muy buena / Oso ona;24;138;Mala / Txarra
06/03/2017;11:00;21;21;Muy buena / Oso ona;53;43;Buena / Ona
06/03/2017;10:00;153;63;Muy buena / Oso ona;298;42;Buena / Ona
06/03/2017;09:00;339;82;Muy buena / Oso ona;602;57;Buena / Ona
06/03/2017;08:00;330;77;Muy buena / Oso ona;584;44;Buena / Ona
06/03/2017;07:00;223;53;Muy buena / Oso ona;394;32;Muy buena / Oso ona
06/03/2017;06:00;85;35;Muy buena / Oso ona;166;20;Muy buena / Oso ona
06/03/2017;05:00;39;28;Muy buena / Oso ona;87;15;Muy buena / Oso ona
06/03/2017;04:00;21;28;Muy buena / Oso ona;60;16;Muy buena / Oso ona
06/03/2017;03:00;8;24;Muy buena / Oso ona;36;15;Muy buena / Oso ona
06/03/2017;02:00;12;22;Muy buena / Oso ona;41;17;Muy buena / Oso ona
06/03/2017;01:00;20;24;Muy buena / Oso ona;54;18;Muy buena / Oso ona
05/03/2017;24:00;16;24;Muy buena / Oso ona;48;16;Muy buena / Oso ona
05/03/2017;23:00;14;22;Muy buena / Oso ona;43;14;Muy buena / Oso ona
05/03/2017;22:00;20;29;Muy buena / Oso ona;59;18;Muy buena / Oso ona
05/03/2017;21:00;52;45;Muy buena / Oso ona;124;32;Muy buena / Oso ona
05/03/2017;20:00;32;45;Muy buena / Oso ona;94;34;Muy buena / Oso ona
05/03/2017;19:00;23;42;Muy buena / Oso ona;78;32;Muy buena / Oso ona
05/03/2017;18:00;11;27;Muy buena / Oso ona;44;22;Muy buena / Oso ona
05/03/2017;17:00;5;16;Muy buena / Oso ona;23;22;Muy buena / Oso ona
05/03/2017;16:00;4;13;Muy buena / Oso ona;19;25;Muy buena / Oso ona
05/03/2017;15:00;5;12;Muy buena / Oso ona;20;16;Muy buena / Oso ona
05/03/2017;14:00;7;24;Muy buena / Oso ona;35;20;Muy buena / Oso ona
05/03/2017;13:00;7;17;Muy buena / Oso ona;27;15;Muy buena / Oso ona
05/03/2017;12:00;9;23;Muy buena / Oso ona;36;10;Muy buena / Oso ona
05/03/2017;11:00;11;27;Muy buena / Oso ona;44;14;Muy buena / Oso ona
05/03/2017;10:00;18;35;Muy buena / Oso ona;62;14;Muy buena / Oso ona
05/03/2017;09:00;27;45;Muy buena / Oso ona;86;16;Muy buena / Oso ona
05/03/2017;08:00;14;34;Muy buena / Oso ona;56;13;Muy buena / Oso ona
05/03/2017;07:00;5;35;Muy buena / Oso ona;43;13;Muy buena / Oso ona
05/03/2017;06:00;4;28;Muy buena / Oso ona;35;11;Muy buena / Oso ona
