Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
22/07/2017;03:00;11;20;Muy buena / Oso ona;37;27;Muy buena / Oso ona;2;Muy buena / Oso ona;142;94;1003,1;0,1;14,3;0,96
22/07/2017;02:00;4;21;Muy buena / Oso ona;26;33;Muy buena / Oso ona;2;Muy buena / Oso ona;162;92;1003,3;0,1;14,6;1,3
22/07/2017;01:00;7;21;Muy buena / Oso ona;31;41;Buena / Ona;2;Muy buena / Oso ona;142;94;1003,3;0,1;14,8;1,7
21/07/2017;24:00;10;23;Muy buena / Oso ona;39;21;Muy buena / Oso ona;2;Muy buena / Oso ona;153;94;1003,3;0,1;15,3;1,3
21/07/2017;23:00;4;27;Muy buena / Oso ona;32;14;Muy buena / Oso ona;2;Muy buena / Oso ona;177;92;1003,4;0,1;16;1,22
21/07/2017;22:00;3;23;Muy buena / Oso ona;26;13;Muy buena / Oso ona;2;Muy buena / Oso ona;132;91;1003,3;0,1;16,5;1,86
21/07/2017;21:00;4;31;Muy buena / Oso ona;37;22;Muy buena / Oso ona;2;Muy buena / Oso ona;156;88;1003,2;0,1;17,2;1,45
21/07/2017;20:00;1;21;Muy buena / Oso ona;22;20;Muy buena / Oso ona;2;Muy buena / Oso ona;25;82;1002,8;9,8;18,3;0,35
21/07/2017;19:00;2;15;Muy buena / Oso ona;17;15;Muy buena / Oso ona;2;Muy buena / Oso ona;17;77;1002,6;62,8;19,2;0,89
21/07/2017;18:00;2;13;Muy buena / Oso ona;16;12;Muy buena / Oso ona;2;Muy buena / Oso ona;346;76;1002,4;172,2;19,3;1,18
21/07/2017;17:00;2;14;Muy buena / Oso ona;16;12;Muy buena / Oso ona;2;Muy buena / Oso ona;335;77;1002,4;152,4;19,1;1,74
21/07/2017;16:00;4;10;Muy buena / Oso ona;16;9;Muy buena / Oso ona;2;Muy buena / Oso ona;341;75;1002,2;248,5;19,2;1,97
21/07/2017;15:00;5;15;Muy buena / Oso ona;24;5;Muy buena / Oso ona;2;Muy buena / Oso ona;341;78;1002,2;337,8;19,1;2,19
21/07/2017;14:00;6;20;Muy buena / Oso ona;29;8;Muy buena / Oso ona;2;Muy buena / Oso ona;342;81;1002,3;311;18,3;2,18
21/07/2017;13:00;5;19;Muy buena / Oso ona;27;8;Muy buena / Oso ona;2;Muy buena / Oso ona;344;85;1002,4;198,5;17,8;1,8
21/07/2017;12:00;6;22;Muy buena / Oso ona;31;9;Muy buena / Oso ona;2;Muy buena / Oso ona;338;86;1002,2;239,3;17,9;1,8
21/07/2017;11:00;14;35;Muy buena / Oso ona;57;10;Muy buena / Oso ona;2;Muy buena / Oso ona;316;88;1002,3;199,6;17,4;2,38
21/07/2017;10:00;27;42;Muy buena / Oso ona;83;15;Muy buena / Oso ona;2;Muy buena / Oso ona;311;93;1002,3;245,3;16,8;1,6
21/07/2017;09:00;24;43;Muy buena / Oso ona;80;20;Muy buena / Oso ona;2;Muy buena / Oso ona;326;90;1002,7;92,4;17,4;0,31
21/07/2017;08:00;20;38;Muy buena / Oso ona;68;22;Muy buena / Oso ona;2;Muy buena / Oso ona;17;88;1002,6;115,5;17,6;0,13
21/07/2017;07:00;31;38;Muy buena / Oso ona;85;30;Muy buena / Oso ona;2;Muy buena / Oso ona;131;95;1002,6;40,6;16,1;0,6
21/07/2017;06:00;25;33;Muy buena / Oso ona;71;28;Muy buena / Oso ona;2;Muy buena / Oso ona;81;94;1002,6;9,2;16;0,56
21/07/2017;05:00;14;27;Muy buena / Oso ona;49;27;Muy buena / Oso ona;2;Muy buena / Oso ona;119;94;1002,7;0,5;15,6;1,01
21/07/2017;04:00;3;21;Muy buena / Oso ona;25;27;Muy buena / Oso ona;2;Muy buena / Oso ona;118;92;1003;0,1;15,7;1,08
21/07/2017;03:00;2;18;Muy buena / Oso ona;21;31;Muy buena / Oso ona;2;Muy buena / Oso ona;116;92;1003,2;0,1;15,8;0,93
21/07/2017;02:00;3;20;Muy buena / Oso ona;24;36;Muy buena / Oso ona;2;Muy buena / Oso ona;141;92;1003,8;0,1;15,7;0,84
21/07/2017;01:00;2;21;Muy buena / Oso ona;25;24;Muy buena / Oso ona;2;Muy buena / Oso ona;149;93;1004,3;0,1;15,8;0,54
20/07/2017;24:00;1;15;Muy buena / Oso ona;17;14;Muy buena / Oso ona;2;Muy buena / Oso ona;128;93;1005;0,1;15,7;1,12
20/07/2017;23:00;1;17;Muy buena / Oso ona;18;15;Muy buena / Oso ona;2;Muy buena / Oso ona;112;92;1005,5;0,1;16,2;0,79
20/07/2017;22:00;1;14;Muy buena / Oso ona;15;16;Muy buena / Oso ona;2;Muy buena / Oso ona;138;90;1005,9;0,1;16,5;1,02
20/07/2017;21:00;1;27;Muy buena / Oso ona;28;17;Muy buena / Oso ona;2;Muy buena / Oso ona;131;89;1005,8;0,1;16,7;1,15
20/07/2017;20:00;2;29;Muy buena / Oso ona;32;19;Muy buena / Oso ona;2;Muy buena / Oso ona;98;88;1005,8;9,4;17;0,68
20/07/2017;19:00;2;26;Muy buena / Oso ona;29;20;Muy buena / Oso ona;2;Muy buena / Oso ona;132;88;1006,1;55,7;16,9;0,7
20/07/2017;18:00;1;11;Muy buena / Oso ona;13;27;Muy buena / Oso ona;2;Muy buena / Oso ona;74;92;1006,3;49,9;16,1;1,45
20/07/2017;17:00;2;16;Muy buena / Oso ona;19;19;Muy buena / Oso ona;2;Muy buena / Oso ona;18;77;1006,3;88;18,3;1,88
20/07/2017;16:00;2;17;Muy buena / Oso ona;20;16;Muy buena / Oso ona;2;Muy buena / Oso ona;340;74;1006,3;130,2;18,7;2,03
20/07/2017;15:00;2;12;Muy buena / Oso ona;15;13;Muy buena / Oso ona;2;Muy buena / Oso ona;339;72;1006,2;258,3;19;1,96
20/07/2017;14:00;3;15;Muy buena / Oso ona;19;6;Muy buena / Oso ona;2;Muy buena / Oso ona;354;76;1006,4;273,5;18,7;1,29
20/07/2017;13:00;2;10;Muy buena / Oso ona;13;2;Muy buena / Oso ona;2;Muy buena / Oso ona;333;82;1006,5;308,4;17,5;2,51
20/07/2017;12:00;3;11;Muy buena / Oso ona;15;14;Muy buena / Oso ona;2;Muy buena / Oso ona;336;90;1006,6;360,6;17,2;2,75
20/07/2017;11:00;4;12;Muy buena / Oso ona;19;5;Muy buena / Oso ona;2;Muy buena / Oso ona;345;89;1006,6;371,6;17,2;1,96
20/07/2017;10:00;4;21;Muy buena / Oso ona;26;8;Muy buena / Oso ona;2;Muy buena / Oso ona;338;97;1006,9;166,7;16,1;1,27
20/07/2017;09:00;4;20;Muy buena / Oso ona;26;10;Muy buena / Oso ona;2;Muy buena / Oso ona;326;97;1006,8;129,8;15,9;2,38
20/07/2017;08:00;3;20;Muy buena / Oso ona;24;11;Muy buena / Oso ona;2;Muy buena / Oso ona;332;96;1006,6;79,1;16;2,11
20/07/2017;07:00;6;37;Muy buena / Oso ona;46;9;Muy buena / Oso ona;2;Muy buena / Oso ona;317;94;1006,2;50;16,8;1,21
20/07/2017;06:00;3;29;Muy buena / Oso ona;34;19;Muy buena / Oso ona;2;Muy buena / Oso ona;317;99;1006;10,5;16;1,71
20/07/2017;05:00;2;19;Muy buena / Oso ona;21;10;Muy buena / Oso ona;2;Muy buena / Oso ona;328;90;1005,8;0,4;17,1;1,32
20/07/2017;04:00;1;12;Muy buena / Oso ona;14;7;Muy buena / Oso ona;2;Muy buena / Oso ona;345;86;1005,5;0,1;18;0,65
20/07/2017;03:00;1;10;Muy buena / Oso ona;11;12;Muy buena / Oso ona;2;Muy buena / Oso ona;337;90;1005,5;0,1;17,8;0,86
20/07/2017;02:00;2;19;Muy buena / Oso ona;22;19;Muy buena / Oso ona;2;Muy buena / Oso ona;303;91;1005,7;0,1;17,8;0,98
20/07/2017;01:00;1;10;Muy buena / Oso ona;11;18;Muy buena / Oso ona;2;Muy buena / Oso ona;349;88;1005,8;0,1;18,3;0,64
19/07/2017;24:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;2;Muy buena / Oso ona;345;86;1005,7;0,1;18,4;0,98
19/07/2017;23:00;1;16;Muy buena / Oso ona;17;2;Muy buena / Oso ona;2;Muy buena / Oso ona;39;82;1005,3;0,1;19,2;0,58
19/07/2017;22:00;1;14;Muy buena / Oso ona;15;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;88;1005,2;0,1;18,7;1,04
19/07/2017;21:00;1;10;Muy buena / Oso ona;11;37;Muy buena / Oso ona;2;Muy buena / Oso ona;328;91;1004,9;0,1;18,3;3,62
19/07/2017;20:00;1;12;Muy buena / Oso ona;13;31;Muy buena / Oso ona;2;Muy buena / Oso ona;347;72;1003,9;3,3;21,3;2,42
19/07/2017;19:00;1;10;Muy buena / Oso ona;11;23;Muy buena / Oso ona;2;Muy buena / Oso ona;18;65;1003,2;42,7;22,6;2,18
