Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
20/07/2017;24:00;0,17;"Muy buena / ";0,17;;;Sin datos / Daturik gabe;2;65;"Buena / ";64;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;120;91;911,7;0;0,2;10,9;0,88
20/07/2017;23:00;0,16;"Muy buena / ";0,17;;;Sin datos / Daturik gabe;2;64;"Buena / ";63;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;76;91;912,1;0;0,2;10,9;0,6
20/07/2017;22:00;0,16;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;2;65;"Buena / ";63;5;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;39;90;912,5;0;0,2;10,9;0,73
20/07/2017;21:00;0,17;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;2;62;"Buena / ";62;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;67;92;912,5;0;0,2;10,9;0,68
20/07/2017;20:00;0,17;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;4;59;"Muy buena / ";62;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;62;93;912,3;0;5,8;11,4;1,06
20/07/2017;19:00;0,18;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;4;63;"Buena / ";61;6;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;43;90;912,5;0;48,3;11,9;1,82
20/07/2017;18:00;0,18;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;4;65;"Buena / ";59;8;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;37;89;912,6;0;96,1;11,9;1,7
20/07/2017;17:00;0,18;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;3;66;"Buena / ";58;11;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;41;90;912,8;0;153,4;12,1;2,57
20/07/2017;16:00;0,19;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;3;61;"Buena / ";56;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;36;91;912,9;0;165,9;12,6;2,14
20/07/2017;15:00;0,2;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;61;"Buena / ";54;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;2;Muy buena / Oso ona;36;91;912,9;0;245,6;13,1;2,34
20/07/2017;14:00;0,21;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;58;"Muy buena / ";52;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;2;Muy buena / Oso ona;358;90;913,1;0;152,6;13,7;2,37
20/07/2017;13:00;0,21;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;59;"Muy buena / ";50;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;36;86;913,3;0;272,6;14,8;0,94
20/07/2017;12:00;0,22;"Muy buena / ";0,2;1;0;Muy buena / Oso ona;2;52;"Muy buena / ";47;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;360;90;913,6;0;245,6;14,1;0,22
20/07/2017;11:00;0,21;"Muy buena / ";0,19;1;2;Muy buena / Oso ona;4;48;"Muy buena / ";46;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;214;90;913,7;0;218,2;13,7;0,19
20/07/2017;10:00;0,2;"Muy buena / ";0,19;1;1;Muy buena / Oso ona;3;;"Sin datos / ";45;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;211;92;913,7;0;201,3;13,3;0,07
20/07/2017;09:00;0,2;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;2;50;"Muy buena / ";46;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;321;94;913,7;0;166,4;12,7;0,05
20/07/2017;08:00;0,19;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;47;"Muy buena / ";45;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;1;Muy buena / Oso ona;353;94;913,5;0,1;75,7;12,5;0,46
20/07/2017;07:00;0,19;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;47;"Muy buena / ";46;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;37;95;913,1;0,1;32,6;12,3;1,11
20/07/2017;06:00;0,19;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;45;"Muy buena / ";47;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;13;95;912,9;0;5,9;12,5;1,28
20/07/2017;05:00;0,19;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;2;43;"Muy buena / ";51;4;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;10;94;912,7;0;0,5;12,7;0,7
20/07/2017;04:00;0,2;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;2;42;"Muy buena / ";57;7;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;27;94;912,7;0,1;0,3;13;0,24
20/07/2017;03:00;0,2;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;2;43;"Muy buena / ";61;5;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;54;94;912,6;0;0,3;13,1;0,75
20/07/2017;02:00;0,21;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;2;47;"Muy buena / ";65;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;28;93;912,8;0;0,3;13,3;1,2
20/07/2017;01:00;0,21;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;2;49;"Muy buena / ";69;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;2;Muy buena / Oso ona;31;92;913;0;0,3;13,4;0,97
19/07/2017;24:00;0,22;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;2;52;"Muy buena / ";74;4;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;42;92;913;0;0,3;13,7;1,88
19/07/2017;23:00;0,22;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;3;56;"Muy buena / ";80;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;40;90;912,9;0;0,3;14,3;1,34
19/07/2017;22:00;0,28;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;3;77;"Buena / ";87;9;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;50;90;912,9;0;0,3;14,5;2,04
19/07/2017;21:00;0,28;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;2;87;"Buena / ";89;11;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;325;87;912,8;0;0,3;15,2;1,43
19/07/2017;20:00;0,26;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;4;78;"Buena / ";89;10;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;326;83;912,1;0;4,3;16;1,77
19/07/2017;19:00;0,25;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;4;71;"Buena / ";93;10;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;14;76;911,6;0;51,4;17,8;1,41
19/07/2017;18:00;0,24;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;4;79;"Buena / ";96;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;4;Muy buena / Oso ona;351;68;911,2;0;196,5;20;2,44
19/07/2017;17:00;0,23;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;5;92;"Buena / ";101;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;5;Muy buena / Oso ona;72;65;910,9;0;571;21,1;2,13
19/07/2017;16:00;0,26;"Muy buena / ";0,3;1;2;Muy buena / Oso ona;4;103;"Buena / ";101;18;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona;24;67;910,7;0;560,8;21,4;2,49
19/07/2017;15:00;0,29;"Muy buena / ";0,3;1;5;Muy buena / Oso ona;7;106;"Buena / ";99;23;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;46;68;910,4;0;392,7;22,1;2,75
19/07/2017;14:00;0,22;"Muy buena / ";0,3;;;Sin datos / Daturik gabe;3;92;"Buena / ";96;24;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;59;50;910,1;0;407,8;25;1,16
19/07/2017;13:00;0,16;"Muy buena / ";0,31;;;Sin datos / Daturik gabe;3;93;"Buena / ";89;14;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;217;33;909,9;0;715,5;26,9;1,26
19/07/2017;12:00;0,25;"Muy buena / ";0,32;;;Sin datos / Daturik gabe;5;110;"Buena / ";81;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;179;40;910,2;0;865,2;25,3;1,89
19/07/2017;11:00;0,35;"Muy buena / ";0,32;;;Sin datos / Daturik gabe;6;;"Sin datos / ";71;;Sin datos / Daturik gabe;27;Buena / Ona;2;Muy buena / Oso ona;205;43;910,3;0;797,3;24,5;2,58
19/07/2017;10:00;0,43;"Muy buena / ";0,32;;;Sin datos / Daturik gabe;7;109;"Buena / ";67;;Sin datos / Daturik gabe;33;Buena / Ona;2;Muy buena / Oso ona;202;54;910,3;0;651,3;22,5;2,46
19/07/2017;09:00;0,45;"Muy buena / ";0,3;;;Sin datos / Daturik gabe;6;97;"Buena / ";59;;Sin datos / Daturik gabe;24;Muy buena / Oso ona;3;Muy buena / Oso ona;192;58;910,3;0;603,3;21,2;2,16
19/07/2017;08:00;0,32;"Muy buena / ";0,28;1;4;Muy buena / Oso ona;6;89;"Buena / ";55;24;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;206;57;909,9;0;193,4;20,4;2,43
19/07/2017;07:00;0,27;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;6;80;"Buena / ";51;19;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;212;56;909,4;0;194;20;2,49
19/07/2017;06:00;0,26;"Muy buena / ";0,27;1;7;Muy buena / Oso ona;8;45;"Muy buena / ";48;20;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;132;78;908,9;0;24,9;15,7;0,3
19/07/2017;05:00;0,26;"Muy buena / ";0,27;1;3;Muy buena / Oso ona;5;34;"Muy buena / ";51;22;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;86;88;908,7;0;1;14,3;0,19
19/07/2017;04:00;0,27;"Muy buena / ";0,27;1;4;Muy buena / Oso ona;6;40;"Muy buena / ";57;18;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;70;87;908,7;0;0,3;15,2;0,32
19/07/2017;03:00;0,28;"Muy buena / ";0,27;1;4;Muy buena / Oso ona;6;43;"Muy buena / ";64;14;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;92;84;908,7;0;0,3;15,9;0,39
19/07/2017;02:00;0,27;"Muy buena / ";0,27;1;4;Muy buena / Oso ona;6;45;"Muy buena / ";71;22;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;93;83;908,8;0;0,3;15,9;0,36
19/07/2017;01:00;0,28;"Muy buena / ";0,27;1;4;Muy buena / Oso ona;6;60;"Muy buena / ";76;23;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;100;80;909,1;0;0,3;16,8;0,28
18/07/2017;24:00;0,27;"Muy buena / ";0,27;1;5;Muy buena / Oso ona;7;58;"Muy buena / ";79;20;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;144;76;909,3;0;0,3;17,6;0,51
18/07/2017;23:00;0,26;"Muy buena / ";0,26;1;4;Muy buena / Oso ona;6;57;"Muy buena / ";86;20;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;99;76;909,4;0;0,3;17,2;0,28
18/07/2017;22:00;0,24;"Muy buena / ";0,25;1;5;Muy buena / Oso ona;7;68;"Buena / ";95;22;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;77;72;909,1;0;0,3;18,6;0,31
18/07/2017;21:00;0,28;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;6;83;"Buena / ";102;25;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;94;65;908,6;0;0,4;20,7;0,48
18/07/2017;20:00;0,28;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;6;95;"Buena / ";107;23;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;240;55;908,7;0;31,5;23,5;0,2
18/07/2017;19:00;0,26;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;4;98;"Buena / ";109;25;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;284;48;908,7;0;100,8;24,6;0,28
18/07/2017;18:00;0,27;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;4;89;"Buena / ";112;23;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;141;48;907,9;0;141,3;24,6;0,92
18/07/2017;17:00;0,27;"Muy buena / ";0,21;1;2;Muy buena / Oso ona;4;86;"Buena / ";114;31;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;133;56;907,7;0;76,9;24,1;0,26
18/07/2017;16:00;0,22;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;4;114;"Buena / ";116;31;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;125;45;908,1;0,1;112,3;28,2;1,82
18/07/2017;15:00;0,17;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;4;126;"Mejorable / ";112;32;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;178;27;908,5;0;636,7;33;1,69
18/07/2017;14:00;0,19;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;4;125;"Mejorable / ";101;30;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;191;30;909,3;0;853,5;32,2;2,25
18/07/2017;13:00;0,19;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;4;125;"Mejorable / ";90;25;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;176;31;909,9;0;944;31,4;1,83
18/07/2017;12:00;0,2;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;4;;"Sin datos / ";79;26;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;184;33;910,3;0;995,2;30,2;2,43
18/07/2017;11:00;0,22;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;4;117;"Buena / ";76;22;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;196;34;910,4;0;925,4;28,8;2,59
18/07/2017;10:00;0,25;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;4;107;"Buena / ";68;16;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;192;39;910,4;0;738,8;26,9;2,15
18/07/2017;09:00;0,29;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;4;97;"Buena / ";62;17;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;224;49;910,7;0;582;24,2;1,81
18/07/2017;08:00;0,31;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;4;85;"Buena / ";58;10;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;205;61;910,6;0;233,6;21,6;1,09
18/07/2017;07:00;0,31;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;49;"Muy buena / ";55;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;38;78;910,4;0;199,2;17,3;0,09
18/07/2017;06:00;0,28;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;4;47;"Muy buena / ";58;16;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;58;86;910,4;0;41,5;14,1;0,31
18/07/2017;05:00;0,28;"Muy buena / ";0,29;1;2;Muy buena / Oso ona;4;51;"Muy buena / ";63;10;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;44;85;910,6;0;1,9;14,1;0,27
18/07/2017;04:00;0,28;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;5;54;"Muy buena / ";68;13;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;54;83;910,7;0;0,3;14,6;0,23
18/07/2017;03:00;0,29;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;6;57;"Muy buena / ";75;17;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;27;80;910,8;0;0,3;15,4;0,16
18/07/2017;02:00;0,3;"Muy buena / ";0,29;;;Sin datos / Daturik gabe;7;57;"Muy buena / ";83;19;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;95;78;911,2;0;0,3;16,4;0,19
18/07/2017;01:00;0,3;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;6;61;"Buena / ";91;15;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;30;74;911,3;0;0,3;17,5;0,38
17/07/2017;24:00;0,28;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;6;64;"Buena / ";99;15;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;59;71;911,6;0;0,3;18,7;0,3
17/07/2017;23:00;0,29;"Muy buena / ";0,26;1;4;Muy buena / Oso ona;6;72;"Buena / ";107;17;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;75;64;911,7;0;0,3;20,5;0,37
17/07/2017;22:00;0,29;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;6;86;"Buena / ";113;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;183;57;911,7;0;0,3;22,8;0,22
17/07/2017;21:00;0,31;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;6;92;"Buena / ";118;24;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;141;53;911,2;0;0,4;23,8;0,2
17/07/2017;20:00;0,28;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;5;111;"Buena / ";122;25;Muy buena / Oso ona;18;Muy buena / Oso ona;3;Muy buena / Oso ona;171;43;910,9;0;12,3;27,6;0,7
17/07/2017;19:00;0,23;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;4;120;"Buena / ";122;24;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;123;38;910,7;0;37,3;30,2;2,28
17/07/2017;18:00;0,24;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;4;124;"Mejorable / ";120;26;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;112;37;910,4;0;178,7;31,7;2,2
17/07/2017;17:00;0,23;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;4;124;"Mejorable / ";116;27;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;106;37;910,7;0;506;32,3;2,67
17/07/2017;16:00;0,23;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;4;123;"Mejorable / ";110;25;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;100;37;911,3;0;715,5;32,4;3,08
17/07/2017;15:00;0,24;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;4;124;"Mejorable / ";104;23;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;101;36;911,9;0;902,4;32;2,51
17/07/2017;14:00;0,24;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;4;125;"Mejorable / ";95;21;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;102;38;912,4;0;954,5;31,2;2,23
17/07/2017;13:00;0,25;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;5;;"Sin datos / ";84;22;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;114;40;913;0;1001,5;30,5;0,87
17/07/2017;12:00;0,27;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;4;115;"Buena / ";80;19;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;95;46;913,3;0;1026,7;28,6;2
17/07/2017;11:00;0,28;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;4;105;"Buena / ";73;15;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;92;50;913,5;0;967,2;27;2,36
17/07/2017;10:00;0,22;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;3;97;"Buena / ";69;15;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;126;54;913,7;0;787,2;25,8;1,72
17/07/2017;09:00;0,23;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;4;84;"Buena / ";66;11;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;89;64;914;0;635,5;23,2;1,73
17/07/2017;08:00;0,26;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;4;77;"Buena / ";64;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;2;Muy buena / Oso ona;96;73;914,2;0;194,1;21;1,28
17/07/2017;07:00;0,28;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;3;64;"Buena / ";62;8;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;115;80;914;0;190,3;18,9;0,21
17/07/2017;06:00;0,26;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;4;46;"Muy buena / ";62;6;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;360;88;914,1;0;30,7;15,5;0,13
17/07/2017;05:00;0,26;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;4;53;"Muy buena / ";66;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;105;88;914,1;0;1,3;15,6;0,47
17/07/2017;04:00;0,27;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;4;60;"Muy buena / ";70;9;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;76;86;914,2;0;0,3;16,1;0,21
17/07/2017;03:00;0,27;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;4;67;"Buena / ";75;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;98;86;914,4;0;0,3;16,4;0,44
17/07/2017;02:00;0,28;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;4;76;"Buena / ";80;5;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;110;82;914,9;0;0,3;17,3;0,2
17/07/2017;01:00;0,28;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;4;70;"Buena / ";85;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;2;Muy buena / Oso ona;18;82;915,3;0;0,3;17,6;0,19
16/07/2017;24:00;0,28;"Muy buena / ";0,27;;;Sin datos / Daturik gabe;5;60;"Muy buena / ";90;9;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;130;85;915,9;0;0,3;17;0,24
16/07/2017;23:00;0,28;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;5;67;"Buena / ";95;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2;Muy buena / Oso ona;205;84;916,4;0;0,3;17,5;0,04
16/07/2017;22:00;0,3;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;4;78;"Buena / ";99;14;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;192;82;916,6;0;0,3;18,6;0,07
16/07/2017;21:00;0,3;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;6;84;"Buena / ";102;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;220;79;916,5;0;0,4;19,7;0,18
16/07/2017;20:00;0,27;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;6;95;"Buena / ";104;16;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;113;72;916,3;0;13,8;22;0,29
16/07/2017;19:00;0,26;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;6;107;"Buena / ";103;13;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;55;62;916,1;0;35,7;24,8;1,81
16/07/2017;18:00;0,23;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;4;115;"Buena / ";100;13;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;62;52;915,9;0;184,2;27,3;1,8
16/07/2017;17:00;0,22;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;4;111;"Buena / ";95;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;3;Muy buena / Oso ona;36;47;916,1;0;549,3;28,7;1,38
16/07/2017;16:00;0,21;"Muy buena / ";0,2;1;2;Muy buena / Oso ona;4;105;"Buena / ";91;13;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;67;46;916,4;0;731,1;28,9;1,79
16/07/2017;15:00;0,2;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;3;100;"Buena / ";87;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;56;44;916,8;0;912,3;28,7;1,56
16/07/2017;14:00;0,19;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;3;;"Sin datos / ";79;11;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;93;41;917,1;0;1007,1;28,3;1,16
16/07/2017;13:00;0,2;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;2;93;"Buena / ";73;10;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;98;43;917,5;0;1063,3;27,1;0,95
16/07/2017;12:00;0,22;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;3;87;"Buena / ";65;7;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;71;49;917,8;0;1077,2;25,5;1,01
16/07/2017;11:00;0,21;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;3;86;"Buena / ";58;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;89;52;918;0;998,5;23,8;1,03
16/07/2017;10:00;0,19;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;2;83;"Buena / ";53;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;75;58;918,2;0;829,7;22,1;0,98
16/07/2017;09:00;0,2;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;3;82;"Buena / ";50;11;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;113;64;918,3;0;650,4;19,9;1,28
16/07/2017;08:00;0,2;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;3;79;"Buena / ";49;9;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;113;72;918,2;0;225,6;18,1;1,35
