Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
12/03/2017;15:00;0;3;Muy buena / Oso ona;3;83;"Buena / ";72;3;Muy buena / Oso ona;270;85;964;48,2;8,5;4,51
12/03/2017;14:00;0;2;Muy buena / Oso ona;2;84;"Buena / ";69;3;Muy buena / Oso ona;276;88;963,8;84,8;8,7;5,5
12/03/2017;13:00;0;2;Muy buena / Oso ona;2;82;"Buena / ";67;2;Muy buena / Oso ona;274;83;963,5;121,2;9,9;6,5
12/03/2017;12:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";64;17;Muy buena / Oso ona;298;82;963;183,9;11,7;5,95
12/03/2017;11:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";64;13;Muy buena / Oso ona;292;72;962,7;251,4;12,6;4,37
12/03/2017;10:00;0;3;Muy buena / Oso ona;3;70;"Buena / ";64;10;Muy buena / Oso ona;281;76;962,9;208,9;11,7;3,47
12/03/2017;09:00;0;4;Muy buena / Oso ona;4;65;"Buena / ";64;8;Muy buena / Oso ona;268;76;963;129,2;11,5;3,15
12/03/2017;08:00;0;4;Muy buena / Oso ona;4;59;"Muy buena / ";64;9;Muy buena / Oso ona;260;79;963,4;112,3;10,9;2,31
12/03/2017;07:00;0;3;Muy buena / Oso ona;3;57;"Muy buena / ";64;8;Muy buena / Oso ona;257;81;963,3;8,9;10,4;2,91
12/03/2017;06:00;0;2;Muy buena / Oso ona;2;67;"Buena / ";68;7;Muy buena / Oso ona;268;77;963,2;0,4;11,3;4,37
12/03/2017;05:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";71;9;Muy buena / Oso ona;261;79;963;0,4;11,2;3,72
12/03/2017;04:00;0;3;Muy buena / Oso ona;3;67;"Buena / ";73;10;Muy buena / Oso ona;259;84;962,8;0,4;10,9;2,99
12/03/2017;03:00;0;4;Muy buena / Oso ona;4;59;"Muy buena / ";75;15;Muy buena / Oso ona;250;92;963,2;0,4;10,7;2,79
12/03/2017;02:00;0;3;Muy buena / Oso ona;3;69;"Buena / ";80;16;Muy buena / Oso ona;256;88;963,7;0,4;11,2;3,16
12/03/2017;01:00;0;3;Muy buena / Oso ona;3;76;"Buena / ";83;16;Muy buena / Oso ona;267;83;963,9;0,4;11,9;3,4
11/03/2017;24:00;0;3;Muy buena / Oso ona;3;80;"Buena / ";84;20;Muy buena / Oso ona;312;78;964,1;0,4;12,4;1,92
11/03/2017;23:00;0;3;Muy buena / Oso ona;3;79;"Buena / ";85;19;Muy buena / Oso ona;299;76;963,8;0,4;12,1;1,94
11/03/2017;22:00;0;3;Muy buena / Oso ona;3;85;"Buena / ";87;18;Muy buena / Oso ona;3;71;963,5;0,4;12,7;1,84
11/03/2017;21:00;0;4;Muy buena / Oso ona;4;74;"Buena / ";89;20;Muy buena / Oso ona;357;70;962,7;0,4;13;3,81
11/03/2017;20:00;0;6;Muy buena / Oso ona;6;81;"Buena / ";92;24;Muy buena / Oso ona;221;61;962,1;0,4;14,8;0,67
11/03/2017;19:00;0;4;Muy buena / Oso ona;4;87;"Buena / ";93;26;Muy buena / Oso ona;319;53;960,9;2,1;16,7;1,24
11/03/2017;18:00;0;5;Muy buena / Oso ona;5;90;"Buena / ";91;28;Muy buena / Oso ona;349;49;959,7;36,7;18,5;3,55
11/03/2017;17:00;0;6;Muy buena / Oso ona;6;93;"Buena / ";88;24;Muy buena / Oso ona;325;37;959,1;118,8;22,1;3,57
11/03/2017;16:00;0;2;Muy buena / Oso ona;2;94;"Buena / ";81;13;Muy buena / Oso ona;280;33;959,4;301,7;23;5
11/03/2017;15:00;0;2;Muy buena / Oso ona;2;95;"Buena / ";75;13;Muy buena / Oso ona;299;33;960;233,9;22,9;4,25
11/03/2017;14:00;0;5;Muy buena / Oso ona;5;97;"Buena / ";67;17;Muy buena / Oso ona;282;33;960,3;297;23,7;4,63
11/03/2017;13:00;1;6;Muy buena / Oso ona;7;96;"Buena / ";60;21;Muy buena / Oso ona;280;34;960,9;587,6;22,9;2,29
11/03/2017;12:00;1;4;Muy buena / Oso ona;6;89;"Buena / ";53;18;Muy buena / Oso ona;260;35;961,9;713,5;21,1;2,25
11/03/2017;11:00;1;7;Muy buena / Oso ona;9;75;"Buena / ";48;19;Muy buena / Oso ona;280;40;962,5;546,7;19;3,27
11/03/2017;10:00;2;8;Muy buena / Oso ona;11;65;"Buena / ";44;18;Muy buena / Oso ona;268;42;962,7;500;17,5;3,82
11/03/2017;09:00;4;14;Muy buena / Oso ona;20;40;"Muy buena / ";40;22;Muy buena / Oso ona;220;51;962,6;232,7;14,1;0,15
11/03/2017;08:00;3;14;Muy buena / Oso ona;18;39;"Muy buena / ";41;20;Muy buena / Oso ona;253;54;962,5;121,5;11,7;0,69
11/03/2017;07:00;0;12;Muy buena / Oso ona;12;38;"Muy buena / ";;19;Muy buena / Oso ona;227;60;962,7;7,1;9,9;0,43
11/03/2017;06:00;0;9;Muy buena / Oso ona;10;38;"Muy buena / ";;20;Muy buena / Oso ona;321;60;962,9;0,4;9,9;0,6
11/03/2017;05:00;0;9;Muy buena / Oso ona;9;43;"Muy buena / ";;17;Muy buena / Oso ona;262;56;962,9;0,4;10,9;1,21
11/03/2017;04:00;0;8;Muy buena / Oso ona;8;;"Sin datos / ";;17;Muy buena / Oso ona;321;58;962,8;0,4;10,7;0,74
11/03/2017;03:00;0;7;Muy buena / Oso ona;7;40;"Muy buena / ";49;17;Muy buena / Oso ona;262;58;963;0,4;10,9;0,9
11/03/2017;02:00;0;6;Muy buena / Oso ona;6;42;"Muy buena / ";53;18;Muy buena / Oso ona;50;58;963,4;0,4;11;0,7
11/03/2017;01:00;0;8;Muy buena / Oso ona;8;43;"Muy buena / ";59;19;Muy buena / Oso ona;350;52;963,8;0,4;12,7;0,49
10/03/2017;24:00;0;8;Muy buena / Oso ona;8;44;"Muy buena / ";67;21;Muy buena / Oso ona;349;50;964,1;0,4;13,2;0,75
10/03/2017;23:00;0;14;Muy buena / Oso ona;15;42;"Muy buena / ";72;27;Muy buena / Oso ona;255;46;964,2;0,4;14,7;0,35
10/03/2017;22:00;0;12;Muy buena / Oso ona;12;51;"Muy buena / ";79;29;Muy buena / Oso ona;266;41;963,9;0,4;16,5;0,8
10/03/2017;21:00;0;11;Muy buena / Oso ona;11;60;"Muy buena / ";85;23;Muy buena / Oso ona;297;35;963,6;0,4;18,8;1,55
10/03/2017;20:00;0;11;Muy buena / Oso ona;11;58;"Muy buena / ";90;24;Muy buena / Oso ona;250;31;963,7;0,4;19,9;0,37
10/03/2017;19:00;0;7;Muy buena / Oso ona;7;73;"Buena / ";94;18;Muy buena / Oso ona;286;24;963,4;2,1;23,1;3,05
10/03/2017;18:00;0;6;Muy buena / Oso ona;6;86;"Buena / ";93;15;Muy buena / Oso ona;287;21;962,9;85,4;25,8;3,05
10/03/2017;17:00;0;3;Muy buena / Oso ona;3;100;"Buena / ";89;11;Muy buena / Oso ona;288;19;963;295,5;27,1;4,13
10/03/2017;16:00;0;3;Muy buena / Oso ona;3;104;"Buena / ";83;14;Muy buena / Oso ona;309;21;963,5;344;27,2;4,53
10/03/2017;15:00;0;2;Muy buena / Oso ona;2;101;"Buena / ";76;11;Muy buena / Oso ona;303;20;964,2;444;26,8;4,76
10/03/2017;14:00;0;3;Muy buena / Oso ona;3;100;"Buena / ";69;11;Muy buena / Oso ona;295;23;965;50,8;26;5,86
10/03/2017;13:00;0;4;Muy buena / Oso ona;4;99;"Buena / ";62;12;Muy buena / Oso ona;284;28;965,9;567,8;24,7;5,18
10/03/2017;12:00;1;6;Muy buena / Oso ona;8;89;"Buena / ";54;17;Muy buena / Oso ona;270;34;966,7;754;22,5;4,91
10/03/2017;11:00;2;12;Muy buena / Oso ona;15;68;"Buena / ";49;19;Muy buena / Oso ona;269;41;967,4;566,8;18,9;3,98
10/03/2017;10:00;4;12;Muy buena / Oso ona;19;52;"Muy buena / ";46;21;Muy buena / Oso ona;269;50;967,9;489,2;14,5;3,45
10/03/2017;09:00;2;10;Muy buena / Oso ona;14;50;"Muy buena / ";47;19;Muy buena / Oso ona;285;54;968,2;244,8;11,8;2,43
10/03/2017;08:00;2;12;Muy buena / Oso ona;14;46;"Muy buena / ";48;16;Muy buena / Oso ona;253;54;967,7;107,6;10,6;2,27
10/03/2017;07:00;0;9;Muy buena / Oso ona;9;48;"Muy buena / ";;13;Muy buena / Oso ona;269;54;967,4;9,1;10,1;1,65
10/03/2017;06:00;0;8;Muy buena / Oso ona;8;41;"Muy buena / ";;13;Muy buena / Oso ona;7;63;967,5;0,4;8,1;0,64
10/03/2017;05:00;0;7;Muy buena / Oso ona;7;40;"Muy buena / ";;15;Muy buena / Oso ona;348;62;967,6;0,4;8,3;1,55
10/03/2017;04:00;0;7;Muy buena / Oso ona;7;;"Sin datos / ";;11;Muy buena / Oso ona;276;49;968;0,4;10,6;2,49
10/03/2017;03:00;0;7;Muy buena / Oso ona;7;57;"Muy buena / ";58;10;Muy buena / Oso ona;276;47;968,4;0,4;11,5;2,05
10/03/2017;02:00;0;7;Muy buena / Oso ona;7;59;"Muy buena / ";61;12;Muy buena / Oso ona;273;45;968,8;0,4;12,7;3,31
10/03/2017;01:00;0;8;Muy buena / Oso ona;8;56;"Muy buena / ";65;14;Muy buena / Oso ona;281;47;969,2;0,4;12,8;2,23
09/03/2017;24:00;0;11;Muy buena / Oso ona;11;44;"Muy buena / ";70;19;Muy buena / Oso ona;312;51;969,4;0,4;12,8;2,42
09/03/2017;23:00;0;13;Muy buena / Oso ona;13;46;"Muy buena / ";74;18;Muy buena / Oso ona;271;47;969,4;0,4;14,1;2,21
09/03/2017;22:00;0;9;Muy buena / Oso ona;9;55;"Muy buena / ";80;15;Muy buena / Oso ona;331;41;969,5;0,4;15,6;0,85
09/03/2017;21:00;0;10;Muy buena / Oso ona;10;62;"Buena / ";85;15;Muy buena / Oso ona;313;36;969,1;0,4;17,8;1,37
09/03/2017;20:00;0;8;Muy buena / Oso ona;8;71;"Buena / ";88;11;Muy buena / Oso ona;342;29;968,7;0,4;19,8;1,64
09/03/2017;19:00;0;9;Muy buena / Oso ona;9;76;"Buena / ";88;14;Muy buena / Oso ona;305;26;968,3;2,3;21,7;2,04
09/03/2017;18:00;0;6;Muy buena / Oso ona;6;87;"Buena / ";84;9;Muy buena / Oso ona;299;22;967,9;84,2;24,9;3,03
09/03/2017;17:00;0;4;Muy buena / Oso ona;4;95;"Buena / ";79;8;Muy buena / Oso ona;297;21;967,8;297,9;26;5,1
09/03/2017;16:00;0;5;Muy buena / Oso ona;5;100;"Buena / ";71;4;Muy buena / Oso ona;292;22;967,5;346;26,4;5,32
09/03/2017;15:00;1;5;Muy buena / Oso ona;7;97;"Buena / ";62;7;Muy buena / Oso ona;294;26;967,8;457,1;26;4,57
09/03/2017;14:00;1;6;Muy buena / Oso ona;7;93;"Buena / ";52;10;Muy buena / Oso ona;270;32;968,6;168,9;24,4;3,49
09/03/2017;13:00;1;8;Muy buena / Oso ona;10;82;"Buena / ";43;13;Muy buena / Oso ona;240;38;969,5;491,9;21,9;3,13
09/03/2017;12:00;1;9;Muy buena / Oso ona;12;71;"Buena / ";36;14;Muy buena / Oso ona;252;42;970,3;683,7;19,7;2,84
09/03/2017;11:00;5;12;Muy buena / Oso ona;19;48;"Muy buena / ";31;16;Muy buena / Oso ona;264;52;970,7;561,8;16;1,67
09/03/2017;10:00;4;11;Muy buena / Oso ona;17;44;"Muy buena / ";28;12;Muy buena / Oso ona;259;58;971,4;446;13,1;2,48
09/03/2017;09:00;4;12;Muy buena / Oso ona;18;36;"Muy buena / ";25;12;Muy buena / Oso ona;274;65;971,7;227,9;11;1,02
09/03/2017;08:00;4;13;Muy buena / Oso ona;19;21;"Muy buena / ";25;12;Muy buena / Oso ona;267;79;971,4;104,9;8;0,84
09/03/2017;07:00;1;12;Muy buena / Oso ona;13;17;"Muy buena / ";;12;Muy buena / Oso ona;266;89;971,1;11,4;5,9;0,87
09/03/2017;06:00;0;9;Muy buena / Oso ona;9;24;"Muy buena / ";;11;Muy buena / Oso ona;323;85;970,9;0,4;6,8;1,49
09/03/2017;05:00;0;10;Muy buena / Oso ona;10;27;"Muy buena / ";;10;Muy buena / Oso ona;303;81;970,6;0,4;7,8;1,82
09/03/2017;04:00;0;10;Muy buena / Oso ona;10;;"Sin datos / ";;10;Muy buena / Oso ona;312;85;970,7;0,4;7,6;2,01
09/03/2017;03:00;0;8;Muy buena / Oso ona;8;28;"Muy buena / ";46;11;Muy buena / Oso ona;324;87;970,9;0,4;8,5;1,21
09/03/2017;02:00;0;11;Muy buena / Oso ona;11;27;"Muy buena / ";49;16;Muy buena / Oso ona;316;85;971,3;0,4;9,4;1,49
09/03/2017;01:00;0;9;Muy buena / Oso ona;9;35;"Muy buena / ";56;14;Muy buena / Oso ona;339;81;971,5;0,4;10;1,51
08/03/2017;24:00;0;7;Muy buena / Oso ona;7;41;"Muy buena / ";63;11;Muy buena / Oso ona;299;76;971,6;0,4;10,7;0,46
08/03/2017;23:00;0;6;Muy buena / Oso ona;6;51;"Muy buena / ";66;12;Muy buena / Oso ona;340;68;971,4;0,4;12,7;1,5
08/03/2017;22:00;0;8;Muy buena / Oso ona;8;51;"Muy buena / ";68;14;Muy buena / Oso ona;14;62;971,5;0,4;13,7;1,62
08/03/2017;21:00;0;9;Muy buena / Oso ona;9;54;"Muy buena / ";71;14;Muy buena / Oso ona;33;62;971,2;0,4;15,1;1,22
08/03/2017;20:00;1;13;Muy buena / Oso ona;14;58;"Muy buena / ";73;21;Muy buena / Oso ona;66;59;970,7;0,4;16,4;0,27
08/03/2017;19:00;0;13;Muy buena / Oso ona;13;67;"Buena / ";73;17;Muy buena / Oso ona;78;40;970,2;1,9;19;0,53
08/03/2017;18:00;0;11;Muy buena / Oso ona;11;76;"Buena / ";71;11;Muy buena / Oso ona;250;34;969,8;71,9;21,4;1,49
08/03/2017;17:00;0;7;Muy buena / Oso ona;7;85;"Buena / ";67;9;Muy buena / Oso ona;251;32;969,7;246,2;22,4;2,11
08/03/2017;16:00;1;7;Muy buena / Oso ona;9;82;"Buena / ";61;6;Muy buena / Oso ona;265;35;969,7;315,4;22,2;3,06
08/03/2017;15:00;1;9;Muy buena / Oso ona;11;72;"Buena / ";54;8;Muy buena / Oso ona;267;41;970;376;21,1;3,38
08/03/2017;14:00;1;6;Muy buena / Oso ona;8;74;"Buena / ";48;9;Muy buena / Oso ona;277;46;970,5;225,2;19,7;4,56
08/03/2017;13:00;1;6;Muy buena / Oso ona;9;69;"Buena / ";44;11;Muy buena / Oso ona;269;55;971,3;522,2;17,7;4,11
08/03/2017;12:00;2;7;Muy buena / Oso ona;10;62;"Buena / ";40;12;Muy buena / Oso ona;267;63;972;660,2;15,1;4,49
08/03/2017;11:00;2;8;Muy buena / Oso ona;11;51;"Muy buena / ";37;11;Muy buena / Oso ona;267;71;972,1;467,6;13,2;3,19
08/03/2017;10:00;3;8;Muy buena / Oso ona;13;41;"Muy buena / ";35;11;Muy buena / Oso ona;276;78;972,3;393;10,7;3,58
08/03/2017;09:00;2;10;Muy buena / Oso ona;13;37;"Muy buena / ";36;10;Muy buena / Oso ona;279;79;972,5;219,5;9,2;1,02
08/03/2017;08:00;7;15;Muy buena / Oso ona;26;23;"Muy buena / ";38;14;Muy buena / Oso ona;259;87;972,3;97,3;7,1;0,92
08/03/2017;07:00;0;7;Muy buena / Oso ona;7;30;"Muy buena / ";;7;Muy buena / Oso ona;321;91;972;5,2;6,1;1,59
08/03/2017;06:00;0;6;Muy buena / Oso ona;6;41;"Muy buena / ";;8;Muy buena / Oso ona;243;86;972,1;0,4;7,6;1,56
08/03/2017;05:00;0;6;Muy buena / Oso ona;6;38;"Muy buena / ";;8;Muy buena / Oso ona;300;89;971,5;0,4;7,4;1,18
08/03/2017;04:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";;7;Muy buena / Oso ona;293;88;971,3;0,4;7,9;1,48
08/03/2017;03:00;0;5;Muy buena / Oso ona;5;42;"Muy buena / ";62;7;Muy buena / Oso ona;270;87;971,7;0,4;8,2;0,93
08/03/2017;02:00;0;6;Muy buena / Oso ona;6;46;"Muy buena / ";63;7;Muy buena / Oso ona;243;86;971,5;0,4;8,9;0,89
08/03/2017;01:00;0;5;Muy buena / Oso ona;5;48;"Muy buena / ";67;8;Muy buena / Oso ona;306;86;971,6;0,4;9,1;0,82
07/03/2017;24:00;0;6;Muy buena / Oso ona;6;49;"Muy buena / ";72;7;Muy buena / Oso ona;282;84;971,3;0,4;9,9;2,7
07/03/2017;23:00;0;4;Muy buena / Oso ona;4;57;"Muy buena / ";73;8;Muy buena / Oso ona;281;79;971,6;0,4;11;3,51
07/03/2017;22:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";77;9;Muy buena / Oso ona;269;74;971,5;0,4;12,4;4,85
07/03/2017;21:00;1;3;Muy buena / Oso ona;4;74;"Buena / ";78;8;Muy buena / Oso ona;276;68;971,1;0,4;13,3;4,1
07/03/2017;20:00;0;4;Muy buena / Oso ona;4;74;"Buena / ";78;7;Muy buena / Oso ona;265;69;970,8;0,4;13,6;3,83
07/03/2017;19:00;0;4;Muy buena / Oso ona;5;73;"Buena / ";78;11;Muy buena / Oso ona;318;69;970,5;1;14;3,53
07/03/2017;18:00;0;4;Muy buena / Oso ona;4;74;"Buena / ";76;11;Muy buena / Oso ona;335;62;969,7;36,8;15,5;5,42
07/03/2017;17:00;0;3;Muy buena / Oso ona;3;79;"Buena / ";74;10;Muy buena / Oso ona;320;50;968,9;196,1;17,7;5,5
07/03/2017;16:00;0;2;Muy buena / Oso ona;2;84;"Buena / ";71;6;Muy buena / Oso ona;294;43;968,1;273,6;18,7;7,02
07/03/2017;15:00;0;2;Muy buena / Oso ona;2;85;"Buena / ";67;;Sin datos / Daturik gabe;300;43;968,3;473,5;18,3;8,33
07/03/2017;14:00;;;Sin datos / Daturik gabe;;79;"Buena / ";64;5;Muy buena / Oso ona;296;48;968,5;115,5;17,7;7,81
07/03/2017;13:00;0;2;Muy buena / Oso ona;2;80;"Buena / ";64;4;Muy buena / Oso ona;294;51;968,9;441,5;17,3;8,3
07/03/2017;12:00;1;4;Muy buena / Oso ona;5;71;"Buena / ";62;10;Muy buena / Oso ona;282;57;969,2;595,5;15,4;8
07/03/2017;11:00;1;8;Muy buena / Oso ona;10;62;"Buena / ";61;13;Muy buena / Oso ona;276;59;969,5;342,9;13,4;6,94
07/03/2017;10:00;1;9;Muy buena / Oso ona;11;59;"Muy buena / ";61;14;Muy buena / Oso ona;273;60;969,8;351,7;12,1;6,48
07/03/2017;09:00;1;9;Muy buena / Oso ona;11;59;"Muy buena / ";62;16;Muy buena / Oso ona;264;70;969,5;117,4;9,9;5,81
07/03/2017;08:00;1;10;Muy buena / Oso ona;11;55;"Muy buena / ";64;18;Muy buena / Oso ona;260;78;969,4;38,2;8,4;4
07/03/2017;07:00;0;8;Muy buena / Oso ona;8;59;"Muy buena / ";;21;Muy buena / Oso ona;260;81;969;2,6;7,9;4,23
07/03/2017;06:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";;22;Muy buena / Oso ona;260;81;968,9;0,4;7,8;3,59
07/03/2017;05:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";;21;Muy buena / Oso ona;251;80;968,9;0,4;7,9;3,61
07/03/2017;04:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";;19;Muy buena / Oso ona;254;81;969,3;0,4;7,8;3,62
07/03/2017;03:00;0;4;Muy buena / Oso ona;4;67;"Buena / ";71;21;Muy buena / Oso ona;258;83;970,2;0,4;7,7;3,77
07/03/2017;02:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";72;20;Muy buena / Oso ona;255;82;970,5;0,4;7,8;3,14
07/03/2017;01:00;0;5;Muy buena / Oso ona;5;68;"Buena / ";75;19;Muy buena / Oso ona;266;79;970,2;0,4;8;3,71
06/03/2017;24:00;0;6;Muy buena / Oso ona;6;66;"Buena / ";79;19;Muy buena / Oso ona;262;80;970,5;0,4;8,1;4,17
06/03/2017;23:00;0;6;Muy buena / Oso ona;6;66;"Buena / ";80;18;Muy buena / Oso ona;258;78;970,5;0,4;8,3;3,28
06/03/2017;22:00;0;6;Muy buena / Oso ona;6;69;"Buena / ";83;19;Muy buena / Oso ona;248;75;970,6;0,4;9,1;3,42
06/03/2017;21:00;0;6;Muy buena / Oso ona;6;76;"Buena / ";85;19;Muy buena / Oso ona;265;69;970,2;0,4;10,2;4,66
06/03/2017;20:00;0;7;Muy buena / Oso ona;8;78;"Buena / ";85;20;Muy buena / Oso ona;262;65;969,7;0,4;11,1;3,35
06/03/2017;19:00;0;5;Muy buena / Oso ona;5;84;"Buena / ";84;20;Muy buena / Oso ona;293;61;969,2;1,2;12,2;4,03
06/03/2017;18:00;0;4;Muy buena / Oso ona;4;87;"Buena / ";82;17;Muy buena / Oso ona;293;54;968,5;62,4;14,2;3,4
06/03/2017;17:00;0;3;Muy buena / Oso ona;3;91;"Buena / ";80;17;Muy buena / Oso ona;351;52;968,1;271;15,4;5,26
06/03/2017;16:00;0;2;Muy buena / Oso ona;2;90;"Buena / ";77;12;Muy buena / Oso ona;310;45;967,3;324,3;17,4;5,04
06/03/2017;15:00;0;2;Muy buena / Oso ona;2;91;"Buena / ";75;12;Muy buena / Oso ona;305;38;966,5;384,8;18,3;6,8
06/03/2017;14:00;0;3;Muy buena / Oso ona;3;82;"Buena / ";72;3;Muy buena / Oso ona;284;48;966,1;161;18;7,51
06/03/2017;13:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";70;3;Muy buena / Oso ona;268;59;965,9;487,3;17;8,2
06/03/2017;12:00;1;3;Muy buena / Oso ona;5;72;"Buena / ";69;5;Muy buena / Oso ona;266;68;965,9;528,3;15,8;8,73
06/03/2017;11:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";68;6;Muy buena / Oso ona;269;72;965,6;470,3;14,9;10,62
06/03/2017;10:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";68;8;Muy buena / Oso ona;278;75;965;409,4;14,2;9,46
06/03/2017;09:00;0;3;Muy buena / Oso ona;3;68;"Buena / ";68;8;Muy buena / Oso ona;285;78;964,1;111,8;13;7,23
06/03/2017;08:00;0;3;Muy buena / Oso ona;3;68;"Buena / ";65;6;Muy buena / Oso ona;280;78;963,2;38,5;12,5;7,79
06/03/2017;07:00;0;2;Muy buena / Oso ona;2;68;"Buena / ";;7;Muy buena / Oso ona;288;79;962,2;2,9;12,3;8,09
06/03/2017;06:00;0;2;Muy buena / Oso ona;2;68;"Buena / ";;4;Muy buena / Oso ona;291;81;961,5;0,4;12;6,6
06/03/2017;05:00;0;2;Muy buena / Oso ona;2;69;"Buena / ";;5;Muy buena / Oso ona;293;84;961,9;0,4;11,7;6,2
06/03/2017;04:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";;4;Muy buena / Oso ona;287;76;961,4;0,4;13;7,44
06/03/2017;03:00;0;1;Muy buena / Oso ona;1;73;"Buena / ";58;2;Muy buena / Oso ona;276;76;961,8;0,4;13;8,79
06/03/2017;02:00;0;3;Muy buena / Oso ona;3;66;"Buena / ";59;2;Muy buena / Oso ona;266;85;962,3;0,4;11,5;6,01
06/03/2017;01:00;0;4;Muy buena / Oso ona;4;51;"Muy buena / ";60;4;Muy buena / Oso ona;253;96;963;0,4;9;1,54
05/03/2017;24:00;0;3;Muy buena / Oso ona;3;49;"Muy buena / ";64;3;Muy buena / Oso ona;317;97;963,1;0,4;8,7;1,22
05/03/2017;23:00;0;5;Muy buena / Oso ona;5;56;"Muy buena / ";65;4;Muy buena / Oso ona;16;98;963,5;0,4;8,9;1,16
05/03/2017;22:00;0;13;Muy buena / Oso ona;14;52;"Muy buena / ";66;9;Muy buena / Oso ona;170;98;963,5;0,4;9;0,85
05/03/2017;21:00;0;13;Muy buena / Oso ona;13;55;"Muy buena / ";68;7;Muy buena / Oso ona;198;97;963,5;0,4;9,1;0,68
05/03/2017;20:00;1;9;Muy buena / Oso ona;10;66;"Buena / ";69;10;Muy buena / Oso ona;295;95;963,5;0,4;9,3;1,54
05/03/2017;19:00;0;7;Muy buena / Oso ona;7;69;"Buena / ";68;5;Muy buena / Oso ona;293;93;963,4;0,7;9,6;2,13
05/03/2017;18:00;0;5;Muy buena / Oso ona;5;74;"Buena / ";68;5;Muy buena / Oso ona;287;86;962,9;21,3;10,5;3,12
05/03/2017;17:00;0;5;Muy buena / Oso ona;5;74;"Buena / ";64;4;Muy buena / Oso ona;289;80;962;71,9;11,6;2,97
05/03/2017;16:00;0;5;Muy buena / Oso ona;5;74;"Buena / ";60;5;Muy buena / Oso ona;275;74;961,6;199,7;12,8;5,78
05/03/2017;15:00;0;5;Muy buena / Oso ona;5;67;"Buena / ";59;5;Muy buena / Oso ona;272;74;961,1;200;12,7;6,83
05/03/2017;14:00;1;3;Muy buena / Oso ona;5;66;"Buena / ";57;5;Muy buena / Oso ona;265;78;960,9;228,5;11,8;7,1
05/03/2017;13:00;1;6;Muy buena / Oso ona;8;60;"Muy buena / ";55;7;Muy buena / Oso ona;262;80;961,3;225,6;10,6;3,46
05/03/2017;12:00;0;4;Muy buena / Oso ona;5;63;"Buena / ";54;4;Muy buena / Oso ona;274;82;961,2;166,1;10;5,79
05/03/2017;11:00;0;5;Muy buena / Oso ona;5;62;"Buena / ";53;11;Muy buena / Oso ona;276;84;960,5;108,1;8,9;4,3
05/03/2017;10:00;1;11;Muy buena / Oso ona;14;46;"Muy buena / ";51;16;Muy buena / Oso ona;186;83;959,9;50,3;7,3;1,53
05/03/2017;09:00;1;9;Muy buena / Oso ona;11;45;"Muy buena / ";52;11;Muy buena / Oso ona;175;84;959;58,3;6,4;1,46
05/03/2017;08:00;0;5;Muy buena / Oso ona;6;60;"Muy buena / ";54;6;Muy buena / Oso ona;231;80;957,8;20,1;7,5;2,16
05/03/2017;07:00;0;7;Muy buena / Oso ona;7;53;"Muy buena / ";;8;Muy buena / Oso ona;205;85;957;1,9;5,9;1,4
05/03/2017;06:00;0;7;Muy buena / Oso ona;7;49;"Muy buena / ";;7;Muy buena / Oso ona;162;85;956,3;0,4;5,4;1,65
05/03/2017;05:00;0;7;Muy buena / Oso ona;7;53;"Muy buena / ";;7;Muy buena / Oso ona;158;85;955,7;0,4;5,4;2,72
05/03/2017;04:00;0;7;Muy buena / Oso ona;7;;"Sin datos / ";;6;Muy buena / Oso ona;148;87;955;0,4;5;2,6
05/03/2017;03:00;0;10;Muy buena / Oso ona;10;50;"Muy buena / ";56;7;Muy buena / Oso ona;144;85;955,4;0,4;5,2;2,02
05/03/2017;02:00;0;7;Muy buena / Oso ona;7;53;"Muy buena / ";57;6;Muy buena / Oso ona;109;84;955,6;0,4;5,2;1,16
05/03/2017;01:00;0;4;Muy buena / Oso ona;4;54;"Muy buena / ";61;4;Muy buena / Oso ona;128;82;955,7;0,4;5,3;0,65
04/03/2017;24:00;0;4;Muy buena / Oso ona;4;59;"Muy buena / ";65;5;Muy buena / Oso ona;52;79;955,6;0,4;5,6;0,89
04/03/2017;23:00;0;7;Muy buena / Oso ona;7;59;"Muy buena / ";68;3;Muy buena / Oso ona;106;80;954,9;0,4;5,6;1,5
04/03/2017;22:00;0;7;Muy buena / Oso ona;7;54;"Muy buena / ";71;5;Muy buena / Oso ona;20;84;954,6;0,4;5,3;2,15
04/03/2017;21:00;0;7;Muy buena / Oso ona;8;58;"Muy buena / ";75;6;Muy buena / Oso ona;112;82;954,1;0,4;5,5;0,62
