Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
22/10/2017;13:00;;;Sin datos / Daturik gabe;;62;"Buena / ";50;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;12:00;;;Sin datos / Daturik gabe;;59;"Muy buena / ";47;5;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;11:00;;;Sin datos / Daturik gabe;2;52;"Muy buena / ";47;7;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;10:00;;;Sin datos / Daturik gabe;3;49;"Muy buena / ";46;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;09:00;;;Sin datos / Daturik gabe;4;38;"Muy buena / ";44;7;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;08:00;;;Sin datos / Daturik gabe;3;37;"Muy buena / ";45;10;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;07:00;;;Sin datos / Daturik gabe;;46;"Muy buena / ";46;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;06:00;;;Sin datos / Daturik gabe;;55;"Muy buena / ";46;9;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;05:00;;;Sin datos / Daturik gabe;;43;"Muy buena / ";47;13;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;04:00;;;Sin datos / Daturik gabe;;54;"Muy buena / ";50;9;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;03:00;;;Sin datos / Daturik gabe;;42;"Muy buena / ";51;10;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona
22/10/2017;02:00;;;Sin datos / Daturik gabe;;36;"Muy buena / ";55;13;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
22/10/2017;01:00;;;Sin datos / Daturik gabe;;48;"Muy buena / ";60;16;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;24:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";64;18;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona
21/10/2017;23:00;;;Sin datos / Daturik gabe;;48;"Muy buena / ";65;22;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;22:00;;;Sin datos / Daturik gabe;;56;"Muy buena / ";66;22;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;21:00;;;Sin datos / Daturik gabe;;62;"Buena / ";68;26;Muy buena / Oso ona;4;Muy buena / Oso ona;0;Muy buena / Oso ona
21/10/2017;20:00;;;Sin datos / Daturik gabe;;64;"Buena / ";69;27;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;19:00;;;Sin datos / Daturik gabe;;66;"Buena / ";68;22;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;18:00;;;Sin datos / Daturik gabe;;66;"Buena / ";65;25;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;17:00;;;Sin datos / Daturik gabe;;69;"Buena / ";61;28;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;16:00;;;Sin datos / Daturik gabe;;73;"Buena / ";57;25;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;15:00;;;Sin datos / Daturik gabe;;73;"Buena / ";54;27;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;14:00;;;Sin datos / Daturik gabe;;71;"Buena / ";52;23;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;13:00;;;Sin datos / Daturik gabe;;68;"Buena / ";51;6;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;12:00;;;Sin datos / Daturik gabe;3;57;"Muy buena / ";52;3;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;11:00;;;Sin datos / Daturik gabe;8;42;"Muy buena / ";53;3;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;10:00;;;Sin datos / Daturik gabe;13;34;"Muy buena / ";56;7;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;09:00;;;Sin datos / Daturik gabe;7;36;"Muy buena / ";58;5;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;08:00;;;Sin datos / Daturik gabe;;54;"Muy buena / ";58;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;07:00;;;Sin datos / Daturik gabe;;57;"Muy buena / ";59;9;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;06:00;;;Sin datos / Daturik gabe;;63;"Buena / ";59;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;05:00;;;Sin datos / Daturik gabe;;70;"Buena / ";54;7;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;04:00;;;Sin datos / Daturik gabe;;69;"Buena / ";45;20;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;03:00;;;Sin datos / Daturik gabe;;63;"Buena / ";36;13;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;02:00;;;Sin datos / Daturik gabe;;48;"Muy buena / ";28;4;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
21/10/2017;01:00;;;Sin datos / Daturik gabe;;40;"Muy buena / ";23;3;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;24:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";27;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;23:00;;;Sin datos / Daturik gabe;3;40;"Muy buena / ";34;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0;Muy buena / Oso ona
20/10/2017;22:00;;;Sin datos / Daturik gabe;6;32;"Muy buena / ";38;12;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;21:00;;;Sin datos / Daturik gabe;11;18;"Muy buena / ";43;16;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;20:00;;;Sin datos / Daturik gabe;15;17;"Muy buena / ";48;20;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;19:00;2;17;Muy buena / Oso ona;21;11;"Muy buena / ";53;30;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;18:00;;;Sin datos / Daturik gabe;17;22;"Muy buena / ";57;23;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;17:00;;;Sin datos / Daturik gabe;6;61;"Buena / ";55;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;16:00;;;Sin datos / Daturik gabe;;74;"Buena / ";48;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;15:00;;;Sin datos / Daturik gabe;;71;"Buena / ";39;18;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;14:00;;;Sin datos / Daturik gabe;;66;"Buena / ";31;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;13:00;;;Sin datos / Daturik gabe;;64;"Buena / ";23;2;Muy buena / Oso ona;1;Muy buena / Oso ona;0;Muy buena / Oso ona
20/10/2017;12:00;;;Sin datos / Daturik gabe;;55;"Muy buena / ";15;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;11:00;;;Sin datos / Daturik gabe;10;41;"Muy buena / ";9;2;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;10:00;31;17;Muy buena / Oso ona;65;10;"Muy buena / ";5;13;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;09:00;36;17;Muy buena / Oso ona;72;5;"Muy buena / ";4;17;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;08:00;38;13;Muy buena / Oso ona;72;3;"Muy buena / ";4;11;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;07:00;24;11;Muy buena / Oso ona;48;3;"Muy buena / ";5;12;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;06:00;4;8;Muy buena / Oso ona;15;2;"Muy buena / ";5;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;05:00;;;Sin datos / Daturik gabe;10;3;"Muy buena / ";5;11;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;04:00;;;Sin datos / Daturik gabe;8;6;"Muy buena / ";5;12;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;03:00;;;Sin datos / Daturik gabe;8;6;"Muy buena / ";5;13;Muy buena / Oso ona;9;Muy buena / Oso ona;0;Muy buena / Oso ona
20/10/2017;02:00;;;Sin datos / Daturik gabe;10;7;"Muy buena / ";5;15;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
20/10/2017;01:00;;;Sin datos / Daturik gabe;11;5;"Muy buena / ";6;14;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;24:00;;;Sin datos / Daturik gabe;13;;"Sin datos / ";13;15;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;23:00;3;13;Muy buena / Oso ona;18;2;"Muy buena / ";21;15;Muy buena / Oso ona;11;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;22:00;6;16;Muy buena / Oso ona;26;3;"Muy buena / ";27;16;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;21:00;8;15;Muy buena / Oso ona;27;3;"Muy buena / ";36;18;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;20:00;6;16;Muy buena / Oso ona;25;3;"Muy buena / ";43;21;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;19:00;5;16;Muy buena / Oso ona;23;6;"Muy buena / ";49;28;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;18:00;;;Sin datos / Daturik gabe;16;14;"Muy buena / ";53;22;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;17:00;;;Sin datos / Daturik gabe;;51;"Muy buena / ";55;6;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;16:00;;;Sin datos / Daturik gabe;;69;"Buena / ";52;3;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;15:00;;;Sin datos / Daturik gabe;;69;"Buena / ";45;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;14:00;;;Sin datos / Daturik gabe;;69;"Buena / ";38;4;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;13:00;;;Sin datos / Daturik gabe;;61;"Buena / ";30;2;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;12:00;;;Sin datos / Daturik gabe;5;52;"Muy buena / ";24;2;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;11:00;1;5;Muy buena / Oso ona;7;40;"Muy buena / ";19;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;10:00;5;7;Muy buena / Oso ona;15;28;"Muy buena / ";16;2;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;09:00;1;5;Muy buena / Oso ona;7;27;"Muy buena / ";15;4;Muy buena / Oso ona;5;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;08:00;;;Sin datos / Daturik gabe;7;16;"Muy buena / ";15;6;Muy buena / Oso ona;5;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;07:00;;;Sin datos / Daturik gabe;11;7;"Muy buena / ";15;8;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;06:00;;;Sin datos / Daturik gabe;8;11;"Muy buena / ";16;11;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;05:00;;;Sin datos / Daturik gabe;5;10;"Muy buena / ";19;10;Muy buena / Oso ona;8;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;04:00;;;Sin datos / Daturik gabe;2;14;"Muy buena / ";23;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;03:00;;;Sin datos / Daturik gabe;;16;"Muy buena / ";27;6;Muy buena / Oso ona;7;Muy buena / Oso ona;0;Muy buena / Oso ona
19/10/2017;02:00;;;Sin datos / Daturik gabe;;22;"Muy buena / ";33;10;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
19/10/2017;01:00;;;Sin datos / Daturik gabe;;23;"Muy buena / ";36;11;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;24:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";36;8;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;23:00;;;Sin datos / Daturik gabe;2;29;"Muy buena / ";34;9;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona
18/10/2017;22:00;;;Sin datos / Daturik gabe;3;29;"Muy buena / ";34;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;21:00;;;Sin datos / Daturik gabe;5;33;"Muy buena / ";35;10;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;20:00;;;Sin datos / Daturik gabe;2;41;"Muy buena / ";36;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;19:00;;;Sin datos / Daturik gabe;3;48;"Muy buena / ";34;13;Muy buena / Oso ona;6;Muy buena / Oso ona;0;Muy buena / Oso ona
18/10/2017;18:00;;;Sin datos / Daturik gabe;5;44;"Muy buena / ";30;16;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;17:00;;;Sin datos / Daturik gabe;10;21;"Muy buena / ";26;13;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;16:00;;;Sin datos / Daturik gabe;9;24;"Muy buena / ";24;11;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;15:00;;;Sin datos / Daturik gabe;6;34;"Muy buena / ";22;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0;Muy buena / Oso ona
18/10/2017;14:00;;;Sin datos / Daturik gabe;7;38;"Muy buena / ";18;15;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;13:00;;;Sin datos / Daturik gabe;8;38;"Muy buena / ";14;20;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;12:00;;;Sin datos / Daturik gabe;10;28;"Muy buena / ";10;28;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;11:00;6;16;Muy buena / Oso ona;25;15;"Muy buena / ";7;32;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;10:00;19;20;Muy buena / Oso ona;49;7;"Muy buena / ";6;21;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;09:00;17;20;Muy buena / Oso ona;46;9;"Muy buena / ";7;15;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;08:00;10;15;Muy buena / Oso ona;30;8;"Muy buena / ";8;16;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;07:00;9;10;Muy buena / Oso ona;24;2;"Muy buena / ";8;13;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;06:00;5;8;Muy buena / Oso ona;16;3;"Muy buena / ";9;14;Muy buena / Oso ona;12;Muy buena / Oso ona;0;Muy buena / Oso ona
18/10/2017;05:00;;;Sin datos / Daturik gabe;4;8;"Muy buena / ";13;14;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;04:00;;;Sin datos / Daturik gabe;2;6;"Muy buena / ";15;16;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;03:00;;;Sin datos / Daturik gabe;2;8;"Muy buena / ";18;21;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;02:00;;;Sin datos / Daturik gabe;2;11;"Muy buena / ";19;27;Muy buena / Oso ona;19;Muy buena / Oso ona;1;Muy buena / Oso ona
18/10/2017;01:00;;;Sin datos / Daturik gabe;2;17;"Muy buena / ";23;37;Muy buena / Oso ona;23;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;24:00;;;Sin datos / Daturik gabe;2;;"Sin datos / ";24;43;Buena / Ona;24;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;23:00;;;Sin datos / Daturik gabe;6;29;"Muy buena / ";25;43;Buena / Ona;28;Buena / Ona;1;Muy buena / Oso ona
17/10/2017;22:00;;;Sin datos / Daturik gabe;7;26;"Muy buena / ";30;53;Buena / Ona;32;Buena / Ona;2;Muy buena / Oso ona
17/10/2017;21:00;;;Sin datos / Daturik gabe;9;22;"Muy buena / ";36;58;Buena / Ona;27;Buena / Ona;2;Muy buena / Oso ona
17/10/2017;20:00;;;Sin datos / Daturik gabe;12;22;"Muy buena / ";43;59;Buena / Ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona
17/10/2017;19:00;;;Sin datos / Daturik gabe;16;18;"Muy buena / ";49;65;Mejorable / Hobetzeko modukoa;24;Muy buena / Oso ona;3;Muy buena / Oso ona
17/10/2017;18:00;;;Sin datos / Daturik gabe;13;31;"Muy buena / ";55;57;Buena / Ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona
17/10/2017;17:00;;;Sin datos / Daturik gabe;17;25;"Muy buena / ";59;62;Mejorable / Hobetzeko modukoa;16;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;16:00;;;Sin datos / Daturik gabe;19;31;"Muy buena / ";57;49;Buena / Ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;15:00;;;Sin datos / Daturik gabe;2;67;"Buena / ";54;35;Muy buena / Oso ona;14;Muy buena / Oso ona;0;Muy buena / Oso ona
17/10/2017;14:00;;;Sin datos / Daturik gabe;4;71;"Buena / ";46;29;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;13:00;;;Sin datos / Daturik gabe;;75;"Buena / ";37;28;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;12:00;;;Sin datos / Daturik gabe;;73;"Buena / ";29;13;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;11:00;;;Sin datos / Daturik gabe;4;68;"Buena / ";20;8;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;10:00;;;Sin datos / Daturik gabe;4;64;"Buena / ";13;2;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;09:00;25;14;Muy buena / Oso ona;51;9;"Muy buena / ";7;11;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;08:00;25;10;Muy buena / Oso ona;48;5;"Muy buena / ";8;18;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;07:00;11;7;Muy buena / Oso ona;25;2;"Muy buena / ";8;18;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;06:00;6;7;Muy buena / Oso ona;16;3;"Muy buena / ";9;19;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;05:00;;;Sin datos / Daturik gabe;5;4;"Muy buena / ";18;19;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;04:00;;;Sin datos / Daturik gabe;3;6;"Muy buena / ";26;21;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;03:00;;;Sin datos / Daturik gabe;2;10;"Muy buena / ";36;24;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;02:00;;;Sin datos / Daturik gabe;2;13;"Muy buena / ";45;27;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
17/10/2017;01:00;;;Sin datos / Daturik gabe;2;19;"Muy buena / ";54;32;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;24:00;;;Sin datos / Daturik gabe;2;;"Sin datos / ";63;37;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;23:00;;;Sin datos / Daturik gabe;2;40;"Muy buena / ";63;36;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;22:00;;;Sin datos / Daturik gabe;2;53;"Muy buena / ";64;38;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
16/10/2017;21:00;;;Sin datos / Daturik gabe;3;55;"Muy buena / ";68;45;Buena / Ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
16/10/2017;20:00;;;Sin datos / Daturik gabe;2;63;"Buena / ";70;39;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona
16/10/2017;19:00;;;Sin datos / Daturik gabe;3;68;"Buena / ";71;43;Buena / Ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
16/10/2017;18:00;;;Sin datos / Daturik gabe;3;68;"Buena / ";71;43;Buena / Ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
16/10/2017;17:00;;;Sin datos / Daturik gabe;3;69;"Buena / ";71;43;Buena / Ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
16/10/2017;16:00;;;Sin datos / Daturik gabe;5;68;"Buena / ";66;57;Buena / Ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
16/10/2017;15:00;;;Sin datos / Daturik gabe;6;68;"Buena / ";59;72;Mejorable / Hobetzeko modukoa;19;Muy buena / Oso ona;3;Muy buena / Oso ona
16/10/2017;14:00;;;Sin datos / Daturik gabe;3;82;"Buena / ";55;38;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;13:00;;;Sin datos / Daturik gabe;;76;"Buena / ";48;25;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;12:00;;;Sin datos / Daturik gabe;;72;"Buena / ";45;13;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;11:00;;;Sin datos / Daturik gabe;;68;"Buena / ";40;12;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;10:00;;;Sin datos / Daturik gabe;6;61;"Buena / ";33;10;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;09:00;8;13;Muy buena / Oso ona;20;36;"Muy buena / ";29;19;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;08:00;23;21;Muy buena / Oso ona;56;9;"Muy buena / ";28;26;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;07:00;;;Sin datos / Daturik gabe;19;32;"Muy buena / ";32;27;Muy buena / Oso ona;14;Muy buena / Oso ona;0;Muy buena / Oso ona
16/10/2017;06:00;;;Sin datos / Daturik gabe;9;28;"Muy buena / ";31;24;Muy buena / Oso ona;11;Muy buena / Oso ona;0;Muy buena / Oso ona
16/10/2017;05:00;;;Sin datos / Daturik gabe;5;51;"Muy buena / ";32;17;Muy buena / Oso ona;10;Muy buena / Oso ona;0;Muy buena / Oso ona
16/10/2017;04:00;;;Sin datos / Daturik gabe;3;35;"Muy buena / ";31;29;Muy buena / Oso ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;03:00;;;Sin datos / Daturik gabe;2;15;"Muy buena / ";33;32;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
16/10/2017;02:00;;;Sin datos / Daturik gabe;2;20;"Muy buena / ";38;30;Muy buena / Oso ona;15;Muy buena / Oso ona;0;Muy buena / Oso ona
16/10/2017;01:00;;;Sin datos / Daturik gabe;;31;"Muy buena / ";43;30;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;24:00;;;Sin datos / Daturik gabe;2;;"Sin datos / ";45;28;Muy buena / Oso ona;16;Muy buena / Oso ona;0;Muy buena / Oso ona
15/10/2017;23:00;;;Sin datos / Daturik gabe;3;32;"Muy buena / ";48;32;Muy buena / Oso ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;22:00;;;Sin datos / Daturik gabe;7;25;"Muy buena / ";49;41;Buena / Ona;16;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;21:00;;;Sin datos / Daturik gabe;9;36;"Muy buena / ";54;37;Muy buena / Oso ona;14;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;20:00;;;Sin datos / Daturik gabe;5;50;"Muy buena / ";56;36;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;19:00;;;Sin datos / Daturik gabe;9;42;"Muy buena / ";57;44;Buena / Ona;17;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;18:00;;;Sin datos / Daturik gabe;4;57;"Muy buena / ";58;40;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;17:00;;;Sin datos / Daturik gabe;5;62;"Buena / ";57;37;Muy buena / Oso ona;12;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;16:00;;;Sin datos / Daturik gabe;5;61;"Buena / ";54;31;Muy buena / Oso ona;15;Muy buena / Oso ona;1;Muy buena / Oso ona
15/10/2017;15:00;;;Sin datos / Daturik gabe;2;62;"Buena / ";47;30;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona
