Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
29/04/2017;03:00;;0,25;"Muy buena / ";0,24;;2;19;Muy buena / Oso ona;22;9;"Muy buena / ";26;;29;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;
29/04/2017;02:00;;0,26;"Muy buena / ";0,23;;2;20;Muy buena / Oso ona;22;13;"Muy buena / ";35;;25;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;
29/04/2017;01:00;;0,26;"Muy buena / ";0,23;;2;23;Muy buena / Oso ona;26;16;"Muy buena / ";44;;35;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;24:00;;0,25;"Muy buena / ";0,23;;2;33;Muy buena / Oso ona;35;18;"Muy buena / ";53;;40;Muy buena / Oso ona;25;Muy buena / Oso ona;3;Muy buena / Oso ona;
28/04/2017;23:00;;0,25;"Muy buena / ";0,23;;2;38;Muy buena / Oso ona;41;23;"Muy buena / ";62;;26;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;
28/04/2017;22:00;;0,21;"Muy buena / ";0,22;;2;43;Muy buena / Oso ona;46;21;"Muy buena / ";70;;20;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;21:00;;0,22;"Muy buena / ";0,23;;1;38;Muy buena / Oso ona;40;33;"Muy buena / ";79;;22;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;20:00;;0,2;"Muy buena / ";0,23;;2;20;Muy buena / Oso ona;22;73;"Buena / ";86;;16;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;19:00;;0,2;"Muy buena / ";0,23;;2;15;Muy buena / Oso ona;17;85;"Buena / ";88;;9;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;18:00;;0,23;"Muy buena / ";0,24;;2;16;Muy buena / Oso ona;18;86;"Buena / ";86;;13;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;
28/04/2017;17:00;;0,25;"Muy buena / ";0,26;;2;15;Muy buena / Oso ona;18;87;"Buena / ";76;;12;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;16:00;;0,25;"Muy buena / ";0,28;;3;16;Muy buena / Oso ona;20;87;"Buena / ";63;;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;15:00;;0,24;"Muy buena / ";0,31;;2;12;Muy buena / Oso ona;15;90;"Buena / ";49;;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;14:00;;0,22;"Muy buena / ";0,37;;2;11;Muy buena / Oso ona;15;91;"Buena / ";34;;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;13:00;;0,22;"Muy buena / ";0,38;;3;14;Muy buena / Oso ona;18;;"Sin datos / ";19;;15;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;12:00;;;"Sin datos / ";0,39;;2;12;Muy buena / Oso ona;16;85;"Buena / ";17;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;
28/04/2017;11:00;;0,25;"Muy buena / ";0,38;;3;14;Muy buena / Oso ona;19;76;"Buena / ";16;;20;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
28/04/2017;10:00;;0,37;"Muy buena / ";0,37;;37;43;Muy buena / Oso ona;101;27;"Muy buena / ";8;;47;Buena / Ona;22;Muy buena / Oso ona;9;Muy buena / Oso ona;
28/04/2017;09:00;;0,44;"Muy buena / ";0,35;;83;55;Muy buena / Oso ona;182;5;"Muy buena / ";6;;67;Mejorable / Hobetzeko modukoa;27;Buena / Ona;9;Muy buena / Oso ona;
28/04/2017;08:00;;0,45;"Muy buena / ";0,33;;98;50;Muy buena / Oso ona;200;3;"Muy buena / ";8;;60;Buena / Ona;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;
28/04/2017;07:00;;0,63;"Muy buena / ";0,3;;90;39;Muy buena / Oso ona;177;3;"Muy buena / ";10;;36;Muy buena / Oso ona;16;Muy buena / Oso ona;7;Muy buena / Oso ona;
28/04/2017;06:00;;0,31;"Muy buena / ";0,25;;42;30;Muy buena / Oso ona;94;2;"Muy buena / ";13;;32;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
28/04/2017;05:00;;0,3;"Muy buena / ";0,23;;31;30;Muy buena / Oso ona;77;1;"Muy buena / ";16;;27;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;
28/04/2017;04:00;;0,25;"Muy buena / ";0,23;;3;18;Muy buena / Oso ona;23;8;"Muy buena / ";22;;23;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;03:00;;0,23;"Muy buena / ";0,22;;2;15;Muy buena / Oso ona;18;13;"Muy buena / ";28;;19;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;02:00;;0,22;"Muy buena / ";0,22;;2;19;Muy buena / Oso ona;22;14;"Muy buena / ";35;;7;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;
28/04/2017;01:00;;0,21;"Muy buena / ";0,22;;2;18;Muy buena / Oso ona;20;16;"Muy buena / ";44;;13;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;24:00;;0,22;"Muy buena / ";0,22;;1;20;Muy buena / Oso ona;22;20;"Muy buena / ";54;;18;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;23:00;;0,22;"Muy buena / ";0,22;;1;19;Muy buena / Oso ona;22;26;"Muy buena / ";62;;17;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;22:00;;0,22;"Muy buena / ";0,22;;1;20;Muy buena / Oso ona;23;31;"Muy buena / ";70;;17;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;21:00;;0,24;"Muy buena / ";0,22;;1;15;Muy buena / Oso ona;17;44;"Muy buena / ";77;;17;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;20:00;;0,23;"Muy buena / ";0,22;;2;19;Muy buena / Oso ona;21;57;"Muy buena / ";82;;12;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;19:00;;0,22;"Muy buena / ";0,22;;2;24;Muy buena / Oso ona;28;74;"Buena / ";85;;6;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;18:00;;0,22;"Muy buena / ";0,21;;2;15;Muy buena / Oso ona;19;87;"Buena / ";85;;7;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;17:00;;0,23;"Muy buena / ";0,22;;2;13;Muy buena / Oso ona;16;89;"Buena / ";80;;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;16:00;;0,22;"Muy buena / ";0,24;;2;14;Muy buena / Oso ona;17;89;"Buena / ";73;;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;15:00;;0,22;"Muy buena / ";0,24;;2;13;Muy buena / Oso ona;17;88;"Buena / ";65;;3;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;14:00;;0,2;"Muy buena / ";0,25;;2;13;Muy buena / Oso ona;17;85;"Buena / ";55;;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;13:00;;0,2;"Muy buena / ";0,26;;2;12;Muy buena / Oso ona;15;84;"Buena / ";44;;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;
27/04/2017;12:00;;0,23;"Muy buena / ";0,27;;3;13;Muy buena / Oso ona;18;;"Sin datos / ";33;;2;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;
27/04/2017;11:00;;0,21;"Muy buena / ";0,28;;3;14;Muy buena / Oso ona;18;74;"Buena / ";30;;17;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;
27/04/2017;10:00;;0,28;"Muy buena / ";0,28;;4;33;Muy buena / Oso ona;39;54;"Muy buena / ";23;;34;Muy buena / Oso ona;19;Muy buena / Oso ona;6;Muy buena / Oso ona;
27/04/2017;09:00;;0,34;"Muy buena / ";0,27;;20;38;Muy buena / Oso ona;68;38;"Muy buena / ";19;;19;Muy buena / Oso ona;16;Muy buena / Oso ona;16;Muy buena / Oso ona;
27/04/2017;08:00;;0,28;"Muy buena / ";0,26;;12;29;Muy buena / Oso ona;48;32;"Muy buena / ";16;;20;Muy buena / Oso ona;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;
27/04/2017;07:00;;0,29;"Muy buena / ";0,26;;9;36;Muy buena / Oso ona;51;19;"Muy buena / ";15;;35;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;06:00;;0,31;"Muy buena / ";0,25;;18;43;Muy buena / Oso ona;71;8;"Muy buena / ";14;;32;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
27/04/2017;05:00;;0,28;"Muy buena / ";0,25;;10;34;Muy buena / Oso ona;49;3;"Muy buena / ";15;;21;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;
27/04/2017;04:00;;0,24;"Muy buena / ";0,25;;4;19;Muy buena / Oso ona;25;15;"Muy buena / ";18;;16;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;03:00;;0,23;"Muy buena / ";0,25;;2;17;Muy buena / Oso ona;20;17;"Muy buena / ";22;;15;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
27/04/2017;02:00;;0,22;"Muy buena / ";0,25;;2;15;Muy buena / Oso ona;18;18;"Muy buena / ";27;;11;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;
27/04/2017;01:00;;0,22;"Muy buena / ";0,26;;2;19;Muy buena / Oso ona;22;18;"Muy buena / ";34;;17;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;24:00;;0,28;"Muy buena / ";0,26;;2;19;Muy buena / Oso ona;22;18;"Muy buena / ";40;;19;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;23:00;;0,27;"Muy buena / ";0,26;;2;22;Muy buena / Oso ona;25;13;"Muy buena / ";46;;19;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;22:00;;0,26;"Muy buena / ";0,25;;2;21;Muy buena / Oso ona;23;21;"Muy buena / ";54;;17;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;21:00;;0,25;"Muy buena / ";0,25;;3;27;Muy buena / Oso ona;31;23;"Muy buena / ";61;;21;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;20:00;;0,24;"Muy buena / ";0,24;;2;23;Muy buena / Oso ona;26;44;"Muy buena / ";66;;19;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;19:00;;0,28;"Muy buena / ";0,24;;2;22;Muy buena / Oso ona;26;64;"Buena / ";69;;15;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;18:00;;0,31;"Muy buena / ";0,24;;3;21;Muy buena / Oso ona;26;69;"Buena / ";69;;10;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;17:00;;0,23;"Muy buena / ";0,23;;3;21;Muy buena / Oso ona;25;64;"Buena / ";68;;7;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;
26/04/2017;16:00;;0,25;"Muy buena / ";0,23;;3;21;Muy buena / Oso ona;26;67;"Buena / ";66;;5;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;
26/04/2017;15:00;;0,21;"Muy buena / ";0,24;;2;10;Muy buena / Oso ona;14;78;"Buena / ";62;;2;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;14:00;;0,21;"Muy buena / ";0,25;;2;14;Muy buena / Oso ona;18;77;"Buena / ";56;;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;13:00;;0,22;"Muy buena / ";0,26;;3;18;Muy buena / Oso ona;22;62;"Buena / ";52;;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;12:00;;0,25;"Muy buena / ";0,26;;1;9;Muy buena / Oso ona;12;68;"Buena / ";52;;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;11:00;;0,24;"Muy buena / ";0,26;;2;14;Muy buena / Oso ona;16;;"Sin datos / ";53;;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;10:00;;0,25;"Muy buena / ";0,26;;3;20;Muy buena / Oso ona;25;57;"Muy buena / ";55;;13;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;09:00;;0,25;"Muy buena / ";0,25;;5;28;Muy buena / Oso ona;35;52;"Muy buena / ";56;;15;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;08:00;;0,28;"Muy buena / ";0,25;;5;37;Muy buena / Oso ona;44;43;"Muy buena / ";59;;16;Muy buena / Oso ona;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;
26/04/2017;07:00;;0,3;"Muy buena / ";0,24;;5;42;Muy buena / Oso ona;49;34;"Muy buena / ";62;;11;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;06:00;;0,29;"Muy buena / ";0,22;;4;31;Muy buena / Oso ona;36;46;"Muy buena / ";67;;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;05:00;;0,24;"Muy buena / ";0,21;;2;13;Muy buena / Oso ona;15;67;"Buena / ";68;;5;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;04:00;;0,23;"Muy buena / ";0,21;;2;9;Muy buena / Oso ona;12;70;"Buena / ";64;;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;03:00;;0,22;"Muy buena / ";0,22;;1;5;Muy buena / Oso ona;8;73;"Buena / ";59;;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;
26/04/2017;02:00;;0,22;"Muy buena / ";0,22;;1;5;Muy buena / Oso ona;7;66;"Buena / ";55;;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;
26/04/2017;01:00;;0,21;"Muy buena / ";0,22;;1;5;Muy buena / Oso ona;7;70;"Buena / ";54;;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;
25/04/2017;24:00;;0,18;"Muy buena / ";0,22;;1;9;Muy buena / Oso ona;11;66;"Buena / ";55;;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;
25/04/2017;23:00;;0,17;"Muy buena / ";0,23;;1;6;Muy buena / Oso ona;8;77;"Buena / ";52;;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;
25/04/2017;22:00;;0,2;"Muy buena / ";0,24;;1;15;Muy buena / Oso ona;18;51;"Muy buena / ";50;;22;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;
25/04/2017;21:00;;0,25;"Muy buena / ";0,24;;1;30;Muy buena / Oso ona;32;37;"Muy buena / ";54;;30;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;
25/04/2017;20:00;;0,27;"Muy buena / ";0,23;;2;45;Muy buena / Oso ona;47;31;"Muy buena / ";57;;26;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;19:00;;0,26;"Muy buena / ";0,24;;2;43;Muy buena / Oso ona;46;41;"Muy buena / ";62;;21;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;18:00;;0,24;"Muy buena / ";0,25;;3;33;Muy buena / Oso ona;37;61;"Buena / ";65;;19;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;17:00;;0,21;"Muy buena / ";0,27;;2;26;Muy buena / Oso ona;29;72;"Buena / ";65;;26;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;16:00;;0,25;"Muy buena / ";0,3;;4;38;Muy buena / Oso ona;43;44;"Muy buena / ";58;;19;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;15:00;;0,22;"Muy buena / ";0,32;;3;26;Muy buena / Oso ona;31;65;"Buena / ";53;;9;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;14:00;;0,2;"Muy buena / ";0,34;;2;19;Muy buena / Oso ona;22;78;"Buena / ";44;;15;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;13:00;;0,23;"Muy buena / ";0,36;;3;26;Muy buena / Oso ona;31;64;"Buena / ";33;;18;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;12:00;;0,3;"Muy buena / ";0,38;;2;20;Muy buena / Oso ona;23;69;"Buena / ";26;;17;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;11:00;;0,35;"Muy buena / ";0,39;;3;23;Muy buena / Oso ona;26;66;"Buena / ";19;;33;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;10:00;;0,42;"Muy buena / ";0,39;;7;32;Muy buena / Oso ona;42;;"Sin datos / ";12;;43;Buena / Ona;25;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;09:00;;0,42;"Muy buena / ";0,37;;17;39;Muy buena / Oso ona;66;19;"Muy buena / ";14;;49;Buena / Ona;27;Buena / Ona;4;Muy buena / Oso ona;
25/04/2017;08:00;;0,42;"Muy buena / ";0,36;;29;49;Muy buena / Oso ona;94;8;"Muy buena / ";15;;44;Buena / Ona;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;
25/04/2017;07:00;;0,41;"Muy buena / ";0,34;;27;51;Muy buena / Oso ona;91;3;"Muy buena / ";19;;42;Buena / Ona;19;Muy buena / Oso ona;5;Muy buena / Oso ona;
25/04/2017;06:00;;0,39;"Muy buena / ";0,32;;18;47;Muy buena / Oso ona;75;3;"Muy buena / ";25;;41;Buena / Ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;05:00;;0,33;"Muy buena / ";0,31;;6;37;Muy buena / Oso ona;45;11;"Muy buena / ";32;;47;Buena / Ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/04/2017;04:00;;0,36;"Muy buena / ";0,31;;2;32;Muy buena / Oso ona;35;20;"Muy buena / ";39;;48;Buena / Ona;23;Muy buena / Oso ona;6;Muy buena / Oso ona;
25/04/2017;03:00;;0,35;"Muy buena / ";0,32;;1;35;Muy buena / Oso ona;38;20;"Muy buena / ";44;;35;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
25/04/2017;02:00;;0,31;"Muy buena / ";0,33;;1;27;Muy buena / Oso ona;29;25;"Muy buena / ";50;;22;Muy buena / Oso ona;22;Muy buena / Oso ona;3;Muy buena / Oso ona;
25/04/2017;01:00;;0,31;"Muy buena / ";0,34;;1;25;Muy buena / Oso ona;27;32;"Muy buena / ";56;;26;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;24:00;;0,25;"Muy buena / ";0,35;;1;21;Muy buena / Oso ona;23;39;"Muy buena / ";62;;28;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;23:00;;0,27;"Muy buena / ";0,35;;1;22;Muy buena / Oso ona;24;48;"Muy buena / ";68;;26;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;22:00;;0,29;"Muy buena / ";0,34;;1;19;Muy buena / Oso ona;20;63;"Buena / ";73;;30;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;21:00;;0,36;"Muy buena / ";0,33;;2;23;Muy buena / Oso ona;26;61;"Buena / ";76;;25;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;20:00;;0,43;"Muy buena / ";0,32;;1;25;Muy buena / Oso ona;26;63;"Buena / ";79;;23;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;19:00;;0,45;"Muy buena / ";0,29;;2;28;Muy buena / Oso ona;31;66;"Buena / ";82;;32;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;18:00;;0,4;"Muy buena / ";0,26;;3;25;Muy buena / Oso ona;30;76;"Buena / ";85;;42;Buena / Ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;17:00;;0,35;"Muy buena / ";0,25;;4;26;Muy buena / Oso ona;32;80;"Buena / ";82;;39;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;16:00;;0,25;"Muy buena / ";0,26;;3;21;Muy buena / Oso ona;27;85;"Buena / ";82;;34;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;15:00;;0,22;"Muy buena / ";0,28;;3;14;Muy buena / Oso ona;19;91;"Buena / ";71;;33;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;14:00;;0,22;"Muy buena / ";0,3;;3;11;Muy buena / Oso ona;16;87;"Buena / ";59;;32;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;13:00;;0,23;"Muy buena / ";0,3;;3;13;Muy buena / Oso ona;17;84;"Buena / ";47;;26;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;12:00;;0,17;"Muy buena / ";0,29;;3;12;Muy buena / Oso ona;15;90;"Buena / ";37;;19;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;11:00;;0,23;"Muy buena / ";0,3;;3;14;Muy buena / Oso ona;18;86;"Buena / ";27;;30;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
24/04/2017;10:00;;0,33;"Muy buena / ";0,3;;13;39;Muy buena / Oso ona;59;53;"Muy buena / ";17;;55;Buena / Ona;22;Muy buena / Oso ona;11;Muy buena / Oso ona;
24/04/2017;09:00;;0,4;"Muy buena / ";0,29;;63;77;Muy buena / Oso ona;174;;"Sin datos / ";12;;75;Mejorable / Hobetzeko modukoa;29;Buena / Ona;22;Muy buena / Oso ona;
24/04/2017;08:00;;0,47;"Muy buena / ";0,27;;87;72;Muy buena / Oso ona;206;8;"Muy buena / ";14;;58;Buena / Ona;28;Buena / Ona;;Sin datos / Daturik gabe;
24/04/2017;07:00;;0,33;"Muy buena / ";0,24;;66;53;Muy buena / Oso ona;153;5;"Muy buena / ";18;;41;Buena / Ona;21;Muy buena / Oso ona;4;Muy buena / Oso ona;
24/04/2017;06:00;;0,23;"Muy buena / ";0,24;;13;36;Muy buena / Oso ona;55;4;"Muy buena / ";23;;35;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;
24/04/2017;05:00;;0,21;"Muy buena / ";0,24;;2;24;Muy buena / Oso ona;27;14;"Muy buena / ";30;;32;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;
24/04/2017;04:00;;0,22;"Muy buena / ";0,25;;1;22;Muy buena / Oso ona;24;20;"Muy buena / ";37;;32;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;
24/04/2017;03:00;;0,25;"Muy buena / ";0,26;;1;29;Muy buena / Oso ona;31;16;"Muy buena / ";46;;31;Muy buena / Oso ona;18;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/04/2017;02:00;;0,24;"Muy buena / ";0,26;;1;31;Muy buena / Oso ona;34;19;"Muy buena / ";57;;21;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;
24/04/2017;01:00;;0,23;"Muy buena / ";0,26;;2;28;Muy buena / Oso ona;30;25;"Muy buena / ";68;;24;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;
23/04/2017;24:00;;0,26;"Muy buena / ";0,26;;1;18;Muy buena / Oso ona;19;40;"Muy buena / ";78;;24;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;
23/04/2017;23:00;;0,26;"Muy buena / ";0,26;;1;17;Muy buena / Oso ona;19;48;"Muy buena / ";88;;20;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;
23/04/2017;22:00;;0,27;"Muy buena / ";0,25;;1;17;Muy buena / Oso ona;19;60;"Muy buena / ";97;;19;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;
23/04/2017;21:00;;0,27;"Muy buena / ";0,25;;1;16;Muy buena / Oso ona;17;67;"Buena / ";104;;17;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;
23/04/2017;20:00;;0,28;"Muy buena / ";0,24;;1;9;Muy buena / Oso ona;11;90;"Buena / ";111;;10;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;
23/04/2017;19:00;;0,29;"Muy buena / ";0,24;;1;10;Muy buena / Oso ona;11;104;"Buena / ";114;;25;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;
23/04/2017;18:00;;0,26;"Muy buena / ";0,24;;1;10;Muy buena / Oso ona;12;106;"Buena / ";114;;24;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;
23/04/2017;17:00;;0,23;"Muy buena / ";0,26;;2;9;Muy buena / Oso ona;12;112;"Buena / ";111;;23;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;
23/04/2017;16:00;;0,22;"Muy buena / ";0,28;;2;7;Muy buena / Oso ona;10;116;"Buena / ";104;;21;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;
