Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
08/02/2017;08:00;11;34;Muy buena / Oso ona;51;55;"Muy buena / ";63;5;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;284;88;1013,5;0,6;15,4;6;2,65
08/02/2017;07:00;5;28;Muy buena / Oso ona;35;58;"Muy buena / ";64;14;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;300;86;1013,1;1,4;0,1;6,1;2,97
08/02/2017;06:00;2;19;Muy buena / Oso ona;22;62;"Buena / ";66;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;300;90;1011,9;1,7;0,2;6,4;3,18
08/02/2017;05:00;1;16;Muy buena / Oso ona;18;63;"Buena / ";67;5;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;295;93;1011,5;0,1;0;6;1,98
08/02/2017;04:00;1;8;Muy buena / Oso ona;10;72;"Buena / ";66;5;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;303;89;1011;1,1;0,3;6,1;2,5
08/02/2017;03:00;1;12;Muy buena / Oso ona;14;67;"Buena / ";65;14;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;298;90;1010,8;1,4;0,2;6,3;2,3
08/02/2017;02:00;1;15;Muy buena / Oso ona;17;61;"Buena / ";65;7;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;304;92;1011,1;0,3;0,2;6,2;1,5
08/02/2017;01:00;1;14;Muy buena / Oso ona;16;64;"Buena / ";64;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;298;88;1010,8;0,5;0,2;6,4;1,67
07/02/2017;24:00;1;10;Muy buena / Oso ona;12;72;"Buena / ";60;3;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;303;87;1010,5;0,4;0,5;6,4;2,57
07/02/2017;23:00;1;9;Muy buena / Oso ona;11;73;"Buena / ";58;2;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;293;93;1010,7;3,1;0,4;5,7;3,18
07/02/2017;22:00;2;13;Muy buena / Oso ona;15;67;"Buena / ";56;3;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;300;94;1010,4;3,9;0,8;6,2;2,75
07/02/2017;21:00;3;24;Muy buena / Oso ona;29;56;"Muy buena / ";53;6;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;287;93;1009,8;1;0,4;7;2,84
07/02/2017;20:00;2;19;Muy buena / Oso ona;22;65;"Buena / ";50;2;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;298;84;1009,9;3,4;0,2;7,7;3,06
07/02/2017;19:00;3;12;Muy buena / Oso ona;16;72;"Buena / ";45;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;288;84;1009,9;2;0,7;7,8;5,43
07/02/2017;18:00;5;30;Muy buena / Oso ona;37;51;"Muy buena / ";39;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;298;90;1008,7;2,8;2,9;9;4,9
07/02/2017;17:00;7;45;Muy buena / Oso ona;56;37;"Muy buena / ";34;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;302;88;1007,9;0;43,8;10,5;0,98
07/02/2017;16:00;9;38;Muy buena / Oso ona;52;46;"Muy buena / ";31;7;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;289;92;1008,1;0;89,8;10,3;1,98
07/02/2017;15:00;5;22;Muy buena / Oso ona;30;56;"Muy buena / ";28;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;289;87;1007,8;0,9;98,2;10,8;3,28
07/02/2017;14:00;8;40;Muy buena / Oso ona;51;38;"Muy buena / ";24;15;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;292;85;1007,7;0;87,6;11,9;1,72
07/02/2017;13:00;12;46;Muy buena / Oso ona;63;33;"Muy buena / ";20;18;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;306;92;1008,1;0;144,9;11,6;0,85
07/02/2017;12:00;9;49;Muy buena / Oso ona;63;27;"Muy buena / ";15;24;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;327;96;1008,9;0,4;93,1;11,5;1,06
07/02/2017;11:00;12;47;Muy buena / Oso ona;64;25;"Muy buena / ";12;22;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;139;99;1008,9;0,1;150,7;11,8;0,26
07/02/2017;10:00;24;59;Muy buena / Oso ona;95;9;"Muy buena / ";9;23;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;168;100;1008,9;0;90,2;11,2;0,48
07/02/2017;09:00;35;66;Muy buena / Oso ona;120;11;"Muy buena / ";9;18;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;289;100;1008,6;0,1;40,6;11;0,46
07/02/2017;08:00;13;48;Muy buena / Oso ona;68;28;"Muy buena / ";9;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;289;100;1008,3;0,1;6,8;10,9;1,86
07/02/2017;07:00;8;42;Muy buena / Oso ona;54;22;"Muy buena / ";6;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;290;100;1007,9;0,3;0,8;11,1;2,34
07/02/2017;06:00;13;38;Muy buena / Oso ona;58;1;"Muy buena / ";4;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;284;100;1007,5;3;0,8;10,7;0,96
07/02/2017;05:00;15;30;Muy buena / Oso ona;52;0;"Muy buena / ";3;16;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;303;100;1006,9;0,4;0,7;10,2;0,93
07/02/2017;04:00;3;24;Muy buena / Oso ona;29;1;"Muy buena / ";3;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;141;100;1006,4;0,1;0,6;10;0,46
07/02/2017;03:00;3;26;Muy buena / Oso ona;31;1;"Muy buena / ";3;19;Muy buena / Oso ona;19;Muy buena / Oso ona;2;Muy buena / Oso ona;141;100;1006,4;0,1;0,6;10;0,92
07/02/2017;02:00;1;17;Muy buena / Oso ona;19;11;"Muy buena / ";3;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;132;100;1006,4;0;0,5;9,9;1,73
07/02/2017;01:00;2;25;Muy buena / Oso ona;29;7;"Muy buena / ";2;16;Muy buena / Oso ona;18;Muy buena / Oso ona;1;Muy buena / Oso ona;139;100;1006,8;0;0,1;10,1;1,79
06/02/2017;24:00;4;16;Muy buena / Oso ona;22;13;"Muy buena / ";1;22;Muy buena / Oso ona;17;Muy buena / Oso ona;2;Muy buena / Oso ona;140;100;1007;0;0,1;10,6;1,82
06/02/2017;23:00;6;30;Muy buena / Oso ona;40;4;"Muy buena / ";2;22;Muy buena / Oso ona;22;Muy buena / Oso ona;2;Muy buena / Oso ona;136;99;1007,4;0;0,1;11,1;1,26
06/02/2017;22:00;14;37;Muy buena / Oso ona;59;0;"Muy buena / ";3;29;Muy buena / Oso ona;29;Buena / Ona;2;Muy buena / Oso ona;132;99;1007,9;0,5;0,7;11,4;1,53
06/02/2017;21:00;52;42;Muy buena / Oso ona;122;0;"Muy buena / ";7;32;Muy buena / Oso ona;30;Buena / Ona;2;Muy buena / Oso ona;135;99;1008;0,9;0,5;11,5;0,33
06/02/2017;20:00;45;46;Muy buena / Oso ona;115;0;"Muy buena / ";9;24;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;142;98;1007,8;0,1;0,4;11,7;1,06
06/02/2017;19:00;64;54;Muy buena / Oso ona;153;0;"Muy buena / ";12;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;147;97;1007,9;0;0,7;12;1,11
06/02/2017;18:00;91;62;Muy buena / Oso ona;202;0;"Muy buena / ";14;23;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;151;95;1007,8;0;3,7;12,1;0,84
06/02/2017;17:00;74;63;Muy buena / Oso ona;176;0;"Muy buena / ";16;18;Muy buena / Oso ona;19;Muy buena / Oso ona;3;Muy buena / Oso ona;211;92;1007,8;0;22,9;12,3;0,18
06/02/2017;16:00;30;60;Muy buena / Oso ona;106;8;"Muy buena / ";17;10;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;200;94;1007,5;0;100,1;12,2;0,17
06/02/2017;15:00;16;50;Muy buena / Oso ona;74;18;"Muy buena / ";16;6;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;167;99;1007,6;0;169,2;11;0,23
06/02/2017;14:00;8;36;Muy buena / Oso ona;48;30;"Muy buena / ";16;7;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;120;100;1007,9;0;104,7;9,7;0,46
06/02/2017;13:00;18;54;Muy buena / Oso ona;82;16;"Muy buena / ";16;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;148;100;1008,6;0;116,9;8,6;0,99
06/02/2017;12:00;10;48;Muy buena / Oso ona;64;20;"Muy buena / ";19;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;143;100;1009,3;0,8;51,4;7,9;1,32
06/02/2017;11:00;15;55;Muy buena / Oso ona;79;16;"Muy buena / ";24;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;139;100;1009,8;1,9;63,9;7,6;1,56
06/02/2017;10:00;11;52;Muy buena / Oso ona;68;17;"Muy buena / ";30;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;138;100;1009,8;2,1;37,7;7,3;1,17
06/02/2017;09:00;18;60;Muy buena / Oso ona;86;11;"Muy buena / ";35;14;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;130;100;1010,1;1;25,3;7,2;1,65
06/02/2017;08:00;31;74;Muy buena / Oso ona;121;1;"Muy buena / ";41;8;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;130;100;1010,2;0,5;3,6;7,4;1,3
06/02/2017;07:00;14;59;Muy buena / Oso ona;81;13;"Muy buena / ";47;7;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;113;100;1010,4;0,8;0,6;7,5;0,84
06/02/2017;06:00;3;33;Muy buena / Oso ona;38;32;"Muy buena / ";54;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;101;100;1010,9;1,5;0,6;7,5;1,05
06/02/2017;05:00;2;22;Muy buena / Oso ona;25;45;"Muy buena / ";59;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;133;100;1011;1,9;0,7;7,6;0,91
06/02/2017;04:00;1;13;Muy buena / Oso ona;15;54;"Muy buena / ";62;7;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;293;100;1010,7;3,9;0,6;7,6;1,14
06/02/2017;03:00;1;7;Muy buena / Oso ona;8;65;"Buena / ";63;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;285;100;1010,8;4,6;0,3;7,5;1,94
06/02/2017;02:00;1;13;Muy buena / Oso ona;15;59;"Muy buena / ";64;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;292;100;1010,6;3,6;0,4;7,5;2,43
06/02/2017;01:00;1;14;Muy buena / Oso ona;16;59;"Muy buena / ";66;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;290;99;1010,4;2,7;0,2;7,4;2,47
05/02/2017;24:00;1;15;Muy buena / Oso ona;16;61;"Buena / ";69;7;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;287;97;1010,1;2,2;0,2;7,3;2,38
05/02/2017;23:00;1;15;Muy buena / Oso ona;16;61;"Buena / ";70;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;314;94;1009,5;1,4;0,3;7,3;2,17
05/02/2017;22:00;1;9;Muy buena / Oso ona;10;73;"Buena / ";72;6;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;301;87;1009,2;0,9;0,4;7,2;3,5
05/02/2017;21:00;3;22;Muy buena / Oso ona;26;61;"Buena / ";73;13;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;301;84;1007,9;0,9;0,6;7,4;2,58
05/02/2017;20:00;3;23;Muy buena / Oso ona;28;61;"Buena / ";75;17;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona;301;87;1007,6;2,3;0,4;6,8;3,15
05/02/2017;19:00;1;9;Muy buena / Oso ona;11;75;"Buena / ";77;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;294;74;1006,4;2,2;0,5;8,4;4,61
05/02/2017;18:00;1;10;Muy buena / Oso ona;12;73;"Buena / ";78;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;290;77;1005;2,1;1,2;8,2;4,54
05/02/2017;17:00;1;7;Muy buena / Oso ona;9;76;"Buena / ";78;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;290;73;1003,6;0,7;26,3;8,3;5,95
05/02/2017;16:00;1;4;Muy buena / Oso ona;6;80;"Buena / ";77;3;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;282;71;1002,4;0,1;99,1;8,6;6,12
05/02/2017;15:00;1;5;Muy buena / Oso ona;7;78;"Buena / ";72;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;277;79;1001,3;1,6;104,7;7,8;5,68
05/02/2017;14:00;1;5;Muy buena / Oso ona;8;79;"Buena / ";68;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;266;71;1000,3;0;244,8;8,2;7,51
05/02/2017;13:00;2;6;Muy buena / Oso ona;9;78;"Buena / ";66;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;261;79;1000,4;0,7;351,9;7,3;6,74
05/02/2017;12:00;1;6;Muy buena / Oso ona;8;79;"Buena / ";66;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;269;76;999,6;1,9;129,2;7,3;5,67
05/02/2017;11:00;2;6;Muy buena / Oso ona;9;78;"Buena / ";65;2;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;271;78;998,4;0,9;148,5;6,9;5,68
05/02/2017;10:00;1;5;Muy buena / Oso ona;7;79;"Buena / ";65;9;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;277;77;997,3;2;92,1;7,3;5,3
05/02/2017;09:00;1;10;Muy buena / Oso ona;12;66;"Buena / ";65;14;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;290;66;995,4;0,6;44,2;8,8;4,72
05/02/2017;08:00;2;16;Muy buena / Oso ona;20;40;"Muy buena / ";64;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;268;92;993,9;0;10,7;7,3;0,28
05/02/2017;07:00;1;15;Muy buena / Oso ona;17;46;"Muy buena / ";68;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;200;91;992,8;0;0;7,8;0,32
05/02/2017;06:00;1;8;Muy buena / Oso ona;10;65;"Buena / ";69;7;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;144;80;991,8;0,2;0,3;8,6;0,99
05/02/2017;05:00;0;5;Muy buena / Oso ona;5;77;"Buena / ";63;5;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;287;81;991,7;0,7;0,7;8,7;3,86
05/02/2017;04:00;0;8;Muy buena / Oso ona;8;72;"Buena / ";54;5;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;306;88;991,3;1;0,3;9,4;3,66
05/02/2017;03:00;0;5;Muy buena / Oso ona;5;77;"Buena / ";46;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;287;54;989,8;0;1,4;13,5;5,01
05/02/2017;02:00;0;4;Muy buena / Oso ona;4;76;"Buena / ";37;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;263;42;988,2;0;0;16,3;3,58
05/02/2017;01:00;5;11;Muy buena / Oso ona;18;61;"Buena / ";30;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;258;48;988,3;0;0,1;16,7;2,88
04/02/2017;24:00;1;7;Muy buena / Oso ona;9;64;"Buena / ";26;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;254;51;988,6;0,1;0,1;16,7;1,62
04/02/2017;23:00;2;10;Muy buena / Oso ona;13;58;"Muy buena / ";27;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;244;56;989;0;0,9;16,6;1,48
04/02/2017;22:00;7;36;Muy buena / Oso ona;46;22;"Muy buena / ";27;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;159;95;989;0;1,5;13,3;0,38
04/02/2017;21:00;13;48;Muy buena / Oso ona;67;9;"Muy buena / ";33;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;151;100;989,5;0,7;0,6;11,4;1,14
04/02/2017;20:00;5;41;Muy buena / Oso ona;49;16;"Muy buena / ";39;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;316;99;990,5;1,6;0,6;10,9;1,52
04/02/2017;19:00;9;45;Muy buena / Oso ona;59;14;"Muy buena / ";41;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;332;97;990,8;0,5;0,2;11;0,39
04/02/2017;18:00;3;27;Muy buena / Oso ona;31;32;"Muy buena / ";44;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;153;98;991,6;0,3;1,4;10,7;2,07
04/02/2017;17:00;3;23;Muy buena / Oso ona;27;33;"Muy buena / ";44;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;157;98;993;0,3;11,5;10,6;2,18
04/02/2017;16:00;5;28;Muy buena / Oso ona;36;32;"Muy buena / ";44;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;145;95;994,2;0,2;27,8;10,9;1,29
04/02/2017;15:00;3;15;Muy buena / Oso ona;19;56;"Muy buena / ";45;2;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;188;80;995,2;1,5;39,6;11,6;1,23
04/02/2017;14:00;2;8;Muy buena / Oso ona;10;73;"Buena / ";44;5;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;218;64;996;0,6;59,8;12,8;3,01
04/02/2017;13:00;3;16;Muy buena / Oso ona;20;58;"Muy buena / ";42;16;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;230;67;995,8;0,1;94,1;13,3;1,65
04/02/2017;12:00;6;30;Muy buena / Oso ona;39;31;"Muy buena / ";42;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;145;87;996,3;0;96,3;11,9;1,2
04/02/2017;11:00;5;30;Muy buena / Oso ona;37;37;"Muy buena / ";46;17;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;131;93;996,6;0;87,6;11;1,36
04/02/2017;10:00;5;29;Muy buena / Oso ona;36;34;"Muy buena / ";50;9;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;109;99;996,2;0;122;10,5;0,73
04/02/2017;09:00;5;30;Muy buena / Oso ona;37;32;"Muy buena / ";56;9;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;137;99;995,9;0;54,6;10;1,02
04/02/2017;08:00;3;27;Muy buena / Oso ona;31;36;"Muy buena / ";61;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;2;Muy buena / Oso ona;152;98;995,2;0,1;3,7;10;0,94
04/02/2017;07:00;3;19;Muy buena / Oso ona;24;48;"Muy buena / ";65;10;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;304;98;994,4;0,1;0,1;10,1;0,41
04/02/2017;06:00;1;12;Muy buena / Oso ona;14;59;"Muy buena / ";68;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;298;96;993,4;0,3;0,1;10,5;1,11
04/02/2017;05:00;1;12;Muy buena / Oso ona;13;59;"Muy buena / ";70;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;290;94;991,6;0,6;0,1;11,2;1,99
04/02/2017;04:00;0;7;Muy buena / Oso ona;7;64;"Buena / ";72;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;302;95;989,4;0;0,2;11,3;2,44
04/02/2017;03:00;1;6;Muy buena / Oso ona;7;71;"Buena / ";74;11;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;289;76;988,1;0,4;1,1;13,7;4,79
04/02/2017;02:00;0;2;Muy buena / Oso ona;2;77;"Buena / ";71;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;270;46;985,1;0;0,1;18,9;5,59
04/02/2017;01:00;0;4;Muy buena / Oso ona;4;76;"Buena / ";71;13;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;261;47;985,1;0;0,1;18,7;4,01
03/02/2017;24:00;0;3;Muy buena / Oso ona;3;76;"Buena / ";71;4;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;254;47;984,9;0;0,1;18,7;3,91
03/02/2017;23:00;0;4;Muy buena / Oso ona;4;73;"Buena / ";71;2;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;186;53;985,6;0;0;17;4,1
03/02/2017;22:00;0;5;Muy buena / Oso ona;5;72;"Buena / ";72;4;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;162;54;987,6;0;0;16;3,75
03/02/2017;21:00;0;9;Muy buena / Oso ona;9;73;"Buena / ";73;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;144;52;989,6;0;0,1;14,7;4,2
03/02/2017;20:00;1;11;Muy buena / Oso ona;12;73;"Buena / ";74;10;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;149;48;992,2;0;0,1;14,3;3,32
03/02/2017;19:00;6;33;Muy buena / Oso ona;43;54;"Muy buena / ";75;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;2;Muy buena / Oso ona;218;48;994,3;0;0;13,5;0,62
03/02/2017;18:00;2;9;Muy buena / Oso ona;12;79;"Buena / ";78;12;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;255;42;995,3;0,1;0,4;14,6;3,95
03/02/2017;17:00;3;17;Muy buena / Oso ona;21;70;"Buena / ";79;10;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;251;38;994,8;0;15,5;15,4;2,06
03/02/2017;16:00;3;15;Muy buena / Oso ona;19;73;"Buena / ";80;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;266;38;994,8;0;87,7;15,6;2,34
03/02/2017;15:00;1;7;Muy buena / Oso ona;10;80;"Buena / ";79;7;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;269;37;994,5;0;230,8;15,7;5,16
03/02/2017;14:00;2;8;Muy buena / Oso ona;11;80;"Buena / ";79;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;269;37;994,6;0;348,6;15,9;4,73
03/02/2017;13:00;2;8;Muy buena / Oso ona;10;81;"Buena / ";79;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;266;39;994,6;0;301,9;15,4;5,31
03/02/2017;12:00;1;7;Muy buena / Oso ona;9;83;"Buena / ";79;5;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;268;39;994,5;0;484,2;15,4;5,51
03/02/2017;11:00;2;7;Muy buena / Oso ona;10;81;"Buena / ";78;5;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;270;41;993,8;0;465,2;15,5;5,68
03/02/2017;10:00;3;9;Muy buena / Oso ona;13;80;"Buena / ";78;3;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona;265;42;992,3;0;311,1;15,4;6,04
03/02/2017;09:00;2;11;Muy buena / Oso ona;14;78;"Buena / ";78;2;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;262;48;990,7;0;93,4;15,2;6,48
03/02/2017;08:00;3;12;Muy buena / Oso ona;16;72;"Buena / ";77;4;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;208;52;989,6;0;2,8;13,7;3,37
03/02/2017;07:00;1;6;Muy buena / Oso ona;8;78;"Buena / ";78;6;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;184;52;989,3;0;0;13,3;3,15
03/02/2017;06:00;0;5;Muy buena / Oso ona;5;81;"Buena / ";77;3;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;154;50;990,4;0;0;13,5;3,97
03/02/2017;05:00;0;5;Muy buena / Oso ona;5;78;"Buena / ";76;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;146;49;992;0;0,3;13;4,78
03/02/2017;04:00;0;3;Muy buena / Oso ona;4;78;"Buena / ";77;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;179;51;993,3;0;0,4;13,1;4,72
03/02/2017;03:00;0;4;Muy buena / Oso ona;4;78;"Buena / ";77;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;185;53;994,5;0;0,1;12,6;2,1
03/02/2017;02:00;1;3;Muy buena / Oso ona;4;78;"Buena / ";77;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;196;51;995,5;0;0,1;12,3;3,76
03/02/2017;01:00;1;6;Muy buena / Oso ona;7;73;"Buena / ";76;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;170;53;996,1;0;0;11,6;3,1
02/02/2017;24:00;5;22;Muy buena / Oso ona;29;45;"Muy buena / ";77;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;135;55;996,9;0;0;10;0,47
