Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
08/02/2017;17:00;0,24;"Muy buena / ";0,16;10;45;Muy buena / Oso ona;60;7;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;16:00;0,2;"Muy buena / ";0,16;7;41;Muy buena / Oso ona;51;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
08/02/2017;15:00;0,22;"Muy buena / ";0,16;13;35;Muy buena / Oso ona;54;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
08/02/2017;14:00;0,11;"Muy buena / ";0,16;12;28;Muy buena / Oso ona;45;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
08/02/2017;13:00;0,12;"Muy buena / ";0,16;12;28;Muy buena / Oso ona;46;8;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;12:00;0,13;"Muy buena / ";0,17;12;27;Muy buena / Oso ona;45;9;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;11:00;0,15;"Muy buena / ";0,17;8;29;Muy buena / Oso ona;41;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;10:00;0,16;"Muy buena / ";0,18;14;42;Muy buena / Oso ona;64;8;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;09:00;0,21;"Muy buena / ";0,2;16;60;Muy buena / Oso ona;85;7;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;08:00;0,21;"Muy buena / ";0,2;10;45;Muy buena / Oso ona;60;5;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;07:00;0,17;"Muy buena / ";0,2;5;28;Muy buena / Oso ona;35;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;06:00;0,16;"Muy buena / ";0,21;2;14;Muy buena / Oso ona;17;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;05:00;0,17;"Muy buena / ";0,21;1;10;Muy buena / Oso ona;12;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;04:00;0,14;"Muy buena / ";0,22;0;4;Muy buena / Oso ona;4;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;03:00;0,15;"Muy buena / ";0,22;0;4;Muy buena / Oso ona;4;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;02:00;0,29;"Muy buena / ";0,23;0;2;Muy buena / Oso ona;2;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona
08/02/2017;01:00;0,25;"Muy buena / ";0,22;0;2;Muy buena / Oso ona;2;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;24:00;0,23;"Muy buena / ";0,23;0;3;Muy buena / Oso ona;3;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;23:00;0,22;"Muy buena / ";0,23;1;9;Muy buena / Oso ona;11;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;22:00;0,2;"Muy buena / ";0,24;2;13;Muy buena / Oso ona;16;8;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;21:00;0,2;"Muy buena / ";0,25;2;22;Muy buena / Oso ona;25;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;20:00;0,21;"Muy buena / ";0,25;5;22;Muy buena / Oso ona;29;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;19:00;0,22;"Muy buena / ";0,26;7;27;Muy buena / Oso ona;37;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;18:00;0,27;"Muy buena / ";0,26;10;45;Muy buena / Oso ona;60;8;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;17:00;0,24;"Muy buena / ";0,26;12;41;Muy buena / Oso ona;59;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;16:00;0,26;"Muy buena / ";0,27;12;40;Muy buena / Oso ona;57;8;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;15:00;0,24;"Muy buena / ";0,31;14;39;Muy buena / Oso ona;61;8;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;14:00;0,33;"Muy buena / ";0,33;15;50;Muy buena / Oso ona;73;11;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;13:00;0,26;"Muy buena / ";0,32;10;45;Muy buena / Oso ona;60;14;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;12:00;0,21;"Muy buena / ";0,31;5;32;Muy buena / Oso ona;39;16;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;11:00;0,26;"Muy buena / ";0,3;12;51;Muy buena / Oso ona;70;25;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;10:00;0,27;"Muy buena / ";0,29;16;54;Muy buena / Oso ona;78;16;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
07/02/2017;09:00;0,29;"Muy buena / ";0,28;15;49;Muy buena / Oso ona;71;13;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;08:00;0,43;"Muy buena / ";0,27;42;69;Muy buena / Oso ona;134;14;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
07/02/2017;07:00;0,47;"Muy buena / ";0,25;36;67;Muy buena / Oso ona;122;8;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
07/02/2017;06:00;0,38;"Muy buena / ";0,23;27;35;Muy buena / Oso ona;76;9;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
07/02/2017;05:00;0,19;"Muy buena / ";0,26;2;12;Muy buena / Oso ona;14;11;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;04:00;0,16;"Muy buena / ";0,32;0;7;Muy buena / Oso ona;7;10;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;03:00;0,15;"Muy buena / ";0,36;0;5;Muy buena / Oso ona;5;17;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;02:00;0,21;"Muy buena / ";0,39;1;24;Muy buena / Oso ona;25;16;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
07/02/2017;01:00;0,22;"Muy buena / ";0,42;3;30;Muy buena / Oso ona;34;19;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;24:00;0,34;"Muy buena / ";0,43;12;47;Muy buena / Oso ona;65;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;23:00;0,31;"Muy buena / ";0,43;11;51;Muy buena / Oso ona;68;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;22:00;0,33;"Muy buena / ";0,45;23;57;Muy buena / Oso ona;92;35;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;21:00;0,65;"Muy buena / ";0,45;98;74;Muy buena / Oso ona;225;31;Muy buena / Oso ona;18;Muy buena / Oso ona;5;Muy buena / Oso ona
06/02/2017;20:00;0,54;"Muy buena / ";0,41;83;74;Muy buena / Oso ona;201;25;Muy buena / Oso ona;14;Muy buena / Oso ona;5;Muy buena / Oso ona
06/02/2017;19:00;0,41;"Muy buena / ";0,38;49;70;Muy buena / Oso ona;144;20;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;18:00;0,45;"Muy buena / ";0,37;55;70;Muy buena / Oso ona;154;29;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;17:00;0,44;"Muy buena / ";0,35;55;73;Muy buena / Oso ona;157;17;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;16:00;0,3;"Muy buena / ";0,34;29;55;Muy buena / Oso ona;99;13;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;15:00;0,36;"Muy buena / ";0,34;39;64;Muy buena / Oso ona;122;17;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;14:00;0,47;"Muy buena / ";0,31;56;75;Muy buena / Oso ona;161;18;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;13:00;0,41;"Muy buena / ";0,28;31;64;Muy buena / Oso ona;111;13;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona
06/02/2017;12:00;0,29;"Muy buena / ";0,26;16;41;Muy buena / Oso ona;65;10;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;11:00;0,26;"Muy buena / ";0,25;12;41;Muy buena / Oso ona;59;6;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;10:00;0,3;"Muy buena / ";0,25;14;48;Muy buena / Oso ona;69;8;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;09:00;0,33;"Muy buena / ";0,24;15;51;Muy buena / Oso ona;74;7;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;08:00;0,29;"Muy buena / ";0,24;6;39;Muy buena / Oso ona;49;9;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;07:00;0,28;"Muy buena / ";0,24;6;33;Muy buena / Oso ona;42;4;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;06:00;0,2;"Muy buena / ";0,25;2;17;Muy buena / Oso ona;19;6;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;05:00;0,23;"Muy buena / ";0,26;1;14;Muy buena / Oso ona;15;4;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;04:00;0,18;"Muy buena / ";0,27;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;03:00;0,18;"Muy buena / ";0,28;0;5;Muy buena / Oso ona;5;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;02:00;0,28;"Muy buena / ";0,28;0;3;Muy buena / Oso ona;3;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
06/02/2017;01:00;0,27;"Muy buena / ";0,27;1;5;Muy buena / Oso ona;6;3;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;24:00;0,28;"Muy buena / ";0,26;0;6;Muy buena / Oso ona;6;5;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;23:00;0,3;"Muy buena / ";0,25;1;12;Muy buena / Oso ona;13;3;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;22:00;0,32;"Muy buena / ";0,23;1;14;Muy buena / Oso ona;16;7;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;21:00;0,31;"Muy buena / ";0,21;3;20;Muy buena / Oso ona;24;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;20:00;0,28;"Muy buena / ";0,19;4;17;Muy buena / Oso ona;24;8;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;19:00;0,24;"Muy buena / ";0,18;4;22;Muy buena / Oso ona;28;6;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;18:00;0,23;"Muy buena / ";0,17;3;21;Muy buena / Oso ona;25;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;17:00;0,2;"Muy buena / ";0,16;3;19;Muy buena / Oso ona;23;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;16:00;0,18;"Muy buena / ";0,16;3;18;Muy buena / Oso ona;22;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
05/02/2017;15:00;0,15;"Muy buena / ";0,16;2;10;Muy buena / Oso ona;13;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;14:00;0,16;"Muy buena / ";0,16;5;12;Muy buena / Oso ona;19;6;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;13:00;0,14;"Muy buena / ";0,15;3;11;Muy buena / Oso ona;15;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;12:00;0,15;"Muy buena / ";0,15;4;11;Muy buena / Oso ona;17;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;11:00;0,17;"Muy buena / ";0,15;5;13;Muy buena / Oso ona;21;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;10:00;0,14;"Muy buena / ";0,15;2;8;Muy buena / Oso ona;11;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;09:00;0,16;"Muy buena / ";0,15;1;8;Muy buena / Oso ona;10;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;08:00;0,2;"Muy buena / ";0,15;3;22;Muy buena / Oso ona;26;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;07:00;0,14;"Muy buena / ";0,15;2;22;Muy buena / Oso ona;26;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
05/02/2017;06:00;0,13;"Muy buena / ";0,16;1;7;Muy buena / Oso ona;9;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
05/02/2017;05:00;0,12;"Muy buena / ";0,16;0;4;Muy buena / Oso ona;5;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;04:00;0,14;"Muy buena / ";0,17;0;3;Muy buena / Oso ona;3;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;03:00;0,14;"Muy buena / ";0,18;0;4;Muy buena / Oso ona;4;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;02:00;0,18;"Muy buena / ";0,19;0;4;Muy buena / Oso ona;5;7;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
05/02/2017;01:00;0,16;"Muy buena / ";0,21;0;4;Muy buena / Oso ona;4;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;24:00;0,17;"Muy buena / ";0,22;0;4;Muy buena / Oso ona;4;4;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;23:00;0,18;"Muy buena / ";0,23;0;5;Muy buena / Oso ona;5;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;22:00;0,18;"Muy buena / ";0,24;0;6;Muy buena / Oso ona;7;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;21:00;0,2;"Muy buena / ";0,25;1;10;Muy buena / Oso ona;12;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;20:00;0,21;"Muy buena / ";0,25;1;11;Muy buena / Oso ona;13;4;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;19:00;0,21;"Muy buena / ";0,25;1;18;Muy buena / Oso ona;20;3;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;18:00;0,3;"Muy buena / ";0,24;6;39;Muy buena / Oso ona;47;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;17:00;0,26;"Muy buena / ";0,23;6;38;Muy buena / Oso ona;47;4;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;16:00;0,27;"Muy buena / ";0,22;7;42;Muy buena / Oso ona;52;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
04/02/2017;15:00;0,29;"Muy buena / ";0,21;7;41;Muy buena / Oso ona;51;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
04/02/2017;14:00;0,24;"Muy buena / ";0,2;4;32;Muy buena / Oso ona;38;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
04/02/2017;13:00;0,23;"Muy buena / ";0,19;2;25;Muy buena / Oso ona;28;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;12:00;0,21;"Muy buena / ";0,18;1;17;Muy buena / Oso ona;19;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;11:00;0,19;"Muy buena / ";0,18;1;13;Muy buena / Oso ona;15;5;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;10:00;0,21;"Muy buena / ";0,18;1;13;Muy buena / Oso ona;16;3;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;09:00;0,2;"Muy buena / ";0,17;1;10;Muy buena / Oso ona;12;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;08:00;0,19;"Muy buena / ";0,17;1;12;Muy buena / Oso ona;14;6;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;07:00;0,18;"Muy buena / ";0,16;1;10;Muy buena / Oso ona;11;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;06:00;0,14;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;5;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;05:00;0,15;"Muy buena / ";0,16;0;4;Muy buena / Oso ona;4;2;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;04:00;0,21;"Muy buena / ";0,17;0;3;Muy buena / Oso ona;3;10;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;03:00;0,19;"Muy buena / ";0,18;0;2;Muy buena / Oso ona;2;13;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;02:00;0,16;"Muy buena / ";0,18;0;3;Muy buena / Oso ona;3;10;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
04/02/2017;01:00;0,16;"Muy buena / ";0,18;0;3;Muy buena / Oso ona;3;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;24:00;0,16;"Muy buena / ";0,18;0;4;Muy buena / Oso ona;4;6;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;23:00;0,15;"Muy buena / ";0,18;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;22:00;0,14;"Muy buena / ";0,18;0;7;Muy buena / Oso ona;7;5;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;21:00;0,18;"Muy buena / ";0,17;2;20;Muy buena / Oso ona;22;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;20:00;0,26;"Muy buena / ";0,16;7;49;Muy buena / Oso ona;60;16;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;19:00;0,22;"Muy buena / ";0,14;5;46;Muy buena / Oso ona;54;14;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;18:00;0,16;"Muy buena / ";0,13;1;25;Muy buena / Oso ona;28;10;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;17:00;0,15;"Muy buena / ";0,13;1;17;Muy buena / Oso ona;19;13;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;16:00;0,16;"Muy buena / ";0,13;2;16;Muy buena / Oso ona;19;11;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;15:00;0,16;"Muy buena / ";0,13;4;18;Muy buena / Oso ona;23;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;14:00;0,12;"Muy buena / ";0,13;2;13;Muy buena / Oso ona;17;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;13:00;0,12;"Muy buena / ";0,13;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;12:00;0,11;"Muy buena / ";0,13;;;Sin datos / Daturik gabe;;5;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;11:00;0,12;"Muy buena / ";0,13;3;14;Muy buena / Oso ona;18;2;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;10:00;0,13;"Muy buena / ";0,14;3;14;Muy buena / Oso ona;18;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;09:00;0,16;"Muy buena / ";0,14;2;12;Muy buena / Oso ona;15;6;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;08:00;0,14;"Muy buena / ";0,14;1;10;Muy buena / Oso ona;12;19;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;07:00;0,15;"Muy buena / ";0,14;2;18;Muy buena / Oso ona;22;11;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;06:00;0,12;"Muy buena / ";0,14;1;6;Muy buena / Oso ona;7;4;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;05:00;0,12;"Muy buena / ";0,14;1;9;Muy buena / Oso ona;10;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
03/02/2017;04:00;0,14;"Muy buena / ";0,14;0;7;Muy buena / Oso ona;7;5;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;03:00;0,14;"Muy buena / ";0,14;0;5;Muy buena / Oso ona;5;6;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;02:00;0,15;"Muy buena / ";0,13;0;5;Muy buena / Oso ona;5;8;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/02/2017;01:00;0,14;"Muy buena / ";0,13;0;4;Muy buena / Oso ona;4;8;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;24:00;0,14;"Muy buena / ";0,13;0;5;Muy buena / Oso ona;5;7;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;23:00;0,14;"Muy buena / ";0,13;0;7;Muy buena / Oso ona;7;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;22:00;0,14;"Muy buena / ";0,13;0;11;Muy buena / Oso ona;12;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;21:00;0,13;"Muy buena / ";0,14;1;14;Muy buena / Oso ona;16;3;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;20:00;0,13;"Muy buena / ";0,15;1;17;Muy buena / Oso ona;20;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;19:00;0,11;"Muy buena / ";0,16;2;18;Muy buena / Oso ona;21;3;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;18:00;0,1;"Muy buena / ";0,17;1;17;Muy buena / Oso ona;19;3;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;17:00;0,12;"Muy buena / ";0,18;2;17;Muy buena / Oso ona;21;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;16:00;0,14;"Muy buena / ";0,19;1;13;Muy buena / Oso ona;16;11;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;15:00;0,15;"Muy buena / ";0,19;1;17;Muy buena / Oso ona;20;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;14:00;0,16;"Muy buena / ";0,2;2;20;Muy buena / Oso ona;23;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;13:00;0,24;"Muy buena / ";0,19;9;39;Muy buena / Oso ona;52;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;12:00;0,19;"Muy buena / ";0,18;6;30;Muy buena / Oso ona;40;11;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;11:00;0,17;"Muy buena / ";0,18;3;21;Muy buena / Oso ona;26;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;10:00;0,19;"Muy buena / ";0,17;6;31;Muy buena / Oso ona;40;2;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;09:00;0,21;"Muy buena / ";0,16;9;35;Muy buena / Oso ona;49;2;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;08:00;0,19;"Muy buena / ";0,15;6;33;Muy buena / Oso ona;42;6;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;07:00;0,21;"Muy buena / ";0,15;5;35;Muy buena / Oso ona;43;6;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;06:00;0,17;"Muy buena / ";0,15;1;16;Muy buena / Oso ona;19;7;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
02/02/2017;05:00;0,17;"Muy buena / ";0,16;4;17;Muy buena / Oso ona;23;6;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
