Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
27/01/2017;24:00;1;33;Muy buena / Oso ona;35;42;"Muy buena / ";44;4;Muy buena / Oso ona;1;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/01/2017;23:00;1;17;Muy buena / Oso ona;18;69;"Buena / ";45;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/01/2017;22:00;2;23;Muy buena / Oso ona;26;60;"Muy buena / ";43;8;Muy buena / Oso ona;8;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/01/2017;21:00;13;66;Muy buena / Oso ona;85;16;"Muy buena / ";43;8;Muy buena / Oso ona;8;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/01/2017;20:00;19;69;Muy buena / Oso ona;98;17;"Muy buena / ";48;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
27/01/2017;19:00;1;25;Muy buena / Oso ona;27;52;"Muy buena / ";52;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
27/01/2017;18:00;2;31;Muy buena / Oso ona;34;46;"Muy buena / ";52;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
27/01/2017;17:00;2;30;Muy buena / Oso ona;33;48;"Muy buena / ";54;7;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;16:00;3;29;Muy buena / Oso ona;33;49;"Muy buena / ";55;10;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;15:00;5;25;Muy buena / Oso ona;33;57;"Muy buena / ";56;7;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;14:00;3;18;Muy buena / Oso ona;22;61;"Buena / ";55;7;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
27/01/2017;13:00;4;26;Muy buena / Oso ona;33;51;"Muy buena / ";55;8;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;12:00;4;30;Muy buena / Oso ona;35;50;"Muy buena / ";57;9;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
27/01/2017;11:00;3;29;Muy buena / Oso ona;33;53;"Muy buena / ";59;10;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
27/01/2017;10:00;2;22;Muy buena / Oso ona;25;61;"Buena / ";60;14;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;09:00;3;26;Muy buena / Oso ona;30;57;"Muy buena / ";60;16;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;08:00;3;23;Muy buena / Oso ona;28;54;"Muy buena / ";61;16;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;07:00;2;21;Muy buena / Oso ona;24;55;"Muy buena / ";62;17;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;06:00;1;13;Muy buena / Oso ona;15;60;"Muy buena / ";63;16;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;05:00;0;11;Muy buena / Oso ona;11;63;"Buena / ";62;13;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona
27/01/2017;04:00;0;9;Muy buena / Oso ona;9;66;"Buena / ";60;15;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
27/01/2017;03:00;0;8;Muy buena / Oso ona;8;;"Sin datos / ";56;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
27/01/2017;02:00;0;10;Muy buena / Oso ona;10;64;"Buena / ";54;18;Muy buena / Oso ona;16;Muy buena / Oso ona;7;Muy buena / Oso ona
27/01/2017;01:00;0;11;Muy buena / Oso ona;11;63;"Buena / ";55;18;Muy buena / Oso ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona
26/01/2017;24:00;0;10;Muy buena / Oso ona;10;63;"Buena / ";55;21;Muy buena / Oso ona;15;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;23:00;0;12;Muy buena / Oso ona;12;60;"Muy buena / ";56;21;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;22:00;1;15;Muy buena / Oso ona;17;56;"Muy buena / ";56;21;Muy buena / Oso ona;14;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;21:00;2;30;Muy buena / Oso ona;33;46;"Muy buena / ";57;21;Muy buena / Oso ona;14;Muy buena / Oso ona;10;Muy buena / Oso ona
26/01/2017;20:00;2;35;Muy buena / Oso ona;38;45;"Muy buena / ";59;18;Muy buena / Oso ona;16;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;19:00;2;27;Muy buena / Oso ona;30;55;"Muy buena / ";62;18;Muy buena / Oso ona;14;Muy buena / Oso ona;;Sin datos / Daturik gabe
26/01/2017;18:00;1;24;Muy buena / Oso ona;26;61;"Buena / ";63;16;Muy buena / Oso ona;12;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;17:00;2;25;Muy buena / Oso ona;28;60;"Muy buena / ";62;16;Muy buena / Oso ona;15;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;16:00;3;27;Muy buena / Oso ona;32;61;"Buena / ";60;21;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
26/01/2017;15:00;4;26;Muy buena / Oso ona;32;62;"Buena / ";56;15;Muy buena / Oso ona;7;Muy buena / Oso ona;7;Muy buena / Oso ona
26/01/2017;14:00;3;19;Muy buena / Oso ona;24;64;"Buena / ";50;14;Muy buena / Oso ona;6;Muy buena / Oso ona;7;Muy buena / Oso ona
26/01/2017;13:00;4;16;Muy buena / Oso ona;22;66;"Buena / ";43;17;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
26/01/2017;12:00;3;18;Muy buena / Oso ona;22;65;"Buena / ";36;15;Muy buena / Oso ona;6;Muy buena / Oso ona;8;Muy buena / Oso ona
26/01/2017;11:00;3;17;Muy buena / Oso ona;21;63;"Buena / ";29;17;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;10:00;4;23;Muy buena / Oso ona;29;56;"Muy buena / ";23;16;Muy buena / Oso ona;9;Muy buena / Oso ona;11;Muy buena / Oso ona
26/01/2017;09:00;7;38;Muy buena / Oso ona;48;40;"Muy buena / ";19;17;Muy buena / Oso ona;9;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;08:00;7;48;Muy buena / Oso ona;58;29;"Muy buena / ";14;14;Muy buena / Oso ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
26/01/2017;07:00;13;61;Muy buena / Oso ona;81;15;"Muy buena / ";12;14;Muy buena / Oso ona;10;Muy buena / Oso ona;9;Muy buena / Oso ona
26/01/2017;06:00;14;55;Muy buena / Oso ona;76;7;"Muy buena / ";10;14;Muy buena / Oso ona;12;Muy buena / Oso ona;10;Muy buena / Oso ona
26/01/2017;05:00;6;45;Muy buena / Oso ona;54;11;"Muy buena / ";9;16;Muy buena / Oso ona;15;Muy buena / Oso ona;14;Muy buena / Oso ona
26/01/2017;04:00;2;39;Muy buena / Oso ona;42;14;"Muy buena / ";8;16;Muy buena / Oso ona;13;Muy buena / Oso ona;11;Muy buena / Oso ona
26/01/2017;03:00;1;34;Muy buena / Oso ona;37;;"Sin datos / ";8;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;10;Muy buena / Oso ona
26/01/2017;02:00;1;38;Muy buena / Oso ona;40;13;"Muy buena / ";8;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;10;Muy buena / Oso ona
26/01/2017;01:00;3;45;Muy buena / Oso ona;50;8;"Muy buena / ";16;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
25/01/2017;24:00;6;53;Muy buena / Oso ona;62;5;"Muy buena / ";25;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
25/01/2017;23:00;17;62;Muy buena / Oso ona;87;4;"Muy buena / ";31;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
25/01/2017;22:00;48;78;Muy buena / Oso ona;152;3;"Muy buena / ";35;21;Muy buena / Oso ona;16;Muy buena / Oso ona;7;Muy buena / Oso ona
25/01/2017;21:00;48;88;Muy buena / Oso ona;162;3;"Muy buena / ";41;17;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
25/01/2017;20:00;45;82;Muy buena / Oso ona;151;13;"Muy buena / ";49;14;Muy buena / Oso ona;8;Muy buena / Oso ona;6;Muy buena / Oso ona
25/01/2017;19:00;16;77;Muy buena / Oso ona;101;18;"Muy buena / ";50;10;Muy buena / Oso ona;0;Muy buena / Oso ona;;Sin datos / Daturik gabe
25/01/2017;18:00;1;22;Muy buena / Oso ona;24;64;"Buena / ";48;6;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona
25/01/2017;17:00;1;14;Muy buena / Oso ona;17;72;"Buena / ";39;7;Muy buena / Oso ona;6;Muy buena / Oso ona;7;Muy buena / Oso ona
25/01/2017;16:00;1;11;Muy buena / Oso ona;13;74;"Buena / ";27;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
25/01/2017;15:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";15;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
25/01/2017;14:00;2;13;Muy buena / Oso ona;16;74;"Buena / ";14;11;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
25/01/2017;13:00;7;27;Muy buena / Oso ona;38;55;"Muy buena / ";12;23;Muy buena / Oso ona;12;Muy buena / Oso ona;16;Muy buena / Oso ona
25/01/2017;12:00;43;59;Muy buena / Oso ona;125;17;"Muy buena / ";6;29;Muy buena / Oso ona;17;Muy buena / Oso ona;23;Muy buena / Oso ona
25/01/2017;11:00;79;57;Muy buena / Oso ona;178;8;"Muy buena / ";4;30;Muy buena / Oso ona;;Sin datos / Daturik gabe;13;Muy buena / Oso ona
25/01/2017;10:00;108;55;Muy buena / Oso ona;221;5;"Muy buena / ";4;31;Muy buena / Oso ona;31;Buena / Ona;13;Muy buena / Oso ona
25/01/2017;09:00;105;55;Muy buena / Oso ona;216;4;"Muy buena / ";4;27;Muy buena / Oso ona;29;Buena / Ona;14;Muy buena / Oso ona
25/01/2017;08:00;92;54;Muy buena / Oso ona;195;3;"Muy buena / ";4;25;Muy buena / Oso ona;29;Buena / Ona;12;Muy buena / Oso ona
25/01/2017;07:00;67;50;Muy buena / Oso ona;153;3;"Muy buena / ";4;29;Muy buena / Oso ona;27;Buena / Ona;11;Muy buena / Oso ona
25/01/2017;06:00;30;44;Muy buena / Oso ona;90;3;"Muy buena / ";4;24;Muy buena / Oso ona;23;Muy buena / Oso ona;12;Muy buena / Oso ona
25/01/2017;05:00;23;44;Muy buena / Oso ona;79;3;"Muy buena / ";4;21;Muy buena / Oso ona;22;Muy buena / Oso ona;14;Muy buena / Oso ona
25/01/2017;04:00;5;38;Muy buena / Oso ona;46;6;"Muy buena / ";4;16;Muy buena / Oso ona;19;Muy buena / Oso ona;8;Muy buena / Oso ona
25/01/2017;03:00;5;38;Muy buena / Oso ona;46;;"Sin datos / ";4;19;Muy buena / Oso ona;20;Muy buena / Oso ona;10;Muy buena / Oso ona
25/01/2017;02:00;6;43;Muy buena / Oso ona;52;4;"Muy buena / ";7;20;Muy buena / Oso ona;22;Muy buena / Oso ona;11;Muy buena / Oso ona
25/01/2017;01:00;11;49;Muy buena / Oso ona;65;4;"Muy buena / ";14;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;14;Muy buena / Oso ona
24/01/2017;24:00;15;54;Muy buena / Oso ona;77;4;"Muy buena / ";22;23;Muy buena / Oso ona;;Sin datos / Daturik gabe;11;Muy buena / Oso ona
24/01/2017;23:00;30;63;Muy buena / Oso ona;109;3;"Muy buena / ";29;24;Muy buena / Oso ona;21;Muy buena / Oso ona;17;Muy buena / Oso ona
24/01/2017;22:00;31;73;Muy buena / Oso ona;120;3;"Muy buena / ";38;24;Muy buena / Oso ona;19;Muy buena / Oso ona;12;Muy buena / Oso ona
24/01/2017;21:00;35;82;Muy buena / Oso ona;135;3;"Muy buena / ";47;20;Muy buena / Oso ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona
24/01/2017;20:00;24;86;Muy buena / Oso ona;123;5;"Muy buena / ";53;16;Muy buena / Oso ona;17;Muy buena / Oso ona;6;Muy buena / Oso ona
24/01/2017;19:00;16;67;Muy buena / Oso ona;91;26;"Muy buena / ";55;16;Muy buena / Oso ona;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
24/01/2017;18:00;1;41;Muy buena / Oso ona;43;51;"Muy buena / ";53;14;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
24/01/2017;17:00;3;30;Muy buena / Oso ona;34;64;"Buena / ";47;11;Muy buena / Oso ona;5;Muy buena / Oso ona;7;Muy buena / Oso ona
24/01/2017;16:00;2;20;Muy buena / Oso ona;23;74;"Buena / ";40;11;Muy buena / Oso ona;1;Muy buena / Oso ona;7;Muy buena / Oso ona
24/01/2017;15:00;1;14;Muy buena / Oso ona;16;80;"Buena / ";31;14;Muy buena / Oso ona;3;Muy buena / Oso ona;9;Muy buena / Oso ona
24/01/2017;14:00;4;20;Muy buena / Oso ona;26;69;"Buena / ";21;16;Muy buena / Oso ona;9;Muy buena / Oso ona;10;Muy buena / Oso ona
24/01/2017;13:00;8;32;Muy buena / Oso ona;43;56;"Muy buena / ";13;21;Muy buena / Oso ona;22;Muy buena / Oso ona;11;Muy buena / Oso ona
24/01/2017;12:00;42;63;Muy buena / Oso ona;128;21;"Muy buena / ";6;35;Muy buena / Oso ona;32;Buena / Ona;17;Muy buena / Oso ona
24/01/2017;11:00;97;65;Muy buena / Oso ona;213;8;"Muy buena / ";4;43;Buena / Ona;37;Buena / Ona;23;Muy buena / Oso ona
24/01/2017;10:00;142;65;Muy buena / Oso ona;282;5;"Muy buena / ";3;39;Muy buena / Oso ona;32;Buena / Ona;20;Muy buena / Oso ona
24/01/2017;09:00;179;69;Muy buena / Oso ona;344;4;"Muy buena / ";3;42;Buena / Ona;33;Buena / Ona;14;Muy buena / Oso ona
24/01/2017;08:00;145;63;Muy buena / Oso ona;286;3;"Muy buena / ";3;36;Muy buena / Oso ona;40;Buena / Ona;14;Muy buena / Oso ona
24/01/2017;07:00;74;55;Muy buena / Oso ona;168;3;"Muy buena / ";3;29;Muy buena / Oso ona;34;Buena / Ona;17;Muy buena / Oso ona
24/01/2017;06:00;35;49;Muy buena / Oso ona;102;3;"Muy buena / ";4;24;Muy buena / Oso ona;27;Buena / Ona;19;Muy buena / Oso ona
24/01/2017;05:00;21;46;Muy buena / Oso ona;79;3;"Muy buena / ";9;25;Muy buena / Oso ona;28;Buena / Ona;20;Muy buena / Oso ona
24/01/2017;04:00;18;47;Muy buena / Oso ona;75;3;"Muy buena / ";14;24;Muy buena / Oso ona;24;Muy buena / Oso ona;18;Muy buena / Oso ona
24/01/2017;03:00;15;49;Muy buena / Oso ona;71;;"Sin datos / ";21;22;Muy buena / Oso ona;22;Muy buena / Oso ona;15;Muy buena / Oso ona
24/01/2017;02:00;10;52;Muy buena / Oso ona;67;3;"Muy buena / ";29;24;Muy buena / Oso ona;21;Muy buena / Oso ona;13;Muy buena / Oso ona
24/01/2017;01:00;8;57;Muy buena / Oso ona;69;3;"Muy buena / ";32;19;Muy buena / Oso ona;15;Muy buena / Oso ona;9;Muy buena / Oso ona
23/01/2017;24:00;14;63;Muy buena / Oso ona;84;5;"Muy buena / ";41;18;Muy buena / Oso ona;17;Muy buena / Oso ona;5;Muy buena / Oso ona
23/01/2017;23:00;16;67;Muy buena / Oso ona;92;10;"Muy buena / ";45;16;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
23/01/2017;22:00;3;48;Muy buena / Oso ona;52;31;"Muy buena / ";52;15;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
23/01/2017;21:00;3;51;Muy buena / Oso ona;55;32;"Muy buena / ";57;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
23/01/2017;20:00;2;38;Muy buena / Oso ona;41;47;"Muy buena / ";60;16;Muy buena / Oso ona;17;Muy buena / Oso ona;5;Muy buena / Oso ona
23/01/2017;19:00;2;37;Muy buena / Oso ona;40;50;"Muy buena / ";61;15;Muy buena / Oso ona;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
23/01/2017;18:00;2;31;Muy buena / Oso ona;34;54;"Muy buena / ";56;16;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona
23/01/2017;17:00;1;24;Muy buena / Oso ona;26;64;"Buena / ";50;18;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
23/01/2017;16:00;1;19;Muy buena / Oso ona;21;70;"Buena / ";42;14;Muy buena / Oso ona;3;Muy buena / Oso ona;6;Muy buena / Oso ona
23/01/2017;15:00;2;17;Muy buena / Oso ona;20;71;"Buena / ";34;11;Muy buena / Oso ona;3;Muy buena / Oso ona;7;Muy buena / Oso ona
23/01/2017;14:00;3;21;Muy buena / Oso ona;26;65;"Buena / ";25;10;Muy buena / Oso ona;4;Muy buena / Oso ona;8;Muy buena / Oso ona
23/01/2017;13:00;4;25;Muy buena / Oso ona;31;59;"Muy buena / ";18;11;Muy buena / Oso ona;3;Muy buena / Oso ona;8;Muy buena / Oso ona
23/01/2017;12:00;5;30;Muy buena / Oso ona;38;56;"Muy buena / ";11;20;Muy buena / Oso ona;19;Muy buena / Oso ona;9;Muy buena / Oso ona
23/01/2017;11:00;86;75;Muy buena / Oso ona;207;10;"Muy buena / ";5;39;Muy buena / Oso ona;37;Buena / Ona;15;Muy buena / Oso ona
23/01/2017;10:00;145;67;Muy buena / Oso ona;290;4;"Muy buena / ";5;35;Muy buena / Oso ona;28;Buena / Ona;16;Muy buena / Oso ona
23/01/2017;09:00;181;74;Muy buena / Oso ona;352;3;"Muy buena / ";5;33;Muy buena / Oso ona;34;Buena / Ona;16;Muy buena / Oso ona
23/01/2017;08:00;140;68;Muy buena / Oso ona;283;3;"Muy buena / ";10;27;Muy buena / Oso ona;39;Buena / Ona;11;Muy buena / Oso ona
23/01/2017;07:00;76;56;Muy buena / Oso ona;172;3;"Muy buena / ";11;24;Muy buena / Oso ona;22;Muy buena / Oso ona;11;Muy buena / Oso ona
23/01/2017;06:00;38;51;Muy buena / Oso ona;109;3;"Muy buena / ";20;24;Muy buena / Oso ona;24;Muy buena / Oso ona;9;Muy buena / Oso ona
23/01/2017;05:00;12;47;Muy buena / Oso ona;66;4;"Muy buena / ";25;24;Muy buena / Oso ona;25;Muy buena / Oso ona;10;Muy buena / Oso ona
23/01/2017;04:00;4;46;Muy buena / Oso ona;52;6;"Muy buena / ";28;21;Muy buena / Oso ona;22;Muy buena / Oso ona;10;Muy buena / Oso ona
23/01/2017;03:00;1;44;Muy buena / Oso ona;47;;"Sin datos / ";31;22;Muy buena / Oso ona;21;Muy buena / Oso ona;8;Muy buena / Oso ona
23/01/2017;02:00;5;55;Muy buena / Oso ona;63;6;"Muy buena / ";34;16;Muy buena / Oso ona;14;Muy buena / Oso ona;8;Muy buena / Oso ona
23/01/2017;01:00;2;34;Muy buena / Oso ona;38;38;"Muy buena / ";35;11;Muy buena / Oso ona;6;Muy buena / Oso ona;9;Muy buena / Oso ona
22/01/2017;24:00;0;19;Muy buena / Oso ona;19;60;"Muy buena / ";37;12;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
22/01/2017;23:00;1;23;Muy buena / Oso ona;24;55;"Muy buena / ";41;15;Muy buena / Oso ona;12;Muy buena / Oso ona;9;Muy buena / Oso ona
22/01/2017;22:00;2;45;Muy buena / Oso ona;48;36;"Muy buena / ";42;16;Muy buena / Oso ona;12;Muy buena / Oso ona;10;Muy buena / Oso ona
22/01/2017;21:00;3;66;Muy buena / Oso ona;70;22;"Muy buena / ";45;16;Muy buena / Oso ona;17;Muy buena / Oso ona;10;Muy buena / Oso ona
22/01/2017;20:00;4;63;Muy buena / Oso ona;68;24;"Muy buena / ";47;19;Muy buena / Oso ona;16;Muy buena / Oso ona;10;Muy buena / Oso ona
22/01/2017;19:00;4;62;Muy buena / Oso ona;67;28;"Muy buena / ";45;15;Muy buena / Oso ona;12;Muy buena / Oso ona;;Sin datos / Daturik gabe
22/01/2017;18:00;1;47;Muy buena / Oso ona;49;41;"Muy buena / ";43;11;Muy buena / Oso ona;9;Muy buena / Oso ona;9;Muy buena / Oso ona
22/01/2017;17:00;1;28;Muy buena / Oso ona;30;55;"Muy buena / ";38;13;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
22/01/2017;16:00;1;17;Muy buena / Oso ona;19;66;"Buena / ";32;11;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
22/01/2017;15:00;2;16;Muy buena / Oso ona;19;66;"Buena / ";24;13;Muy buena / Oso ona;9;Muy buena / Oso ona;11;Muy buena / Oso ona
22/01/2017;14:00;3;20;Muy buena / Oso ona;24;59;"Muy buena / ";16;20;Muy buena / Oso ona;11;Muy buena / Oso ona;13;Muy buena / Oso ona
22/01/2017;13:00;18;38;Muy buena / Oso ona;66;35;"Muy buena / ";9;30;Muy buena / Oso ona;21;Muy buena / Oso ona;19;Muy buena / Oso ona
22/01/2017;12:00;34;38;Muy buena / Oso ona;89;10;"Muy buena / ";5;27;Muy buena / Oso ona;24;Muy buena / Oso ona;22;Muy buena / Oso ona
22/01/2017;11:00;40;31;Muy buena / Oso ona;92;8;"Muy buena / ";4;27;Muy buena / Oso ona;28;Buena / Ona;22;Muy buena / Oso ona
22/01/2017;10:00;35;29;Muy buena / Oso ona;83;6;"Muy buena / ";4;27;Muy buena / Oso ona;27;Buena / Ona;18;Muy buena / Oso ona
22/01/2017;09:00;40;34;Muy buena / Oso ona;95;4;"Muy buena / ";3;23;Muy buena / Oso ona;20;Muy buena / Oso ona;14;Muy buena / Oso ona
22/01/2017;08:00;19;34;Muy buena / Oso ona;63;3;"Muy buena / ";3;21;Muy buena / Oso ona;19;Muy buena / Oso ona;16;Muy buena / Oso ona
22/01/2017;07:00;9;34;Muy buena / Oso ona;47;4;"Muy buena / ";3;20;Muy buena / Oso ona;21;Muy buena / Oso ona;14;Muy buena / Oso ona
22/01/2017;06:00;14;36;Muy buena / Oso ona;57;3;"Muy buena / ";3;21;Muy buena / Oso ona;21;Muy buena / Oso ona;16;Muy buena / Oso ona
22/01/2017;05:00;10;38;Muy buena / Oso ona;53;3;"Muy buena / ";3;25;Muy buena / Oso ona;25;Muy buena / Oso ona;18;Muy buena / Oso ona
22/01/2017;04:00;9;39;Muy buena / Oso ona;52;4;"Muy buena / ";3;26;Muy buena / Oso ona;28;Buena / Ona;18;Muy buena / Oso ona
22/01/2017;03:00;19;37;Muy buena / Oso ona;66;;"Sin datos / ";3;23;Muy buena / Oso ona;29;Buena / Ona;14;Muy buena / Oso ona
22/01/2017;02:00;29;36;Muy buena / Oso ona;80;3;"Muy buena / ";3;24;Muy buena / Oso ona;21;Muy buena / Oso ona;16;Muy buena / Oso ona
22/01/2017;01:00;27;42;Muy buena / Oso ona;82;3;"Muy buena / ";5;25;Muy buena / Oso ona;19;Muy buena / Oso ona;17;Muy buena / Oso ona
21/01/2017;24:00;35;45;Muy buena / Oso ona;99;3;"Muy buena / ";10;24;Muy buena / Oso ona;25;Muy buena / Oso ona;17;Muy buena / Oso ona
21/01/2017;23:00;36;46;Muy buena / Oso ona;101;3;"Muy buena / ";13;25;Muy buena / Oso ona;26;Buena / Ona;18;Muy buena / Oso ona
21/01/2017;22:00;48;53;Muy buena / Oso ona;126;3;"Muy buena / ";15;24;Muy buena / Oso ona;23;Muy buena / Oso ona;11;Muy buena / Oso ona
21/01/2017;21:00;58;66;Muy buena / Oso ona;154;3;"Muy buena / ";18;23;Muy buena / Oso ona;20;Muy buena / Oso ona;7;Muy buena / Oso ona
21/01/2017;20:00;54;72;Muy buena / Oso ona;154;3;"Muy buena / ";21;19;Muy buena / Oso ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona
21/01/2017;19:00;29;70;Muy buena / Oso ona;113;3;"Muy buena / ";22;20;Muy buena / Oso ona;12;Muy buena / Oso ona;;Sin datos / Daturik gabe
21/01/2017;18:00;9;52;Muy buena / Oso ona;65;17;"Muy buena / ";23;19;Muy buena / Oso ona;15;Muy buena / Oso ona;9;Muy buena / Oso ona
21/01/2017;17:00;2;34;Muy buena / Oso ona;38;37;"Muy buena / ";23;21;Muy buena / Oso ona;20;Muy buena / Oso ona;10;Muy buena / Oso ona
21/01/2017;16:00;6;39;Muy buena / Oso ona;49;31;"Muy buena / ";19;24;Muy buena / Oso ona;18;Muy buena / Oso ona;13;Muy buena / Oso ona
21/01/2017;15:00;25;60;Muy buena / Oso ona;97;25;"Muy buena / ";15;25;Muy buena / Oso ona;12;Muy buena / Oso ona;27;Muy buena / Oso ona
21/01/2017;14:00;35;58;Muy buena / Oso ona;112;24;"Muy buena / ";12;18;Muy buena / Oso ona;14;Muy buena / Oso ona;25;Muy buena / Oso ona
21/01/2017;13:00;22;45;Muy buena / Oso ona;78;25;"Muy buena / ";10;20;Muy buena / Oso ona;16;Muy buena / Oso ona;28;Muy buena / Oso ona
21/01/2017;12:00;35;48;Muy buena / Oso ona;101;14;"Muy buena / ";7;22;Muy buena / Oso ona;22;Muy buena / Oso ona;36;Muy buena / Oso ona
21/01/2017;11:00;37;44;Muy buena / Oso ona;100;13;"Muy buena / ";6;20;Muy buena / Oso ona;20;Muy buena / Oso ona;27;Muy buena / Oso ona
21/01/2017;10:00;28;38;Muy buena / Oso ona;80;11;"Muy buena / ";5;19;Muy buena / Oso ona;21;Muy buena / Oso ona;17;Muy buena / Oso ona
21/01/2017;09:00;26;37;Muy buena / Oso ona;76;6;"Muy buena / ";4;22;Muy buena / Oso ona;20;Muy buena / Oso ona;18;Muy buena / Oso ona
21/01/2017;08:00;25;36;Muy buena / Oso ona;74;3;"Muy buena / ";3;16;Muy buena / Oso ona;15;Muy buena / Oso ona;9;Muy buena / Oso ona
21/01/2017;07:00;22;37;Muy buena / Oso ona;70;3;"Muy buena / ";3;16;Muy buena / Oso ona;19;Muy buena / Oso ona;16;Muy buena / Oso ona
21/01/2017;06:00;14;39;Muy buena / Oso ona;61;4;"Muy buena / ";3;17;Muy buena / Oso ona;23;Muy buena / Oso ona;18;Muy buena / Oso ona
21/01/2017;05:00;14;37;Muy buena / Oso ona;58;3;"Muy buena / ";3;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;11;Muy buena / Oso ona
21/01/2017;04:00;10;38;Muy buena / Oso ona;53;3;"Muy buena / ";3;19;Muy buena / Oso ona;21;Muy buena / Oso ona;9;Muy buena / Oso ona
21/01/2017;03:00;10;38;Muy buena / Oso ona;54;;"Sin datos / ";3;22;Muy buena / Oso ona;;Sin datos / Daturik gabe;10;Muy buena / Oso ona
