COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;NOMBRE_COMIENZA;NOMBRE_ACENTOS_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;NOMBRE_TERMINA;NOMBRE_ACENTOS_TERMINA
00001429;RONDA;DEL;INGENIOSO HIDALGO;INGENIOSO HIDALGO;00001428;CALLE;DE;ALDONZA LORENZO;ALDONZA LORENZO;00001428;CALLE;DE;ALDONZA LORENZO;ALDONZA LORENZO
00374500;CALLE;DE;INGLATERRA;INGLATERRA;00201200;CALLE;DEL;COMANDANTE FONTANES;COMANDANTE FONTANES;00569700;CALLE;DE;PAULINA ODIAGA;PAULINA ODIAGA
00001811;PASEO;DE;INGLATERRA;INGLATERRA;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL;00001809;AVENIDA;DE;EUROPA;EUROPA
00374800;CALLE;DE LA;INMACULADA CONCEPCION;INMACULADA CONCEPCIÓN;00059400;CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;00485200;CALLE;DEL;MARQUES DE JURA REAL;MARQUÉS DE JURA REAL
00374900;PLAZA;DE LA;INMACULADA CONCEPCION;INMACULADA CONCEPCIÓN;00374800;CALLE;DE LA;INMACULADA CONCEPCION;INMACULADA CONCEPCIÓN;00292300;CALLE;DE;FERNAN CABALLERO;FERNÁN CABALLERO
31001640;AVENIDA;DE LA;INNOVACION;INNOVACIÓN;31001639;AVENIDA;DEL;CONOCIMIENTO;CONOCIMIENTO;31001638;PLAZA;DE LA;TECNOLOGIA;TECNOLOGÍA
00375000;CALLE;DE;INOCENCIA SANCHEZ;INOCENCIA SÁNCHEZ;00538400;CALLE;DE;NUESTRA SEÑORA DE GRACIA;NUESTRA SEÑORA DE GRACIA;00026400;CALLE;DE;ALFONSO FERNANDEZ;ALFONSO FERNÁNDEZ
00375100;CALLE;DE;INOCENCIO FERNANDEZ;INOCENCIO FERNÁNDEZ;00463500;CALLE;DE;MANUEL GARRIDO;MANUEL GARRIDO;00384900;CALLE;DE LAS;ISLAS DE CABO VERDE;ISLAS DE CABO VERDE
00375200;CALLE;DE;INOCENTA DE MESA;INOCENTA DE MESA;00220400;PLAZA;DE;CRONOS;CRONOS;00778910;AVENIDA;DE;CANILLEJAS A VICALVARO;CANILLEJAS A VICÁLVARO
00357000;AVENIDA;DE LA;INSTITUCION LIBRE DE ENSEÑANZA;INSTITUCIÓN LIBRE DE ENSEÑANZA;00018900;CALLE;DE;ALCALA;ALCALÁ;00001894;AUTOVIA;;M-40;M-40
00375275;CALLE;DE LA;INSULA BARATARIA;ÍNSULA BARATARIA;00035600;CALLE;DE;ALONSO QUIJANO;ALONSO QUIJANO;00120150;CALLE;DEL;CABALLERO DE LOS ESPEJOS;CABALLERO DE LOS ESPEJOS
00905848;CALLE;;INTERMEDIA NORTE;INTERMEDIA NORTE;00905846;ACCESO;A LA;COLONIA MARCONI;COLONIA MARCONI;00905856;CALLE;;TRANSVERSAL SEXTA;TRANSVERSAL SEXTA
00905862;CALLE;;INTERMEDIA SUR;INTERMEDIA SUR;00905846;ACCESO;A LA;COLONIA MARCONI;COLONIA MARCONI;00905861;CALLE;;TRANSVERSAL QUINTA;TRANSVERSAL QUINTA
00375300;CALLE;DE LOS;INVENCIBLES;INVENCIBLES;00332700;CALLE;DEL;GENERAL RICARDOS;GENERAL RICARDOS;00072200;CALLE;DE;ARMENGOT;ARMENGOT
00375400;CALLE;DE LOS;INVENTORES;INVENTORES;00015100;CALLE;DE;ALBAIDA;ALBAIDA;00021000;CALLE;DE;ALCONERA;ALCONERA
00000777;AVENIDA;DEL;INVIERNO;INVIERNO;00800825;CALLE;DE;YECORA;YÉCORA;00783800;CALLE;DEL;VIENTO;VIENTO
31000450;GLORIETA;DE;IÑIGO CAVERO;IÑIGO CAVERO;00722500;CALLE;DE;SILVANO;SILVANO;00000859;AVENIDA;DE;MACHUPICHU;MACHUPICHU
00002545;CALLE;DE;IQUITOS;IQUITOS;00002544;CALLE;DE;RIOBAMBA;RIOBAMBA;00018900;CALLE;DE;ALCALA;ALCALÁ
31000273;PLAZA;DE;IRABIA;IRABIA;00524800;CALLE;DE;MOTRIL;MOTRIL;00745800;CALLE;DEL;TORCAL;TORCAL
00375600;CALLE;DEL;IRATI;IRATI;00721900;CALLE;DEL;SIL;SIL;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
31000582;CALLE;DE;IRENE CABA ALBA;IRENE CABA ALBA;31000580;CALLE;DEL;ARROYO DEL MONTE;ARROYO DEL MONTE;31000597;CALLE;DE;ENCARNACION LOPEZ ARGENTINITA;ENCARNACIÓN LÓPEZ ARGENTINITA
31001294;GLORIETA;DE;IRENE GUTIERREZ CABA;IRENE GUTIÉRREZ CABA;00648750;CALLE;DE;ROSALIA DE CASTRO;ROSALÍA DE CASTRO;31000580;CALLE;DEL;ARROYO DEL MONTE;ARROYO DEL MONTE
00375700;CALLE;DE;IRIARTE;IRIARTE;00295800;CALLE;DE;FERRER DEL RIO;FERRER DEL RÍO;00413100;CALLE;DE;JUAN DE LA HOZ;JUAN DE LA HOZ
00002880;CALLE;DEL;IRIDIO;IRIDIO;00002879;CALLE;DEL;BERROCAL;BERROCAL;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00001713;CALLE;DE;IRIS;IRIS;00743500;CALLE;DE;EL TOBOSO;EL TOBOSO;00029300;CALLE;DE;ALGORTA;ALGORTA
00375900;CALLE;DE;IRLANDA;IRLANDA;00332700;CALLE;DEL;GENERAL RICARDOS;GENERAL RICARDOS;00374500;CALLE;DE;INGLATERRA;INGLATERRA
00001810;PASEO;DE;IRLANDA;IRLANDA;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL;00001809;AVENIDA;DE;EUROPA;EUROPA
00376000;CALLE;DE LOS;IRLANDESES;IRLANDESES;00369700;CALLE;DEL;HUMILLADERO;HUMILLADERO;00499500;CALLE;DEL;MEDIODIA CHICA;MEDIODÍA CHICA
00376500;CALLE;DE;IRUN;IRÚN;00273600;PLAZA;DE;ESPAÑA;ESPAÑA;00638400;PASEO;DEL;REY;REY
00376600;CALLE;DE;ISAAC ALBENIZ;ISAAC ALBÉNIZ;00062300;CALLE;DE;ANTONIO VICO;ANTONIO VICO;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00376700;CALLE;DE;ISAAC JIMENEZ;ISAAC JIMÉNEZ;00015800;CALLE;DE;ALBASANZ;ALBASANZ;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00376800;CALLE;DE;ISAAC PERAL;ISAAC PERAL;00067500;CALLE;DEL;ARCIPRESTE DE HITA;ARCIPRESTE DE HITA;00767501;AVENIDA;DEL;VALLE;VALLE
31001280;GLORIETA;DE;ISAAC RABIN;ISAAC RABIN;31001343;CALLE;DEL;DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;00762005;AVENIDA;DE LA;ILUSTRACION;ILUSTRACIÓN
31000452;CALLE;DE;ISAAC RAMOS;ISAAC RAMOS;00650400;CALLE;DE;RUFINO GONZALEZ;RUFINO GONZÁLEZ;00508000;CALLE;DE;MIGUEL YUSTE;MIGUEL YUSTE
00377000;CALLE;DE;ISABEL ANA;ISABEL ANA;00201200;CALLE;DEL;COMANDANTE FONTANES;COMANDANTE FONTANES;00569700;CALLE;DE;PAULINA ODIAGA;PAULINA ODIAGA
00377100;CALLE;DE;ISABEL BAEZA;ISABEL BAEZA;00023700;CALLE;DE;ALEJANDRO MORAN;ALEJANDRO MORÁN;00083200;CALLE;DEL;AVEFRIA;AVEFRÍA
31000091;CALLE;DE;ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA;31000090;CALLE;DEL;PINTOR IGNACIO DE ZULOAGA;PINTOR IGNACIO DE ZULOAGA;31000081;CALLE;DE;MARIA TUDOR;MARÍA TUDOR
00000127;CALLE;DE;ISABEL COLBRAND;ISABEL COLBRAND;00313425;CARRETERA;DE;FUENCARRAL A ALCOBENDAS;FUENCARRAL A ALCOBENDAS;00313500;CARRETERA;DE;FUENCARRAL A HORTALEZA;FUENCARRAL A HORTALEZA
31000074;AVENIDA;DE;ISABEL DE VALOIS;ISABEL DE VALOIS;31000069;AVENIDA;DE;FRANCISCO PI Y MARGALL;FRANCISCO PI Y MARGALL;31000068;AVENIDA;DE;NICETO ALCALA ZAMORA;NICETO ALCALÁ ZAMORA
00377400;CALLE;DE;ISABEL FORNIELES;ISABEL FORNIELES;00320300;CALLE;DE;GABRIEL USERA;GABRIEL USERA;00260900;CALLE;DE;ELISA;ELISA
00378200;PLAZA;DE;ISABEL II;ISABEL II;00068300;CALLE;DEL;ARENAL;ARENAL;00776900;CALLE;DE;VERGARA;VERGARA
00377300;CALLE;DE;ISABEL LA CATOLICA;ISABEL LA CATÓLICA;00702300;PLAZA;DE;SANTO DOMINGO;SANTO DOMINGO;00342950;CALLE;;GRAN VIA;GRAN VÍA
00377800;CALLE;DE;ISABEL MENDEZ;ISABEL MÉNDEZ;00616200;CALLE;DEL;PUERTO DE CANFRANC;PUERTO DE CANFRANC;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
31001737;CALLE;DE;ISABEL OYARZABAL;ISABEL OYARZÁBAL;31001593;CALLE;DE;MARIA DE LAS MERCEDES DE BORBON;MARÍA DE LAS MERCEDES DE BORBÓN;31001595;AVENIDA;DE;JUAN ANTONIO SAMARANCH;JUAN ANTONIO SAMARANCH
00377900;CALLE;DE;ISABEL PATACON;ISABEL PATACÓN;00007900;CALLE;DEL;AGUACATE;AGUACATE;00254900;CALLE;DE LA;DUQUESA DE TAMAMES;DUQUESA DE TAMAMES
00378100;CALLE;DE;ISABEL SERRANO;ISABEL SERRANO;00125600;PLAZA;DEL;CALICANTO;CALICANTO;00238800;PASEO;DE LA;DIRECCION;DIRECCIÓN
00000966;CALLE;DE;ISABEL TINTERO;ISABEL TINTERO;00669050;AVENIDA;DE LA;GRAN VIA DE SAN FRANCISCO;GRAN VÍA DE SAN FRANCISCO;00000965;PLAZA;DE LA;VIRGEN DE LA PALOMA;VIRGEN DE LA PALOMA
00378400;CALLE;DE;ISABELA SAVERANA;ISABELA SAVERANA;00480300;CALLE;DE LOS;MARIANISTAS;MARIANISTAS;00650600;CALLE;DE;RUFINO REJON;RUFINO REJÓN
00378500;CALLE;DE;ISABELITA USERA;ISABELITA USERA;00472000;CALLE;DE;MARCELO USERA;MARCELO USERA;00219800;CALLE;DEL;CRISTO DE LA VICTORIA;CRISTO DE LA VICTORIA
00378700;CALLE;DE;ISANDRO;ISANDRO;00357000;AVENIDA;DE LA;INSTITUCION LIBRE DE ENSEÑANZA;INSTITUCIÓN LIBRE DE ENSEÑANZA;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00379200;CALLE;DE;ISIDRA JIMENEZ;ISIDRA JIMÉNEZ;00399300;CALLE;DE;JOSE BIELSA;JOSÉ BIELSA;00457400;CALLE;DE;MAMERTO LOPEZ;MAMERTO LÓPEZ
00379300;CALLE;DE;ISIDRO DOMPABLO;ISIDRO DOMPABLO;00382500;CALLE;DE LA;ISLA DE OZA;ISLA DE OZA;00000845;CALLE;DE LA;ISLA DE TAGOMAGO;ISLA DE TAGOMAGO
00379400;CALLE;DE;ISIDRO FERNANDEZ;ISIDRO FERNÁNDEZ;00679900;CALLE;DE;SAN MODESTO;SAN MODESTO;00472500;CALLE;DE;MARCOS DE ORUETA;MARCOS DE ORUETA
31003591;GLORIETA;DE;ISIDRO GONZALEZ VELAZQUEZ;ISIDRO GONZÁLEZ VELÁZQUEZ;31001598;AVENIDA;DE;LAS FUERZAS ARMADAS;LAS FUERZAS ARMADAS;31001896;CALLE;DE;FRANCISCO UMBRAL;FRANCISCO UMBRAL
00379800;CALLE;DE;ISIS;ISIS;00439900;AVENIDA;DE;LOGROÑO;LOGROÑO;00799000;CALLE;DEL;VIZCONDE DE UZQUETA;VIZCONDE DE UZQUETA
00380100;CALLE;DE LA;ISLA BARBER;ISLA BARBER;00395900;CALLE;DE;JOAQUIN JORGE ALARCON;JOAQUÍN JORGE ALARCÓN;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00380850;CALLE;DE LA;ISLA CRISTINA;ISLA CRISTINA;31001343;CALLE;DEL;DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;00670000;CALLE;DE;SAN GERARDO;SAN GERARDO
00379850;PLAZA;DE LA;ISLA DE ALBORAN;ISLA DE ALBORÁN;00514000;AVENIDA;DE LA;MONCLOA;MONCLOA;00419700;PASEO;DE;JUAN XXIII;JUAN XXIII
00000846;CALLE;DE LA;ISLA DE ALEGRANZA;ISLA DE ALEGRANZA;00382500;CALLE;DE LA;ISLA DE OZA;ISLA DE OZA;00492400;AVENIDA;DE LOS;MARTIRES MARISTAS;MÁRTIRES MARISTAS
00379875;CALLE;DE LA;ISLA DE AROSA;ISLA DE AROSA;00700750;CALLE;DE;SANTIAGO DE COMPOSTELA;SANTIAGO DE COMPOSTELA;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA
00380400;CALLE;DE LA;ISLA DE CEILAN;ISLA DE CEILÁN;00175100;CALLE;DE;COLINDRES;COLINDRES;00020450;CAMINO;DE;ALCOBENDAS;ALCOBENDAS
00380500;CALLE;DE LA;ISLA DE CERDEÑA;ISLA DE CERDEÑA;00384000;CALLE;DE LA;ISLA DE ZANZIBAR;ISLA DE ZANZÍBAR;00386100;CALLE;DE LAS;ISLAS MARQUESAS;ISLAS MARQUÉSAS
00381000;CALLE;DE LA;ISLA DE CHIPRE;ISLA DE CHIPRE;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00142800;CALLE;DE;CARLOS BRAVO;CARLOS BRAVO
00380700;CALLE;DE LA;ISLA DE CORCEGA;ISLA DE CÓRCEGA;00238800;PASEO;DE LA;DIRECCION;DIRECCIÓN;00545100;CALLE;DE;OFELIA NIETO;OFELIA NIETO
00380900;CALLE;DE LA;ISLA DE CUBA;ISLA DE CUBA;00439900;AVENIDA;DE;LOGROÑO;LOGROÑO;00799000;CALLE;DEL;VIZCONDE DE UZQUETA;VIZCONDE DE UZQUETA
00381100;CALLE;DE LA;ISLA DE FORMOSA;ISLA DE FORMOSA;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00006700;CALLE;DE;AFUERAS A VALVERDE;AFUERAS A VALVERDE
00381150;TRAVESIA;DE LA;ISLA DE FORMOSA;ISLA DE FORMOSA;00381100;CALLE;DE LA;ISLA DE FORMOSA;ISLA DE FORMOSA;00001853;CALLE;DE;SIMON VIÑALS;SIMÓN VIÑALS
00381200;PLAZA;DE LA;ISLA DE FUERTEVENTURA;ISLA DE FUERTEVENTURA;00480500;CALLE;DE;MARIANO AGÜI;MARIANO AGÜÍ;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE
00381400;CALLE;DE LA;ISLA DE GOMERA;ISLA DE GOMERA;00785200;CALLE;DE;VILLAAMIL;VILLAAMIL;00238800;PASEO;DE LA;DIRECCION;DIRECCIÓN
31001848;CALLE;DE LA;ISLA DE GUAM;ISLA DE GUAM;31001844;CALLE;DE;EL REAL DE SAN VICENTE;EL REAL DE SAN VICENTE;31001840;AVENIDA;DE;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS
00002501;CALLE;DE LA;ISLA DE HIERRO;ISLA DE HIERRO;00002494;CALLE;DE LOS;POETAS;POETAS;00002482;CALLE;DE;COPERNICO;COPÉRNICO
00381450;CALLE;DE LA;ISLA DE JAMAICA;ISLA DE JAMAICA;00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA;00056650;CALLE;DE;ANTONIO DE CABEZON;ANTONIO DE CABEZÓN
00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA;00175100;CALLE;DE;COLINDRES;COLINDRES;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE
00381600;PLAZA;DE LA;ISLA DE LANZAROTE;ISLA DE LANZAROTE;00480500;CALLE;DE;MARIANO AGÜI;MARIANO AGÜÍ;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00381700;CALLE;DE LA;ISLA DE LONG;ISLA DE LONG;00019250;CALLE;DEL;ALCALDE MARTIN DE ALZAGA;ALCALDE MARTÍN DE ALZAGA;00067400;CALLE;DE;ARCINIEGA;ARCINIEGA
00381300;CALLE;DE LA;ISLA DE LOS GALAPAGOS;ISLA DE LOS GALÁPAGOS;00395900;CALLE;DE;JOAQUIN JORGE ALARCON;JOAQUÍN JORGE ALARCÓN;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA
31001849;CALLE;DE LA;ISLA DE LUZON;ISLA DE LUZÓN;31001844;CALLE;DE;EL REAL DE SAN VICENTE;EL REAL DE SAN VICENTE;31001839;CALLE;DEL;RIO CUERVO;RIO CUERVO
00382100;CALLE;DE LA;ISLA DE MINDANAO;ISLA DE MINDANAO;00006600;CALLE;DE;AFUERAS A SAN ROQUE;AFUERAS A SAN ROQUE;00383500;CALLE;DE LA;ISLA SUMATRA;ISLA SUMATRA
00382300;CALLE;DE LA;ISLA DE NELSON;ISLA DE NELSON;00382500;CALLE;DE LA;ISLA DE OZA;ISLA DE OZA;00410200;AVENIDA;DE;JUAN ANDRES;JUAN ANDRÉS
00382450;CALLE;DE LA;ISLA DE ONS;ISLA DE ONS;00385250;CALLE;DE LAS;ISLAS CIES;ISLAS CÍES;00385250;CALLE;DE LAS;ISLAS CIES;ISLAS CÍES
00382500;CALLE;DE LA;ISLA DE OZA;ISLA DE OZA;00510400;AVENIDA;DE;MIRAFLORES;MIRAFLORES;00059475;CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO
00382900;CALLE;DE LA;ISLA DE RODAS;ISLA DE RODAS;00691900;CALLE;DE;SANTA ANA BAJA;SANTA ANA BAJA;00006700;CALLE;DE;AFUERAS A VALVERDE;AFUERAS A VALVERDE
00383000;CALLE;DE LA;ISLA DE SAIPAN;ISLA DE SAIPÁN;00463500;CALLE;DE;MANUEL GARRIDO;MANUEL GARRIDO;00386300;CALLE;DE LAS;ISLAS MASCAREÑAS;ISLAS MASCAREÑAS
31000062;CALLE;DE LA;ISLA DE SALVORA;ISLA DE SÁLVORA;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00386700;CALLE;DE LAS;ISLAS PALAOS;ISLAS PALAOS
00383100;CALLE;DE LA;ISLA DE SICILIA;ISLA DE SICILIA;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA;00800475;CALLE;DE;XAUDARO;XAUDARÓ
00383525;CALLE;DE LA;ISLA DE TABARCA;ISLA DE TABARCA;00700750;CALLE;DE;SANTIAGO DE COMPOSTELA;SANTIAGO DE COMPOSTELA;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA
00000845;CALLE;DE LA;ISLA DE TAGOMAGO;ISLA DE TAGOMAGO;00510300;CALLE;DEL;MIRADOR DE LA SIERRA;MIRADOR DE LA SIERRA;00026500;CALLE;DE;ALFONSO FERNANDEZ CLAUSELLS;ALFONSO FERNÁNDEZ CLAUSELLS
00383550;CALLE;DE LA;ISLA DE TAVIRA;ISLA DE TAVIRA;00385250;CALLE;DE LAS;ISLAS CIES;ISLAS CÍES;00385250;CALLE;DE LAS;ISLAS CIES;ISLAS CÍES
00383900;CALLE;DE LA;ISLA DE YESO;ISLA DE YESO;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA;00384600;CALLE;DE LAS;ISLAS BAHAMAS;ISLAS BAHAMAS
00384000;CALLE;DE LA;ISLA DE ZANZIBAR;ISLA DE ZANZÍBAR;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA;00762005;AVENIDA;DE LA;ILUSTRACION;ILUSTRACIÓN
00381425;CALLE;DE LA;ISLA GRACIOSA;ISLA GRACIOSA;00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA;00001860;CALLE;DEL;CRISTO DE LA VERA CRUZ;CRISTO DE LA VERA CRUZ
00381900;CALLE;DE LA;ISLA MALAITA;ISLA MALAITA;00000889;CALLE;DEL;VALLE DE MENA;VALLE DE MENA;00001933;CALLE;DE;CESAR MANRIQUE;CÉSAR MANRIQUE
00382700;CALLE;DE LA;ISLA PARAGUA;ISLA PARAGUA;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE
00383400;CALLE;DE LA;ISLA SOLEDAD;ISLA SOLEDAD;31001343;CALLE;DEL;DOCTOR JUAN JOSE LOPEZ IBOR;DOCTOR JUAN JOSÉ LÓPEZ IBOR;00629600;CALLE;DE;RAMON CRESPO;RAMÓN CRESPO
00383500;CALLE;DE LA;ISLA SUMATRA;ISLA SUMATRA;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00382100;CALLE;DE LA;ISLA DE MINDANAO;ISLA DE MINDANAO
00383600;CALLE;DE LA;ISLA TIMOR;ISLA TIMOR;00082300;CALLE;DE;AURELIO GONZALEZ DE GREGORIO;AURELIO GONZÁLEZ DE GREGORIO;00001860;CALLE;DEL;CRISTO DE LA VERA CRUZ;CRISTO DE LA VERA CRUZ
00383800;CALLE;DE LA;ISLA TRINIDAD;ISLA TRINIDAD;00519400;CALLE;DE LOS;MONTEROS;MONTEROS;00382900;CALLE;DE LA;ISLA DE RODAS;ISLA DE RODAS
00001023;CALLE;DE LAS;ISLAS;ISLAS;00000912;CALLE;DE;VERDE VIENTO;VERDE VIENTO;00001020;PASEO;;PLATA Y CASTAÑAR;PLATA Y CASTAÑAR
00384200;CALLE;DE LAS;ISLAS ALEUTIANAS;ISLAS ALEUTIANAS;00396000;CALLE;DE;JOAQUIN LORENZO;JOAQUÍN LORENZO;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA
00384300;CALLE;DE LAS;ISLAS ALMIRANTES;ISLAS ALMIRANTES;00000881;CALLE;DEL;VALLE DE ANSO;VALLE DE ANSÓ;00250500;CALLE;DE;DOROTEO BENACHE;DOROTEO BENACHE
00384400;CALLE;DE LAS;ISLAS ANTIPODAS;ISLAS ANTÍPODAS;00384800;CALLE;DE LAS;ISLAS BRITANICAS;ISLAS BRITÁNICAS;00690500;CALLE;DE;SANDALIO LOPEZ;SANDALIO LÓPEZ
00384500;PLAZA;DE LAS;ISLAS AZORES;ISLAS AZORES;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00384700;CALLE;DE LAS;ISLAS BERMUDAS;ISLAS BERMUDAS
00384600;CALLE;DE LAS;ISLAS BAHAMAS;ISLAS BAHAMAS;00505900;CALLE;DE;MIGUEL ARACIL;MIGUEL ARACIL;00383525;CALLE;DE LA;ISLA DE TABARCA;ISLA DE TABARCA
00384700;CALLE;DE LAS;ISLAS BERMUDAS;ISLAS BERMUDAS;00385600;CALLE;DE LAS;ISLAS JARVI;ISLAS JARVI;00384500;PLAZA;DE LAS;ISLAS AZORES;ISLAS AZORES
00380200;CALLE;DE LAS;ISLAS BIKINI;ISLAS BIKINI;00396000;CALLE;DE;JOAQUIN LORENZO;JOAQUÍN LORENZO;00483400;CALLE;DE;MARIO RECUERO;MARIO RECUERO
00380300;CALLE;DE LAS;ISLAS BISAGOS;ISLAS BISAGOS;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO;00000890;CALLE;DEL;VALLE DE BERGANTIÑOS;VALLE DE BERGANTIÑOS
00384800;CALLE;DE LAS;ISLAS BRITANICAS;ISLAS BRITÁNICAS;00452000;PLAZA;DE LA;MADRE MARIA ANA MOGAS;MADRE MARÍA ANA MOGAS;00385600;CALLE;DE LAS;ISLAS JARVI;ISLAS JARVI
00385150;CALLE;DE LAS;ISLAS CHAFARINAS;ISLAS CHAFARINAS;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA;00675800;CALLE;DE;SAN LAUREANO;SAN LAUREANO
00385250;CALLE;DE LAS;ISLAS CIES;ISLAS CÍES;00379875;CALLE;DE LA;ISLA DE AROSA;ISLA DE AROSA;00383525;CALLE;DE LA;ISLA DE TABARCA;ISLA DE TABARCA
00001859;CALLE;DE LAS;ISLAS COLUMBRETES;ISLAS COLUMBRETES;00797700;CALLE;DE;VISTAS A MORALEJA;VISTAS A MORALEJA;00001860;CALLE;DEL;CRISTO DE LA VERA CRUZ;CRISTO DE LA VERA CRUZ
00384900;CALLE;DE LAS;ISLAS DE CABO VERDE;ISLAS DE CABO VERDE;00384200;CALLE;DE LAS;ISLAS ALEUTIANAS;ISLAS ALEUTIANAS;00780900;CALLE;DE;VICENTE JIMENO;VICENTE JIMENO
00385000;TRAVESIA;DE LAS;ISLAS DE CABO VERDE;ISLAS DE CABO VERDE;00384900;CALLE;DE LAS;ISLAS DE CABO VERDE;ISLAS DE CABO VERDE;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00385400;CALLE;DE LAS;ISLAS GILBERT;ISLAS GILBERT;00575100;CALLE;DE;PEDRO TEZANO;PEDRO TEZANO;00533200;CALLE;DE;NICOLAS AROCENA;NICOLÁS AROCENA
00385500;CALLE;DE LAS;ISLAS HEBRIDAS;ISLAS HÉBRIDAS;00383525;CALLE;DE LA;ISLA DE TABARCA;ISLA DE TABARCA;00386200;CALLE;DE LAS;ISLAS MARSHALL;ISLAS MARSHALL
00385600;CALLE;DE LAS;ISLAS JARVI;ISLAS JARVI;00540200;CALLE;DE;NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÑORA DE VALVERDE;00690300;CALLE;DE;SANCHONUÑO;SANCHONUÑO
00385700;CALLE;DE LAS;ISLAS KURILES;ISLAS KURILES;00463500;CALLE;DE;MANUEL GARRIDO;MANUEL GARRIDO;00325000;CALLE;DE;PABLO GARGALLO;PABLO GARGALLO
00385800;CALLE;DE LAS;ISLAS LUISIADAS;ISLAS LUISIADAS;00382900;CALLE;DE LA;ISLA DE RODAS;ISLA DE RODAS;00383800;CALLE;DE LA;ISLA TRINIDAD;ISLA TRINIDAD
00386000;CALLE;DE LAS;ISLAS MARIANAS;ISLAS MARIANAS;00492400;AVENIDA;DE LOS;MARTIRES MARISTAS;MÁRTIRES MARISTAS;00000845;CALLE;DE LA;ISLA DE TAGOMAGO;ISLA DE TAGOMAGO
00386100;CALLE;DE LAS;ISLAS MARQUESAS;ISLAS MARQUÉSAS;00396000;CALLE;DE;JOAQUIN LORENZO;JOAQUÍN LORENZO;00141550;AVENIDA;DEL;CARDENAL HERRERA ORIA;CARDENAL HERRERA ORIA
00386200;CALLE;DE LAS;ISLAS MARSHALL;ISLAS MARSHALL;00396000;CALLE;DE;JOAQUIN LORENZO;JOAQUÍN LORENZO;00483400;CALLE;DE;MARIO RECUERO;MARIO RECUERO
