"Date","AQS_SITE_ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/05/2014","51-650-0008","1","28.80000","ppb","40.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/06/2014","51-650-0008","1","7.40000","ppb","10.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/07/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/08/2014","51-650-0008","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/09/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/10/2014","51-650-0008","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/11/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/12/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/13/2014","51-650-0008","1","1.20000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/14/2014","51-650-0008","1","3.30000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/15/2014","51-650-0008","1","5.70000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/16/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/17/2014","51-650-0008","1","3.70000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/18/2014","51-650-0008","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/19/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/20/2014","51-650-0008","1","4.10000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/21/2014","51-650-0008","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/22/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/23/2014","51-650-0008","1","0.40000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/24/2014","51-650-0008","1","2.50000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/25/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/26/2014","51-650-0008","1","42.30000","ppb","59.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/27/2014","51-650-0008","1","3.80000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/28/2014","51-650-0008","1","0.40000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/29/2014","51-650-0008","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/30/2014","51-650-0008","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/01/2014","51-650-0008","1","6.00000","ppb","9.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/02/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/03/2014","51-650-0008","1","5.00000","ppb","7.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/04/2014","51-650-0008","1","7.00000","ppb","10.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/05/2014","51-650-0008","1","6.50000","ppb","9.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/06/2014","51-650-0008","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/07/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/08/2014","51-650-0008","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/09/2014","51-650-0008","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/10/2014","51-650-0008","1","2.00000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/11/2014","51-650-0008","1","0.90000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/12/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/13/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/14/2014","51-650-0008","1","2.40000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/15/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/16/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/17/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/18/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/19/2014","51-650-0008","1","0.90000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/20/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/21/2014","51-650-0008","1","1.00000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/22/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/23/2014","51-650-0008","1","1.90000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/24/2014","51-650-0008","1","0.90000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/25/2014","51-650-0008","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/26/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/27/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/28/2014","51-650-0008","1","5.30000","ppb","7.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/29/2014","51-650-0008","1","45.70000","ppb","62.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/30/2014","51-650-0008","1","13.20000","ppb","19.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"07/31/2014","51-650-0008","1","8.70000","ppb","11.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/01/2014","51-650-0008","1","1.40000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/02/2014","51-650-0008","1","0.90000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/03/2014","51-650-0008","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/04/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/05/2014","51-650-0008","1","3.40000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/06/2014","51-650-0008","1","5.50000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/07/2014","51-650-0008","1","2.00000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/08/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/09/2014","51-650-0008","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/10/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/11/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/12/2014","51-650-0008","1","1.80000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/13/2014","51-650-0008","1","0.90000","ppb","0.00","21","88.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/14/2014","51-650-0008","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/15/2014","51-650-0008","1","0.70000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/16/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/17/2014","51-650-0008","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/18/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/19/2014","51-650-0008","1","0.80000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/20/2014","51-650-0008","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/21/2014","51-650-0008","1","7.60000","ppb","10.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/22/2014","51-650-0008","1","23.30000","ppb","33.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/23/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/24/2014","51-650-0008","1","0.20000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/25/2014","51-650-0008","1","0.20000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/26/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/27/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/28/2014","51-650-0008","1","1.40000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/29/2014","51-650-0008","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/30/2014","51-650-0008","1","12.50000","ppb","17.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"08/31/2014","51-650-0008","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/01/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/02/2014","51-650-0008","1","1.40000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/03/2014","51-650-0008","1","8.30000","ppb","11.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/04/2014","51-650-0008","1","7.60000","ppb","10.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/05/2014","51-650-0008","1","1.80000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/06/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/07/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/08/2014","51-650-0008","1","0.30000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/09/2014","51-650-0008","1","0.10000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/10/2014","51-650-0008","1","0.10000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/11/2014","51-650-0008","1","2.60000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/12/2014","51-650-0008","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/13/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/14/2014","51-650-0008","1","0.90000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/15/2014","51-650-0008","1","9.90000","ppb","13.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/16/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/17/2014","51-650-0008","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/18/2014","51-650-0008","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/19/2014","51-650-0008","1","0.80000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/20/2014","51-650-0008","1","0.30000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/21/2014","51-650-0008","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/22/2014","51-650-0008","1","1.00000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/23/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/24/2014","51-650-0008","1","0.40000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/25/2014","51-650-0008","1","0.30000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/26/2014","51-650-0008","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/27/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/28/2014","51-650-0008","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/29/2014","51-650-0008","1","1.00000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"09/30/2014","51-650-0008","1","0.50000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/01/2014","51-650-0008","1","0.40000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/02/2014","51-650-0008","1","0.50000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/03/2014","51-650-0008","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/04/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/05/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/06/2014","51-650-0008","1","1.20000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/07/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/08/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/09/2014","51-650-0008","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"10/10/2014","51-650-0008","1","1.30000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
