Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
443492,2919;4477558,491;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;72;205210628
443562,8475;4477507,824;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;66;205210712
443452,3473;4477372,553;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;48 B;205211124
443441,0723;4477471,243;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;45;205210713
443357,9584;4477139,441;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;25;205210680
443236,18;4477031,781;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;15;205210678
443275,989;4476987,576;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;32;205210612
443347,0503;4477097,521;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;38;205210617
443129,2355;4476943,67;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 B;205210675
443172,0723;4476955,798;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;205210607
443109,4577;4476841,67;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;8;205210610
443045,1834;4476854,28;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;205210608
443618,6111;4477837,475;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;DIAZ ZORITA, CALLE, DE;6;205210711
443751,7549;4477674,25;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;11;205210707
443672,3475;4477627,287;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;2;205210705
442447,6834;4476901,798;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;3;205210603
443714,6068;4477567,51;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;2;205210706
442732,2946;4477166,576;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;8;205210650
443453,5168;4477758,909;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;1;205210724
442557,5688;4476819,003;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;7;205210647
442620,647;4476725,278;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;1;205210648
442804,4577;4477243,614;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;2;205210636
442965,2911;4477079,781;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;28;205210672
442937,8466;4477121,447;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;21;205210671
443032,6155;4477026,798;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;JUAN BAUTISTA DE TOLEDO, CALLE, DE;36;205210656
443561,2407;4477894,216;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;214;205210632
443388,739;4477743,409;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;196;205210630
443273,6847;4477649,006;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;182;205210633
443185,4069;4477561,561;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;168;205210634
443062,3143;4477455,561;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;154;205210635
442926,1834;4477346,243;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LOPEZ DE HOYOS, CALLE, DE;132;205210637
442934,1244;4477278,392;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;57;205210665
442846,3466;4477198,836;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;45 B;205210664
442781,4427;4477136,28;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;31;205210663
442622,3188;4476998,281;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;24;205210638
442542,6279;4476938,613;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS CABRERA, CALLE, DE;4;205210639
443565,3475;4477621,047;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;12;205210704
443446,4586;4477625,769;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;LUIS DE SALAZAR, CALLE, DE;8;205210717
443717,1808;4477738,047;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;1;205210708
443763,9401;4477625,102;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;20;205210701
443824,1253;4477535,102;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;MARTIN MACHIO, CALLE, DE;33;205210700
442788,2575;4476770,095;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;MATAELPINO, CALLE, DE;2 B;205210605
443157,1244;4477217,003;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;MAURO, CALLE, DE;9;205210691
443687,2963;4477967,772;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;22;205210709
443657,4074;4477915,438;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210723
443673,0723;4477787,909;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;23;205210626
443616,7364;4477463,769;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;9;205210696
443580,7873;4477290,822;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;3;205210694
443615,4031;4477368,269;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;5;205210695
443651,2364;4477538,436;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;8;205210697
443719,6253;4477448,213;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE CLARET, CALLE, DEL;S/N;205210662
442704,8131;4476728,243;06/02/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE INDALECIO HERNANDEZ, CALLE, DEL;1;205211125
442979,0637;4476788,445;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;S/N;205210606
442942,4577;4476840,67;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PADRE XIFRE, CALLE, DEL;5;205210677
443048,6059;4476923,373;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;POETA CLAUDIO RODRIGUEZ, CALLE, DEL;2;205210653
442541,3137;4476738,778;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PRADENA DEL RINCON, CALLE, DE;19;205210730
442438,7807;4476815,951;08/05/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PRINCIPE DE VERGARA, CALLE, DEL;114;205210731
443265,518;4477298,617;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;21;205210721
443162,8466;4477140,558;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;10;205210682
443063,18;4477073,447;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;PUENTEAREAS, CALLE, DE;3;205210658
442681,0133;4476902,281;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;13;205210642
442754,2911;4476822,392;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;QUINTILIANO, CALLE, DE;14;205210651
443344,5168;4477521,132;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;11;205210715
443265,518;4477555,339;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;5;205210727
443401,1253;4477533,658;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;RAMOS CARRION, CALLE, DE;15;205210716
443545,2407;4477820,216;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;ROBREGORDO, CALLE, DE;3;205210710
442989,981;4477343,895;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;ROS DE OLANO, CALLE, DE;5;205210666
442533,7912;4476662,402;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN FERNANDO DEL JARAMA, CALLE, DE;3;205210645
443439,3501;4477715,187;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SAN NAZARIO, CALLE, DE;6;205210629
443779,1253;4477447,713;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANCHEZ BALDERAS, CALLE, DE;2;205210698
443489,8473;4477266,664;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;33;205210622
443362,8473;4477277,053;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;24;205210722
443682,3428;4477288,433;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210624
443653,1206;4477256,1;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210625
443768,3105;4477307,399;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;46 B;205210623
443806,5327;4477367,436;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;S/N;205210699
443727,2364;4477508,436;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;49;205210702
443164,4069;4477471,895;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;1;205210687
443237,018;4477350,172;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA HORTENSIA, CALLE, DE;13;205210689
442472,4015;4476752,231;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA MARIA DE LA ALAMEDA, CALLE, DE;11;205210646
443426,739;4477390,909;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;14;205210693
443379,2917;4477418,386;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;SANTA RITA, CALLE, DE;9;205210726
443030,8188;4477212,697;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;74;205210668
442844,9763;4477038,892;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;17;205210661
442758,3188;4476952,447;01/01/2017;05  CHAMARTÍN;05-02 PROSPERIDAD;ZABALETA, CALLE, DE;5;205210641
443384,6152;4478115,41;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ALFONSO XIII, AVENIDA, DE;31;205310584
442491,9624;4477379,561;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ANDRES SEGOVIA, PLAZA, DE;S/N;205310529
443116,4057;4477991,409;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;ATALAYA, CALLE, DE LA;18;205310592
442635,3466;4477180,41;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;160;205310528
442531,4022;4477267,058;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CARTAGENA, CALLE, DE;174;205310601
443176,2575;4478180,132;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CASTREJON, CALLE, DE;3;205310589
442982,9112;4477963,49;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CHARCA VERDE, CALLE, DE LA;9;205310595
443001,4112;4478053,397;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE;5;205310596
442594,5779;4477959,064;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;5;205310550
442587,6679;4477852,787;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;1;205310549
443487,4259;4477986,327;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;14;205310585
442725,2946;4477619,021;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;45;205310558
442994,6291;4477648,339;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;22;205310536
443039,2143;4477528,344;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;10;205310574
443286,6334;4478105,064;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;17;205310582
442721,4624;4477491,617;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;9;205310563
442954,989;4477541,076;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;30;205310565
442635,8651;4477262,151;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;25;205310572
443222,8557;4478147,12;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;61;205310588
443272,4057;4478178,993;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;31;205310599
443308,489;4478015,076;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;19;205310581
443130,018;4477755,561;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;8 B;205310538
442530,3466;4477123,392;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JOSEP PLA, CALLE, DE;4;205310548
443462,6296;4478102,772;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LA PEDRIZA, CALLE, DE;6;205310586
442992,9069;4477421,395;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LOPEZ DE HOYOS, CALLE, DE;109;205310600
443230,0223;4478000,12;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS LARRAINZA, CALLE, DE;38;205310591
442698,3884;4477308,672;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;LUIS VIVES, CALLE, DE;14;205310573
442937,9069;4477451,061;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE;22;205310566
442779,2402;4477381,228;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MALCAMPO, CALLE, DE;6;205310546
442658,1661;4477673,524;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;49;205310559
442821,1847;4477336,117;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;3;205310553
442749,7958;4477454,839;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MANTUANO, CALLE, DE;20;205310568
442804,1334;4477998,453;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;S/N;205310533
442837,9112;4477884,62;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;50;205310602
442877,518;4477675,228;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;31;205310556
442908,5365;4477551,339;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MARCENADO, CALLE, DE;19;205310564
442815,5735;4477466,117;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MATILDE DIEZ, CALLE, DE;1;205310567
443337,5779;4478126,453;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;MOSTOLES, CALLE, DE;16;205310583
443021,1334;4477892,397;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE;1;205310594
443159,5779;4477899,12;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NAVALAFUENTE, CALLE, DE;21;205310593
443043,4069;4477623,117;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;13;205310575
442959,7402;4477722,617;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;23;205310578
443090,5735;4477592,672;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;NIEREMBERG, CALLE, DE;6;205310576
443579,5168;4478012,854;18/05/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PADRE CLARET, CALLE, DEL;S/N;205310547
443186,7587;4477586,08;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PANTOJA, CALLE, DE;1;205310577
442637,4995;4477385,043;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PECHUAN, CALLE, DE;15;205310570
443517,3518;4478115,272;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PEÑOTA, CALLE, DE LA;14;205310587
443345,9905;4477938,944;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;66;205310543
442707,981;4477768,709;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;7:00 AM;205310555
442853,6847;4477773,506;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;20;205310534
442958,6683;4477789,223;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;30;205310539
443052,2445;4477820,508;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;33;205310540
443255,9112;4477896,342;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRADILLO, CALLE, DE;56;205310542
442552,9112;4478019,12;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;S/N;205310552
442546,189;4477946,231;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;206;205310551
442520,7958;4477679,061;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;154;205310531
442508,4069;4477545,172;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;S/N;205310530
442479,0178;4477233,567;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;PRINCIPE DE VERGARA, CALLE, DEL;134;205310527
442631,3223;4478095,909;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;S/N;205310532
442881,3186;4478093,268;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;4;205310597
442990,7445;4478127,397;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;RAMON Y CAJAL, AVENIDA, DE;18;205310598
443136,689;4478093,953;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;REDRUEÑA, CALLE, DE;S/N;205310590
442701,3557;4477840,397;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SAN ERNESTO, CALLE, DE;10;205310554
443390,8331;4477844,444;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;94;205310544
442627,3884;4477568,45;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;16;205310535
442837,9624;4477604,228;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;48;205310557
443089,5798;4477683,285;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;61;205310537
443203,5538;4477723,28;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;80;205310545
443286,1294;4477788,722;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SANCHEZ PACHECO, CALLE, DE;83;205310579
443186,6279;4477829,243;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SATURNINO CALLEJA, CALLE, DE;22;205310541
443304,702;4477702,909;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SATURNINO CALLEJA, CALLE, DE;2;205310580
442592,1847;4477460,561;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SUERO DE QUIÑONES, CALLE, DE;19;205310571
442560,0735;4477574,561;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;SUERO DE QUIÑONES, CALLE, DE;34;205310562
442580,4069;4477772,95;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE;31;205310560
442609,018;4477646,617;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE;23;205310561
442706,8328;4477399,376;01/01/2017;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;VINAROZ, CALLE, DE;7;205310569
441725,2024;4478905,018;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALBERTO ALCOCER, AVENIDA, DE;8;205410362
442018,7572;4478875,973;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALBERTO ALCOCER, AVENIDA, DE;28;205410736
443403,1892;4478234,836;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;47;205410761
443439,9612;4478342,613;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;62;205410835
443441,6936;4478835,172;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;124;205410830
443423,2822;4478636,206;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;93;205410759
443428,9948;4478390,78;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALFONSO XIII, AVENIDA, DE;67;205410760
443568,745;4478453,191;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ALHELIES, AVENIDA, DE LOS;12;205410837
443378,967;4478366,614;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ANGEL DE DIEGO ROLDAN, CALLE, DE;6;205410843
443507,8561;4478724,33;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ASTER, AVENIDA, DEL;43;205410853
443586,4427;4478633,218;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;ASTER, AVENIDA, DEL;17;205410756
442521,2489;4478711,344;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;BOLIVIA, CALLE, DE;18;205410793
442518,4754;4478811,236;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;BOLIVIA, CALLE, DE;26;205410794
443237,0267;4478421,622;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CALAS, CALLE, DE LAS;4;205410844
441543,4285;4478282,515;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;142;205410356
441501,3741;4478297,703;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;S/N;205410357
441481,305;4478315,952;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;142 B;205410358
441495,4881;4478503,623;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;146;205410359
441511,3132;4478687,895;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;158;205410363
441521,2946;4478810,095;01/07/2014;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CASTELLANA, PASEO, DE LA;S/N;205410364
443589,0185;4478255,883;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS;3;205410758
443636,245;4478390,524;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS;31;205410757
443642,5784;4478525,941;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CEREZOS, PASEO, DE LOS;S/N;205410863
442702,6378;4478786,456;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE;17;205410811
442696,0168;4478665,632;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE;20;205410809
442680,1279;4478509,854;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE;2;205410807
442672,9057;4478568,076;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;CHILE, CALLE, DE;8;205410808
442298,7528;4478566,887;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COCHABAMBA, CALLE, DE;15;205410783
442375,503;4478583,381;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COCHABAMBA, CALLE, DE;16;205410787
442719,7489;4478721,011;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE;13;205410746
442628,1655;4478725,122;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE;7;205410745
443244,9711;4478763,567;01/01/2017;05  CHAMARTÍN;05-04 HISPANOAMÉRICA;COLOMBIA, CALLE, DE;57;205410828
