"dc:identifier";"dc:modified";"id";"lpgc:NOMBRE_VIA";"lpgc:PARTICULA";"lpgc:TIPO_VIA";"lpgc:TRAMO_VIA"
"6258";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6258";"MAR AZUL";" ";"CALLE";"6258"
"3806";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3806";"MAR AZUL";" ";"CALLE";"3806"
"3799";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3799";"MAR AZUL";" ";"CALLE";"3799"
"3802";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3802";"PASCUA";"LA";"CALLE";"3802"
"3767";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3767";"SOL";" ";"CALLE";"3767"
"3810";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3810";"AVILA";" ";"CALLE";"3810"
"5677";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5677";"BERITZA";" ";"PZTA";"5677"
"3809";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3809";"CARLOS NAVARRO RUIZ";" ";"CALLE";"3809"
"4347";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4347";"FRAILES";"A LOS";"CMNO";"4347"
"3811";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3811";"GERANIO";" ";"CALLE";"3811"
"3808";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3808";"HUESCA";" ";"CALLE";"3808"
"3813";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3813";"IBIZA";" ";"CALLE";"3813"
"3812";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3812";"JEREZ";" ";"CALLE";"3812"
"3814";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3814";"MENORCA";" ";"CALLE";"3814"
"3815";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3815";"OVIEDO";" ";"CALLE";"3815"
"3807";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3807";"AGUSTIN MARTINON, PROFESOR";" ";"CALLE";"3807"
"3818";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3818";"RAFAEL JUAN ROCA";" ";"CALLE";"3818"
"3817";"2017-10-29 03:12:23";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3817";"TABLERO DE GONZALO";" ";"CALLE";"3817"
"1645";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1645";"SANTA RITA";" ";"CALLE";"1645"
"1655";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1655";"SANTA TERESA";" ";"CALLE";"1655"
"1647";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1647";"SANTA TERESA";" ";"CALLE";"1647"
"1640";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1640";"SANTA TERESA";" ";"CALLE";"1640"
"1650";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1650";"SAN TELMO";" ";"CALLE";"1650"
"1652";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1652";"SANTIAGO";" ";"CALLE";"1652"
"1651";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1651";"SANTIAGO";" ";"CALLE";"1651"
"1649";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1649";"SANTIAGO";" ";"CALLE";"1649"
"5686";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5686";"SANTO DOMINGO";" ";"PLAZA";"5686"
"1667";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1667";"SANTO TOMAS";" ";"CALLE";"1667"
"1684";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1684";"SARGENTO LLAGAS";" ";"CALLE";"1684"
"1683";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1683";"SARGENTO LLAGAS";" ";"CALLE";"1683"
"1685";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1685";"SATURNO";" ";"CALLE";"1685"
"1687";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1687";"SAUCILLO";" ";"CALLE";"1687"
"1682";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1682";"SAUCILLO";" ";"CALLE";"1682"
"1681";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1681";"SAUCILLO";" ";"CALLE";"1681"
"1680";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1680";"SAUCILLO";" ";"CALLE";"1680"
"1679";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1679";"SAUCILLO";" ";"CALLE";"1679"
"1678";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1678";"SAUCILLO";" ";"CALLE";"1678"
"1676";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1676";"SAUCILLO";" ";"CALLE";"1676"
"1675";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1675";"SAUCILLO";" ";"CALLE";"1675"
"1660";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1660";"SAUCILLO";" ";"CALLE";"1660"
"1697";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1697";"SECRETARIO ARTILES";" ";"CALLE";"1697"
"1696";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1696";"SECRETARIO ARTILES";" ";"CALLE";"1696"
"1695";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1695";"SECRETARIO ARTILES";" ";"CALLE";"1695"
"1694";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1694";"SECRETARIO ARTILES";" ";"CALLE";"1694"
"1693";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1693";"SECRETARIO ARTILES";" ";"CALLE";"1693"
"1692";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1692";"SECRETARIO ARTILES";" ";"CALLE";"1692"
"1686";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1686";"SECRETARIO ARTILES";" ";"CALLE";"1686"
"1677";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1677";"SECRETARIO ARTILES";" ";"CALLE";"1677"
"1691";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1691";"SECRETARIO ARTILES";" ";"CALLE";"1691"
"1690";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1690";"SECRETARIO ARTILES";" ";"CALLE";"1690"
"1689";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1689";"SECRETARIO ARTILES";" ";"CALLE";"1689"
"1688";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1688";"SECRETARIO ARTILES";" ";"CALLE";"1688"
"72";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/72";"SECRETARIO PADILLA";" ";"CALLE";"72"
"1721";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1721";"SECRETARIO PADILLA";" ";"CALLE";"1721"
"1720";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1720";"SECRETARIO PADILLA";" ";"CALLE";"1720"
"1719";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1719";"SECRETARIO PADILLA";" ";"CALLE";"1719"
"1718";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1718";"SECRETARIO PADILLA";" ";"CALLE";"1718"
"1717";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1717";"SECRETARIO PADILLA";" ";"CALLE";"1717"
"1716";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1716";"SECRETARIO PADILLA";" ";"CALLE";"1716"
"1714";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1714";"SECRETARIO PADILLA";" ";"CALLE";"1714"
"1713";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1713";"SECRETARIO PADILLA";" ";"CALLE";"1713"
"1712";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1712";"SECRETARIO PADILLA";" ";"CALLE";"1712"
"1711";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1711";"SECRETARIO PADILLA";" ";"CALLE";"1711"
"1710";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1710";"SECRETARIO PADILLA";" ";"CALLE";"1710"
"1709";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1709";"SECRETARIO PADILLA";" ";"CALLE";"1709"
"1708";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1708";"SECRETARIO PADILLA";" ";"CALLE";"1708"
"1707";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1707";"SECRETARIO PADILLA";" ";"CALLE";"1707"
"1706";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1706";"SECRETARIO PADILLA";" ";"CALLE";"1706"
"1699";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1699";"SECRETARIO PADILLA";" ";"CALLE";"1699"
"1698";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1698";"SECRETARIO PADILLA";" ";"CALLE";"1698"
"1724";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1724";"SEGURA";" ";"CALLE";"1724"
"1722";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1722";"SEGURA";" ";"CALLE";"1722"
"1725";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1725";"SERDETO";" ";"CALLE";"1725"
"1705";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1705";"SERDETO";" ";"CALLE";"1705"
"1729";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1729";"SEVILLA";" ";"CALLE";"1729"
"1728";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1728";"SIFONES";" ";"CALLE";"1728"
"1730";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1730";"SILVA";" ";"CALLE";"1730"
"1745";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1745";"SIMANCAS";" ";"CALLE";"1745"
"1739";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1739";"SIMANCAS";" ";"CALLE";"1739"
"1738";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1738";"SIMANCAS";" ";"CALLE";"1738"
"1737";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1737";"SIMANCAS";" ";"CALLE";"1737"
"1736";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1736";"SIMANCAS";" ";"CALLE";"1736"
"1734";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1734";"SIMANCAS";" ";"CALLE";"1734"
"1733";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1733";"SIMANCAS";" ";"CALLE";"1733"
"1732";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1732";"SIMANCAS";" ";"CALLE";"1732"
"1731";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1731";"SIMANCAS";" ";"CALLE";"1731"
"1727";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1727";"SIMANCAS";" ";"CALLE";"1727"
"1726";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1726";"SIMANCAS";" ";"CALLE";"1726"
"1735";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1735";"SIMON BOLIVAR";" ";"CALLE";"1735"
"1741";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1741";"SIRENA";" ";"CALLE";"1741"
"1740";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1740";"SIRENA";" ";"CALLE";"1740"
"1742";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1742";"SOR BRIGIDA CASTELLO";" ";"CALLE";"1742"
"1743";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1743";"SOR JESUS";" ";"CALLE";"1743"
"1750";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1750";"SOROLLA";" ";"CALLE";"1750"
"1749";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1749";"SOROLLA";" ";"CALLE";"1749"
"1748";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1748";"SOROLLA";" ";"CALLE";"1748"
"1747";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1747";"SOROLLA";" ";"CALLE";"1747"
"1746";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1746";"SOROLLA";" ";"CALLE";"1746"
"1704";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1704";"SOROLLA";" ";"CALLE";"1704"
"1757";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1757";"SOR SIMONA";" ";"CALLE";"1757"
"1754";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1754";"SOR SIMONA";" ";"CALLE";"1754"
"1753";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1753";"SOR SIMONA";" ";"CALLE";"1753"
"1752";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1752";"SOR SIMONA";" ";"CALLE";"1752"
"1751";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1751";"SOR SIMONA";" ";"CALLE";"1751"
"1744";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1744";"SOR SIMONA";" ";"CALLE";"1744"
"1761";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1761";"SUAREZ NARANJO";" ";"CALLE";"1761"
"1760";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1760";"SUAREZ NARANJO";" ";"CALLE";"1760"
"1759";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1759";"SUAREZ NARANJO";" ";"CALLE";"1759"
"1758";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1758";"SUAREZ NARANJO";" ";"CALLE";"1758"
"1756";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1756";"SUAREZ NARANJO";" ";"CALLE";"1756"
"1755";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1755";"SUAREZ NARANJO";" ";"CALLE";"1755"
"1762";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1762";"TABAIBAL";" ";"CALLE";"1762"
"4416";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4416";"TAFIRA BAJA";"A";"CTRA";"4416"
"4412";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4412";"TAFIRA BAJA";"A";"CTRA";"4412"
"1763";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1763";"TAJASTE";" ";"CALLE";"1763"
"1775";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1775";"TAJO";" ";"CALLE";"1775"
"1771";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1771";"TALIARTE";" ";"CALLE";"1771"
"1770";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1770";"TALIARTE";" ";"CALLE";"1770"
"1769";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1769";"TALIARTE";" ";"CALLE";"1769"
"1768";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1768";"TALIARTE";" ";"CALLE";"1768"
"1764";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1764";"TALIARTE";" ";"CALLE";"1764"
"1703";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1703";"TALIARTE";" ";"CALLE";"1703"
"1772";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1772";"TAMADABA";" ";"CALLE";"1772"
"1767";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1767";"TAMADABA";" ";"CALLE";"1767"
"4425";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4425";"TAMARACEITE";"DE";"CTRA";"4425"
"4418";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4418";"TAMARACEITE";"DE";"CTRA";"4418"
"4427";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4427";"TAMARACEITE, GENERAL A";" ";"CTRA";"4427"
"4426";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4426";"TAMARACEITE, GENERAL A";" ";"CTRA";"4426"
"4423";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4423";"TAMARACEITE, GENERAL A";" ";"CTRA";"4423"
"4422";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4422";"TAMARACEITE, GENERAL A";" ";"CTRA";"4422"
"4421";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4421";"TAMARACEITE, GENERAL A";" ";"CTRA";"4421"
"4420";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4420";"TAMARACEITE, GENERAL A";" ";"CTRA";"4420"
"4419";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4419";"TAMARACEITE, GENERAL A";" ";"CTRA";"4419"
"4417";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4417";"TAMARACEITE, GENERAL A";" ";"CTRA";"4417"
"1773";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1773";"TAMARAN";" ";"CALLE";"1773"
"1782";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1782";"TANAUSU";" ";"CALLE";"1782"
"1781";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1781";"TANAUSU";" ";"CALLE";"1781"
"1780";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1780";"TANAUSU";" ";"CALLE";"1780"
"1779";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1779";"TANAUSU";" ";"CALLE";"1779"
"1776";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1776";"TANAUSU";" ";"CALLE";"1776"
"1774";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1774";"TANAUSU";" ";"CALLE";"1774"
"1766";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1766";"TANAUSU";" ";"CALLE";"1766"
"1786";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1786";"TAURO";" ";"CALLE";"1786"
"1785";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1785";"TAURO";" ";"CALLE";"1785"
"1784";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1784";"TAURO";" ";"CALLE";"1784"
"1783";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1783";"TAURO";" ";"CALLE";"1783"
"1778";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1778";"TAURO";" ";"CALLE";"1778"
"1777";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1777";"TAURO";" ";"CALLE";"1777"
"1794";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1794";"TECEN";" ";"CALLE";"1794"
"1793";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1793";"TECEN";" ";"CALLE";"1793"
"1792";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1792";"TECEN";" ";"CALLE";"1792"
"1791";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1791";"TECEN";" ";"CALLE";"1791"
"1790";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1790";"TECEN";" ";"CALLE";"1790"
"1789";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1789";"TECEN";" ";"CALLE";"1789"
"1788";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1788";"TECEN";" ";"CALLE";"1788"
"1787";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1787";"TECEN";" ";"CALLE";"1787"
"1765";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1765";"TECEN";" ";"CALLE";"1765"
"1804";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1804";"TECEN";" ";"CALLE";"1804"
"1795";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1795";"TECEN";" ";"CALLE";"1795"
"1798";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1798";"TEMISAS";" ";"CALLE";"1798"
"1800";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1800";"TENERIFE";" ";"CALLE";"1800"
"1799";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1799";"TENERIFE";" ";"CALLE";"1799"
"1797";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1797";"TENERIFE";" ";"CALLE";"1797"
"1796";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1796";"TENESOR";" ";"CALLE";"1796"
"1802";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1802";"TENESOYA";" ";"CALLE";"1802"
"1801";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1801";"TENESOYA";" ";"CALLE";"1801"
"4428";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4428";"TENOYA";" ";"CTRA";"4428"
"4341";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4341";"TENOYA";" ";"CMNO";"4341"
"4340";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4340";"TENOYA";" ";"CMNO";"4340"
"4339";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4339";"TENOYA";" ";"CMNO";"4339"
"4338";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4338";"TENOYA";" ";"CMNO";"4338"
"1806";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1806";"TENTENIGUADA";" ";"CALLE";"1806"
"1809";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1809";"TEODORO GOLFIN";" ";"CALLE";"1809"
"1808";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1808";"TEODORO GOLFIN";" ";"CALLE";"1808"
"1807";"2017-10-29 03:12:05";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1807";"TEODORO GOLFIN";" ";"CALLE";"1807"
