VIA_TYPE;VIA_INFIXE;VIA_NAME;VIA_NAME_WITH_ACCENT;DISTRIT_CODE;NEIGHB_CODE
CALLE;DE;MATIAS TURRION;MATÍAS TURRIÓN;3;3
CALLE;DE;MATILDE DIEZ;MATILDE DÍEZ;1;4
CALLE;DE;MATILDE GAYO;MATILDE GAYO;4;3
CALLE;DE;MATILDE GONZALEZ ESTUA;MATILDE GONZÁLEZ ESTÚA;9;1
CALLE;DE;MATILDE HERNANDEZ;MATILDE HERNÁNDEZ;10;2
CALLE;DE;MATILDE LANDA;MATILDE LANDA;4;4
ESCALINATA;DE;MATILDE LANDA;MATILDE LANDA;15;4
CALLE;DE;MATILDE TELLEZ;MATILDE TÉLLEZ;15;4
CALLE;DE;MATILLAS;MATILLAS;15;5
PLAZA;DE;MATUTE;MATUTE;4;5
CALLE;DE;MAUDES;MAUDES;4;6
CALLE;DE;MAUREGATO;MAUREGATO;12;7
CALLE;DE;MAURICIO LEGENDRE;MAURICIO LEGENDRE;1;5
CALLE;DE;MAURICIO RAVEL;MAURICIO RAVEL;5;3
CALLE;DE;MAURO;MAURO;1;2
CALLE;DE;MAX AUB;MAX AUB;5;6
CALLE;DE;MAXIMINO BLAZQUEZ;MAXIMINO BLÁZQUEZ;5;6
CALLE;DE;MAXIMO CARAZO;MÁXIMO CARAZO;9;2
CALLE;DE;MAXIMO SAN JUAN;MÁXIMO SAN JUAN;11;1
CALLE;DE;MAYO;MAYO;11;2
CALLE;DE;MAYOLICA;MAYÓLICA;11;3
CALLE;;MAYOR;MAYOR;5;1
PLAZA;;MAYOR;MAYOR;1;4
PLAZA;;MAYOR DE BARAJAS;MAYOR DE BARAJAS;4;3
PLAZA;;MAYOR DE CIUDAD PEGASO;MAYOR DE CIUDAD PEGASO;6;5
PLAZA;;MAYOR DE VILLAVERDE;MAYOR DE VILLAVERDE;6;6
AVENIDA;DEL;MAYORAZGO;MAYORAZGO;8;3
CAMINO;DE;MAYORAZGO;MAYORAZGO;4;1
CALLE;DEL;MAYORAZGO DE DUARTE;MAYORAZGO DE DUARTE;4;6
CALLE;DE;MAYORGA;MAYORGA;4;6
CALLE;DE;MAZARAMBROZ;MAZARAMBROZ;4;3
CALLE;DE;MAZARREDO;MAZARREDO;4;3
CALLE;DE;MAZATERON;MAZATERÓN;4;3
CALLE;DEL;MAZO;MAZO;4;1
CALLE;DE LA;MEALLA;MEALLA;4;1
CALLE;DEL;MECANICO RADA;MECÁNICO RADA;7;4
CALLE;DE;MEDEA;MEDEA;7;5
CALLE;DE;MEDELLIN;MEDELLÍN;1;6
CALLE;DE LA;MEDIA;MEDIA;11;2
PASEO;DEL;MEDIANIL;MEDIANIL;12;5
CALLE;DE LAS;MEDIDAS;MEDIDAS;15;3
CALLE;DE;MEDINA DE POMAR;MEDINA DE POMAR;20;8
CALLE;DE;MEDINA DEL CAMPO;MEDINA DEL CAMPO;14;3
CALLE;DE;MEDINA SIDONIA;MEDINA SIDONIA;20;5
CARRETERA;DEL;MEDIODIA;MEDIODÍA;21;3
CALLE;DEL;MEDIODIA CHICA;MEDIODÍA CHICA;13;2
CALLE;DEL;MEDIODIA GRANDE;MEDIODÍA GRANDE;4;5
AVENIDA;DEL;MEDITERRANEO;MEDITERRÁNEO;9;2
CALLE;DE LAS;MEDULAS;MÉDULAS;2;2
GLORIETA;DE LA;MEDUSA;MEDUSA;20;7
CALLE;DE;MEJIA LEQUERICA;MEJÍA LEQUERICA;9;3
AVENIDA;DE;MEJICO;MÉJICO;5;2
CALLE;DE;MEJICO;MÉJICO;5;3
CALLE;DE;MEJORADA DEL CAMPO;MEJORADA DEL CAMPO;13;2
CARRETERA;DE;MEJORADA DEL CAMPO;MEJORADA DEL CAMPO;18;3
CALLE;DE LA;MEJORANA;MEJORANA;9;6
PASEO;DE LOS;MELANCOLICOS;MELANCÓLICOS;3;6
TRAVESIA;DE LOS;MELANCOLICOS;MELANCÓLICOS;2;6
CALLE;DE;MELCHOR CANO;MELCHOR CANO;6;6
CALLE;DE;MELCHOR FERNANDEZ ALMAGRO;MELCHOR FERNÁNDEZ ALMAGRO;3;2
CALLE;DE;MELCHOR RODRIGUEZ;MELCHOR RODRÍGUEZ;13;2
CALLE;DE;MELENDEZ VALDES;MELÉNDEZ VALDÉS;13;3
CAMINO;DE;MELEON;MELEÓN;13;2
CALLE;DE;MELIDE;MELIDE;4;4
CALLE;DE;MELILLA;MELILLA;20;8
CALLE;DEL;MELILOTO;MELILOTO;18;2
CALLE;DE LA;MELISA;MELISA;17;4
CALLEJON;DEL;MELLIZO;MELLIZO;6;4
CALLE;DE;MELQUIADES ALVAREZ;MELQUÍADES ÁLVAREZ;17;1
CALLE;DE;MELQUIADES BIENCINTO;MELQUÍADES BIENCINTO;15;5
CALLE;DE;MEMBEZAR;MEMBEZAR;8;6
CALLE;DEL;MEMBRILLO;MEMBRILLO;4;2
AVENIDA;DE LA;MEMORIA;MEMORIA;4;5
PLAZA;DE LA;MEMORIA VINCULANTE;MEMORIA VINCULANTE;1;5
CALLE;DEL;MEMORIAL 11 DE MARZO DE 2004;MEMORIAL 11 DE MARZO DE 2004;6;4
CALLE;DE;MENASALBAS;MENASALBAS;6;2
CALLE;DE;MENCHU AJAMIL;MENCHU AJAMIL;9;3
CALLE;DE;MENDEZ ALVARO;MÉNDEZ ÁLVARO;13;1
CALLE;DE;MENDEZ NUÑEZ;MÉNDEZ NÚÑEZ;13;6
PLAZA;DE;MENDEZ PARADA;MÉNDEZ PARADA;16;6
CALLE;DE;MENDIVIL;MENDÍVIL;8;8
AVENIDA;DE;MENENDEZ PELAYO;MENÉNDEZ PELAYO;20;6
PLAZA;DE;MENENDEZ PELAYO;MENÉNDEZ PELAYO;11;6
CALLE;DE;MENENDEZ PIDAL;MENÉNDEZ PIDAL;6;6
CALLE;DE;MENESES;MENESES;20;4
CALLE;DE;MENORCA;MENORCA;5;4
CALLE;DE LA;MENTA;MENTA;16;5
CALLE;DE;MENTRIDA;MÉNTRIDA;18;1
CALLE;DE;MEQUINENZA;MEQUINENZA;10;7
CALLEJON;DEL;MERCADO;MERCADO;17;3
CALLE;DE LAS;MERCANCIAS;MERCANCÍAS;6;5
CALLE;DE;MERCATOR;MERCATOR;8;1
CALLE;DE LAS;MERCEDES;MERCEDES;19;1
CALLE;DE;MERCEDES ARTEAGA;MERCEDES ARTEAGA;5;2
CALLE;DE;MERCEDES DOMINGO;MERCEDES DOMINGO;15;2
CALLE;DE;MERCEDES FORMICA;MERCEDES FÓRMICA;16;3
CALLE;DE;MERCEDES MANJON;MERCEDES MANJÓN;8;6
CALLE;DE;MERCEDES RODRIGUEZ;MERCEDES RODRÍGUEZ;6;5
CALLE;DEL;MERCURIO;MERCURIO;15;1
PLAZA;DE;MERCURIO;MERCURIO;10;2
CAMINO;DEL;MERENDERO;MERENDERO;5;5
CALLE;DE;MERIDA;MÉRIDA;5;6
CALLE;DE;MESENA;MESENA;3;3
PLAZA;DE LA;MESETA;MESETA;1;6
PLAZA;DEL;MESIAS;MESÍAS;8;6
CALLE;DEL;MESON DE PAÑOS;MESÓN DE PAÑOS;15;7
CALLE;DEL;MESON DE PAREDES;MESÓN DE PAREDES;16;3
CALLE;DE;MESONERO ROMANOS;MESONERO ROMANOS;5;3
CALLE;DE;MESTANZA;MESTANZA;12;5
CALLE;DEL;METAL;METAL;11;3
PLAZA;DE LOS;METALES;METALES;11;4
CALLE;DE LA;MEZQUITA;MEZQUITA;6;4
CALLE;DE LA;MEZQUITA DE CORDOBA;MEZQUITA DE CÓRDOBA;8;6
CALLE;DEL;MEZQUITE;MEZQUITE;18;1
CALLE;DE;MIAMI;MIAMI;1;3
CALLE;DE LA;MICA;MICA;7;5
CALLE;DE;MIERES;MIERES;10;2
CALLE;DE;MIGUEL ANGEL;MIGUEL ÁNGEL;5;6
CALLE;DE;MIGUEL ANGEL ASTURIAS;MIGUEL ANGEL ASTURIAS;5;6
CALLE;DE;MIGUEL ARACIL;MIGUEL ARACIL;5;2
CALLE;DE;MIGUEL ARREDONDO;MIGUEL ARREDONDO;7;6
CALLE;DE;MIGUEL DE LA IGLESIA;MIGUEL DE LA IGLESIA;9;3
CALLE;DE;MIGUEL DE LA ROCA;MIGUEL DE LA ROCA;12;7
CALLE;DE;MIGUEL DE UNAMUNO;MIGUEL DE UNAMUNO;15;1
AVENIDA;DE;MIGUEL DELIBES;MIGUEL DELIBES;20;6
CALLE;DE;MIGUEL FISAC;MIGUEL FISAC;20;4
CALLE;DE;MIGUEL FLETA;MIGUEL FLETA;1;1
CALLE;DE;MIGUEL GILA;MIGUEL GILA;1;6
AVENIDA;DE;MIGUEL HERNANDEZ;MIGUEL HERNÁNDEZ;1;6
CALLE;DE;MIGUEL HIDALGO;MIGUEL HIDALGO;21;3
CALLE;DE;MIGUEL MAYOR;MIGUEL MAYOR;20;6
GLORIETA;DE;MIGUEL MIHURA;MIGUEL MIHURA;17;1
CALLE;DE;MIGUEL MOYA;MIGUEL MOYA;18;1
CALLE;DE;MIGUEL PALACIOS;MIGUEL PALACIOS;18;3
CALLE;DE;MIGUEL RIESCO;MIGUEL RIESCO;19;1
GLORIETA;DE;MIGUEL RUBIALES;MIGUEL RUBIALES;16;3
CALLE;DE;MIGUEL SAN NARCISO;MIGUEL SAN NARCISO;11;7
CALLE;DE;MIGUEL SERVET;MIGUEL SERVET;2;1
CALLE;DE;MIGUEL SOLAS;MIGUEL SOLAS;18;3
CALLE;DE;MIGUEL SORIANO;MIGUEL SORIANO;15;2
CALLE;DE;MIGUEL YUSTE;MIGUEL YUSTE;9;3
CALLE;DE;MIJANCAS;MIJANCAS;20;1
CALLE;DE;MIJAS;MIJAS;7;3
CALLE;DEL;MIJO;MIJO;12;5
CALLE;;MIKE;MIKE;20;2
PLAZA;DE LOS;MIL DELEGADOS;MIL DELEGADOS;21;2
CALLEJON;DE LOS;MILAGROS;MILAGROS;10;6
CALLE;DE LA;MILAGROSA;MILAGROSA;11;4
CALLE;DE;MILAN;MILÁN;16;6
CALLE;DE LOS;MILANESES;MILANESES;1;1
CALLE;DE LOS;MILANOS;MILANOS;1;1
CALLE;DE LA;MILENRAMA;MILENRAMA;3;1
CALLE;DE;MILMARCOS;MILMARCOS;3;2
CALLE;DE LA;MIMOSA;MIMOSA;3;3
PLAZA;DEL;MINARETE;MINARETE;3;6
CALLE;DE LAS;MINAS;MINAS;18;1
CALLE;DE;MINAYA;MINAYA;18;2
CALLE;DE LOS;MINERALES;MINERALES;18;3
CALLE;DE LA;MINERIA;MINERÍA;11;6
CALLE;DE LOS;MINEROS;MINEROS;16;1
CALLE;DE;MINERVA;MINERVA;1;4
CALLE;DE;MINGORRIA;MINGORRÍA;3;5
CALLE;DE LOS;MINISTRILES;MINISTRILES;4;4
CALLE;DE LOS;MINISTRILES CHICA;MINISTRILES CHICA;2;5
CALLE;DEL;MINISTRO IBAÑEZ MARTIN;MINISTRO IBÁÑEZ MARTÍN;13;1
CALLE;DEL;MIÑO;MIÑO;2;1
CALLE;DE LA;MIOSOTIS;MIOSOTIS;9;1
CALLE;DE;MIR;MIR;8;4
CALLE;DE;MIRA CETI;MIRA CETI;8;5
CALLE;DE;MIRA EL RIO;MIRA EL RÍO;9;7
CALLE;DE;MIRA EL RIO ALTA;MIRA EL RÍO ALTA;7;1
CALLE;DE;MIRA EL RIO BAJA;MIRA EL RÍO BAJA;7;2
CALLE;DE;MIRA EL SOL;MIRA EL SOL;9;2
CALLE;DE;MIRABEL;MIRABEL;8;3
CALLE;DEL;MIRADOR DE LA REINA;MIRADOR DE LA REINA;2;2
CALLE;DEL;MIRADOR DE LA SIERRA;MIRADOR DE LA SIERRA;10;7
PLAZA;DEL;MIRADOR DE ORCASITAS;MIRADOR DE ORCASITAS;11;4
GLORIETA;DEL;MIRADOR DEL SUR;MIRADOR DEL SUR;11;5
AVENIDA;DE;MIRAFLORES;MIRAFLORES;1;2
CALLE;DE;MIRALLOS;MIRALLOS;7;6
CALLE;DE;MIRAMADRID;MIRAMADRID;13;2
CALLE;DE;MIRANDA DE ARGA;MIRANDA DE ARGA;13;1
CALLE;DE;MIRASIERRA;MIRASIERRA;5;6
AVENIDA;DE;MIRAVALLES;MIRAVALLES;9;3
CALLE;DEL;MIRLO;MIRLO;12;1
CALLE;DEL;MIRTO;MIRTO;5;5
CALLE;DE;MIRUEÑA;MIRUEÑA;5;6
CALLE;DE LA;MISERICORDIA;MISERICORDIA;17;5
CALLE;DE LOS;MISTERIOS;MISTERIOS;8;7
CALLE;DEL;MISTRAL;MISTRAL;2;4
CALLE;DE LA;MITRA;MITRA;2;5
CALLE;DE;MIZAR;MIZAR;2;6
CALLE;DE LOS;MOCETES;MOCETES;2;7
CALLE;DEL;MOCHUELO;MOCHUELO;13;1
CAMINO;DEL;MOCHUELO;MOCHUELO;3;5
CALLE;DE;MODESTO ALONSO;MODESTO ALONSO;11;5
CALLE;DE;MODESTO LAFUENTE;MODESTO LAFUENTE;13;6
CALLE;DE LAS;MODISTAS;MODISTAS;3;1
CALLE;DE;MOGAMBO;MOGAMBO;3;4
CALLE;DE;MOGUER;MOGUER;3;5
CALLE;DE;MOHERNANDO;MOHERNANDO;3;6
CALLE;DE;MOJACAR;MOJÁCAR;4;1
CALLE;DE;MOLINA;MOLINA;4;2
CALLE;DE;MOLINA DE ARAGON;MOLINA DE ARAGÓN;9;3
CALLE;DE;MOLINA DE SEGURA;MOLINA DE SEGURA;5;5
CALLE;DE;MOLINASECA;MOLINASECA;2;4
PASEO;DEL;MOLINO;MOLINO;3;4
CALLE;DEL;MOLINO DE VIENTO;MOLINO DE VIENTO;9;7
CALLE;DEL;MOLINO VIEJO;MOLINO VIEJO;16;3
CAMINO;DE LOS;MOLINOS;MOLINOS;20;7
CALLE;DE;MOLINS DE REY;MOLINS DE REY;17;3
CALLE;DE LOS;MOLTURADORES;MOLTURADORES;13;4
CALLE;DE;MOMBELTRAN;MOMBELTRÁN;6;2
CALLE;DE;MOMBUEY;MOMBUEY;11;2
CALLE;DE;MOMPOS;MOMPOS;11;2
CALLE;DE;MONACO;MÓNACO;4;3
CALLE;DEL;MONASTERIO DE ARLANZA;MONASTERIO DE ARLANZA;12;5
CALLE;DEL;MONASTERIO DE CAAVEIRO;MONASTERIO DE CAAVEIRO;11;6
AVENIDA;DEL;MONASTERIO DE EL ESCORIAL;MONASTERIO DE EL ESCORIAL;19;1
AVENIDA;DEL;MONASTERIO DE EL ESCORIAL;MONASTERIO DE EL ESCORIAL;21;3
CALLE;DEL;MONASTERIO DE EL PAULAR;MONASTERIO DE EL PAULAR;8;8
CALLE;DEL;MONASTERIO DE GUADALUPE;MONASTERIO DE GUADALUPE;14;3
CALLE;DEL;MONASTERIO DE LA RABIDA;MONASTERIO DE LA RÁBIDA;15;7
CALLE;DEL;MONASTERIO DE LAS BATUECAS;MONASTERIO DE LAS BATUECAS;15;8
CALLE;DEL;MONASTERIO DE LAS HUELGAS;MONASTERIO DE LAS HUELGAS;15;9
CALLE;DEL;MONASTERIO DE LEYRE;MONASTERIO DE LEYRE;16;3
CALLE;DEL;MONASTERIO DE LIEBANA;MONASTERIO DE LIÉBANA;16;4
CALLE;DEL;MONASTERIO DE MONTESCLAROS;MONASTERIO DE MONTESCLAROS;16;5
CALLE;DEL;MONASTERIO DE OSEIRA;MONASTERIO DE OSEIRA;9;1
CALLE;DEL;MONASTERIO DE POBLET;MONASTERIO DE POBLET;20;1
CALLE;DEL;MONASTERIO DE POYO;MONASTERIO DE POYO;1;1
CALLE;DEL;MONASTERIO DE SAMOS;MONASTERIO DE SAMOS;1;2
AVENIDA;DEL;MONASTERIO DE SILOS;MONASTERIO DE SILOS;1;5
CALLE;DEL;MONASTERIO DE SOBRADO;MONASTERIO DE SOBRADO;1;6
CALLE;DE LOS;MONASTERIOS DE SUSO Y YUSO;MONASTERIOS DE SUSO Y YUSO;13;1
CALLE;DE;MONCADA;MONCADA;17;4
AVENIDA;DE LA;MONCLOA;MONCLOA;12;3
PLAZA;DE LA;MONCLOA;MONCLOA;11;6
PLAZA;DE;MONDARIZ;MONDARIZ;2;5
PLAZA;DE;MONDOÑEDO;MONDOÑEDO;20;8
CALLE;DE;MONDRAGON;MONDRAGÓN;17;3
CALLE;DE LA;MONEDA;MONEDA;20;1
CALLE;DE LOS;MONEDEROS;MONEDEROS;7;4
AVENIDA;DE;MONFORTE DE LEMOS;MONFORTE DE LEMOS;16;6
CALLE;DE;MONFRAGUE;MONFRAGUE;8;3
RONDA;DE LAS;MONJAS;MONJAS;2;3
CALLE;DE;MONLEON;MONLEÓN;15;4
CALLE;DE;MONOCEROS;MONOCEROS;13;1
CALLE;DE;MONOVAR;MONÓVAR;15;1
TRAVESIA;DE;MONOVAR;MONÓVAR;19;1
CALLE;DE;MONROY;MONROY;8;3
CALLE;DE;MONSALUPE;MONSALUPE;20;1
CALLE;DEL;MONSEÑOR OSCAR ROMERO;MONSEÑOR ÓSCAR ROMERO;9;5
CALLE;DE;MONTALBAN;MONTALBÁN;13;4
CALLE;DE;MONTALBOS;MONTALBOS;16;4
CALLE;DE;MONTAMARTA;MONTAMARTA;11;2
CALLE;DE;MONTANA;MONTANA;1;5
CALLE;DE;MONTANCHEZ;MONTÁNCHEZ;13;6
GLORIETA;DE LA;MONTAÑA;MONTAÑA;16;2
CAMINO;DEL;MONTE;MONTE;16;3
CALLE;DEL;MONTE AYA;MONTE AYA;6;1
CALLE;DEL;MONTE CALOBRO;MONTE CALOBRO;13;3
CAMINO;DEL;MONTE CARMELO;MONTE CARMELO;1;2
CALLE;DEL;MONTE DE MONTJUICH;MONTE DE MONTJUICH;17;3
CALLE;DEL;MONTE DE PIEDAD;MONTE DE PIEDAD;11;1
CALLE;DEL;MONTE DE SAN MARCIAL;MONTE DE SAN MARCIAL;20;1
GLORIETA;DEL;MONTE DEL GOZO;MONTE DEL GOZO;20;6
CARRETERA;DEL;MONTE DEL PILAR;MONTE DEL PILAR;13;4
CALLE;DEL;MONTE ESQUINZA;MONTE ESQUINZA;12;6
AVENIDA;DEL;MONTE IGUELDO;MONTE IGUELDO;21;2
CALLE;DEL;MONTE NARANCO;MONTE NARANCO;12;1
CALLE;DEL;MONTE OLIVETI;MONTE OLIVETI;13;2
CALLE;DEL;MONTE PARNASO;MONTE PARNASO;10;2
CALLE;DEL;MONTE PERDIDO;MONTE PERDIDO;16;2
CALLE;DEL;MONTE SANTO;MONTE SANTO;16;3
CALLE;DEL;MONTE ULIA;MONTE ULÍA;1;1
CALLE;DEL;MONTE URGULL;MONTE URGULL;19;1
CAMINO;DEL;MONTE VIEJO;MONTE VIEJO;10;7
CALLE;DE;MONTEARAGON;MONTEARAGÓN;18;1
CALLE;DE;MONTEBLANCA;MONTEBLANCA;9;7
CALLE;DE;MONTEBLANCA;MONTEBLANCA;1;5
AVENIDA;DEL;MONTECARMELO;MONTECARMELO;16;3
AVENIDA;DEL;MONTECARMELO;MONTECARMELO;9;7
CALLE;DE;MONTEFRIO;MONTEFRÍO;20;3
CALLE;DE;MONTEHERMOSO;MONTEHERMOSO;11;7
CALLE;DE;MONTEJO;MONTEJO;19;1
CALLE;DE;MONTEJURRA;MONTEJURRA;19;2
CALLE;DE;MONTELEON;MONTELEÓN;10;5
CALLE;DE;MONTEMAYOR DE PILILLA;MONTEMAYOR DE PILILLA;1;2
CALLE;DE;MONTEMOR;MONTEMOR;1;2
CALLE;DE LA;MONTERA;MONTERA;9;3
CALLE;DE;MONTERDE;MONTERDE;5;1
CALLE;DE LA;MONTERIA;MONTERÍA;6;5
CALLE;DE;MONTERO CALVO;MONTERO CALVO;19;1
CALLE;DE LOS;MONTEROS;MONTEROS;9;7
PLAZA;DE;MONTERREY;MONTERREY;8;1
CALLE;DE LOS;MONTES ALBERES;MONTES ALBERES;1;2
CALLE;DE LOS;MONTES CLAROS;MONTES CLAROS;1;2
CALLE;DE LOS;MONTES DE BARBANZA;MONTES DE BARBANZA;1;2
CALLE;DE LOS;MONTES DE TOLEDO;MONTES DE TOLEDO;10;7
CALLE;DE LOS;MONTES PIRINEOS;MONTES PIRINEOS;8;7
CALLE;DE LOS;MONTES UNIVERSALES;MONTES UNIVERSALES;9;3
CALLE;DE;MONTESA;MONTESA;17;1
PASAJE;DE;MONTESA;MONTESA;9;3
CALLE;DE;MONTEVERDE;MONTEVERDE;8;6
CALLE;DE;MONTEVIDEO;MONTEVIDEO;12;7
CALLE;DE;MONTIEL;MONTIEL;16;4
PLAZA;DE;MONTIEL;MONTIEL;12;5
PLAZA;DE;MONTILLA;MONTILLA;9;6
CALLE;DEL;MONTON DE TRIGO;MONTÓN DE TRIGO;10;5
CAMINO;DE;MONTORO;MONTORO;6;5
CALLE;DE;MONTOYA;MONTOYA;10;5
CALLE;DE;MONTPELLIER;MONTPELLIER;1;6
CALLE;DE;MONTSENY;MONTSENY;15;3
CALLE;DE;MONTSERRAT;MONTSERRAT;15;4
PASAJE;DEL;MONTSERRAT;MONTSERRAT;21;4
CALLE;DE;MONTUENGA;MONTUENGA;9;7
CALLE;DEL;MONZON;MONZÓN;19;1
CALLE;DE LAS;MOQUETAS;MOQUETAS;11;3
CALLE;DE;MORALEJA DE COCA;MORALEJA DE COCA;13;6
PASAJE;DE;MORALEJA DE ENMEDIO;MORALEJA DE ENMEDIO;7;4
CALLE;DE LOS;MORALES;MORALES;7;5
CALLEJON;DE LOS;MORALES;MORALES;20;3
CALLE;DE;MORALES DEL REY;MORALES DEL REY;13;3
CALLE;DE;MORALZARZAL;MORALZARZAL;9;3
CALLE;DE;MORANDO;MORANDO;13;5
CALLE;DE LAS;MORAS;MORAS;16;5
CALLE;DE;MORATA DE TAJUÑA;MORATA DE TAJUÑA;6;4
AVENIDA;DE;MORATALAZ;MORATALAZ;9;7
CALLE;DE;MORATALLA;MORATALLA;14;3
CALLE;DE;MORATILLA DE HENARES;MORATILLA DE HENARES;2;4
AVENIDA;DE;MORATILLA DE LOS MELEROS;MORATILLA DE LOS MELEROS;1;5
CALLE;DE;MORATIN;MORATÍN;19;1
CALLE;DE;MORATINES;MORATINES;17;1
CALLE;DE;MOREJA;MOREJA;8;6
CALLE;DE;MOREJON;MOREJÓN;20;4
CALLE;DE;MORENA CLARA;MORENA CLARA;9;3
CALLE;DE;MORENES ARTEAGA;MORENES ARTEAGA;16;6
CALLE;DE;MORENO;MORENO;20;5
CALLE;DE;MORENO NAVARRO;MORENO NAVARRO;8;6
CALLE;DE;MORENO NIETO;MORENO NIETO;8;8
AVENIDA;DE LAS;MORERAS;MORERAS;8;8
CALLE;DE LAS;MORERAS;MORERAS;8;8
PASEO;DE LAS;MORERAS;MORERAS;8;7
PLAZA;DE LAS;MORERAS;MORERAS;8;8
CALLE;DE LA;MORERIA;MORERÍA;8;8
PLAZA;DE LA;MORERIA;MORERÍA;8;7
CALLE;DE;MORERUELA;MORERUELA;8;7
PASEO;DE;MORET;MORET;8;8
CALLE;DE;MORETO;MORETO;8;7
CALLE;DE;MORILES;MORILES;8;8
CALLE;DEL;MORTERO;MORTERO;6;5
CALLE;DE LA;MOSCARETA;MOSCARETA;8;8
CALLE;DE;MOSCATELAR;MOSCATELAR;8;7
CALLE;DE;MOSCU;MOSCÚ;8;8
CALLE;DE LA;MOSQUETA;MOSQUETA;8;8
PLAZA;DE LOS;MOSTENSES;MOSTENSES;11;6
CALLE;DE;MOSTOLES;MÓSTOLES;8;8
CALLE;DE;MOTA DEL CUERVO;MOTA DEL CUERVO;8;8
CALLE;DE;MOTILLA DEL PALANCAR;MOTILLA DEL PALANCAR;8;7
CALLE;DE;MOTRICO;MOTRICO;8;8
CALLE;DE;MOTRIL;MOTRIL;8;8
PLAZA;DEL;MOVIMIENTO CIUDADANO;MOVIMIENTO CIUDADANO;8;7
CALLE;DE;MOVINDA;MOVINDA;8;8
CALLE;DE;MOZART;MOZART;17;2
CALLE;DE;MUDELA;MUDELA;7;6
CALLE;DE LA;MUELA DE SAN JUAN;MUELA DE SAN JUAN;9;3
CALLE;DE;MUELAS DEL PAN;MUELAS DEL PAN;9;2
CALLE;DEL;MUELLE;MUELLE;8;4
CALLE;DEL;MUGUET;MUGUET;9;6
CALLE;DE;MUIÑOS;MUIÑOS;3;3
CALLE;DE;MULLER;MULLER;12;4
CALLE;DEL;MUNDILLO;MUNDILLO;12;5
PLAZA;DE;MUNGUIA;MUNGUÍA;8;3
CALLE;DE;MUNICH;MUNICH;8;4
PLAZA;DE;MUNILLA;MUNILLA;8;5
CALLE;DE;MUNTADAS;MUNTADAS;14;2
CALLE;DE;MUÑANA;MUÑANA;9;7
CALLE;DE;MUÑICO;MUÑICO;13;6
CALLE;DE;MUÑOPEDRO;MUÑOPEDRO;9;7
CALLE;DE;MUÑOZ TORRERO;MUÑOZ TORRERO;16;5
CALLE;DE LA;MURALLA;MURALLA;10;7
CALLE;DE LAS;MURALLAS DE AVILA;MURALLAS DE ÁVILA;10;3
CALLE;DE LAS;MURALLAS DE LUGO;MURALLAS DE LUGO;11;4
CALLE;DE;MURCIA;MURCIA;11;5
CALLEJON;DE;MURCIA;MURCIA;3;5
CALLE;DE;MURIAS DE PAREDES;MURIAS DE PAREDES;16;3
CALLE;DE;MURILLO;MURILLO;20;4
PLAZA;DE;MURILLO;MURILLO;12;3
CALLE;DEL;MURO;MURO;13;1
CALLE;DE LAS;MUSAS;MUSAS;20;7
CALLE;DEL;MUSGO;MUSGO;21;2
CALLE;DE LA;MUSICA;MÚSICA;18;1
CALLE;DE LA;MUTUAL;MUTUAL;13;3
AUTOPISTA;;M-12;M-12;8;7
AUTOVIA;;M-21;M-21;18;1
CARRETERA;;M-22;M-22;18;2
CARRETERA;;M-301;M-301;4;4
CARRETERA;;M-31;M-31;13;3
CALLE;DEL;NACIMIENTO;NACIMIENTO;8;6
CALLE;DE LAS;NACIONES;NACIONES;9;6
CALLE;DEL;NADIR;NADIR;7;4
CALLE;DE;NADOR;NADOR;13;2
CALLE;DEL;NAJARRA;NAJARRA;13;2
CALLE;DE;NAJERA;NÁJERA;13;6
PLAZA;DE;NALDA;NALDA;13;2
CALLE;DE;NANCLARES DE OCA;NANCLARES DE OCA;13;3
CALLE;DE;NANTES;NANTES;18;1
CALLE;DE;NAO;NAO;13;6
CALLE;DE;NAPOLES;NÁPOLES;8;8
CALLE;DEL;NARANJO;NARANJO;16;3
CALLE;DE;NARCIS MONTURIOL;NARCÍS MONTURIOL;16;4
CALLE;DE;NARCISO SERRA;NARCISO SERRA;8;7
CALLE;DE LOS;NARCISOS;NARCISOS;8;8
CALLE;DEL;NARDO;NARDO;12;2
TRAVESIA;DEL;NARDO;NARDO;10;5
CAMINO;DE LOS;NARROS;NARROS;17;1
CALLE;DE;NARVAEZ;NARVÁEZ;15;1
CALLE;DE;NATALIA DE SILVA;NATALIA DE SILVA;1;5
CALLE;DE LA;NATIVIDAD;NATIVIDAD;7;3
BULEVAR;DE LA;NATURALEZA;NATURALEZA;16;3
CAMINO;DE LA;NAVA;NAVA;11;7
CALLE;DE LA;NAVA DE ROA;NAVA DE ROA;1;6
CALLE;DE;NAVACEPEDILLA;NAVACEPEDILLA;17;1
GLORIETA;DE;NAVACERRADA;NAVACERRADA;16;4
CAMINO;DE;NAVACHESCAS A CASTREJON;NAVACHESCAS A CASTREJÓN;9;6
CAMINO;DE;NAVACHESCAS A LA ATALAYUELA;NAVACHESCAS A LA ATALAYUELA;8;6
CAMINO;DE;NAVACHESCAS A LA CASA DE VALDELAPEÑA;NAVACHESCAS A LA CASA DE VALDELAPEÑA;16;5
PISTA;DE;NAVACHESCAS A LA TROFA;NAVACHESCAS A LA TROFA;18;1
PLAZA;DE;NAVAFRIA;NAVAFRÍA;18;1
